Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8538.360765621093,349.14885258775394,4808.042497712888
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8553.661657157027,555.7908502495428,4808.042497712888
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8986.05351466451,762.4328479113317,4808.042497712888
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8304.17062723485,762.4328479113317,4808.042497712888
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8304.17062723485,623.1118638209925,4808.042497712888
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8304.17062723485,762.4328479113317,4808.042497712888
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7855.246172570291,762.4328479113317,4808.042497712888
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7855.246172570291,762.4328479113317,4808.042497712888
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6404.7995695986265,762.4328479113317,4808.042497712888
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6404.7995695986265,660.9654914962205,4808.042497712888
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353.462702107622,660.9654914962205,4287.134688759055
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.581279537169,660.9654914962205,3330.5381358750283
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.581279537169,660.9654914962205,2280.565515228159
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4091.6587168944643,416.823244731347,1230.5928945812893
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3539.2602322156204,172.68099796647363,235.06104099845987
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226.682321003002,172.68099796647363,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.4021350797971,172.68099796647363,0.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.68099796647363,0.0
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.68099796647363,0.0
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.3570597105655,206.64199766178888,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.138482249949,349.148852587754,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993.133608985382,555.7908502495428,888.6968261155105
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4729.3851336297685,762.4328479113317,1777.393652231021
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6465.636658274154,555.7908502495428,1777.393652231021
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8201.888182918541,762.4328479113317,2666.090478346531
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9626.813378242805,762.4328479113317,2666.090478346531
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9255.213502154385,619.1282198795991,2701.7541530373655
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7220.557065594834,444.1603794370795,3479.2458202587445
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5902.285165374621,200.0181326722061,3677.1009410845368
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078.564400834272,406.66013033399497,3677.1009410845368
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6141.854477381355,431.55328796425454,3677.1009410845368
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6141.854477381355,337.9333861812914,2627.1283204376673
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6134.997171961771,337.9333861812914,1577.1556997907976
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6154.010602473013,544.5753838430802,558.978793252256
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6154.010602473013,698.1193295440506,176.08486547992592
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6154.010602473013,488.2844935297468,0.0
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4102.673734982009,488.2844935297468,292.03736811996765
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.3368674910043,488.2844935297468,292.03736811996765
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.3368674910043,244.1422467648734,292.03736811996765
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.1422467648734,292.03736811996765
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.03736811996765
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.734194235478
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.3629865330753,206.64199766178888,1180.734194235478
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.6145111774613,31.74021084085076,1180.734194235478
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.6145111774613,179.77708320609287,1180.734194235478
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.6145111774613,386.41908086788175,1180.734194235478
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.866035821847,349.14885258775394,2069.4310203509885
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.866035821847,555.7908502495428,2069.4310203509885
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.866035821847,762.4328479113317,2069.4310203509885
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.866035821847,762.4328479113317,2069.4310203509885
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.866035821847,762.4328479113317,2069.4310203509885
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3527.956904458008,518.2906011464584,2069.4310203509885
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3354.1016252134614,274.1483543815849,2069.4310203509885
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.2537311885617,51.611500798345794,2069.4310203509885
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799.505255832948,162.95802338606896,2069.4310203509885
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799.505255832948,369.6000210478578,2069.4310203509885
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.756780477333,431.62832360103414,2958.1278464664992
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.756780477333,349.14885258775394,2958.1278464664992
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7588.726459662099,555.7908502495428,2958.1278464664992
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7588.726459662099,762.4328479113317,2958.1278464664992
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7512.462557311913,740.9207242134022,2958.1278464664992
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5461.1256898209085,496.77847744852875,2279.3071577938413
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3409.7888223299046,435.92481797595093,2287.698851886778
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.4519548389,488.2844935297468,2287.698851886778
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.56992806446907,244.1422467648734,2287.698851886778
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287.698851886778
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.64199766178888,2598.5070354909612
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.251524644386,413.28399532357776,2598.5070354909612
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.251524644386,169.14174855870434,2598.5070354909612
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.503049288772,75.7740344232323,2598.5070354909612
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.503049288772,142.50685492596506,2598.5070354909612
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.754573933159,349.148852587754,2598.5070354909612
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.754573933159,555.7908502495428,2598.5070354909612
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.754573933159,762.4328479113317,2598.5070354909612
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.754573933159,762.4328479113317,2598.5070354909612
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4789.356215255857,518.2906011464584,2598.5070354909612
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5684.999241652935,274.1483543815849,3487.203861606472
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7421.25076629732,36.11109922701344,3487.203861606472
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7421.25076629732,242.7530968888023,3487.203861606472
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7421.25076629732,449.3950945505912,3487.203861606472
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7421.25076629732,555.7908502495428,3487.203861606472
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9157.502290941708,762.4328479113317,4292.606848649766
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9157.502290941708,555.7908502495428,4292.606848649766
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9626.813378242805,762.4328479113317,4292.606848649766
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9236.190795191547,762.4328479113317,4292.606848649766
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7184.853927700543,518.2906011464584,4292.606848649766
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6813.950906582803,274.1483543815849,4352.067569316244
