Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-269.19633605884235,-317.9677391158001
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-269.19633605884235,-317.9677391158001
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-269.19633605884235,-317.9677391158001
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-317.9677391158001
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-317.9677391158001
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-317.9677391158001
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-285.03336354735217,-317.9677391158001
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.30169861574666,-277.0233684066331,-317.96773911580004
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-317.96773911580004
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,-277.0233684066331,-2.2469539388804685
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.30169861574666,-277.0233684066331,-2.2469539388804685
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.30169861574666,-277.0233684066331,-2.2469539388804685
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.30169861574666,-277.0233684066331,-2.2469539388804685
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.30169861574666,-277.0233684066331,-2.2469539388804685
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.30169861574666,-277.0233684066331,-2.2469539388804685
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.30169861574666,-277.0233684066331,-2.2469539388804685
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.30169861574666,-277.0233684066331,-2.2469539388804685
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-2.2469539388804685
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-2.2469539388804685
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-2.2469539388804685
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-2.2469539388804685
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-2.2469539388804685
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-2.2469539388804685
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-2.2469539388804685
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324.3016986157466,-277.0233684066331,-2.2469539388804685
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,-277.0233684066331,-2.2469539388804685
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,43.25578876907319,-2.2469539388804685
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,43.25578876907319,-2.2469539388804685
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,43.25578876907319,-2.2469539388804685
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,43.25578876907319,-2.2469539388804685
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,43.25578876907319,-2.2469539388804685
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,43.25578876907319,-2.2469539388804685
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354347,-2.2469539388804685
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354347,-2.2469539388804685
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354347,-2.2469539388804685
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354347,-2.2469539388804685
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.069795863543476,-2.2469539388804685
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.264793765059909,46.06979586354348,-2.2469539388804685
