Resource,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,320571.08165996475,6.620133615958324e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.940704697618289e6
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10330.543310647749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10330.543310647749
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11766.710355070218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11766.710355070218
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14666.229511210046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14666.229511210046
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16985.81276782934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16985.81276782934
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11961.638850508154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11961.638850508154
t6,0.0,0.0,0.0,0.0,0.0,0.0,4830.9227954681255,10174.06403934393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15004.986834812054
t7,0.0,0.0,0.0,0.0,0.0,0.0,3763.8182738664336,5763.585647495773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9527.403921362205
t8,0.0,0.0,0.0,0.0,0.0,0.0,9339.232596033415,4067.5038862303954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13406.73648226381
t9,0.0,0.0,0.0,0.0,0.0,0.0,16047.92846439754,6581.032830098728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22628.96129449627
t10,0.0,0.0,0.0,0.0,0.0,0.0,20887.123387940097,7946.567534159565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28833.69092209966
t11,0.0,0.0,0.0,0.0,0.0,0.0,23327.401169897454,8509.553756167685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31836.95492606514
t12,0.0,0.0,0.0,0.0,0.0,0.0,24390.369627461932,10780.937892707356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35171.307520169285
t13,0.0,0.0,0.0,0.0,0.0,0.0,23976.763223740345,8574.471200994336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32551.23442473468
t14,0.0,0.0,0.0,0.0,0.0,0.0,23819.592790326144,8902.818701480284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32722.41149180643
t15,0.0,0.0,0.0,0.0,0.0,0.0,21627.47885060174,10559.818105954671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32187.296956556413
t16,0.0,0.0,0.0,0.0,0.0,0.0,17421.101724753207,7182.814393856796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24603.916118610003
t17,0.0,0.0,0.0,0.0,0.0,0.0,12892.111604001839,4692.769843377967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17584.881447379805
t18,0.0,0.0,0.0,0.0,0.0,0.0,6923.771198299351,3653.325244893137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10577.096443192488
t19,0.0,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.410605131648481e-13
t20,0.0,0.0,0.0,0.0,0.0,0.0,2341.012245064177,902.006147883041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3243.0183929472178
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796.9844326189927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796.9844326189927
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8244.096776235854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8244.096776235854
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15473.09254003075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15473.09254003075
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19646.840920145787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19646.840920145787
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20471.232890520347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20471.232890520347
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17022.174765115888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17022.174765115888
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21544.903319596102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21544.903319596102
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13913.173995752266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13913.173995752266
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7952.7122268406965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7952.7122268406965
t30,0.0,0.0,0.0,0.0,0.0,0.0,5960.068277628056,19846.258770713455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25806.32704834151
t31,0.0,0.0,0.0,0.0,0.0,0.0,3813.451042313024,12512.589729991005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16326.04077230403
t32,0.0,0.0,0.0,0.0,0.0,0.0,9409.545684666084,4755.057899924713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14164.603584590797
t33,0.0,0.0,0.0,0.0,0.0,0.0,16411.902099672538,5630.23103779044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22042.133137462977
t34,0.0,0.0,0.0,0.0,0.0,0.0,21763.968963829862,10524.792655752422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32288.761619582285
t35,0.0,0.0,0.0,0.0,0.0,0.0,25883.48874489686,11351.431494309672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37234.920239206534
t36,0.0,0.0,0.0,0.0,0.0,0.0,27641.3159607136,10653.600483796401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38294.91644451
t37,0.0,0.0,0.0,0.0,0.0,0.0,27252.52594121531,6221.036753538028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33473.56269475334
t38,0.0,0.0,0.0,0.0,0.0,0.0,26375.68036532555,6626.697184826638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33002.37755015219
t39,0.0,0.0,0.0,0.0,0.0,0.0,23203.319248780983,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23203.319248780983
t40,0.0,0.0,0.0,0.0,0.0,0.0,18719.825832438986,2843.750878103011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21563.576710542
t41,0.0,0.0,0.0,0.0,0.0,0.0,13471.16056921206,2393.57471093172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15864.73528014378
t42,0.0,0.0,0.0,0.0,0.0,0.0,7076.805567676338,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7076.805567676338
t43,0.0,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.2907381836792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.2907381836792
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.621962626761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.621962626761
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.015356741325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.015356741325
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4779.539068529492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4779.539068529492
