Resource,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,91041.45286597387,18246.10892300437,-8.6224822375875e-12,4.672e6,750.5411255411254,2.217970671646473e7,2.8908688251579903e7,583556.8696297242,0.0,3.7168810443456466e6,3.0995428208846945e7,5.91950324228332e6,0.0,1.5452639999999989e7,1.1253844243606476e8
t1,0.0,1098.3585669420636,0.0,0.0,1600.0,13.0,0.0,0.0,0.0,0.0,0.0,577.8925587697166,4447.014895470044,0.0,5292.0,13028.266021181826
t2,0.0,1098.3585669420636,0.0,0.0,1600.0,0.7999999999999996,0.0,0.0,0.0,0.0,0.0,9380.715591479802,2491.3793921442857,0.0,5292.0,19863.25355056615
t3,0.0,1098.3585669420636,0.0,0.0,1600.0,1.2999999999999994,0.0,0.0,480.0,0.0,0.0,9380.715591479802,7635.201961354683,0.0,5292.0,25487.57611977655
t4,0.0,587.0116341101473,0.0,0.0,1600.0,1.2999999999999994,0.0,0.0,0.0,0.0,0.0,9380.715591479802,4698.5858223721125,0.0,5292.0,21559.613047962062
t5,0.0,666.0934509299759,0.0,0.0,1600.0,1.9999999999999991,0.0,0.0,480.0,0.0,6323.917261264593,9380.715591479802,6131.128972855075,0.0,5292.0,29875.855276529444
t6,0.0,494.2613551239286,91.99999999999999,0.0,1600.0,1.2999999999999994,0.0,0.0,0.0,0.0,103.21184617938775,9380.715591479802,2452.4515891420297,0.0,5292.0,19415.94038192515
t7,0.0,1372.9482086775795,165.59999999999997,0.0,1600.0,1.2999999999999994,0.0,0.0,0.0,0.0,0.0,9380.715591479802,6131.128972855075,0.0,5292.0,23943.69277301246
t8,0.0,1153.2764952891666,459.9999999999999,0.0,1600.0,13.0,0.0,0.0,0.0,0.0,2830.0403213394047,9380.715591479802,3985.2338323557983,0.0,5292.0,24714.266240464174
t9,0.0,274.5896417355159,206.99999999999994,0.0,1600.0,13.0,0.0,0.0,480.0,0.0,0.0,10823.902605553618,5792.0313138901265,0.0,5292.0,24482.52356117926
t10,0.0,1153.2764952891666,165.59999999999997,0.0,1600.0,20.0,0.0,0.0,0.0,0.0,0.0,10823.902605553618,5792.0313138901265,0.0,5292.0,24846.81041473291
t11,0.0,1029.7111565081846,459.9999999999999,0.0,1600.0,20.0,0.0,0.0,480.0,0.0,6323.917261264593,9380.715591479802,3564.326962393924,0.0,5292.0,28150.6709716465
t12,0.0,1372.9482086775795,459.9999999999999,0.0,1600.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,9380.715591479802,3564.326962393924,0.0,5292.0,21687.990762551304
t13,0.0,617.8266939049108,165.5999999999999,0.0,1600.0,7.200000000000001,0.0,0.0,480.0,0.0,0.0,9380.715591479802,5098.0824006827515,0.0,5292.0,22641.424686067465
t14,0.0,1372.9482086775795,151.79999999999995,0.0,1600.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,9380.715591479802,6228.448480360714,0.0,5292.0,24043.912280518096
t15,0.0,1372.9482086775797,67.46666666666665,0.0,1600.0,6.480000000000001,0.0,0.0,0.0,0.0,5731.562643495679,9380.715591479802,6228.448480360714,0.0,5292.0,29679.621590680443
t16,0.0,1716.1852608469742,283.35999999999996,0.0,1600.0,5.5120000000000005,0.0,0.0,0.0,0.0,6323.917261264593,10823.902605553618,4671.336360270536,0.0,5292.0,30716.21348793572
t17,0.0,762.7490048208774,91.99999999999994,0.0,1600.0,5.5120000000000005,0.0,0.0,0.0,0.0,0.0,10823.902605553618,3448.7600472309796,0.0,5292.0,22024.923657605475
t18,0.0,488.1593630853615,24.533333333333317,0.0,1600.0,8.0,0.0,0.0,480.0,0.0,6323.917261264593,10823.902605553618,3448.7600472309796,0.0,5292.0,28489.272610467888
t19,0.0,488.1593630853615,91.99999999999994,0.0,1600.0,8.0,3035.8710033164425,622.836900132355,0.0,0.0,0.0,10823.902605553618,9579.889020086053,0.0,5292.0,31542.65889217383
t20,0.0,1098.3585669420634,24.533333333333317,0.0,1600.0,13.0,0.0,0.0,0.0,0.0,0.0,10823.902605553618,7184.9167650645395,0.0,5292.0,26036.711270893553
t21,0.0,488.1593630853615,91.99999999999994,0.0,1600.0,5.4079999999999995,0.0,0.0,0.0,0.0,0.0,10823.902605553618,7184.9167650645395,0.0,5292.0,25486.38673370352
t22,0.0,1098.3585669420634,24.533333333333317,0.0,1600.0,8.788,0.0,0.0,480.0,0.0,5122.372981624321,10823.902605553618,7184.9167650645395,0.0,5292.0,31634.872252517875
