Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_natural_gas_H2_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
t46,4430.8465886063805,4041.8309456930083,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,20652.20858624307
t47,4430.8465886063805,3566.483212086783,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,20176.86085263684
t48,4430.8465886063805,4758.8583451049,0.0,2.2737367544323206e-13,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,21369.23598565496
t49,4430.8465886063805,4941.625132691709,0.0,0.0,0.0,5563.244280336656,-2.2737367544323206e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,21552.00277324177
t50,4430.8465886063805,4941.625132691709,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,-4.547473508864641e-13,0.0,0.0,4831.722918674292,1166.038633322809,21549.76432523887
t51,4430.8465886063805,4941.625132691709,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,21552.00277324177
t52,4430.8465886063805,4941.625132691708,0.0,2.2737367544323206e-13,0.0,5563.244280336656,4.547473508864641e-13,0.0,616.2867716070236,0.0,0.0,0.0,4084.9118861918705,1166.038633322809,20802.953292756447
t53,4430.8465886063805,4941.625132691708,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,463.3492216878526,0.0,0.0,3022.1977633715233,1166.038633322809,20203.588391623955
t54,4430.8465886063805,4941.625132691709,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,2580.3662899571136,1166.038633322809,19298.407696521692
t55,4430.8465886063805,4941.625132691708,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,418.7066767481565,0.0,0.0,2655.7270448318714,1166.038633322809,19792.475128144604
t56,4430.8465886063805,3475.2274200741804,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,-9.094947017729282e-13,0.0,0.0,4833.961366677191,1166.038633322809,20085.60506062424
t57,4430.8465886063805,702.0164075093608,0.0,0.0,0.0,5412.771179715598,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,17161.92094743836
t58,4430.8465886063805,1.8189894035458565e-12,0.0,0.0,1.1368683772161603e-13,5127.85169924969,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4096.72380339188,1166.038633322809,15437.747496177784
t59,4430.8465886063805,1.8189894035458565e-12,0.0,0.0,-2.2737367544323206e-13,5118.057592108675,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,383.4981003460799,15382.650419345351
t60,4430.8465886063805,1.8189894035458565e-12,0.0,0.0,0.0,5118.057592108675,0.0,0.0,616.2867716070236,0.0,0.0,0.0,3440.7431384167903,1166.038633322809,14771.97272406168
t61,4430.8465886063805,1.8189894035458565e-12,0.0,0.0,2.2737367544323206e-13,5118.057592108675,0.0,0.0,616.2867716070236,0.0,0.0,0.0,3464.915768317975,875.8236236425536,14505.930344282608
t62,4430.8465886063805,1.8189894035458565e-12,0.0,-5.684341886080802e-14,0.0,5127.85169924969,-5.684341886080802e-14,0.0,616.2867716070236,0.0,0.0,0.0,3886.218299239105,1166.038633322809,15227.241992025009
t63,4430.8465886063805,720.0380165046363,0.0,0.0,0.0,5412.771179715598,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,17179.942556433638
t64,4430.8465886063805,232.06773720776073,0.0,0.0,2.2737367544323206e-13,5563.244280336656,2.2737367544323206e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,16842.44537775782
t65,4430.8465886063805,1303.3728162400112,0.0,0.0,-1.1368683772161603e-13,5563.244280336656,2.2737367544323206e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,17913.75045679007
t66,4430.8465886063805,733.942514764186,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,4.547473508864641e-13,0.0,0.0,4833.961366677191,1166.038633322809,17344.320155314243
t67,4430.8465886063805,1190.3420630835271,0.0,-1.1368683772161603e-13,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,17800.719703633586
t68,4430.8465886063805,1304.4618823362061,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,17914.839522886265
t69,4430.8465886063805,642.7083731790208,0.0,0.0,0.0,5563.244280336656,-1.1368683772161603e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,17253.08601372908
t70,4430.8465886063805,2088.125109938256,0.0,0.0,0.0,5563.244280336656,2.2737367544323206e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,18698.50275048832
t71,4430.8465886063805,3283.493692950313,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,19893.87133350037
t72,4430.8465886063805,5500.304985823423,0.0,2.2737367544323206e-13,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,22110.682626373484
t73,4430.8465886063805,5500.304985823423,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,22110.682626373484
t74,4430.8465886063805,5500.304985823423,0.0,4.547473508864641e-13,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,22110.682626373484
t75,4430.8465886063805,4010.8981659629517,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,2296.1360261458644,93.2830906658246,17010.6949233247
t76,4430.8465886063805,5500.304985823423,0.0,-2.2737367544323206e-13,0.0,5563.244280336656,-2.2737367544323206e-13,0.0,616.2867716070236,84.30165600253804,0.0,0.0,4833.961366677191,1166.038633322809,22194.98428237602
t77,4430.8465886063805,5500.304985823423,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,593.9587897814181,0.0,0.0,3046.3870507998954,1166.038633322809,20917.067100277603
t78,4430.8465886063805,5500.304985823423,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,771.521457041129,0.0,0.0,3375.2844369683758,1166.038633322809,21423.527153705796
t79,4430.8465886063805,5072.339047128817,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,21682.716687678876
t80,4430.8465886063805,4719.552901921946,0.0,0.0,-5.684341886080802e-14,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,21329.930542472004
t81,4430.8465886063805,3089.131831919696,0.0,0.0,-1.1368683772161603e-13,5563.244280336656,1.1368683772161603e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,19699.509472469756
t82,4430.8465886063805,1666.9021978563487,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4033.6714138981392,1166.038633322809,17476.989885627358
t83,4430.8465886063805,1666.9021978563487,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4007.264731806198,1166.038633322809,17450.583203535414
t84,4430.8465886063805,1666.9021978563487,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,3576.164061602473,1109.1164190587212,16962.5603190676
t85,4430.8465886063805,1666.9021978563487,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,150.20530492991224,17261.446510013513
t86,4430.8465886063805,1666.9021978563487,0.0,0.0,2.2737367544323206e-13,5563.244280336656,0.0,0.0,616.2867716070236,-4.547473508864641e-13,0.0,0.0,3367.7379213724003,1166.038633322809,16811.056393101615
t87,4430.8465886063805,1666.9021978563487,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4737.724247363742,1166.038633322809,18181.04271909296
t88,4430.8465886063805,2527.508184894631,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,19137.88582544469
t89,4430.8465886063805,3008.559982933035,0.0,0.0,0.0,5563.244280336656,2.2737367544323206e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,19618.937623483092
t90,4430.8465886063805,3822.709417315413,0.0,0.0,2.842170943040401e-14,5563.244280336656,-2.2737367544323206e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,20433.087057865472
t91,4430.8465886063805,2586.1785675075216,0.0,0.0,0.0,5563.244280336656,-2.2737367544323206e-13,0.0,616.2867716070236,511.84443192219805,0.0,0.0,4833.961366677191,1166.038633322809,19708.40063997978
t92,4430.8465886063805,2722.820474170837,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,138.80498768613234,0.0,0.0,4833.961366677191,1166.038633322809,19472.003102407027
t93,4430.8465886063805,3299.066494901618,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,230.56634259865223,0.0,0.0,4833.961366677191,1166.038633322809,20140.010478050328
t94,4430.8465886063805,5979.160945864454,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,378.7732541496616,0.0,0.0,4833.961366677191,1166.038633322809,22968.311840564176
t95,4430.8465886063805,8872.546536140322,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,247.6999084273766,0.0,0.0,4833.961366677191,1166.038633322809,25730.62408511776
t96,4430.8465886063805,8872.546536140322,0.0,-4.547473508864641e-13,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4245.4171766594845,1016.3491448120458,24744.690498161915
t97,4430.8465886063805,8872.546536140322,0.0,4.547473508864641e-13,0.0,5563.244280336656,0.0,0.0,616.2867716070236,223.98885207671083,0.0,0.0,2848.2921848824753,1166.038633322809,23721.24384697238
t98,4430.8465886063805,8872.546536140322,0.0,0.0,0.0,5563.244280336656,4.547473508864641e-13,0.0,616.2867716070236,133.93969671989998,0.0,0.0,2819.1605231487824,1166.038633322809,23602.063029881872
t99,4430.8465886063805,8872.546536140322,0.0,0.0,0.0,5563.244280336656,-4.547473508864641e-13,0.0,616.2867716070236,1003.5258596256754,0.0,0.0,3304.217167577967,1166.038633322809,24956.705837216836
t100,4430.8465886063805,8872.546536140322,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,2033.9374833056418,0.0,0.0,3228.4923369119283,1166.038633322809,25911.392630230763
t101,4430.8465886063805,8872.546536140322,0.0,0.0,0.0,5563.244280336656,-4.547473508864641e-13,0.0,616.2867716070236,672.2099028188304,0.0,0.0,2616.208941176995,1166.038633322809,23937.38165400902
t102,4430.8465886063805,8872.546536140322,0.0,-4.547473508864641e-13,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,2715.6907520904183,1166.038633322809,23364.65356210361
t103,4430.8465886063805,6078.064032663936,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,550.9405931643132,0.0,0.0,4833.961366677191,1166.038633322809,23239.382266378307
t104,4430.8465886063805,6463.689019551711,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,66.12957319119232,0.0,0.0,4833.961366677191,1166.038633322809,23140.196233292965
t105,4430.8465886063805,5274.545300821614,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,21.73401051624387,0.0,0.0,4833.961366677191,1166.038633322809,21906.65695188792
t106,4430.8465886063805,3935.045204935266,0.0,0.0,-1.1368683772161603e-13,5563.244280336656,0.0,0.0,616.2867716070236,375.15463913245185,0.0,0.0,4833.961366677191,1166.038633322809,20920.577484617777
t107,4430.8465886063805,4945.188959329573,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,552.4278536692818,0.0,0.0,4833.961366677191,1166.038633322809,22107.994453548912
t108,4430.8465886063805,3375.469523208525,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,594.6460651964071,0.0,0.0,4770.524562487076,1166.038633322809,20517.056424764876
t109,4430.8465886063805,3375.469523208525,0.0,-2.842170943040401e-14,0.0,5563.244280336656,0.0,0.0,616.2867716070236,622.9116397781372,0.0,0.0,3876.367903511441,1166.038633322809,19651.16534037097
t110,4430.8465886063805,3375.469523208525,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,612.6205359738369,0.0,0.0,3558.2552969339076,1166.038633322809,19322.761629989138
t111,4430.8465886063805,3375.469523208525,0.0,0.0,-2.2737367544323206e-13,5563.244280336656,0.0,0.0,616.2867716070236,639.1903731118637,0.0,0.0,3641.27426676951,1166.038633322809,19432.350436962766
t112,4430.8465886063805,3375.469523208525,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,613.646806674542,0.0,0.0,3876.1403463410034,1166.038633322809,19641.672950096938
t113,4430.8465886063805,3719.9421082297204,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,635.279272679636,0.0,0.0,4833.961366677191,1166.038633322809,20965.599021459413
t114,4430.8465886063805,5611.733042504944,0.0,0.0,0.0,5563.244280336656,-4.547473508864641e-13,0.0,616.2867716070236,630.4993992921627,0.0,0.0,4833.961366677191,1166.038633322809,22852.610082347164
t115,4430.8465886063805,5939.986235876162,0.0,0.0,0.0,5563.244280336656,4.547473508864641e-13,0.0,616.2867716070236,641.2640338732772,0.0,0.0,4833.961366677191,1166.038633322809,23191.6279102995
t116,4430.8465886063805,4422.724519959718,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,393.70788905365043,0.0,0.0,4833.961366677191,1166.038633322809,21426.810049563428
t117,4430.8465886063805,3577.347898660578,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,599.4920193878661,0.0,0.0,4833.961366677191,1166.038633322809,20787.217558598502
t118,4430.8465886063805,4794.0011292718145,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,362.1406986839238,0.0,0.0,4833.961366677191,1166.038633322809,21766.519468505798
t119,4430.8465886063805,6216.274491451326,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,22826.652132001385
t120,4430.8465886063805,7111.11068201866,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,32.920420009040754,0.0,0.0,4833.961366677191,1166.038633322809,23754.40874257776
t121,4430.8465886063805,7111.11068201866,0.0,0.0,0.0,5563.244280336656,-4.547473508864641e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1092.4873735787028,23647.937062824618
t122,4430.8465886063805,7111.11068201866,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,2690.3574674401584,0.0,0.0,2973.6959572469223,1166.038633322809,24551.580380578613
t123,4430.8465886063805,7111.11068201866,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,1219.2608077153814,0.0,0.0,3488.1575625401847,1166.038633322809,23594.9453261471
t124,4430.8465886063805,7111.11068201866,0.0,-4.547473508864641e-13,0.0,5563.244280336656,0.0,0.0,616.2867716070236,1254.0056579456946,0.0,0.0,2407.4381272124124,1166.038633322809,22548.970741049638
t125,4430.8465886063805,7111.11068201866,0.0,0.0,0.0,5563.244280336656,4.547473508864641e-13,0.0,616.2867716070236,135.68646592671075,0.0,0.0,2759.1069195288965,1166.038633322809,21782.320341347142
t126,4430.8465886063805,7111.11068201866,0.0,0.0,0.0,5563.244280336656,-4.547473508864641e-13,0.0,616.2867716070236,341.7154534528031,0.0,0.0,2687.5949554421686,1166.038633322809,21916.8373647865
t127,4430.8465886063805,4783.298069536686,0.0,0.0,0.0,5563.244280336656,4.547473508864641e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,21393.675710086747
t128,4430.8465886063805,2243.444398522789,0.0,-2.2737367544323206e-13,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,18853.822039072846
t129,4430.8465886063805,1474.041752070647,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,18084.419392620708
t130,4430.8465886063805,1398.5938166918604,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,18008.971457241918
t131,4430.8465886063805,1.8189894035458565e-12,0.0,0.0,0.0,5563.244280336656,-1.1368683772161603e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1111.1364324911963,16555.475439718448
t132,4430.8465886063805,87.58006810800543,0.0,0.0,1.1368683772161603e-13,5563.244280336656,1.1368683772161603e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,16697.957708658065
t133,4430.8465886063805,1.8189894035458565e-12,0.0,0.0,0.0,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,667.0623873041193,16111.40139453137
t134,4430.8465886063805,889.157682211985,0.0,-1.1368683772161603e-13,0.0,5563.244280336656,2.2737367544323206e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,17499.535322762044
t135,4430.8465886063805,501.5208311449587,0.0,0.0,-1.1368683772161603e-13,5563.244280336656,-2.2737367544323206e-13,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,17111.898471695018
t136,4430.8465886063805,930.3327274232179,0.0,-1.1368683772161603e-13,1.1368683772161603e-13,5563.244280336656,0.0,0.0,616.2867716070236,0.0,0.0,0.0,4833.961366677191,1166.038633322809,17540.710367973275
