Region,Resource,Zone,Cluster,AnnualSum
MA,MA_natural_gas,1,1,5.1369712e8
MA,MA_natural_gas_CCS_retro,1,1,2.7093215e9
MA,MA_natural_gas_H2_retro,1,1,3.8738428e-8
CT,MA_wind,1,1,4.7713094e8
MA,MA_solar_pv,1,1,1.7445146e8
CT,CT_natural_gas,2,1,2.6820902e8
CT,CT_wind,2,1,6.203159e8
CT,CT_solar_pv,2,1,8.971725e6
ME,ME_natural_gas,3,1,5.928001e7
ME,ME_wind,3,1,8.320419e8
CT,ME_solar_pv,3,1,8.0254185e6
MA,MA_battery,1,0,0.0
CT,CT_battery,2,0,1.3358897e8
ME,ME_battery,3,0,2.9270014e7
