Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1,Total
t9,105.955938,314.409348510544,1768.002,7070.798728063573,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.4999895,292.86450233999994,27.220752,21.3923876,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.922031499999999,149.35335714,24.92505,184.6556188575,274.5,1112.9859,163.3365,0.0,110.13002399999999,5.1809139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,97.22000000288,27.77000002127,13.2499999992,20207.005865993215
t10,105.955938,314.1758708087339,1768.002,7070.798728063573,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.42544749999999,396.01123235999995,27.220752,21.381479437499998,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.9182893,203.69088521999998,24.92505,184.612823262,274.5,1112.9859,163.3365,0.0,110.1104974,7.02694602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,98.17999994744,28.040000021630007,13.37999999136,20367.311163890477
t11,105.955938,314.0320034977339,1768.002,7070.865196181487,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.369541,476.5099930200001,27.220752,21.373558537499996,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.914547099999999,246.27773574000003,24.92505,184.60725049199996,274.5,1112.9859,163.3365,0.0,110.0909708,7.915776300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,98.6700000588,28.180000006060002,13.44999999408,20491.815537285907
t12,105.955938,313.8218378867339,1768.002,7070.820764321037,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.294999,501.4555824600001,27.220752,21.3656376375,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.9108049000000005,259.97438538,24.92505,184.60167772199998,274.5,1112.9859,163.3365,0.0,110.07144419999999,7.649362980000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,97.93999991992001,27.970000005780005,13.34999999664,20528.785460967854
t13,105.955938,313.6510513574165,1768.002,7070.862341770899,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.2390925,534.52490004,27.220752,21.3577167375,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.907062699999999,265.96199178,24.92505,184.563323952,274.5,1112.9859,163.3365,0.0,110.032391,8.377873740000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,96.32006964439472,27.569999989490007,13.146749992480801,20566.073529762427
t14,105.955938,313.44088574641654,1768.002,7071.0148169873,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.1645505,541.0895288400001,27.220752,21.347164,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.9033204999999995,271.35083754000004,24.92505,184.5078093285,274.5,1112.9859,163.3365,0.0,110.0128644,8.2163754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,95.50999997232002,27.16824000483704,12.95364000961584,20576.238997787234
t15,105.955938,313.18696325741655,1768.002,7071.456548419434,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.108644,548.31062052,27.220752,21.326853999999997,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.897707199999999,267.0098229,24.92505,184.50223655850002,274.5,1112.9859,163.3365,0.0,109.9933378,7.790821380000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,93.76999993832,26.780000019950005,12.78000000672,20576.472520558582
t16,105.955938,312.9767976464165,1768.002,7071.1467084811475,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.03410199999999,447.6256263,27.220752,21.313314,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.893965,222.02792982000005,24.92505,184.45803138,274.5,1112.9859,163.3365,0.0,109.95428460000001,6.04616778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,92.11832000200745,26.39000001943001,12.599999993279999,20426.144211580522
t17,105.955938,312.7365728079,1768.002,7071.216451855976,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.9781955,309.76842150000004,27.220752,21.29482513,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8902228,161.51568264,24.92505,184.399713981,274.5,1112.9859,163.3365,0.0,109.934758,4.066929000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,92.32999993872,26.369999987890004,12.59000000256,20225.650737702297
t18,105.955938,312.4163520189,1768.002,7070.852249336222,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.90365349999999,129.73347666,27.220752,21.275666029999996,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.886480599999999,78.96155940000001,24.92505,184.339724751,274.5,1112.9859,163.3365,0.0,109.9152314,1.6079104800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,93.64000003376,26.740000004140008,12.76000000272,19961.591268774988
t19,105.955938,312.1624295299,1767.93751974884,7070.798728063573,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.847747,6.9749181,27.220752,21.25650693,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8827384,13.546959480000002,24.92505,184.25688716399998,274.5,1112.9859,163.3365,0.0,109.87617819999998,0.04479516000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,94.61999992544,27.029999988770005,12.90000000816,19772.692372256926
t20,105.955938,311.8422087409,1767.2640091806647,7070.798728063573,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.77320499999999,0.0,27.220752,21.237347829999997,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8789962,0.0,24.92505,184.196897934,274.5,1112.9859,163.3365,0.0,109.8566516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,99.84999991824,28.520000022270004,13.610000003520001,19758.385009051406
t21,105.955938,311.6373690933333,1767.2186507295435,7070.798728063573,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.7172985,0.0,27.220752,21.22253507,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.875253999999999,0.0,24.92505,184.154380977,274.5,1112.9859,163.3365,0.0,109.837125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,100.29000007904,28.640000022430005,13.66999999296,19758.618306086122
t22,105.955938,311.4272034823333,1767.9841275573963,7070.798728063573,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.6427565,0.0,27.220752,21.21461417,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8715117999999995,0.0,24.92505,184.11602720700003,274.5,1112.9859,163.3365,0.0,109.79807180000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,94.26999994047999,26.920000004380007,12.85000000944,19750.450005092844
t23,105.955938,311.28333617133336,1768.002,7071.839670410613,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.58685,0.0,27.220752,21.19992327,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.865898499999999,0.0,24.92505,184.110454437,274.5,1112.9859,163.3365,0.0,109.77854520000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,85.03537994079457,24.282970000911234,11.58349000958832,19738.12548249848
t24,105.955938,311.02521479,1768.002,7072.97605184597,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.512308,0.0,27.220752,21.19200237,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8621563,0.0,24.92505,184.077706218,274.5,1112.9859,163.3365,0.0,109.7590186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,76.50015006616177,21.771609997610025,10.43999998992,19726.675182735904
t25,105.955938,310.85358175095996,1768.002,7073.782161477769,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.4564015,0.0,27.220752,21.172843269999998,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.858414099999999,0.0,24.92505,184.012176999,274.5,1112.9859,163.3365,0.0,109.71996539999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,71.21970995712095,20.360000011390003,9.693480003837601,19719.68769902832
t26,105.955938,310.64341613996,1768.002,7074.0412011237595,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.38185949999999,0.0,27.220752,21.16252277682493,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8546719000000005,0.0,24.92505,184.00660422899998,274.5,1112.9859,163.3365,0.0,109.70043879999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,68.54572992581951,19.599999994620003,9.35999999952,19715.855408947747
t27,105.955938,310.49954882896003,1768.002,7073.964513347984,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.325953,0.0,27.220752,21.154601876824927,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.850929699999999,0.0,24.92505,183.99909737999997,274.5,1112.9859,163.3365,0.0,109.68091219999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,67.286950073236,19.28000000995,9.1883899900704,19713.78986096527
t28,105.955938,310.17932803996,1768.002,7074.160890779521,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.25141099999999,0.0,27.220752,21.144064,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8471874999999995,0.0,24.92505,183.9597110085,274.5,1112.9859,163.3365,0.0,109.6613856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,67.64999997775999,19.277759978480955,9.18127999409664,19713.87198243656
t29,105.955938,309.85910725096,1768.002,7073.976659252384,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.176869,0.0,27.220752,21.130329176587537,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8434453,0.0,24.92505,183.8669407785,274.5,1112.9859,163.3365,0.0,109.62233239999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,70.07000003456,20.009999979410004,9.550000003680001,19716.664647734327
t30,105.955938,309.62685104639996,1768.002,7072.870234734868,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.12096249999999,0.0,27.220752,21.11117007658753,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.839703099999999,0.0,24.92505,183.81575324700003,274.5,1112.9859,163.3365,0.0,109.60280580000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,77.5300000072,22.06178998228753,10.55999999136,19725.698235043947
t31,105.955938,309.3066302574,1768.002,7071.352424260932,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.0464205,40.700698560000006,27.220752,21.092010976587535,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8359609,26.68227102,24.92505,183.755764017,274.5,1112.9859,163.3365,0.0,109.5832792,0.48213738000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,89.94000005088002,25.690000002740003,12.25999999296,19809.286561676745
t32,105.955938,309.0527077684,1768.002,7070.798728063573,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,86.990514,202.51879848,27.220752,21.066081876587536,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.830347599999999,100.85374530000001,24.92505,183.662993787,274.5,1112.9859,163.3365,0.0,109.544226,2.7926245800000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,96.70999994439998,27.620000021070005,13.17999999648,20056.179731975753
t33,105.955938,308.79619964569997,1768.002,7070.798728063573,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,86.915972,377.30204028,27.220752,21.049544645,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8266054,178.8797412,24.92505,183.6400634775,274.5,1112.9859,163.3365,0.0,109.52469939999999,5.3058688200000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,97.24359499265233,27.79000000554,13.2700000032,20311.90202249141
t34,105.955938,308.65233233469996,1768.002,7070.896058258826,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,86.8600655,512.861625,27.220752,21.041623745,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.8228632,236.69756550000002,24.92505,183.63449070749996,274.5,1112.9859,163.3365,0.0,109.50517279999998,7.327545120000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,97.17000005231999,27.641149989710925,13.2499999992,20506.9194567655
t35,105.955938,308.4421667237,1768.002,7071.168009482871,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,86.7855235,616.58276004,27.220752,21.033702845,30.999,3485.2152960000003,35.2,434.0,124.77510000000001,0.0,0.0,5.819120999999999,281.64203604000005,24.92505,183.586450152,274.5,1112.9859,163.3365,0.0,109.4661196,8.791639560000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0682778292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66045472900024,0.0,0.0,0.0,0.0,0.0,97.02000003512,27.700000005420005,13.229999995200002,20656.82649353756
