Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas_combined_cycle,1,12416.92967495777,12180.008535393825,1984.48002331345,2221.401162877395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_solar_pv,1,0.0,0.0,8549.094868589,8549.094868589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_natural_gas_combined_cycle,2,6060.472913413627,6060.472913413627,1402.0929209433202,1402.0929209433205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_onshore_wind,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_solar_pv,2,0.0,0.0,52847.850074419024,52847.850074419024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_natural_gas_combined_cycle,3,1960.0452195610303,1960.0452195610303,192.6846346210401,192.68463462104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_onshore_wind,3,0.0,0.0,12672.421143081567,12672.421143081567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_battery,1,1527.9643241099022,1527.9643241099022,2212.865452224608,2212.865452224608,6797.193866333759,6797.193866333759,10830.744831889298,10830.744831889298,0.0,0.0,0.0,0.0
CT_battery,2,0.0,0.0,24934.596832793977,24934.596832793977,0.0,0.0,127659.88003098249,127659.88003098249,0.0,0.0,0.0,0.0
ME_battery,3,0.0,0.0,2009.8992051365658,2009.8992051365658,0.0,0.0,14792.858149805126,14792.858149805126,0.0,0.0,0.0,0.0
Total,n/a,21965.412132042333,21728.490992478386,106805.98515512254,107042.90629468649,6797.193866333759,6797.193866333759,153283.4830126769,153283.4830126769,0.0,0.0,0.0,0.0
