Segment,1,2,3,4,1,2,3,4,1,2,3,4,Total
Zone,1,1,1,1,2,2,2,2,3,3,3,3,0
AnnualSum,9014.579,386.47714,231.88629,28.985786,2574.4358,110.37238,66.22343,8.277928,1228.922,52.686905,31.612143,3.9515178,13738.41
t1,7324.05,314.0,188.4,23.55,2091.786,89.68,53.808,6.726,998.31,42.800000000000004,25.68,3.21,7826.45
t2,6926.592,296.96,178.17600000000002,22.272000000000002,1977.9599999999998,84.8,50.88,6.36,944.196,40.480000000000004,24.288,3.036,7401.728
t3,6630.831,284.28000000000003,170.568,21.321,1893.057,81.16,48.696,6.087,904.077,38.76,23.256,2.907,7085.679
t4,6481.5509999999995,277.88,166.728,20.841,1851.0720000000001,79.36,47.616,5.952,883.551,37.88,22.728,2.841,6926.159
t5,6458.226000000001,276.88,166.12800000000001,20.766000000000002,1844.541,79.08,47.448,5.931,880.7520000000001,37.76,22.656,2.832,6901.234
t6,6572.985,281.8,169.08,21.135,1877.196,80.48,48.288000000000004,6.0360000000000005,895.6800000000001,38.4,23.04,2.88,7023.865
t7,6817.431,292.28000000000003,175.368,21.921,1947.171,83.48,50.088,6.261,929.2679999999999,39.84,23.904,2.988,7285.079
t8,7038.552000000001,301.76,181.056,22.632,2009.682,86.16,51.696,6.462,960.057,41.160000000000004,24.696,3.087,7521.368
t9,7413.618,317.84000000000003,190.704,23.838,2116.977,90.76,54.456,6.807,1010.439,43.32,25.992,3.249,7922.162
t10,7781.219999999999,333.6,200.16,25.02,2222.4059999999995,95.28,57.168,7.146,1060.821,45.480000000000004,27.288,3.411,8314.98
t11,8003.274,343.12,205.872,25.734,2284.917,97.96000000000001,58.776,7.347,1090.677,46.76,28.056,3.507,8552.266
t12,8085.378,346.64,207.984,25.998,2308.2419999999997,98.96000000000001,59.376000000000005,7.422000000000001,1101.873,47.24,28.344,3.543,8640.002
t13,8123.631,348.28000000000003,208.96800000000002,26.121000000000002,2320.371,99.48,59.688,7.461,1107.471,47.480000000000004,28.488,3.561,8680.879
t14,8051.79,345.2,207.12,25.89,2298.9120000000003,98.56,59.136,7.392,1097.208,47.04,28.224,3.528,8604.11
t15,7971.552,341.76,205.056,25.632,2276.52,97.60000000000001,58.56,7.32,1086.9450000000002,46.6,27.96,3.495,8518.368
t16,8018.202000000001,343.76,206.256,25.782,2289.582,98.16,58.896,7.362,1092.5430000000001,46.84,28.104,3.513,8568.218
t17,8799.123000000001,377.24,226.344,28.293,2512.569,107.72,64.632,8.079,1199.838,51.44,30.864,3.858,9402.707
t18,9539.925000000001,409.0,245.4,30.675,2724.3599999999997,116.8,70.08,8.76,1300.602,55.76,33.456,4.182,10194.325
t19,9483.945,406.6,243.96,30.495,2708.4990000000003,116.12,69.672,8.709,1293.1380000000001,55.44,33.264,4.158,10134.505
t20,9193.782000000001,394.16,236.496,29.562,2626.395,112.60000000000001,67.56,8.445,1253.019,53.72,32.232,4.029,9824.438
t21,8854.17,379.6,227.76,28.47,2528.43,108.4,65.04,8.13,1207.302,51.76,31.056,3.882,9461.53
t22,8380.206,359.28000000000003,215.568,26.946,2393.145,102.60000000000001,61.56,7.695,1142.925,49.0,29.400000000000002,3.6750000000000003,8955.054
t23,7793.349000000001,334.12,200.472,25.059,2225.205,95.4,57.24,7.155,1062.6870000000001,45.56,27.336000000000002,3.4170000000000003,8327.941
t24,7135.584,305.92,183.552,22.944,2037.6719999999998,87.36,52.416000000000004,6.5520000000000005,972.186,41.68,25.008,3.126,7625.056
t25,6578.583,282.04,169.224,21.153,1878.1290000000001,80.52,48.312,6.039,896.613,38.44,23.064,2.883,7029.847
t26,6240.8369999999995,267.56,160.536,20.067,1782.03,76.4,45.84,5.73,850.896,36.480000000000004,21.888,2.736,6668.933
t27,6078.495,260.6,156.36,19.545,1736.3129999999999,74.44,44.664,5.583,828.504,35.52,21.312,2.664,6495.455
