Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5903.0892604319715,-5738.5562793306235,-5913.0674046971935
