Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,0,0.0,21279.90104964163,21279.90104964163,0,0.0,0.0,0.0,0,0.0,0.0,0.0
solar_pv,1,0,0.0,3.807679002997344e-6,3.807679002997344e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
onshore_wind,1,0,0.0,15502.804637178566,15502.804637178566,0,0.0,0.0,0.0,0,0.0,0.0,0.0
battery,1,0,0.0,1607.0416992752391,1607.0416992752391,0,0.0,1746.78445782777,1746.78445782777,0,0.0,0.0,0.0
CT_natural_gas_combined_cycle,2,0,0.0,15164.151144585849,15164.151144585849,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_solar_pv,2,0,0.0,3.657609532727296e-6,3.657609532727296e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Total,n/a,0,0.0,53553.89853814657,53553.89853814657,0,0.0,1746.78445782777,1746.78445782777,0,0.0,0.0,0.0
