Zone,1,2
t1,28.70418412001338,29.059599991518528
t2,28.704184023533664,29.05959998303213
t3,23.05717815920563,29.05959997183693
t4,23.057178028713725,29.059599964400146
t5,28.70418407214525,29.059599979306697
t6,29.41941652039518,29.059599994972213
t7,29.419416700777305,29.059600008129713
t8,29.419416682820405,29.059600006460755
t9,30.149399985470797,29.05960004281751
t10,30.14940015868883,29.059600213691088
t11,51.55680919120491,34.054559453988674
t12,51.55680974888513,50.92623932157781
t13,51.55680974965788,50.92623955853397
t14,51.55680929717803,50.92623862390804
t15,30.14940012109208,29.059602843155172
t16,30.149400043591225,29.780652206594525
t17,163.16827590376317,161.17263268655333
t18,30.149400144520104,29.78065540215412
t19,30.149399988269188,29.78065527553475
t20,30.14939998567086,29.780655243627145
t21,30.149399949349423,29.78065518410995
t22,29.419416647168024,29.059600028561363
t23,29.419416594504753,29.059600006214502
t24,29.419416644325672,29.059600008006278
