Line,1,2,Total
Sum,1.5013173e8,3.8134496e7,1.8826622e8
t1,45150.32516393625,18878.966767038186,64029.29193097443
t2,39704.882337905365,17588.066872030733,57292.949209936094
t3,36764.85279505048,17278.289468411374,54043.14226346185
t4,34833.92437577845,16227.22074762014,51061.145123398586
t5,34568.30340634008,15638.01006522993,50206.31347157001
t6,36531.89381760105,15405.002259420024,51936.89607702107
t7,40627.764101202745,14784.437733833607,55412.20183503635
t8,46183.425589473256,14474.38842037372,60657.814009846974
t9,55483.36272083091,16806.59755845997,72289.96027929088
t10,61539.432721393125,17359.421111799023,78898.85383319214
t11,62321.16512451306,18332.838643274637,80654.0037677877
t12,62321.16512451306,18694.750497044017,81015.91562155708
t13,62321.16512451306,17909.893279977612,80231.05840449067
t14,62321.16512451306,18229.683067721435,80550.8481922345
t15,60589.7041061312,14187.78855871327,74777.49266484447
t16,62321.16512451306,15722.731296467275,78043.89642098034
t17,62321.16512451306,19595.371258734198,81916.53638324726
t18,62321.16512451306,22726.31874793994,85047.483872453
t19,62321.16512451306,22840.090970365356,85161.25609487842
t20,62321.16512451306,21705.66687204265,84026.83199655572
t21,62321.16512451306,20258.332447398887,82579.49757191195
t22,62321.16512451306,17787.593886544582,80108.75901105764
t23,51154.75537264713,16412.70542362385,67567.46079627099
t24,38110.90849935816,11896.669899114355,50007.57839847251
t25,30124.138370047134,9968.821139063424,40092.95950911056
t26,28218.25898445779,12677.213079383793,40895.47206384158
t27,26653.712363845538,13155.907445930003,39809.61980977554
t28,28424.39363815582,15672.056362857018,44096.45000101284
t29,32600.03023711681,17428.001810542984,50028.0320476598
t30,40434.04551161202,15109.495890403343,55543.54140201536
t31,58737.22168127314,17819.51647714151,76556.73815841465
t32,62321.16512451306,19348.259239933966,81669.42436444703
t33,62321.16512451306,16023.243594720856,78344.40871923392
t34,62321.16512451306,16571.825945791064,78892.99107030412
t35,62321.16512451306,11052.423854655828,73373.5889791689
t36,62321.16512451306,9875.72771921938,72196.89284373244
t37,62321.16512451306,12157.483713632719,74478.64883814577
t38,62321.16512451306,18340.17235654395,80661.33748105701
t39,62321.16512451306,17708.79627116435,80029.96139567741
t40,62321.16512451306,16654.57255774633,78975.7376822594
t41,62321.16512451306,23029.421460322854,85350.58658483592
t42,62321.16512451306,26086.765350442874,88407.93047495594
t43,62321.16512451306,27934.532628786787,90255.69775329984
t44,62321.16512451306,28158.68842550067,90479.85355001374
t45,62321.16512451306,27827.74061434333,90148.9057388564
t46,62321.16512451306,25805.525935836664,88126.69106034972
t47,60784.81822068861,23575.306255896696,84360.1244765853
t48,48495.41188353719,21237.155788038563,69732.56767157576
t49,40055.301449260376,19550.596054787926,59605.897504048306
t50,35940.37638410675,18729.483942217463,54669.86032632421
t51,34325.92861591818,18423.878801883187,52749.80741780136
t52,34109.837805678886,18313.146540315116,52422.984345994
t53,37566.64117737829,19091.81832893104,56658.45950630933
t54,47858.563148151916,20732.141534222726,68590.70468237464
t55,62321.16512451306,24412.361424571052,86733.52654908411
t56,62321.16512451306,26135.177992747656,88456.34311726072
t57,62321.16512451306,26121.22092059194,88442.386045105
t58,62321.16512451306,26006.476121591753,88327.64124610482
t59,62321.16512451306,25233.599806646394,87554.76493115946
t60,62321.16512451306,24037.101156527253,86358.26628104031
t61,62321.16512451306,24892.895092375507,87214.06021688857
t62,62321.16512451306,22598.542979871196,84919.70810438426
t63,62321.16512451306,21042.500211488317,83363.66533600137
t64,62321.16512451306,22279.407213022194,84600.57233753525
t65,62321.16512451306,24141.779159870504,86462.94428438357
t66,62321.16512451306,25074.441817300292,87395.60694181336
t67,62321.16512451306,25462.28743344316,87783.45255795622
t68,62321.16512451306,22136.69357480644,84457.8586993195
t69,62321.16512451306,18999.853303460415,81321.01842797348
t70,62321.16512451306,14226.91455348519,76548.07967799825
t71,54462.66106461936,16003.464911387162,70466.12597600651
t72,41106.55140692374,13304.963466164723,54411.51487308846
t73,33072.7489397162,12257.055873490619,45329.80481320682
t74,27029.980203313728,9226.004091010025,36255.98429432375
t75,24649.772120601334,9357.398310219498,34007.17043082083
t76,25275.901727227498,11238.21193193053,36514.11365915803
t77,27306.537067758407,10729.04075854287,38035.577826301276
t78,36817.72762671487,12191.432586438012,49009.16021315288
t79,56004.57292688293,16862.7630475222,72867.33597440513
t80,62321.16512451306,13628.241247681279,75949.40637219434
t81,62321.16512451306,21365.068841170047,83686.23396568312
t82,62321.16512451306,17116.69769535773,79437.86281987079
t83,62321.16512451306,10944.356671878773,73265.52179639184
t84,59879.29552743093,6203.284253230212,66082.57978066114
t85,58746.95168431989,5110.20343775812,63857.15512207801
t86,55989.796721846054,375.76521146518047,56365.56193331123
