Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.43608048358226
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.7424075697336
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.519529119544
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.9698393264916
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.9698393264916
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.2467701249257
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.2467701249257
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.178649032196
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.982129845091
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.726364298973
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.348048432708
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.5671549644304
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.6010730029233
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0983434954293
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.38164111100252
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.38164111100252
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.38164111100252
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.38164111100252
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.66156904444324
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.36302002185008
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.8638294942495
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3771598376923
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
