Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-919.9609162280757,-931.6834067969377
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-919.9609162280757,-931.6834067969377
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-919.9609162280757,-931.6834067969377
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-919.9609162280757,-931.6834067969377
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-919.9609162280757,-931.6834067969377
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82320.56486653863,-81307.9494945986,-83963.9290081653
