Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,5.557437e7,0.0,5.683979e7,0.0,0.0,0.0,6.9030685e6,0.0,0.0,435217.38,1.1975245e8
t1,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,939.7049153682947,0.0,0.0,0.0,9561.224186849848
t2,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,899.6292921411657,0.0,0.0,0.0,9521.148563622719
t3,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,912.1982873685724,0.0,0.0,0.0,9533.717558850125
t4,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,824.1333917226514,0.0,0.0,0.0,9445.652663204204
t5,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,590.6263975720594,0.0,0.0,0.0,9212.145669053612
t6,5111.528165036971,0.0,4086.045459528995,0.0,0.0,0.0,906.4782519122253,0.0,0.0,65.9852236654408,10170.03710014363
t7,5111.528165036971,0.0,5413.843067183048,0.0,0.0,0.0,1124.3710249303717,0.0,0.0,0.0,11649.74225715039
t8,5111.528165036971,0.0,6170.552072977104,0.0,0.0,0.0,907.7814987661108,0.0,0.0,283.42267140531123,12473.284408185496
t9,5111.528165036971,0.0,6320.361358479471,0.0,0.0,0.0,936.652183361461,0.0,0.0,270.6607976521367,12639.20250453004
t10,5111.528165036971,0.0,6349.462719377441,0.0,0.0,0.0,955.6290053095219,0.0,0.0,255.07530430242866,12671.695194026363
t11,5111.528165036971,0.0,6364.871794542617,0.0,0.0,0.0,1111.8440911645748,0.0,0.0,99.70805059696386,12687.952101341125
t12,5111.528165036971,0.0,6290.401602865311,0.0,0.0,0.0,1061.5232304244294,0.0,0.0,142.39842199081545,12605.851420317527
t13,5111.528165036971,0.0,6118.337099331369,0.0,0.0,0.0,705.908381869306,0.0,0.0,480.20879540458657,12415.982441642233
t14,5111.528165036971,0.0,5993.347708577583,0.0,0.0,0.0,1065.3693517335869,0.0,0.0,107.18251114689451,12277.427736495036
t15,5111.528165036971,0.0,5805.863622446902,0.0,0.0,0.0,1041.0723572462803,0.0,0.0,111.9793661936726,12070.443510923827
t16,5111.528165036971,0.0,5669.6384591523465,0.0,0.0,0.0,1238.6264529716773,0.0,0.0,0.0,12019.793077160995
t17,5111.528165036971,0.0,5910.190346355934,0.0,0.0,0.0,1271.8114949210528,0.0,0.0,0.0,12293.530006313957
t18,5111.528165036971,0.0,6597.556816284302,0.0,0.0,0.0,1417.966227672966,0.0,0.0,0.0,13127.051208994239
t19,5111.528165036971,0.0,7607.877529487833,0.0,0.0,0.0,1263.1836586464754,0.0,0.0,79.78246630123454,14062.371819472515
t20,5111.528165036971,0.0,7516.731952415965,0.0,0.0,0.0,1102.73156335018,0.0,0.0,143.2086435208878,13874.200324324003
t21,5111.528165036971,0.0,7058.403374290637,0.0,0.0,0.0,1206.2407840067563,0.0,0.0,0.0,13376.172323334366
t22,5111.528165036971,0.0,6160.862379159795,0.0,0.0,0.0,1259.5002438856181,0.0,0.0,0.0,12531.890788082383
t23,5111.528165036971,0.0,5072.039363317606,0.0,0.0,0.0,1237.0783948287226,0.0,0.0,0.0,11420.6459231833
t24,5111.528165036971,0.0,4194.942710058609,0.0,0.0,0.0,1158.9408884615998,0.0,0.0,0.0,10465.41176355718
t25,5111.528165036971,0.0,3666.971304130685,0.0,0.0,0.0,1086.393180561147,0.0,0.0,0.0,9864.892649728801
t26,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,1176.9368870258493,0.0,0.0,0.0,9798.456158507403
t27,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,1135.450569029268,0.0,0.0,0.0,9756.969840510821
t28,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,961.5716756697208,0.0,0.0,0.0,9583.090947151273
t29,5111.528165036971,0.0,3527.7490120700104,0.0,0.0,0.0,1229.2259067521911,0.0,0.0,0.0,9868.503083859174
t30,5111.528165036971,0.0,4425.422773716255,0.0,0.0,0.0,1278.8963768249744,0.0,0.0,0.0,10815.8473155782
t31,5111.528165036971,0.0,5869.665250481783,0.0,0.0,0.0,1275.615113337326,0.0,0.0,0.0,12256.80852885608
t32,5111.528165036971,0.0,6792.846663121938,0.0,0.0,0.0,1120.2925011276811,0.0,0.0,0.0,13024.667329286589
t33,5111.528165036971,0.0,6849.996415727156,0.0,0.0,0.0,1132.2253599317355,0.0,0.0,0.0,13093.749940695861
t34,5111.528165036971,0.0,7637.49418162966,0.0,0.0,0.0,234.0705161611693,0.0,0.0,0.0,12983.0928628278
t35,5111.528165036971,0.0,7084.275693484399,0.0,0.0,0.0,710.8858915359783,0.0,0.0,0.0,12906.689750057347
t36,5111.528165036971,0.0,6929.1061460715755,0.0,0.0,0.0,761.4542903998577,0.0,0.0,0.0,12802.088601508403
t37,5111.528165036971,0.0,6982.87062067061,0.0,0.0,0.0,483.37420554772376,0.0,0.0,0.0,12577.772991255304
t38,5111.528165036971,0.0,7106.386168562393,0.0,0.0,0.0,222.48991213267453,0.0,0.0,0.0,12440.40424573204
t39,5111.528165036971,0.0,6847.25245132518,0.0,0.0,0.0,271.56443817350083,0.0,0.0,0.0,12230.34505453565
t40,5111.528165036971,0.0,6623.102874021851,0.0,0.0,0.0,337.4366067868527,0.0,0.0,0.0,12072.067645845675
t41,5111.528165036971,0.0,6374.867520211559,0.0,0.0,0.0,374.6950244758569,0.0,0.0,421.70698705067696,12282.797696775064
t42,5111.528165036971,0.0,7270.074384329699,0.0,0.0,0.0,608.2159070272447,0.0,0.0,0.0,12989.818456393914
t43,5111.528165036971,0.0,8057.917732883801,0.0,0.0,0.0,725.1093342726618,0.0,0.0,0.0,13894.555232193434
t44,5111.528165036971,0.0,7987.5340205560315,0.0,0.0,0.0,659.4873641815633,0.0,0.0,0.0,13758.549549774565
t45,5111.528165036971,0.0,7706.457905062278,0.0,0.0,0.0,473.0512229814125,0.0,0.0,0.0,13291.03729308066
t46,5111.528165036971,0.0,6942.463242940865,0.0,0.0,0.0,370.4625932231879,0.0,0.0,0.0,12424.454001201024
t47,5111.528165036971,0.0,5857.465290236757,0.0,0.0,0.0,289.6147534535832,0.0,0.0,0.0,11258.608208727312
t48,5111.528165036971,0.0,4590.188632557354,0.0,0.0,0.0,509.9396548259232,0.0,0.0,0.0,10211.656452420248
t49,5111.528165036971,0.0,3773.2812362133704,0.0,0.0,0.0,678.7801431482467,0.0,0.0,0.0,9563.589544398586
t50,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,890.7873557928366,0.0,0.0,0.0,9512.306627274389
t51,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,1128.4951313103595,0.0,0.0,0.0,9750.014402791912
t52,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,1205.514947188516,0.0,0.0,0.0,9827.03421867007
t53,5111.528165036971,0.0,3509.9911064445823,0.0,0.0,0.0,1291.7437970781275,0.0,0.0,0.0,9913.263068559681
t54,5111.528165036971,0.0,3967.472241234705,0.0,0.0,0.0,1158.19061917013,0.0,0.0,0.0,10237.191025441807
t55,5111.528165036971,0.0,5312.364816847129,0.0,0.0,0.0,1189.5667761474488,0.0,0.0,0.0,11613.459758031548
