Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
t1,20.7088,20.7088,20.7088,0.0,0.0,24.5824,25.1557,23.336,20.7088,0.0,25.1557,25.1557,0.0,0.0,0.0,0.0,20.7088,25.1557
t2,20.7088,20.7088,20.7088,0.0,0.0,24.5824,25.1557,23.336,20.7088,0.0,25.1557,25.1557,0.0,0.0,0.0,0.0,20.7088,28.0964
t3,20.7088,20.7088,20.7088,0.0,0.0,24.5824,25.1557,23.336,20.7088,0.0,25.1557,25.1557,0.0,0.0,0.0,0.0,20.7088,28.0964
t4,20.7088,20.7088,20.7088,0.0,20.341579999999997,24.5824,25.1557,23.336,20.7088,0.0,25.1557,25.1557,0.0,20.341579999999997,20.341579999999997,20.341579999999997,20.7088,30.3975
t5,22.548000000000002,21.725910000000002,22.548000000000002,0.0,22.548000000000002,24.5824,25.1557,23.336,22.548000000000002,0.0,25.1557,25.1557,22.548000000000002,22.548000000000002,22.548000000000002,22.548000000000002,22.548000000000002,30.3975
t6,22.597649999999998,21.725910000000002,22.597649999999998,0.0,22.597649999999998,24.5824,30.3975,23.336,22.597649999999998,0.0,30.3975,30.3975,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,30.3975
t7,23.352,23.352,23.352,0.0,23.352,31.339190000000002,31.339190000000002,23.352,23.352,19.881999999999998,31.339190000000002,31.339190000000002,23.352,23.352,23.352,23.352,23.352,31.339190000000002
t8,27.67714,27.67714,27.67714,19.881999999999998,27.67714,31.339190000000002,31.339190000000002,27.67714,27.67714,19.881999999999998,31.339190000000002,31.339190000000002,27.67714,27.67714,27.67714,27.67714,27.67714,31.339190000000002
t9,25.1557,25.1557,25.1557,25.1557,25.1557,30.3975,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,30.3975
t10,22.548000000000002,21.725910000000002,22.548000000000002,20.341579999999997,20.341579999999997,24.5824,23.210980000000003,23.336,22.548000000000002,20.341579999999997,22.548000000000002,23.210980000000003,20.341579999999997,20.341579999999997,21.979839999999996,21.979839999999996,22.548000000000002,24.5824
t11,21.7171,21.725910000000002,21.7171,20.150880000000004,20.150880000000004,24.5824,21.7171,23.336,22.548000000000002,20.150880000000004,21.7171,23.210980000000003,20.150880000000004,20.150880000000004,21.7171,21.7171,22.548000000000002,24.235300000000002
t12,22.548000000000002,22.548000000000002,22.548000000000002,22.548000000000002,22.548000000000002,24.5824,22.548000000000002,23.336,22.548000000000002,22.548000000000002,22.548000000000002,23.210980000000003,22.548000000000002,22.548000000000002,22.548000000000002,22.548000000000002,22.548000000000002,24.235300000000002
t13,23.157999999999998,23.157999999999998,23.157999999999998,23.157999999999998,23.157999999999998,24.5824,23.157999999999998,23.336,23.157999999999998,23.157999999999998,23.157999999999998,23.210980000000003,23.157999999999998,23.157999999999998,23.157999999999998,23.157999999999998,23.157999999999998,24.235300000000002
t14,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,24.5824,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,23.210980000000003,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,24.235300000000002
t15,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,24.235300000000002,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,24.235300000000002
t16,24.5824,22.548000000000002,22.548000000000002,22.548000000000002,22.548000000000002,24.5824,24.5824,22.548000000000002,22.548000000000002,22.548000000000002,24.5824,24.5824,22.548000000000002,22.548000000000002,24.5824,24.5824,22.548000000000002,24.5824
t17,25.1557,23.352,23.352,23.352,23.352,25.1557,25.1557,23.352,23.352,23.352,25.1557,25.1557,23.352,23.352,25.1557,25.1557,23.352,25.1557
t18,31.645599999999995,31.645599999999988,31.645599999999995,31.645599999999988,31.645599999999988,31.645599999999988,31.339190000000002,31.645599999999988,31.645599999999988,31.645599999999988,31.645599999999995,31.645599999999988,31.645599999999988,31.645599999999988,31.645599999999995,31.645599999999995,31.645599999999988,31.645599999999988
t19,114.26497777777777,114.26497777777777,114.26497777777777,114.26497777777777,114.26497777777777,114.26497777777777,100.37773999999999,114.26497777777777,114.26497777777777,114.26497777777777,100.37773999999999,100.37773999999999,114.26497777777777,114.26497777777777,114.26497777777777,114.26497777777777,114.26497777777777,114.26497777777777
t20,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946
t21,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995
t22,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,31.645599999999995,31.645599999999995,30.3975,30.3975
t23,25.1557,25.1557,25.1557,25.1557,25.1557,24.5824,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,31.645599999999995,31.645599999999995,25.1557,25.1557
t24,24.5824,23.336,23.336,23.336,23.336,24.5824,25.1557,23.336,23.336,23.336,24.5824,24.5824,23.336,23.336,26.917589999999965,26.917589999999965,23.336,24.5824
t25,24.5824,23.352,23.352,23.352,23.352,24.5824,25.1557,23.352,23.352,23.352,24.5824,24.5824,23.352,23.352,24.5824,25.1557,23.352,24.5824
t26,25.0283,21.892559999999996,23.352,21.892559999999996,23.352,24.235300000000002,25.1557,23.352,23.352,21.892559999999996,25.0283,24.235300000000002,23.352,23.352,25.1557,25.1557,23.352,24.235300000000002
t27,24.5824,21.725910000000002,23.352,20.1306,23.352,24.5824,25.1557,23.352,23.352,20.1306,24.5824,24.5824,23.352,23.352,24.5824,24.5824,23.352,24.5824
t28,25.1557,21.725910000000002,23.352,20.150880000000004,23.352,24.5824,25.1557,23.352,23.352,20.150880000000004,25.1557,25.1557,23.352,23.352,25.1557,25.1557,23.352,25.1557
t29,30.3975,23.352,23.352,21.892559999999996,23.352,24.5824,30.3975,23.352,23.352,21.892559999999996,30.3975,30.3975,23.352,23.352,30.3975,30.3975,23.352,30.3975
t30,31.645599999999995,27.67714,27.67714,27.22144,27.67714,24.5824,31.645599999999995,27.67714,27.67714,27.22144,31.645599999999995,31.645599999999995,27.67714,27.67714,31.645599999999995,31.645599999999995,27.67714,30.3975
t31,33.60946,27.825320000000005,29.284880000000005,27.825320000000005,29.284880000000005,30.3975,33.60946,29.284880000000005,29.284880000000005,27.825320000000005,33.60946,33.60946,29.284880000000005,33.60946,33.60946,33.60946,29.284880000000005,30.3975
t32,44.130188888888895,38.603975555555515,38.603975555555515,38.603975555555515,38.603975555555515,38.603975555555515,44.130188888888895,38.603975555555515,38.603975555555515,38.603975555555515,44.130188888888895,44.130188888888895,38.603975555555515,44.130188888888895,44.130188888888895,44.130188888888895,38.603975555555515,38.603975555555515
t33,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997,29.595519999999997
t34,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,24.235300000000002,23.210980000000003,23.336,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,23.210980000000003,24.235300000000002
t35,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996
t36,19.881999999999998,20.7088,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998
t37,19.881999999999998,20.7088,19.881999999999998,19.881999999999998,19.881999999999998,22.02472,0.0,19.881999999999998,19.881999999999998,19.881999999999998,0.0,19.881999999999998,19.881999999999998,19.881999999999998,19.881999999999998,0.0,19.881999999999998,19.881999999999998
t38,19.00452,20.7088,20.150880000000004,20.150880000000004,20.150880000000004,22.02472,0.0,20.150880000000004,20.150880000000004,20.150880000000004,0.0,20.150880000000004,20.150880000000004,20.150880000000004,0.0,0.0,20.150880000000004,20.150880000000004
t39,20.1306,20.7088,20.1306,20.1306,20.1306,22.02472,20.1306,20.1306,20.1306,20.1306,20.1306,20.1306,20.1306,20.1306,20.1306,20.1306,20.1306,22.02472
t40,19.00452,20.7088,20.7088,20.7088,20.7088,24.235300000000002,0.0,20.7088,20.7088,20.7088,0.0,20.7088,20.7088,20.7088,0.0,0.0,20.7088,24.235300000000002
t41,23.336,23.336,23.336,23.336,23.336,23.589509999999997,23.589509999999997,23.336,23.336,23.336,23.336,23.589509999999997,23.336,23.336,22.597649999999998,22.597649999999998,23.336,23.589509999999997
t42,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975,30.3975
t43,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221,64.66916222222221
t44,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946
t45,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002
t46,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005,27.825320000000005
t47,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,22.597649999999998,25.1557,25.1557
t48,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,24.5824,25.1557,23.352,22.597649999999998,22.597649999999998,24.5824,24.5824,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,24.5824
t49,23.352,23.352,23.352,23.352,23.352,24.5824,25.1557,23.352,23.352,23.352,24.5824,24.5824,23.352,23.352,23.352,23.352,23.352,24.5824
t50,25.0283,25.0283,25.0283,25.0283,25.0283,25.0283,25.1557,25.0283,25.0283,25.0283,25.0283,25.0283,25.0283,25.0283,25.0283,25.0283,25.0283,25.0283
t51,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557,25.1557
t52,27.67714,27.67714,27.67714,27.67714,27.67714,30.3975,27.67714,27.67714,27.67714,27.67714,27.67714,27.67714,27.67714,27.67714,27.67714,27.67714,27.67714,30.3975
t53,31.645599999999995,27.825320000000005,29.284880000000005,27.825320000000005,29.284880000000005,38.425920000000005,31.645599999999995,29.284880000000005,29.284880000000005,29.284880000000005,31.645599999999995,33.60946,29.284880000000005,29.284880000000005,31.645599999999995,31.645599999999995,29.284880000000005,38.425920000000005
t54,34.4577,31.645599999999988,34.4577,31.645599999999988,34.4577,38.425920000000005,34.4577,34.4577,34.4577,31.645599999999988,34.4577,34.4577,34.4577,34.4577,34.4577,34.4577,34.4577,38.425920000000005
t55,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,52.10503999999999,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,35.284119999999994,52.10503999999999
t56,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,148.46808347826087,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,115.09002444444444,148.46808347826087
t57,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,38.425920000000005,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,38.425920000000005
t58,23.352,23.352,23.352,22.597649999999998,22.597649999999998,38.425920000000005,25.1557,23.352,23.352,22.597649999999998,25.1557,25.1557,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,23.352,38.425920000000005
t59,23.352,23.352,23.352,21.7171,21.7171,30.3975,25.1557,23.352,23.352,21.7171,23.589509999999997,23.589509999999997,21.7171,21.7171,21.7171,21.7171,23.352,30.3975
t60,23.336,23.336,23.336,21.892559999999996,21.892559999999996,28.0964,25.1557,23.336,23.336,21.892559999999996,23.589509999999997,23.589509999999997,21.892559999999996,21.892559999999996,21.892559999999996,21.892559999999996,23.336,28.0964
t61,23.210980000000003,23.210980000000003,23.210980000000003,21.7171,21.7171,24.5824,23.210980000000003,23.336,23.210980000000003,21.7171,23.210980000000003,23.210980000000003,21.7171,21.7171,21.7171,21.7171,23.210980000000003,24.5824
t62,22.076800000000002,22.548000000000002,22.076800000000002,20.341579999999997,20.341579999999997,30.3975,23.210980000000003,22.548000000000002,22.548000000000002,20.341579999999997,23.210980000000003,23.210980000000003,20.341579999999997,20.341579999999997,20.236599999999896,20.236599999999896,22.548000000000002,30.3975
t63,22.076800000000002,22.548000000000002,22.076800000000002,20.150880000000004,20.150880000000004,28.0964,25.1557,22.548000000000002,22.548000000000002,20.150880000000004,23.210980000000003,23.210980000000003,20.150880000000004,20.150880000000004,0.0,0.0,22.548000000000002,28.0964
t64,22.076800000000002,22.548000000000002,22.076800000000002,20.150880000000004,20.150880000000004,24.5824,25.1557,23.336,22.548000000000002,20.150880000000004,23.589509999999997,23.589509999999997,20.150880000000004,20.150880000000004,0.0,0.0,22.548000000000002,30.3975
t65,23.336,23.336,23.336,22.597649999999998,22.597649999999998,25.1557,25.1557,23.336,23.336,22.597649999999998,25.1557,25.1557,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,23.336,25.1557
t66,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995
t67,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667,38.7842266666667
t68,34.4577,34.4577,34.4577,34.4577,34.4577,38.425920000000005,34.4577,34.4577,34.4577,34.4577,34.4577,34.4577,34.4577,34.4577,34.4577,34.4577,34.4577,34.4577
t69,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946,33.60946
t70,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002,31.339190000000002
t71,27.67714,27.67714,27.67714,20.1306,27.67714,27.67714,27.67714,27.67714,27.67714,20.1306,27.67714,27.67714,27.67714,27.67714,27.67714,27.67714,27.67714,27.67714
t72,22.597649999999998,22.597649999999998,22.597649999999998,0.0,22.597649999999998,25.1557,25.1557,23.352,22.597649999999998,0.0,25.1557,25.1557,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,25.1557
t73,22.597649999999998,22.597649999999998,22.597649999999998,19.45144,22.597649999999998,25.1557,25.1557,23.352,22.597649999999998,19.45144,25.1557,25.1557,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,25.1557
t74,22.597649999999998,22.597649999999998,22.597649999999998,0.0,22.597649999999998,25.1557,25.1557,23.352,22.597649999999998,0.0,25.1557,25.1557,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,25.1557
t75,22.597649999999998,22.597649999999998,22.597649999999998,19.45144,22.597649999999998,25.1557,25.1557,23.352,22.597649999999998,19.45144,25.1557,25.1557,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,22.597649999999998,25.1557
t76,23.352,23.352,23.352,20.1306,23.352,30.3975,25.529339999999994,23.352,23.352,20.1306,25.529339999999994,30.3975,23.352,23.352,23.352,23.352,23.352,30.3975
t77,31.339190000000002,27.67714,27.67714,20.150880000000004,27.67714,33.60946,31.339190000000002,27.67714,27.67714,20.150880000000004,31.339190000000002,33.60946,27.67714,27.67714,31.339190000000002,31.339190000000002,27.67714,33.60946
t78,31.645599999999995,31.29988,31.645599999999995,21.892559999999996,31.645599999999995,38.425920000000005,31.645599999999995,31.645599999999995,31.645599999999995,21.892559999999996,31.645599999999995,38.425920000000005,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,31.645599999999995,38.425920000000005
