Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,Total
t32,-2100.0,-435.75213348099993,1130.0,1172.0,-1451.9864575643685,1140.406163733368,128.87269400000045,-3400.0,-223.0,300.0,-538.6326892650003,3000.0,716.0,-1616.0,149.7874680059999,1912.0,197.53988831400088,380.22858845700114,1478.2546637916862,-1949.0,905.0,-956.0,300.0,1540.9370214025912,4246.831897051409,1200.0,-3196.7538617979594,-283.7992261481257,747.6985932221871,-2119.0,1070.0,1144.0523023108776,844.3542347541991,980.0,-600.0,5814.039146786866
t33,-2100.0,806.5663461404721,-125.56240326347157,1172.0,-1480.0,1042.1782514789445,-716.0,-1375.1183828492958,15.236939122074578,-300.0,288.2874885977573,2315.5202592445658,716.0,-1616.0,600.0,1912.0,-1654.6124397982614,59.456498172000494,1016.724500818262,-233.55083603868866,905.0,-956.0,300.0,2108.1106796177087,3530.5700609762907,1200.0,-1740.4153361513884,2143.0,792.0,1477.3605976159513,817.2141941185658,1433.0,-308.8912240290123,980.0,-600.0,12424.075193772474
t34,812.2127082124277,126.8304880534042,-1130.0,-1007.6233202478325,-1480.0,-177.9049958072163,716.0,1290.4806610578094,223.0,-300.0,-1158.7014972454415,2313.127376973886,716.0,-977.3969774695588,600.0,-1273.4783780440146,2000.0,-1343.082530105471,-1732.0,1730.133512031447,-905.0,-956.0,-300.0,-2942.0,5283.0,540.8774297504946,1667.5463471492214,2143.0,-792.0,2119.0,1070.0,1156.6840813085246,401.1163894536303,980.0,600.0,10013.82129507131
t35,1617.3863238831273,-413.9722344711274,-1130.0,-1172.0,-1480.0,2.580965249349143,716.0,2697.9621229114396,-223.0,-300.0,-258.9663796489997,1224.1595187624478,716.0,-1616.0,-600.0,883.985677951539,2000.0,-70.89156014926479,-1292.4628678918255,1949.0,-905.0,956.0,300.0,-2942.0,2672.754495769492,225.83031477169467,1633.1136217886522,2143.0,-596.7929624356123,1711.708715964134,-795.6256555670141,35.523783824796595,571.5957730524433,980.0,600.0,9839.889653765273
t36,2100.0,-767.9099863270011,-1130.0,-1172.0,-1480.0,-1200.0,102.57586672184038,3400.0,-223.0,279.51643530265136,-1195.0,241.56261635205743,716.0,198.07229320802543,579.9401371614179,-1912.0,340.0295563018969,-1159.6017233546836,73.54002649118696,1949.0,489.2017787105041,-956.0,-300.0,-888.1601644558024,4291.246069783803,-1200.0,2360.460853127907,2143.0,-792.0,-54.73914753224962,-119.68394105841385,-1433.0,-2326.68985194229,980.0,600.0,2534.3608184908503
t37,2100.0,-1039.0,-741.1562777690808,-1172.0,-1480.0,-1200.0,652.3547581094037,3400.0,-223.0,-300.0,-1195.0,127.2574778874569,716.0,407.0619129493681,480.6731903601557,-1912.0,356.10361040808857,-1400.0,1732.0,1949.0,191.53161836816855,956.0,-300.0,-1627.5982637921738,3851.068825171837,40.6270661448227,3080.797781859085,2143.0,484.0138950454277,2119.0,-377.6325068628037,-1433.0,-3372.0,980.0,517.490463115081,8511.593550994836
t38,2100.0,-1039.0,-1130.0,-1172.0,-1480.0,-1200.0,716.0,3400.0,-219.3363807220412,-300.0,-432.0963583343544,-1101.7789294834324,716.0,-289.5187466566047,600.0,-1318.51662007107,100.04138147664987,-1400.0,1732.0,1949.0,431.3637347087109,-956.0,300.0,-460.7275749489781,3611.075670526611,-747.3863784574229,2092.5998864363296,2143.0,541.3848762685054,2119.0,-1070.0,-1433.0,-3372.0,980.0,600.0,5010.104560742903
t39,1681.3722149631237,-130.32257822604353,-1130.0,-1172.0,-1480.0,-1200.0,716.0,3400.0,-223.0,-300.0,-971.3065186894669,-161.69853999249972,716.0,366.3497501293075,600.0,-1912.0,69.88153241861195,-1054.966265685731,-664.7878268678467,1949.0,-905.0,-956.0,-300.0,-810.5188168495179,5283.0,-1200.0,2436.346563953907,2143.0,-741.4807497644468,2119.0,-53.49037366666076,-566.7304141473747,-2293.75665928994,980.0,543.6751088349197,4776.566427120342
t40,2100.0,-1039.0,-1130.0,-1172.0,-1421.7685531189618,-1200.0,716.0,3345.2299187693884,-223.0,-300.0,-1009.1135510938365,628.005364561887,716.0,283.4980052318361,-600.0,-1206.0909007342684,1276.2822645447143,-393.08902168385896,1427.3258033761226,1949.0,905.0,956.0,-300.0,-1817.0093116047426,5283.0,390.685035433266,2523.5114645390295,2143.0,368.92604581227914,2119.0,-1070.0,-1433.0,-3372.0,980.0,600.0,11024.392564032856
t41,499.770667325643,704.6470581843563,-1130.0,-1172.0,-433.166294928066,-1200.0,716.0,858.3709611563908,-223.0,-300.0,-545.248782596095,1778.416995518484,716.0,-370.34779102890514,600.0,-1731.5217487059144,1298.9943478158734,-1077.8479152682698,-1732.0,818.1453945936123,-905.0,956.0,300.0,-1047.0160991591708,5283.0,1200.0,2279.4843690962975,2143.0,-792.0,2041.290309900179,1070.0,-1433.0,-1504.232017378799,980.0,600.0,9246.739454525617
t42,136.13206412213265,-1039.0,-1130.0,683.0642859358674,499.5981602890005,-1200.0,716.0,-1844.253770877867,223.0,-300.0,-482.7087105219996,1525.9814816153762,716.0,-1616.0,600.0,1912.0,-1121.2578138739998,35.46594304207229,1288.7548738658888,1949.0,-905.0,956.0,300.0,2942.0,4001.3989674953373,1200.0,-542.8013898239599,212.82156895913528,792.0,-1525.1804515978079,414.2214868693808,1048.047460983212,-712.5086526690807,272.79937424603975,600.0,10605.574878058727
t43,1388.0578208706945,-1039.0,510.7153298113052,-1172.0,484.0587372759995,-1200.0,544.6542224219991,-581.0912105513055,223.0,-300.0,-1195.0,1678.449269105646,716.0,-716.1992010060003,600.0,1912.0,-2000.0,-973.5081224600002,1201.6072437916846,1949.0,-905.0,956.0,300.0,2236.1779459478275,1435.3642484171733,559.1649053345202,1743.3737731601746,899.4702000934786,792.0,2119.0,535.392168225646,497.0679285311145,-2075.799108189017,980.0,-600.0,11502.956150780941
t44,1138.80960850812,-463.1167368301203,-1130.0,-1172.0,460.5085257340003,-1200.0,716.0,-1124.9075894918808,-223.0,300.0,-503.00530933847034,1119.3894864547315,-716.0,-599.2949953395297,600.0,1912.0,-625.0348184194687,-793.8958017500006,1132.2850709385577,1949.0,-615.2412871468745,956.0,-300.0,-998.9136531759992,5283.0,-930.5629368543484,1507.815942223469,2143.0,-792.0,-868.0728790130323,90.83877232473114,66.21987659263957,-3372.0,-980.0,600.0,2567.821275416524
t45,2002.0306396429728,-1039.0,-211.8719024709732,-1172.0,153.90983747065602,-881.2784109476561,716.0,-169.27016135702777,-223.0,300.0,-1195.0,1870.1935814160004,716.0,412.8491576119996,600.0,790.9941222170011,-2000.0,-688.2529744069981,1732.0,644.4799533865972,-905.0,956.0,-300.0,-490.79489617331416,4707.363080875315,1200.0,1762.4872727449729,2143.0,-610.2782601084375,-757.7447993944024,1070.0,17.38262985962824,-2139.936818826548,-980.0,-600.0,7431.262051539787
t46,-1749.674826828768,898.7205023167559,328.6998325955198,-884.4895568765079,-408.9387389912529,-455.937662241265,-716.0,-1626.2991748287684,-223.0,-300.0,1146.8986329175987,-349.245735512,716.0,-1336.602110295599,600.0,1141.695624253598,-2000.0,-245.7023676179997,-595.6173462083178,1949.0,-905.0,956.0,300.0,-1241.611339335,5283.0,-430.3703649750337,2336.4038608002656,2143.0,-792.0,1765.3556269769647,-1070.0,-1433.0,-3372.0,-980.0,600.0,-950.715143849809
t47,994.2122820890804,2.1999298819195268,-1130.0,-1172.0,-1480.0,-241.59033254000218,-716.0,407.9701840890799,223.0,300.0,819.882612596106,662.3843539299997,-716.0,-1465.1456009011065,-600.0,1418.1137639521792,968.817746572927,409.9040246900021,-831.5908010765569,-1949.0,-905.0,956.0,-300.0,-2066.603202055002,5283.0,1200.0,1376.9046743340803,1194.241928696925,-792.0,-1240.9659135110805,-1070.0,-720.6913969031627,-3372.0,980.0,600.0,-2971.955746154611
t48,-42.3920401829998,1039.0,-1130.0,-1172.0,-1480.0,592.9538111740011,-716.0,597.220128817,223.0,-300.0,647.6631912374229,2859.185383624,716.0,-1275.105224421423,-600.0,359.51998605042354,637.4249454849992,-558.2110178203619,-1732.0,-1949.0,-905.0,-956.0,300.0,-2942.0,5283.0,1200.0,1508.783507817,1393.9281148007974,-792.0,-79.20929778220365,1070.0,595.4718349924866,-2013.6438325444437,980.0,600.0,1960.5894912466983
t49,-128.18453739800017,1039.0,-1130.0,-1172.0,-1480.0,231.0195343230015,716.0,-695.3234673980003,-223.0,-300.0,343.2380365829619,2829.1097710720005,716.0,-527.3410986699623,-600.0,1047.452840520959,354.7661052660036,347.2731976545662,-1732.0,-1949.0,-905.0,956.0,300.0,-2245.5631192020055,5283.0,1200.0,1543.9707608370004,1132.3785518007965,-792.0,-235.86469340119964,1070.0,1335.803305404701,-1543.2906643790857,980.0,600.0,6366.444523013737
t50,-358.4760120393502,729.8897942307672,-1130.0,-732.4190349144172,-1480.0,293.6466724700002,695.3936063556469,-1407.2697073949982,-223.0,300.0,469.3117108358198,2808.140573842001,-716.0,-558.6909830578196,-600.0,834.7100325524668,2000.0,987.1650096560014,-1732.0,-1949.0,-905.0,956.0,300.0,-1706.0694500810012,5283.0,1200.0,-546.5903173009981,1157.080047525891,-792.0,-397.719156928106,1070.0,1433.0,-612.3661550418713,980.0,600.0,6250.736630710033
t51,-190.38213369188105,-202.9471117859817,5.506033135862509,-1172.0,-1480.0,330.09200620200005,-716.0,-239.52611069188202,223.0,300.0,450.4927165956065,2914.781623628001,-716.0,-819.998156301607,-600.0,650.9102067267203,913.7544475198869,976.4480844570027,196.77766889441983,-431.21157410388247,-905.0,956.0,300.0,-1723.5622114790044,5283.0,1200.0,554.805505125118,2143.0,-792.0,1727.3734217041174,1070.0,1433.0,549.0230212769891,980.0,600.0,13769.337437211487
t52,-2100.0,1039.0,1130.0,-662.4226182799632,-995.6691320119102,-157.57473466908922,716.0,-3145.5441340000016,-223.0,300.0,1195.0,2989.7093353240007,716.0,-1243.2892825680003,-600.0,743.0009636225892,1617.0870909194114,627.6595031639989,-131.5445362083132,1949.0,-905.0,956.0,178.23625648704,230.2325217396788,5283.0,1200.0,-1233.1515095220018,2143.0,-53.91227431675072,2119.0,1070.0,1433.0,1042.570588463929,980.0,-448.0904098340369,17758.29762831058
t53,-2100.0,341.2918591084373,1055.472700383562,-1172.0,-1283.6642242304688,1200.0,-716.0,-1821.0174510000015,-223.0,300.0,1195.0,3000.0,716.0,-1583.175323392,-265.94086482600085,1134.550230692046,349.46699404195505,799.6935235633207,1732.0,1949.0,-555.5208362083146,956.0,300.0,-429.05154656400236,5283.0,1200.0,-133.16600027700187,2143.0,792.0,2119.0,1070.0,1433.0,1225.3835031150302,980.0,600.0,21591.32256440656
t54,-608.3800488507144,-1039.0,595.053617485357,-1172.0,-1439.353068724999,1200.0,-716.0,-209.70375385071515,-223.0,-300.0,1013.4124624530003,3000.0,716.0,-1616.0,-13.105757055999756,1608.303663099285,-284.9786802102854,993.3124650438043,1442.713934142978,1949.0,-873.3986703512929,956.0,300.0,-1007.6189813609968,5283.0,1200.0,1255.974765583286,669.5035316539935,792.0,2119.0,1070.0,1433.0,12.34632786473211,980.0,600.0,19686.081806921433
t55,2100.0,-1039.0,-1130.0,-1172.0,-1480.0,427.3512986939989,716.0,485.5438189999988,-223.0,-300.0,1195.0,2807.8990907971806,17.81196093136117,-1478.9035000490003,-600.0,1586.431159054639,2000.0,759.1534173375085,300.1913382366239,1949.0,-441.36518444494,956.0,300.0,-2017.601340438004,5283.0,858.399984719352,1173.7760450160074,2143.0,792.0,2119.0,453.1515270171806,821.1077039530186,-1804.759974018689,980.0,-421.52246611835693,18115.664879687884
t56,1414.930992053446,-1039.0,-1130.0,-1172.0,-723.9629748776601,-564.9196785133397,-716.0,647.7485990534464,223.0,-300.0,1012.762165885,3000.0,716.0,-1616.0,-600.0,-660.8042463610004,2000.0,706.8218287682213,-228.5041515272037,1125.6397053188869,905.0,956.0,-300.0,-1950.178654548998,5283.0,305.9664806031086,2331.994295382338,2143.0,254.5391702361721,2119.0,804.63587572,-936.3906940696697,-3210.5427883083694,980.0,600.0,12381.735924814377
