BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,9.372400587511215e7,370683.4619148372,-457633.9035985643,0.0,0.0,0.0,0.0,0.0,0.0,-1.3699695751945028e8
t1,24724.820181384443,0.0,-1287.6009076933078,0.0,0.0,0.0,0.0,0.0,0.0,-38286.50081
t2,23242.720914522586,0.0,-937.8138608314457,0.0,0.0,0.0,0.0,0.0,0.0,-37154.18859
t3,23045.867636748866,0.0,-1313.9752530577207,0.0,0.0,0.0,0.0,0.0,0.0,-36581.17392
t4,23682.265766748867,0.0,-1313.9752530577207,0.0,0.0,0.0,0.0,0.0,0.0,-37217.57205
t5,23652.023883691138,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38501.30542
t6,25788.47856369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40637.7601
t7,28780.62955369115,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43629.91109
t8,32041.75493369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46891.03647
t9,35434.81726369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50284.0988
t10,38963.95709369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53813.23863
t11,42008.38377369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56857.66531
t12,44538.55669369115,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59387.83823
t13,46306.04001369115,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61155.32155
t14,46456.74853434671,997.349749344434,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62303.37982
t15,46745.14852166342,1201.4487220277215,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62795.87878
t16,46657.580280633425,1313.9752530577207,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62820.83707
t17,47235.148691223425,122.29523246771168,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62206.72546
t18,45749.03456813017,296.15691556097045,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60894.47302
t19,43730.23103369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58579.51257
t20,41849.21726369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56698.4988
t21,38670.82885369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53520.11039
t22,34447.85786369115,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49297.1394
t23,30691.268623691147,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45540.55016
t24,27592.603273691147,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42441.88481
t25,26012.254498594662,0.0,-235.45424490351897,0.0,0.0,0.0,0.0,0.0,0.0,-40626.08179
t26,25693.13296674886,0.0,-1313.9752530577207,0.0,0.0,0.0,0.0,0.0,0.0,-39228.43925
t27,24985.41266674886,0.0,-1313.9752530577207,0.0,0.0,0.0,0.0,0.0,0.0,-38520.71895
t28,25294.794556748864,0.0,-1313.9752530577207,0.0,0.0,0.0,0.0,0.0,0.0,-38830.10084
t29,25883.688074254664,0.0,-675.985270563514,0.0,0.0,0.0,0.0,0.0,0.0,-40056.98434
t30,27198.156853691144,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42047.43839
t31,30101.76949369115,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44951.05103
t32,33236.31116369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48085.5927
t33,36928.74723369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51778.02877
t34,40566.485563691145,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55415.7671
t35,43402.42114369114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58251.70268
