Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,unmet,Total
t32,6.8302314004710025,1579.9943276995293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.8245591000002
t33,729.4319404598481,979.2430089501519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.67494941
t34,145.8863880919696,3654.5446458949345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.4310339869044
t35,0.0,1428.1055667677444,0.0,0.0,494.2006216722557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.3061884400001
t36,0.0,1507.7816178377445,0.0,0.0,494.2006216722557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.9822395100002
t37,0.0,1557.8812004477459,0.0,0.0,494.2006216722557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3642420526593924e-12,0.0,2052.08182212
t38,0.0,1587.7645233677445,0.0,0.0,494.2006216722557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.96514504
t39,145.8863880919696,1456.7476428957743,0.0,0.0,494.2006216722557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,2096.8346526600008
t40,145.8863880919696,1447.301475395776,0.0,0.0,494.2006216722557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-12,0.0,2087.3884851600005
t41,0.0,1566.0796541177451,0.0,0.0,494.2006216722557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,0.0,2060.2802757900004
t42,0.0,2006.78350587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.78350587
t43,0.0,1933.2196785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.2196785
t44,0.0,1875.7406530499993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,0.0,1875.74065305
t45,0.0,1775.29951401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.29951401
t46,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5814.259778255517
t47,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5814.259778255517
t48,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5814.259778255517
t49,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7199.4837491610915,0.0,0.0,0.0,0.0,13013.74352741661
t50,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7208.984888419483,0.0,0.0,0.0,0.0,13023.244666675
t51,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.984888419483,0.0,0.0,0.0,0.0,13025.244666675
t52,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.984888419483,0.0,0.0,0.0,0.0,13025.244666675
t53,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.984888419483,0.0,0.0,0.0,0.0,13025.244666675
t54,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.005358421096,0.0,0.0,0.0,0.0,12823.265136676613
t55,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5814.259778255517
t56,0.0,5814.259778255517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5814.259778255517
t57,0.0,1748.45928114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.45928114
t58,0.0,1875.59277741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.59277741
t59,0.0,1973.0998079100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0998079100002
t60,0.0,762.2034064447471,757.9895596952532,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.410605131648481e-13,0.0,2050.19296614
t61,729.4319404598481,81.7864894048987,757.9895596952532,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.20798956
t62,729.4319404598481,109.6120168048983,757.9895596952532,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,2127.0335169600003
t63,0.0,848.6366028547469,757.9895596952532,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.62616255
t64,729.4319404598481,104.76691192489909,757.9895596952532,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.410605131648481e-13,0.0,2122.18841208
t65,0.0,811.5516714547466,757.9895596952532,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,2099.54123115
t66,729.4319404598481,38.653949294898894,757.9895596952532,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.07544945
t67,0.0,1975.2519510900001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.2519510900001
t68,0.0,1910.2883358899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.2883358899999
t69,717.8965939970801,8534.7784353807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9252.67502937778
t70,0.0,1693.1048072400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.1048072400001
t71,729.4319404598481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.3495597901518,0.0,0.0,0.0,0.0,1565.78150025
t72,729.4319404598481,3578.0985437735303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4307.530484233378
t73,0.0,3578.0985437735303,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.9848884194835,0.0,0.0,0.0,0.0,10789.083432193014
t74,729.4319404598481,3578.0985437735303,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.9848884194835,0.0,0.0,0.0,0.0,11518.515372652862
t75,729.4319404598481,3578.0985437735303,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.9848884194835,0.0,0.0,0.0,0.0,11518.515372652862
t76,729.4319404598481,3578.0985437735303,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.9848884194835,0.0,0.0,0.0,0.0,11518.515372652862
t77,729.4319404598481,3578.0985437735303,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.9848884194835,0.0,0.0,0.0,0.0,11518.515372652862
t78,729.4319404598481,3578.0985437735303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6503.146091723375,0.0,0.0,0.0,0.0,10810.676575956753
t79,729.4319404598481,798.7576566501522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.1895971100002
t80,0.0,5397.936406419296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5397.936406419296
t81,0.0,1776.0319655100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.0319655100002
t82,0.0,1902.04089801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.04089801
t83,0.0,1628.2389477982701,377.8210139317298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.05996173
t84,729.4319404598481,193.3900553979065,628.0906211122465,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.958078640513122e-13,0.0,2080.9126169700003
t85,0.0,956.8882581977532,628.0906211122465,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,2114.97887931
t86,729.4319404598481,236.40776804790949,628.0906211122465,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.979039320256561e-12,0.0,2123.93032962
t87,729.4319404598481,224.69327756790608,628.0906211122465,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.410605131648481e-13,0.0,2112.2158391400003
t88,729.4319404598481,208.8093443379056,628.0906211122465,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,2096.3319059100004
t89,0.0,904.0573091477536,628.0906211122465,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.14793026
t90,0.0,1235.7547253394832,250.2696071805167,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.02433252
t91,0.0,1945.6048870500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.6048870500001
t92,7.294319404598469,1896.6511564454015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.94547585
t93,7.294319404598469,7914.660232661765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.954552066363
t94,0.0,1679.1859788000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.1859788000002
t95,7.294319404598469,1548.6174807854013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.91180019
t96,7.294319404598469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.1039152954015,0.0,0.0,0.0,0.0,1458.3982347
t97,7.294319404598469,3596.972153103771,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.266472508369
t98,7.294319404598469,3596.972153103771,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.9848884194835,0.0,0.0,0.0,0.0,10815.251360927852
t99,7.294319404598469,3596.972153103771,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.9848884194835,0.0,0.0,0.0,0.0,10815.251360927852
t100,7.294319404598469,3596.972153103771,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.9848884194835,0.0,0.0,0.0,0.0,10815.251360927852
t101,0.0,3596.972153103771,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7208.9848884194835,0.0,0.0,0.0,0.0,10807.957041523254
t102,7.294319404598469,3596.972153103771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6735.980281283377,0.0,0.0,0.0,0.0,10340.246753791746
t103,0.0,1492.2245382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.2245382
t104,0.0,1603.03794453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.03794453
t105,0.0,1728.16929747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.16929747
t106,0.0,1407.748771252746,443.9979273072541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.7466985600001
t107,0.0,1508.5409385527462,443.9979273072541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.5388658600002
t108,729.4319404598481,435.9664596088587,443.9979273072541,0.0,425.6509531540391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.04728053
t109,729.4319404598481,380.72922221289815,443.9979273072541,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.1590899800003
t110,0.0,1142.1082227627462,443.9979273072541,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.1061500700002
t111,729.4319404598481,420.81103343289783,443.9979273072541,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-13,0.0,0.0,0.0,0.0,2124.2409012
t112,0.0,1132.0309840527461,443.9979273072541,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.02891136
t113,729.4319404598481,807.0383713801521,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.4703118400002
t114,0.0,1475.31854446,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.31854446
t115,0.0,1927.3228161000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.3228161000002
t116,729.4319404598481,1144.262713250152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.6946537100002
t117,0.0,1781.8837264800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.8837264800002
t118,240.3873305083523,1421.5224995116478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.90983002
t119,0.0,1322.4927568627659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0201371272342,0.0,0.0,0.0,0.0,1544.51289399
t120,0.0,1322.4927568627659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.02139235723416,0.0,0.0,0.0,0.0,1454.51414922
t121,0.0,1322.4927568627659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.98355197723413,0.0,0.0,0.0,0.0,1382.47630884
t122,0.0,1322.4927568627659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99837872723424,0.0,0.0,0.0,0.0,1331.49113559
t123,0.0,1289.76083773,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.76083773
t124,0.0,1274.9490893500001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.9490893500001
t125,0.0,1262.57811832,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.57811832
t126,0.0,1272.76375873,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.76375873
t127,0.0,1322.4927568627659,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.37259249723411,0.0,0.0,0.0,0.0,1360.86534936
t128,0.0,1322.4927568627659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.873096667234,0.0,0.0,0.0,0.0,1483.3658535299999
t129,0.0,1612.8012351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.8012351
t130,0.0,4325.630574349998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.630574349998
t131,0.0,1829.9073450899996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,1829.90734509
t132,0.0,1886.4217587599996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,1886.42175876
t133,0.0,1927.8498934199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,1927.8498934200002
t134,0.0,1942.21545012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.21545012
t135,0.0,1943.0555859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0555859
t136,0.0,1937.20804761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.20804761
t137,0.0,1908.655551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.655551
t138,0.0,1861.32536205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.32536205
t139,0.0,1803.7005307200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.7005307200002
t140,0.0,6434.791620438287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6434.791620438287
t141,0.0,1679.35073394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.35073394
t142,0.0,1569.88626399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.88626399
t143,0.0,1399.7111639934208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75323759657931,0.0,0.0,0.0,0.0,1467.46440159
t144,0.0,1399.7111639934208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.6349251994525,0.0,0.0,0.0,0.0,3625.3460891928735
t145,0.0,1319.43015402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.43015402
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1274.3674438900002,0.0,0.0,0.0,0.0,1276.3674438900002
t147,0.0,1241.2100593,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.2100593
t148,0.0,1218.5333133400002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.5333133400002
