Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Sum,55776.68503095811,420642.92570531723,234577.65745701408,0.0,31742.17838298414,11.773307599410149,0.0,1695.9331475409826,0.0,0.0,0.0,0.0,0.0,1.004600590316319e6,-1.5129094558338134e-12,0.0,8.681269036969752e-11,1.7490477433477328e6
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,377.8650080999996,0.0,0.0,3.979039320256561e-13,382.8650081
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,366.5418859000001,0.0,0.0,-1.1368683772161603e-13,371.5418859
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,360.8117392000004,0.0,0.0,-3.410605131648481e-13,365.81173920000003
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,367.17572049999944,0.0,0.0,5.684341886080801e-13,372.1757205
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,380.0130542000006,0.0,0.0,-6.252776074688882e-13,385.0130542
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.377601,0.0,0.0,0.0,406.377601
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.2991109,0.0,0.0,0.0,436.2991109
t8,327.8511072226081,141.0592574773919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.9103647
t9,341.5115700235501,161.32941797644986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.840988
t10,0.0,538.1323863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.1323863
t11,0.0,3157.5226221116545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.5226221116545
t12,341.5115700235501,252.36681227644988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.8783823
t13,0.0,611.5532155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.5532155
t14,341.5115700235501,281.52222817644986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0337982
t15,341.5115700235501,286.4472177764501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,627.9587878
t16,341.5115700235501,286.6968006764499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.2083707
t17,341.5115700235501,280.5556845764504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,622.0672546000001
t18,0.0,608.9447302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9447302
t19,0.0,585.7951257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7951257
t20,0.0,566.984988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.984988
t21,0.0,535.2011039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.2011039
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.97139400000003,0.0,0.0,0.0,492.97139400000003
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.4924442097417,0.0,0.0,0.0,3604.4924442097417
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.41884810000005,0.0,0.0,0.0,424.41884810000005
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,401.2608178999999,0.0,0.0,0.0,406.2608178999999
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,387.28439249999974,0.0,0.0,2.8421709430404007e-13,392.2843925
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,380.2071895000008,0.0,0.0,-7.958078640513122e-13,385.2071895
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,383.3010084,0.0,0.0,0.0,388.3010084
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,395.56984340000054,0.0,0.0,-5.115907697472721e-13,400.5698434
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.2355063964842,0.0,0.0,0.0,1783.2355063964842
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.5105103,0.0,0.0,0.0,449.5105103
t32,0.0,465.6314329865499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.224494013450112,0.0,0.0,0.0,480.855927
t33,0.0,2625.664151585948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.664151585948
t34,364.71597022992404,3293.5947382809527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.310708510877
t35,364.71597022992404,217.801056570076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.5170268
t36,364.71597022992404,241.94531447007597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.6612847
t37,0.0,621.8429763999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,621.8429764
t38,364.71597022992404,266.18255857007534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252776074688882e-13,630.8985288000001
t39,364.71597022992404,122.42828346839633,0.0,0.0,148.26018650167666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0411229090532288e-12,0.0,0.0,0.0,635.4044402000001
t40,364.71597022992404,180.65685002889782,0.0,0.0,87.16914494117808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.5419651999999
t41,364.71597022992404,213.5821914245445,0.0,0.0,46.029194645531476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.3273563
t42,364.71597022992404,243.400243670076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.1162139
t43,0.0,585.824145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.824145
t44,0.0,4009.601775995705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4009.601775995705
t45,0.0,537.9695497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.9695497
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.5806319,0.0,0.0,0.0,500.5806319
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.4012813,0.0,0.0,0.0,462.4012813
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802.4114603222915,0.0,0.0,0.0,2802.4114603222915
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.6644979,0.0,0.0,0.0,414.6644979
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0468539,0.0,0.0,0.0,400.0468539
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,387.0321571000013,0.0,0.0,-1.3642420526593924e-12,392.03215709999995
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,388.1490800999982,0.0,0.0,1.8189894035458565e-12,393.1490801
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,397.1513758000001,0.0,0.0,0.0,402.1513758000001
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.1209654,0.0,0.0,0.0,422.1209654
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0206604,0.0,0.0,0.0,455.0206604
t56,0.0,360.02211106944924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.05700593055008,0.0,0.0,6.821210263296962e-13,491.079117
t57,0.0,529.8361458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.8361458
t58,0.0,568.3614477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.3614477
t59,364.71597022992404,233.19306247007597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.9090327
t60,364.71597022992404,256.5546255700756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.979039320256561e-13,0.0,0.0,0.0,621.2705958000001
t61,0.0,249.72676529142336,227.39686790857596,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,636.1236332
t62,0.0,258.1587432914239,227.39686790857598,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-13,0.0,0.0,0.0,644.5556112000002
t63,261.06560559142395,0.0,227.39686790857593,0.0,159.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.4624735
t64,0.0,256.6905296914241,227.39686790857593,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0873976
t65,249.8277475914241,0.0,227.39686790857593,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.2246155
t66,0.0,623.0531665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0531665
t67,0.0,598.5611973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.5611973
