Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5
t42,0.0,9497.805689462853,1195.8517454545436,15499.106647727242,3148.305917355352,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,30000.0
t43,0.0,6379.668181818212,2174.275900826443,13619.189999999982,3148.305917355352,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,30000.0
t44,0.0,0.0,1406.1574349173973,15499.106647727242,3148.305917355352,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,30000.0
t45,0.0,0.0,1195.8517454545436,14124.430000000006,1731.5682545454436,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,30000.0
t46,0.0,0.0,1195.8517454545606,9919.428254545435,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,30000.0
t47,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,28424.999999999996
t48,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,16301.27014462813,0.0,29921.35653409089
t49,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,16301.27014462813,0.0,20387.928434917336
t50,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,23023.754545454536,8965.698579545473,0.0,16500.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,20663.75454545454,8965.698579545473,0.0,16500.0
t52,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,8965.698579545473,0.0,20428.499999999996
t53,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,13379.19857954546,0.0,16500.0
t54,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,16308.182980371881,16301.27014462813,0.0,16500.0
t55,0.0,0.0,0.0,0.0,0.0,0.0,19433.47530991732,15695.254545454549,16301.27014462813,0.0,16500.0
t56,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,15984.198579545464,0.0,30000.0
t57,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,8965.698579545473,0.0,19055.57156508266
t58,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,25603.18298037189,16301.27014462813,0.0,30000.0
t59,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,21039.999999999996
t60,0.0,0.0,0.0,0.0,0.0,0.0,17636.90340909088,28536.826446280993,16301.27014462813,0.0,30000.0
t61,0.0,0.0,0.0,0.0,0.0,0.0,19771.90340909088,28536.826446280993,16301.27014462813,0.0,30000.0
t62,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,28349.999999999993
t63,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,29394.999999999993
t64,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,29829.999999999993
t65,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,30000.0
t66,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,28980.0
t67,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,25744.99999999999
t68,0.0,0.0,0.0,0.0,0.0,0.0,16121.903409090877,28536.826446280993,16301.27014462813,0.0,30000.0
t69,0.0,0.0,0.0,0.0,0.0,0.0,15861.903409090879,28536.826446280993,16301.27014462813,0.0,30000.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,16301.27014462813,0.0,27801.356534090894
t71,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,16301.27014462813,0.0,19746.356534090886
t72,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,23648.182980371887,16301.27014462813,0.0,16500.0
t73,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,25729.453125000007,0.0,0.0,16500.0
t74,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,22784.453125000015,0.0,0.0,16500.0
t75,0.0,0.0,0.0,0.0,0.0,0.0,18179.745454545442,15695.254545454549,0.0,0.0,16500.0
t76,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,20129.45312500001,0.0,0.0,16500.0
t77,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,20149.453125000007,0.0,0.0,16500.0
t78,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,21689.453125000007,0.0,0.0,16500.0
t79,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,24139.45312500001,0.0,0.0,16500.0
t80,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,27869.453125000015,0.0,0.0,16500.0
t81,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,20652.626678719025
t82,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,23912.62667871902
t83,0.0,0.0,0.0,0.0,0.0,0.0,21768.173553719007,28536.826446280993,0.0,0.0,16500.0
t84,0.0,0.0,0.0,0.0,0.0,0.0,22233.173553719007,28536.826446280993,0.0,0.0,16500.0
t85,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,25877.626678719025
t86,0.0,0.0,0.0,0.0,0.0,0.0,21713.173553719003,28536.826446280993,0.0,0.0,16500.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,24842.62667871902
t88,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,24567.62667871902
t89,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,24717.626678719018
t90,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,24732.626678719018
t91,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,24372.62667871902
t92,0.0,0.0,0.0,0.0,0.0,0.0,22518.173553719,28536.826446280993,0.0,0.0,16500.0
t93,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,24562.626678719025
t94,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,20757.62667871902
t95,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,27979.453125000015,0.0,0.0,16500.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,0.0,0.0,23719.198579545468
t97,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,19050.254545454547,8965.698579545473,0.0,5253.499999999994
t98,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,16860.25454545455,8965.698579545473,0.0,5253.499999999994
t99,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15820.25454545455,8965.698579545473,0.0,5253.499999999994
t100,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,8965.698579545473,0.0,5253.499999999994
t101,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,17005.25454545455,8965.698579545473,0.0,5253.499999999994
t102,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,15080.698579545475,0.0,5253.499999999994
t103,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,23189.682980371883,16301.27014462813,0.0,5253.499999999994
t104,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28534.68298037189,16301.27014462813,0.0,5253.499999999994
t105,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,16165.00826446282,16301.27014462813,0.0,9551.81818181817
t106,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,16301.27014462813,0.0,9406.35653409089
t107,0.0,0.0,0.0,0.0,0.0,0.0,18433.403409090883,28536.826446280993,16301.27014462813,0.0,5253.499999999994
t108,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,8965.698579545473,0.0,8560.57156508266
t109,0.0,0.0,0.0,0.0,0.0,0.0,19388.403409090886,28536.826446280993,16301.27014462813,0.0,5253.499999999994
t110,0.0,0.0,0.0,0.0,0.0,0.0,15350.08522727271,28536.826446280993,16301.27014462813,0.0,9551.81818181817
t111,0.0,0.0,0.0,0.0,0.0,0.0,14810.085227272706,28536.826446280993,16301.27014462813,0.0,9551.81818181817
t112,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,19520.008264462827,16301.27014462813,0.0,9551.81818181817
t113,0.0,0.0,0.0,0.0,0.0,0.0,18623.403409090883,28536.826446280993,16301.27014462813,0.0,5253.499999999994
t114,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,8965.698579545473,0.0,8610.571565082662
t115,0.0,0.0,0.0,0.0,0.0,0.0,20633.40340909088,28536.826446280993,16301.27014462813,0.0,5253.499999999994
t116,0.0,0.0,0.0,0.0,0.0,0.0,18770.085227272706,28536.826446280993,16301.27014462813,0.0,9551.81818181817
t117,0.0,0.0,0.0,0.0,0.0,0.0,15570.085227272712,28536.826446280993,16301.27014462813,0.0,9551.81818181817
t118,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,16301.27014462813,0.0,6691.356534090894
t119,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,23069.68298037189,16301.27014462813,0.0,5253.499999999994
t120,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,24405.254545454554,8965.698579545473,0.0,5253.499999999994
t121,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,20786.82644628099,6062.626678719019,0.0,16500.0
t122,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,6062.626678719019,0.0,19556.571900826442
t123,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,20515.00845170455,3334.4446732954607,0.0,16500.0
t124,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,17736.826446280993,6062.626678719019,0.0,16500.0
t125,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,22095.00845170455,3334.4446732954607,0.0,16500.0
t126,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,6062.626678719019,0.0,25351.571900826446
t127,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,21985.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,27040.000000000007
t129,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,28260.000000000004
t130,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,28795.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,29390.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,29625.000000000004
t133,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,29515.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,29450.000000000004
t135,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,29015.000000000004
t136,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,30000.0
t137,0.0,0.0,0.0,0.0,0.0,0.0,18120.54687499999,28536.826446280993,6062.626678719019,0.0,30000.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,4406.270144628128,0.0,30000.0
t139,0.0,0.0,0.0,0.0,0.0,0.0,20970.54687499999,28536.826446280993,6062.626678719019,0.0,30000.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,18685.546874999985,28536.826446280993,6062.626678719019,0.0,30000.0
t141,0.0,0.0,0.0,0.0,0.0,0.0,15080.546874999987,28536.826446280993,6062.626678719019,0.0,30000.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,26505.000000000004
t143,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,6062.626678719019,0.0,19300.000000000004
t144,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,27615.008451704547,3334.4446732954607,0.0,16500.0
t145,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,3952.6266787190248,0.0,23346.57190082644
t146,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,21665.508451704554,2173.9446732954634,0.0,16500.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,3952.6266787190248,0.0,19571.571900826442
t148,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,3952.6266787190248,0.0,19576.571900826442
t149,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,20516.826446280986,3952.6266787190248,0.0,16500.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,27775.508451704554,2173.9446732954634,0.0,16500.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,3952.6266787190248,0.0,23754.999999999996
t152,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,3952.6266787190248,0.0,28804.999999999996
t153,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,3952.6266787190248,0.0,19033.643465909103
t154,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,3952.6266787190248,0.0,29254.999999999996
t155,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,3952.6266787190248,0.0,28814.999999999996
t156,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,3952.6266787190248,0.0,28045.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,3952.6266787190248,0.0,26959.999999999996
t158,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,3952.6266787190248,0.0,29175.215366735545
t159,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,3952.6266787190248,0.0,27065.0
t160,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,3952.6266787190248,0.0,28670.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,3952.6266787190248,0.0,24358.643465909096
t162,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,2701.270144628123,0.0,30000.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,2201.2701446281335,0.0,30000.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,19935.546874999978,28536.826446280993,3952.6266787190248,0.0,30000.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,17605.546874999975,28536.826446280993,3952.6266787190248,0.0,30000.0
t166,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,3952.6266787190243,0.0,30000.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,20874.228880423543,28536.826446280993,2173.9446732954634,0.0,16500.0
t168,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,2173.9446732954634,0.0,17518.68200542356
t169,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,17327.62667871902
t170,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,26299.453125000015,0.0,0.0,16500.0
t171,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,24674.453125000015,0.0,0.0,16500.0
t172,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,23914.453125000007,0.0,0.0,16500.0
t173,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,24049.453125000015,0.0,0.0,16500.0
t174,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,25499.45312500001,0.0,0.0,16500.0
t175,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28444.453125000015,0.0,0.0,16500.0
t176,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,19592.626678719025
t177,0.0,0.0,0.0,0.0,0.0,0.0,20063.173553719,28536.826446280993,0.0,0.0,16500.0
t178,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,26477.626678719018
t179,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,25929.45312500001,0.0,0.0,30000.0
t180,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,27987.626678719025
t181,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,28207.62667871902
t182,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,27742.62667871902
t183,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,27202.62667871903
t184,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,27632.62667871902
t185,0.0,0.0,0.0,0.0,0.0,0.0,16653.173553719007,28536.826446280993,0.0,0.0,30000.0
t186,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,28611.27014462813
t187,0.0,0.0,0.0,0.0,0.0,0.0,21843.173553719007,28536.826446280993,0.0,0.0,30000.0
t188,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,27081.270144628128
t189,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,25131.270144628124
t190,0.0,0.0,0.0,0.0,0.0,0.0,14778.173553719007,28536.826446280993,0.0,0.0,30000.0
t191,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,26752.626678719018
t192,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,19129.453125000015,0.0,0.0,30000.0
