Resource,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818.9021480728206,1201.8145665070006,144.62629274800776,4165.343007327829
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.3641204473693,2044.9038914676728,233.6100466242176,4205.87805853926
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.2769841023287,1107.5086067307586,0.0,3792.7855908330876
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518.399236711307,1107.5086067307586,323.92857580541204,3949.8364192474774
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.8954115315073,458.27084129315494,0.0,2558.1662528246625
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.0215035274,0.0,0.0,2658.0215035274
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1610.3476785738699,323.92857580541204,6969.153996657436
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.79401789365,695.1457015121887,313.906313580235,2677.8460329860736
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.6906209274748,602.268527532787,323.92857580541204,2210.8877242656736
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.049268065315,1199.8670918916491,0.0,4339.916359956964
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4740.680344020808,1531.6050355699183,323.92857580541204,6596.213955396138
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4764.367336034538,1544.1203764914808,202.38518471031372,6510.872897236332
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1911.1132855812727,26.947264538405136,6972.938292397832
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3471.6818465934284,1522.3475288612644,323.92857580541204,5317.957951260105
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743.332866524958,1107.5086067307586,0.0,3850.8414732557167
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.354544100434,414.7345690866298,0.0,2732.089113187064
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.389661444895076,619.7869238776226,323.92857580541204,1005.1051611279297
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.48801003682382,157.48801003682382
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069.2594881367054,1414.961691938227,0.0,3484.2211800749324
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.6090230477412,1269.343911167049,323.92857580541204,3616.8815100202023
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.8102783009876,678.4886105072089,323.92857580541204,3457.2274646136084
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2957.126322724198,1340.6101303271523,34.16000494044465,4331.896457991796
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.9660227243926,1914.7891254773508,0.0,4446.755148201743
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3766.009548508195,2032.101615706534,162.50868786596055,5960.619852080689
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1311.9970348916358,323.92857580541204,6670.803352975202
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895.660248898856,1185.7810610589345,323.92857580541204,6405.369885763203
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4610.279465663998,1107.5086067307586,306.8933803645225,6024.681452759279
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.8618621523797,1107.5086067307586,175.4379201719086,4009.808389055047
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.3645856269491,1107.5086067307586,0.0,1879.8731923577077
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.959917711014,1107.5086067307586,323.92857580541204,4423.397100247184
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.564346202612,53.89452907681027,189.45887527942227
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.682098601177,562.6386290864768,323.92857580541204,4038.249303493066
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3135.301837901113,1900.4303608899736,175.4379201719086,5211.170118962995
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.1715679525196,607.4720793836361,0.0,1879.6436473361557
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0643084000276,800.8635720414684,323.92857580541204,5070.856456246908
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.8917700541883,766.5518578597259,53.89452907681027,2638.3381569907247
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0380683760786,645.9849618859073,323.92857580541204,2316.9516060673977
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.1176903297817,1734.6465760622716,175.4379201719086,3068.2021865639617
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4804.640527772834,1295.055258526233,175.4379201719086,6275.133706470975
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4410.532688128112,931.6164374031518,0.0,5342.149125531263
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.2353828001883,606.216293474155,323.92857580541204,2149.3802520797553
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0068320966802,1244.261963922058,202.38518471031372,5140.653980729051
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.26768550034,991.7605652040429,175.4379201719086,3267.4661708762915
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.7604335992642,1456.9668164394297,0.0,2401.727250038694
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.1492695849925,560.2381106728801,323.92857580541204,2900.315956063285
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215.1031413954324,1570.718354594147,53.89452907681027,4839.71602506639
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.1574690700772,929.2843330854996,323.92857580541204,4078.3703779609887
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2876.132175873909,1044.521174997793,175.4379201719086,4096.0912710436105
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3793.6565210716262,1301.4976806875338,175.4379201719086,5270.5921219310685
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,2044.9038914676728,0.0,7079.781633745827
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.752677574808,1283.3112822349904,323.92857580541204,6592.992535615211
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3852.7591710220477,1950.6848019550307,202.38518471031372,6005.829157687392
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0654198626635,1045.0658303099858,175.4379201719086,2247.5691703445577
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.1082601989747,206.92666623816194,175.4379201719086,2177.472846609045
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.8132687977634,1608.177862356528,175.4379201719086,2813.4290513262
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.14587844793766,124.39229782780535,0.0,180.538176275743
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.6987955415666,556.3685067408987,200.67761825476282,3860.744920537228
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.882790889366,876.9346592455189,204.09275116586474,3227.9102013007496
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3572.758314454163,1302.6663958822655,0.0,4875.424710336429
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.9394999043834,1325.5371420756533,323.92857580541204,5289.405217785448
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5022.347531169736,2044.9038914676728,323.92857580541204,7391.179998442821
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.4868983505494,1329.78691298472,0.0,4466.27381133527
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.9468909788557,991.2935995364019,323.92857580541204,3665.1690663206696
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.9774203909155,1137.2071181856386,0.0,4222.184538576554
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.8262736736565,697.520429434087,323.92857580541204,2643.2752789131555
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447.124696867697,1360.1879676881742,211.77466365506794,4019.087328210939
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774.9113389607355,893.6407956164021,0.0,3668.5521345771376
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.430586595583,1288.52632205795,323.92857580541204,3581.885484458945
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675.270285867047,1204.298465524179,0.0,4879.568751391225
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3239.530347747041,1264.3312454400902,125.34684374727155,4629.208436934403
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3932.852247896837,1537.6930856117624,323.92857580541204,5794.4739093140115
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.7824191407717,1470.9836982444376,323.92857580541204,5462.694693190621
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661.0720392809276,1393.6508329533171,323.92857580541204,5378.651448039656
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.093868360816,1812.6042293857984,0.0,5092.698097746615
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435.316951435765,801.6360512841709,323.92857580541204,4560.881578525348
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.568230315431,1413.3811621773461,202.38518471031372,3821.3345772030907
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.26907602458687,349.2472522549526,0.0,709.5163282795395
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.9356194725651,489.5496817472224,0.0,1400.4853012197875
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.40874899977,624.4341394801862,323.92857580541204,2365.7714642853684
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3754.552124345812,1247.5818425915945,323.92857580541204,5326.062542742819
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.5757992964952,2044.9038914676728,229.3324492487189,4289.812140012887
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1350.7260505774261,0.0,6385.60379285558
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.471150843195346,0.0,63.471150843195346
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4566.617511491535,112.58851627021477,323.92857580541204,5003.134603567161
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1949.6089712965631,323.92857580541204,7308.415289380129
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1523.8948502068927,229.3324492487189,6788.105041733766
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.4557855598155,0.0,1512.4557855598155
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1705.4476689714172,0.0,6740.3254112495715
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.92857580541204,323.92857580541204
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224.313429841207,371.06720142326185,323.92857580541204,4919.30920706988
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3671.695571567888,1178.8794449242387,229.3324492487189,5079.9074657408455
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.7455536460238,1064.0985786023778,26.947264538405136,1917.7913967868067
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4429.709042610301,1850.2623581671237,323.92857580541204,6603.899976582838
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4398.283226467994,468.2450157533383,0.0,4866.528242221332
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469.416135634533,936.1683729486442,323.92857580541204,4729.513084388589
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.073534398991,2044.9038914676728,202.38518471031372,4504.362610576977
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.163396948306,2044.9038914676728,26.947264538405136,4196.014552954383
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.8443222256562,1432.7507920552061,323.92857580541204,3540.5236900862747
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274.461754128205,1107.5086067307586,0.0,3381.9703608589634
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3511.694986398066,1107.5086067307586,323.92857580541204,4943.132168934237
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347.655716843135,1107.5086067307586,202.38518471031372,4657.549508284207
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.3794454507006,789.3976106175156,26.947264538405136,2831.7243206066214
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.2579157892023,500.7941180561072,323.92857580541204,1737.9806096507216
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.3279538280253,730.5465866887777,0.0,2492.874540516803
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.64377084802,975.9448270324696,323.92857580541204,3963.5171736859015
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2941.218826264835,1056.9974080228394,202.38518471031372,4200.601418997988
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.975805229928,0.0,1653.975805229928
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.046189483354,2044.9038914676728,0.0,4434.950080951026
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011.9426474994434,1107.5086067307586,323.92857580541204,4443.379830035614
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1107.5086067307586,323.92857580541204,6466.3149248143245
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,199.3784241121325,229.3324492487189,5463.588615639006
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.2635180817065,978.867767461933,175.4379201719086,2703.569205715548
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4311.726451838011,115.44972202324493,175.4379201719086,4602.614094033164
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965.6309015389306,936.4220416813469,0.0,3902.0529432202775
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3516.6486218783507,1252.3162753885808,84.94323886088029,4853.908136127811
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3612.9162631081203,1749.8649706764143,323.92857580541204,5686.709809589946
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.8770624183994,1879.4388514858042,267.47863430195434,4212.794548206158
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3629.2940659789674,428.27408179092095,200.83915189129632,4258.407299661185
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.1255715030375,1979.7974864635717,0.0,4102.923057966609
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.598152801722,1120.7161440190957,184.89249507975504,4636.206791900573
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.8618621523797,1414.270284539704,323.92857580541204,4465.060722497496
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.8618621523797,1235.3072311263536,192.93060980246733,4155.0997030812005
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.8993982422002,0.0,0.0,283.8993982422002
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.833678632223,0.9513543801410265,0.0,723.785033012364
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3527.2192141278942,620.694187381448,0.0,4147.913401509342
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3358.2156581467757,592.1783257206341,0.0,3950.3939838674096
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.0507219708657,410.3243982872031,0.0,2768.375120258069
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.45294170344073,0.0,0.0,172.45294170344073
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23488649451466,0.0,57.23488649451466
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.433921990548,0.0,469.433921990548
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.6422807585658,0.0,709.6422807585658
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.9117696943696,1444.2626650336226,0.0,1621.1744347279923
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.13962040884,1660.1241015602664,323.92857580541204,6869.192297774518
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3564.55382620559,278.59539150362525,0.0,3843.1492177092155
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1936.4218219578916,323.92857580541204,7295.228140041458
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.32814787526013,202.38518471031375,341.7133325855739
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.707844178985,1004.9210464987929,0.0,4150.628890677778
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,2039.725925518515,323.92857580541204,7398.5322436020815
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.8618621523797,40.64670251046164,49.755429243711276,2817.2639939065525
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.955551832024,284.3705620385989,281.8155804935348,1756.1416943641577
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.542751922304,935.9064208497437,85.39986847568416,1411.8490412477317
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.2309462598744,1425.5651105786726,251.64612712759296,2031.44218396614
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2057.236329347108,665.4931681556612,110.93529380461732,2833.6647913073866
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.3530104599654,1481.630473940721,323.92857580541204,3803.9120602060984
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.6379543155817,2044.9038914676728,33.5535989575248,5738.095444740779
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.0126360812756,1267.892928361746,323.92857580541204,3298.834140248434
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504.243588672391,1959.7189029732572,323.92857580541204,5787.891067451061
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,535.0247259214788,323.92857580541204,5893.8310440050445
t184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1679.9924875400384,26.947264538405136,6741.817494356597
t185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,989.2800980234316,323.92857580541204,6348.086416106998
t186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.910591895794,0.0,660.910591895794
t187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.6833951516883,1672.33513027305,80.84179361521542,2451.8603190399535
t188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.2090770259192,156.6820164083026,0.0,1269.8910934342218
t189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.4793718388792,0.0,323.92857580541204,1367.4079476442912
t190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4577.191660624585,1457.0526971330733,323.92857580541204,6358.17293356307
t191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949.8809047098644,1302.8099780605799,323.92857580541204,5576.619458575857
t192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.409318446989,26.947264538405136,1809.356582985394
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3511.923244154661,1946.097630335607,323.92857580541204,5781.94945029568
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,170.11332199384424,26.947264538405136,5231.938328810404
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.9038914676728,323.92857580541204,2368.832467273085
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,1107.5086067307586,0.0,6142.3863490089125
t197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.7957847089313,323.92857580541204,1372.7243605143433
t198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4159.089213798766,1.5748611985111438,0.0,4160.664074997277
t199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.877742278154,258.30858990511683,323.92857580541204,5617.114907988683
