Resource,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
t367,1808.2004273383782,0.0,0.0,3554.2837532799754,1.1368683772161603e-13,0.0,702.9243068799788,0.0,0.0,1717.3973712112338,2044.9038914676728,323.92857580541204,10151.63832598265
t368,1808.2004273383782,0.0,0.0,3554.2837532799754,0.0,0.0,702.9243068799788,-4.547473508864641e-13,0.0,0.0,888.6707981859331,323.92857580541204,7278.007861489677
t369,1808.2004273383782,0.0,0.0,3554.2837532799754,0.0,0.0,702.9243068799788,0.0,0.0,1898.4687428983098,2044.9038914676728,0.0,10008.781121864315
t370,1808.2004273383782,0.0,4.547473508864641e-13,3554.2837532799754,0.0,0.0,702.9243068799788,0.0,0.0,3962.4969926370713,2044.9038914676728,87.92812885075037,12160.737500453826
t371,1808.2004273383782,0.0,0.0,3554.2837532799754,0.0,0.0,702.9243068799788,4.547473508864641e-13,0.0,4945.768383081339,2044.9038914676728,323.92857580541204,13380.009337852756
t372,1808.2004273383782,-5.684341886080802e-14,0.0,3619.17703308901,1.4210854715202004e-14,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,279.17316613810476,13489.256567191298
t373,3434.985736614619,0.0,0.0,3743.6758520979,1.4210854715202004e-14,-9.094947017729282e-13,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15285.296105143736
t374,5565.583397487641,0.0,9.094947017729282e-13,3743.6758520979,0.0,0.0,702.9243068799788,2.2737367544323206e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17415.893766016758
t375,5565.583397487641,0.0,0.0,3743.6758520979,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17415.893766016758
t376,5212.268468413284,0.0,9.094947017729282e-13,3743.6758520979,0.0,0.0,702.9243068799788,4.547473508864641e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17062.578836942404
t377,5565.583397487641,0.0,0.0,3743.6758520979,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17415.893766016758
t378,5565.583397487641,0.0,0.0,3743.6758520979,-4.547473508864641e-13,0.0,702.9243068799788,168.28531650586592,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17584.179082522627
t379,5565.583397487641,0.0,0.0,3743.6758520979,0.0,0.0,702.9243068799788,463.60942700921805,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17879.50319302598
t380,3489.6139822781465,-9.094947017729282e-13,0.0,3560.577750521659,0.0,0.0,702.9243068799788,1451.269153637194,0.0,3665.5585635265707,2044.9038914676728,323.92857580541204,15238.776224116633
t381,3489.6139822781465,0.0,0.0,3554.2837532799754,0.0,0.0,702.9243068799788,1228.239973886928,0.0,4645.527051260086,775.8915430598709,232.89760851012926,14629.378219155116
t382,3489.6139822781465,0.0,0.0,3554.2837532799754,2.2737367544323206e-13,0.0,702.9243068799788,2602.644368356343,0.0,5034.877742278154,529.5716654978062,0.0,15913.915818570404
t383,4313.740465035142,-9.094947017729282e-13,0.0,3554.2837532799754,0.0,0.0,702.9243068799788,3172.686476445714,0.0,5034.877742278154,2044.9038914676728,0.0,18823.416635386635
t384,3626.0997368260873,0.0,0.0,3554.2837532799754,-1.1368683772161603e-13,0.0,702.9243068799788,2568.755993729442,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17855.77400026672
t385,3489.6139822781465,4.547473508864641e-13,0.0,3554.2837532799754,0.0,0.0,702.9243068799788,3199.871270324441,0.0,4918.588074657236,2044.9038914676728,0.0,17910.18527888745
t386,3489.6139822781465,0.0,0.0,3554.2837532799754,0.0,0.0,702.9243068799788,2419.9046361902783,0.0,3324.543519536576,2044.9038914676728,323.92857580541204,15860.10266543804
t387,4435.329705584807,0.0,0.0,3560.577750521659,0.0,0.0,702.9243068799788,2722.8912928049385,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,18825.433265342617
t388,5565.583397487641,0.0,0.0,3743.6758520979,0.0,0.0,702.9243068799788,3202.1326709089053,0.0,5034.877742278154,2044.9038914676728,0.0,20294.09786112025
t389,3489.6139822781465,-4.547473508864641e-13,0.0,3560.577750521659,0.0,0.0,702.9243068799788,1846.2949349455748,0.0,5034.877742278154,1310.813624102599,323.92857580541204,16269.030916811524
t390,3489.6139822781465,0.0,0.0,3554.2837532799754,0.0,0.0,702.9243068799788,2697.8318925856,0.0,5034.877742278154,1338.763257001204,0.0,16818.294934303056
t391,3489.6139822781465,0.0,0.0,3554.2837532799754,0.0,0.0,702.9243068799788,2634.1086629359033,0.0,5034.877742278154,1336.9545949140613,0.0,16752.76304256622
t392,4894.405315878557,-4.547473508864641e-13,0.0,3657.276435416611,0.0,0.0,702.9243068799788,1875.83031362551,0.0,0.0,1921.969722095358,306.6090836025241,13359.015177498539
t393,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,1528.549037831367,0.0,5034.877742278154,2044.9038914676728,0.0,20543.441646618197
t394,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,1004.8699224392649,0.0,1348.4331221477337,1021.4075323954165,323.92857580541204,15633.750127828831
t395,7391.812131168174,0.0,0.0,3840.374536992853,0.0,-9.094947017729282e-13,702.9243068799788,2128.052093582415,0.0,3636.1024073823346,473.07426138220967,49.75542924371126,18222.09516663168
t396,7391.812131168174,9.094947017729282e-13,0.0,3840.374536992853,1423.5504404122253,0.0,702.9243068799788,4259.404658910655,0.0,1957.2806646697459,1713.0112924503208,281.8155804935348,21570.173611977487
t397,7391.812131168174,0.0,0.0,3840.374536992853,2.2737367544323206e-13,0.0,702.9243068799788,2748.477224058259,0.0,4033.870343333703,2044.9038914676728,221.69001531688485,20984.052449217525
t398,7391.812131168174,0.0,0.0,3840.374536992853,0.0,-9.094947017729282e-13,702.9243068799788,3008.42297324269,0.0,4872.991182052569,1138.6818866702588,0.0,20955.207017006524
t399,7391.812131168174,0.0,9.094947017729282e-13,3840.374536992853,2658.8810169689086,0.0,702.9243068799788,3538.322211015729,0.0,4340.824957807104,1215.8563565752042,323.92857580541204,24012.92409321336
t400,7391.812131168174,0.0,0.0,3840.374536992853,257.8708414060975,0.0,702.9243068799788,4091.8478744790737,0.0,4463.90415759702,1431.069509096902,323.92857580541204,22503.731933425508
t401,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,5258.012677147823,0.0,3585.537182006602,1513.8463679507568,323.92857580541204,22616.4357779516
t402,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6712.334007464854,0.0,1749.5068781834839,1066.301204636728,84.40695287662572,21547.6600182027
t403,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6456.878295025014,0.0,3569.3679494970725,1148.7160088247892,323.92857580541204,23434.001804193293
t404,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,4322.822270344434,0.0,445.8427341759061,784.6430466389295,0.0,17488.419026200274
t405,7391.812131168174,0.0,0.0,3840.374536992853,4.547473508864641e-13,0.0,702.9243068799788,2724.463287184796,0.0,3025.5054483200915,492.9788820856736,256.279713787124,18434.33830641869
t406,7391.812131168174,0.0,0.0,3840.374536992853,4.547473508864641e-13,0.0,702.9243068799788,7422.241166117847,0.0,2369.1165622765534,2044.9038914676728,0.0,23771.372594903078
t407,7391.812131168174,-1.8189894035458565e-12,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7074.162448381701,0.0,2283.842778426281,841.1072847915932,0.0,22134.22348664058
t408,7391.812131168174,0.0,0.0,3840.374536992853,4.547473508864641e-13,0.0,702.9243068799788,4816.038765781979,0.0,5034.877742278154,1360.2358133105708,323.92857580541204,23470.191872217118
t409,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6211.395520777882,0.0,2028.2036567379168,1121.1827220901116,323.92857580541204,21619.821450452328
t410,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,2169.014913849248,0.0,4035.493009475959,1107.5086067307586,323.92857580541204,19571.05608090238
t411,5183.70850283756,0.0,0.0,3840.374536992853,1.1368683772161603e-13,0.0,702.9243068799788,1421.4270251862372,0.0,4226.45935793106,2044.9038914676728,175.43792017190862,17595.23554146727
t412,3941.65021190159,1.1368683772161603e-13,0.0,3840.374536992853,0.0,0.0,702.9243068799788,251.03808002210462,0.0,3950.8256455462365,314.0972377294345,175.43792017190862,13176.347939244106
t413,4559.239446937279,-9.094947017729282e-13,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,16506.24850036135
t414,5777.136352951413,-1.8189894035458565e-12,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17724.14540637548
t415,5008.407659966757,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,16955.416713390827
t416,3237.203539340643,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,2.2737367544323206e-13,0.0,3363.3688838736934,177.98581226236524,323.92857580541204,11645.785655154945
t417,3237.203539340643,-2.2737367544323206e-13,0.0,3840.374536992853,5.684341886080802e-14,0.0,702.9243068799788,0.0,0.0,1388.3924206777492,439.64440493252664,323.92857580541204,9932.467784629163
t418,3237.203539340643,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,2736.954986414422,2044.9038914676728,323.92857580541204,12886.289836900982
t419,3237.203539340643,0.0,-9.094947017729282e-13,3840.374536992853,8.881784197001252e-16,0.0,702.9243068799788,0.0,0.0,3085.4135532553764,2044.9038914676728,323.92857580541204,13234.748403741934
t420,3237.203539340643,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,4473.9606386354135,2044.9038914676728,0.0,14299.366913316562
t421,3237.203539340643,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,4447.539145284895,2044.9038914676728,43.17271918344312,14316.118139149487
t422,3237.203539340643,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,4897.180541986179,2044.9038914676728,323.92857580541204,15046.515392472738
t423,3923.3812406814454,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15870.390294105517
t424,3237.203539340643,0.0,-4.547473508864641e-13,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,4952.243004204071,2044.9038914676728,0.0,14777.649278885217
t425,3237.203539340643,0.0,0.0,3840.374536992853,0.0,2.2737367544323206e-13,702.9243068799788,0.0,0.0,1374.794319456088,841.9652400776563,323.92857580541204,10321.19051855263
t426,3237.203539340643,1.8189894035458565e-12,0.0,3840.374536992853,0.0,0.0,702.9243068799788,-2.2737367544323206e-13,0.0,4202.012409288644,1865.5067192748734,323.92857580541204,14171.950087582407
t427,5447.45531019289,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17394.464363616957
t428,3237.203539340643,0.0,0.0,3840.374536992853,-4.547473508864641e-13,0.0,702.9243068799788,-4.547473508864641e-13,0.0,4327.815850241979,405.3269186971431,323.92857580541204,12837.573727958008
t429,3385.5171839277623,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15332.526237351834
t430,3268.7220065872652,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15215.731060011336
t431,5634.931154045182,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17581.940207469248
t432,7391.812131168174,0.0,0.0,3840.374536992853,-4.547473508864641e-13,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,19338.82118459224
t433,7391.812131168174,-1.8189894035458565e-12,0.0,3840.374536992853,0.0,0.0,702.9243068799788,85.17132689841583,0.0,5034.877742278154,1954.6940832532005,323.92857580541204,19333.782703276185
t434,7391.812131168174,10804.675250257122,0.0,3840.374536992853,2997.4970205034233,0.0,702.9243068799788,2739.7479081525794,0.0,773.3572212139243,390.4508194021637,49.75542924371126,29690.59462381393
t435,7391.812131168174,3382.2281468914116,0.0,3840.374536992853,0.0,0.0,702.9243068799788,2233.918461101342,0.0,5034.877742278154,2035.9195691766627,323.92857580541204,24945.983470293984
t436,7391.812131168174,5839.484672697046,0.0,3840.374536992853,667.7940140330998,0.0,702.9243068799788,2898.16805993505,0.0,4008.349806243541,1755.384857508728,206.52428454341276,27310.81667000189
t437,7391.812131168174,2988.146327504077,0.0,3840.374536992853,0.0,0.0,702.9243068799788,3614.104715569488,0.0,5034.877742278154,1981.4141013606973,0.0,25553.65386175342
t438,7391.812131168174,2631.7035059016634,0.0,3840.374536992853,2805.156599078634,0.0,702.9243068799788,4418.617153860296,0.0,5034.877742278154,522.7808420882279,323.92857580541204,27672.175394053396
t439,7391.812131168174,11060.715363271396,0.0,3840.374536992853,9.094947017729282e-13,0.0,702.9243068799788,3782.2015899552507,0.0,0.0,1692.2363713732893,0.0,28470.264299640938
t440,7391.812131168174,10142.093146199524,0.0,3840.374536992853,2547.998035146309,0.0,702.9243068799788,2605.1188677909936,0.0,0.0,285.7110332683799,323.92857580541204,27839.960633251627
t441,7391.812131168174,3.637978807091713e-12,0.0,3840.374536992853,0.0,-1.1102230246251565e-16,702.9243068799788,3900.728925901504,0.0,4962.415508459124,1528.6661810709597,232.8976085101292,22559.819198982725
t442,7391.812131168174,9683.585285639863,0.0,3840.374536992853,0.0,0.0,702.9243068799788,3688.3828030455707,0.0,0.0,1508.1486058529363,323.92857580541204,27139.156245384787
t443,7391.812131168174,136.0738350692045,0.0,3840.374536992853,2827.104596454343,0.0,702.9243068799788,3938.559149919742,0.0,5034.877742278154,341.50219283252727,323.92857580541204,24537.15706740039
t444,7391.812131168174,10643.354035342274,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6971.981074933496,0.0,0.0,1873.5150206289898,0.0,31423.96110594576
t445,7391.812131168174,61.90723253600663,0.0,3840.374536992853,4524.12326750392,0.0,702.9243068799788,7237.949333492692,0.0,5034.877742278154,0.0,0.0,28793.96855085178
t446,7391.812131168174,272.3663160165124,1.1368683772161603e-13,3840.374536992853,1598.282866368439,0.0,702.9243068799788,6798.089117146775,0.0,5034.877742278154,2044.9038914676728,229.3324492487189,27912.963357567274
t447,7391.812131168174,9916.702794527722,0.0,3840.374536992853,3686.710055485361,-4.547473508864641e-13,702.9243068799788,6507.753196253942,0.0,880.830599683587,1277.621928724603,323.92857580541204,34528.65812552163
t448,7391.812131168174,952.3434504063971,0.0,3840.374536992853,3188.7722622782626,0.0,702.9243068799788,6237.803315743863,0.0,5034.877742278154,1107.5086067307586,323.92857580541204,28780.344928283856
t449,7391.812131168174,-1.8189894035458565e-12,0.0,3840.374536992853,1025.3854254483194,0.0,702.9243068799788,6577.171448185381,0.0,4012.723406420851,1107.5086067307586,0.0,24657.899861826314
t450,7391.812131168174,546.1594496677226,0.0,3840.374536992853,4.547473508864641e-13,0.0,702.9243068799788,6019.525067689949,0.0,2726.8618621523797,1107.5086067307586,202.38518471031372,22537.55114599213
t451,5567.7873543688875,0.0,0.0,2895.1747555678603,0.0,0.0,702.9243068799788,1812.2178697787322,0.0,4749.660498535644,1086.596896053349,323.92857580541204,17138.290256989865
t452,4541.773417419288,0.0,0.0,2363.4998785163025,0.0,0.0,702.9243068799788,2124.6319542353904,0.0,818.308078624611,321.0993557648701,175.43792017190862,11047.674911612352
t453,4541.773417419288,0.0,0.0,2363.499878516302,0.0,0.0,702.9243068799788,2201.1916089945416,0.0,1628.5357473978252,1423.819530708256,175.43792017190862,13037.182410088102
t454,4541.773417419288,0.0,0.0,2363.499878516302,0.0,0.0,702.9243068799788,2084.947485538143,0.0,1352.0438886545603,493.5863940209467,175.43792017190862,11714.21329120113
t455,4541.773417419288,0.0,0.0,2363.499878516302,-5.684341886080802e-14,0.0,702.9243068799788,2335.942943334514,0.0,1732.724559964377,2044.9038914676728,175.43792017190862,13897.206917754043
t456,6057.994013133695,9.094947017729282e-13,0.0,2984.4675894149555,0.0,0.0,702.9243068799788,1252.8923894165073,0.0,5034.877742278154,2044.9038914676728,26.947264538405136,18105.00719712937
t457,6057.994013133695,0.0,0.0,2738.4760700976412,2.2737367544323206e-13,0.0,702.9243068799788,222.34820368277087,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17125.452803345324
t458,6057.994013133695,0.0,0.0,3112.9532773799237,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17277.581806944836
t459,5769.661840056313,9.094947017729282e-13,0.0,2481.5237229066843,0.0,0.0,702.9243068799788,-4.547473508864641e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,16357.820079394216
t460,6057.994013133695,-9.094947017729282e-13,0.0,3341.190902427779,-2.2737367544323206e-13,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17505.81943199269
t461,5809.960758491819,0.0,0.0,2902.4189777815136,0.0,0.0,702.9243068799788,-4.547473508864641e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,16819.014252704546
t462,6057.994013133695,0.0,0.0,3308.6851504319443,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17473.313679996856
t463,6057.994013133695,0.0,0.0,3308.6996599412946,4.547473508864641e-13,0.0,702.9243068799788,2.2737367544323206e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17473.328189506203
t464,4541.773417419288,0.0,0.0,2363.499878516302,0.0,0.0,702.9243068799788,0.0,0.0,2422.5302009748443,1475.6644513933422,0.0,11506.392255183757
t465,4541.773417419288,0.0,7.105427357601002e-15,2363.499878516302,0.0,0.0,702.9243068799788,0.0,0.0,3190.5500091934105,1802.6297929547147,0.0,12601.377404963694
t466,5567.7873543688875,0.0,1.1368683772161603e-13,2895.1747555678603,0.0,0.0,702.9243068799788,0.0,0.0,1688.6039838022807,1864.3144650786828,43.17271918344312,12761.977584881133
t467,7391.812131168174,0.0,0.0,3840.374536992853,0.0,0.0,702.9243068799788,884.0905756516231,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,20222.911760243864
t468,7391.812131168174,4246.312586748652,0.0,3840.374536992853,4501.424394607994,0.0,702.9243068799788,2006.8087077352716,0.0,5034.877742278154,1444.9577050707119,49.75542924371126,29219.2475407255
t469,7391.812131168174,5835.482115782777,0.0,3840.374536992853,4592.082715115445,0.0,702.9243068799788,2736.5314303672494,0.0,5034.877742278154,1829.3146561524181,323.92857580541204,32287.32821054246
t470,7391.812131168174,16475.601011104754,0.0,3840.374536992853,4592.082715115445,0.0,702.9243068799788,4814.616800904081,0.0,0.0,1730.2588792577549,7.642433931834034,39555.31281535487
t471,7391.812131168174,5907.18208857657,0.0,3840.374536992853,4592.082715115445,0.0,702.9243068799788,5461.2180234942825,0.0,4781.707027457467,1117.2854305848227,323.92857580541204,34118.514836075
t472,7391.812131168174,3428.1601091221546,0.0,3840.374536992853,4592.082715115445,-4.547473508864641e-13,702.9243068799788,5327.6342740142245,0.0,5034.877742278154,668.2437193279504,323.92857580541204,31310.03811070435
t473,7391.812131168174,8369.550662965445,0.0,3840.374536992853,1009.4862973439822,0.0,702.9243068799788,5330.037494985099,0.0,1084.445872224801,1546.7734941335668,0.0,29275.4047966939
t474,7391.812131168174,0.0,0.0,3840.374536992853,1037.7471220620564,0.0,702.9243068799788,5334.953311112157,0.0,4369.277852079958,839.0517001682183,323.92857580541204,23840.069536268806
t475,7391.812131168174,3409.36650104846,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6406.429481846317,0.0,2726.8618621523797,1375.965513293299,256.3415389497993,26110.07587233126
t476,7391.812131168174,3757.3648359718063,0.0,3840.374536992853,2347.482057151694,0.0,702.9243068799788,6539.721406394859,0.0,2726.8618621523797,251.68969207211103,323.92857580541204,27882.15940458927
t477,7391.812131168174,4198.47309328267,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6965.505733814211,0.0,2726.8618621523797,1488.280631169172,175.43792017190862,27489.670215631344
t478,7391.812131168174,10309.785644449268,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7336.751520064166,0.0,0.0,1582.5554969509926,0.0,31164.203636505434
t479,7391.812131168174,1122.2466745146885,0.0,3840.374536992853,2612.5621899078924,0.0,702.9243068799788,6903.085485513903,0.0,5034.877742278154,402.55616665541174,323.92857580541204,28334.367809716467
t480,7391.812131168174,11904.289409994642,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7564.53295811628,0.0,0.0,1812.4610468061055,53.89452907681027,33270.28891903484
t481,7391.812131168174,5185.718177581946,0.0,3840.374536992853,3296.341566277455,0.0,702.9243068799788,7117.580439931924,0.0,3564.55382620559,225.68312897044552,323.92857580541204,31648.916689813777
t482,7391.812131168174,3090.3576589808326,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7820.142992015547,0.0,5034.877742278154,1989.3340844910717,0.0,29869.82345280661
t483,7391.812131168174,13367.142389533947,0.0,3840.374536992853,3671.3368298194973,0.0,702.9243068799788,7823.456545811219,0.0,0.0,183.2012450070324,0.0,36980.2479852127
t484,7391.812131168174,3385.9816625612,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7045.963983913524,0.0,5034.877742278154,2031.8159684544848,323.92857580541204,29757.67890805378
t485,7391.812131168174,13359.992126011206,0.0,3840.374536992853,3505.0503504071903,0.0,702.9243068799788,7812.172123747399,0.0,0.0,265.71230419375706,0.0,36878.03787940056
t486,7391.812131168174,5737.677814085009,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7038.981535401052,0.0,3564.55382620559,1949.3049092677602,323.92857580541204,30549.557635805824
t487,7391.812131168174,2190.821276197865,0.0,3840.374536992853,3726.5807435797924,0.0,702.9243068799788,6927.111974450906,0.0,5034.877742278154,0.0,256.279713787124,30070.782425334848
t488,7391.812131168174,7533.515629639384,0.0,3840.374536992853,2385.5587869135343,0.0,702.9243068799788,6762.172018638972,0.0,0.0,41.00449449658845,323.92857580541204,28981.290480534895
t489,7391.812131168174,1483.806477783255,2.2737367544323206e-13,3840.374536992853,2028.5121717716065,-2.2737367544323206e-13,702.9243068799788,7445.1629617267445,0.0,5034.877742278154,1204.487586441248,0.0,29131.957915042018
t490,7391.812131168174,13639.310566763019,0.0,3840.374536992853,4320.36421682065,0.0,702.9243068799788,7432.710450218718,0.0,0.0,1025.4255983038006,0.0,38352.9218071472
t491,7391.812131168174,8395.533608486585,-9.094947017729282e-13,3840.374536992853,4527.61099885549,0.0,702.9243068799788,6604.360112161405,0.0,3564.55382620559,1634.0900835814537,229.3324492487189,36890.59205358024
t492,7391.812131168174,9666.243064202434,0.0,3840.374536992853,4564.120830058618,0.0,702.9243068799788,6475.982437953544,0.0,5034.877742278154,495.0229097618919,323.92857580541204,38495.28653510106
t493,7391.812131168174,17178.102250651264,0.0,3840.374536992853,4525.309924575276,0.0,702.9243068799788,6788.018356843551,0.0,261.0105209766598,2044.9038914676728,323.92857580541204,43056.38449536084
t494,7391.812131168174,7886.174612653247,0.0,3840.374536992853,4521.386297564752,9.094947017729282e-13,702.9243068799788,7358.9019578073185,0.0,5034.877742278154,2044.9038914676728,0.0,38781.35547681215
t495,7391.812131168174,17279.632547192792,9.094947017729282e-13,3840.374536992853,4552.056537901963,0.0,702.9243068799788,7209.642219287374,0.0,271.04959499207325,1477.7390050564995,0.0,42725.2308794717
t496,7391.812131168174,8962.898077900205,0.0,3840.374536992853,4487.246793841265,4.547473508864641e-13,702.9243068799788,7019.267927404524,0.0,3032.4937102368576,1107.5086067307586,229.3324492487189,36773.85854040333
t497,7391.812131168174,1730.305848092372,0.0,3840.374536992853,2705.008758834744,0.0,702.9243068799788,6324.779449858041,0.0,5034.877742278154,1107.5086067307586,323.92857580541204,29161.519956640484
t498,7391.812131168174,6300.93259728743,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6185.746414375459,0.0,0.0,1041.1453403027385,323.92857580541204,25786.863902812038
t499,7391.812131168174,0.0,0.0,3840.374536992853,-4.547473508864641e-13,0.0,702.9243068799788,6902.4785942810795,0.0,3421.4015942248366,1112.641161842385,0.0,23371.632325389306
t500,7391.812131168174,0.0,0.0,3840.374536992853,1403.792071807868,0.0,702.9243068799788,6568.831255029079,0.0,2922.3079639733746,282.9315905729088,53.89452907681027,23166.868385501042
t501,7391.812131168174,-1.8189894035458565e-12,0.0,3840.374536992853,0.0,0.0,702.9243068799788,6535.004926828341,0.0,4164.634052110177,1316.1781434772247,323.92857580541204,24274.856673262162
t502,7391.812131168174,3036.5201443946935,0.0,3840.374536992853,9.094947017729282e-13,0.0,702.9243068799788,6693.565356034607,0.0,3125.9657004535097,1448.1782988473578,323.92857580541204,26563.269050576586
t503,7391.812131168174,9206.249771559666,0.0,3840.374536992853,0.0,0.0,702.9243068799788,7039.877183853972,0.0,0.0,1443.9771053419372,175.43792017190862,29800.65295596849
t504,7391.812131168174,485.8547380975815,0.0,3840.374536992853,3258.85361167228,0.0,702.9243068799788,7485.507427209074,0.0,5034.877742278154,0.0,0.0,28200.204494298094
t505,6116.144688285454,0.0,0.0,3689.737893137309,0.0,0.0,702.9243068799788,-2.2737367544323206e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17912.517097853983
t506,6116.144688285454,-9.094947017729282e-13,0.0,3689.737893137309,0.0,0.0,702.9243068799788,-2.2737367544323206e-13,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17912.517097853975
t507,6116.144688285454,9.094947017729282e-13,0.0,3689.737893137309,0.0,0.0,702.9243068799788,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,17912.517097853983
t508,4465.474144380039,-9.094947017729282e-13,0.0,3404.508745008469,0.0,0.0,449.87155640318645,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15723.564655342932
t509,4421.134304078922,4.547473508864641e-13,0.0,3394.70399304154,0.0,0.0,1.1368683772161603e-13,0.0,0.0,3996.938841259431,1059.382081006909,323.92857580541204,13196.087795192212
t510,4421.134304078922,0.0,0.0,3394.70399304154,0.0,0.0,1.1368683772161603e-13,0.0,0.0,3205.4996195722824,903.0113800835054,323.92857580541204,12248.277872581662
t511,4421.134304078922,5.684341886080802e-14,0.0,3394.70399304154,0.0,0.0,1.1368683772161603e-13,0.0,0.0,1892.9372511535794,1362.8296404551973,323.92857580541204,11395.533764534648
t512,4421.134304078922,0.0,0.0,3394.70399304154,0.0,0.0,1.1368683772161603e-13,-1.1368683772161603e-13,0.0,2370.778927462242,2044.9038914676728,323.92857580541204,12555.449691855789
t513,4421.134304078922,0.0,0.0,3394.70399304154,0.0,0.0,1.1368683772161603e-13,0.0,0.0,3709.6582543280665,2044.9038914676728,53.26004791048115,13623.66049082668
t514,4421.134304078922,0.0,0.0,3404.508745008469,0.0,0.0,1.1368683772161603e-13,0.0,0.0,4795.0559723103015,2044.9038914676728,0.0,14665.602912865364
t515,4563.113876972383,0.0,0.0,3689.737893137309,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,323.92857580541204,15656.561979660932
t516,4421.134304078922,0.0,0.0,3428.2683963554537,0.0,0.0,1.1368683772161603e-13,0.0,0.0,5034.877742278154,2044.9038914676728,313.841247078374,15243.025581258576
