,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
AnnualSum,7.885301445930159e7,1.4118581211748453e7,-1.6680743397623407e7,0.0,0.0,0.0,0.0,9.84583996366657e6,-109617.17890440278,-8.602707505818878e7,2.8470528532879654e7,5.810793109982612e6,-6.865303768883046e6,0.0,0.0,0.0,0.0,-2.815344109079687e6,-31743.133327597418,-2.4568930631571934e7,1.9013632289994005e7,977536.6235335432,-1.15493457411808e6,0.0,0.0,0.0,0.0,-7.030495854586881e6,-77874.04557680537,-1.1727864439245787e7
t1,11222.703283632753,0.0,-5034.877742278154,0,-0.0,0.0,0.0,-0.0,-0.0,-6187.825541354598,2891.6022098878143,460.28655085077344,-1584.6173406168994,0,-0.0,0.0,0.0,0.0,-0.0,-1767.2714201216886,1167.00628155834,0.0,-323.92857580541204,0,-0.0,0.0,0.0,0.0,-0.0,-843.077705752928
t2,5144.3190155660795,2911.39179147145,-2123.4859508067043,0,-0.0,0.0,0.0,-0.0,-0.0,-5932.224856230825,3738.737697261585,0.0,-2044.9038914676728,0,-0.0,0.0,0.0,0.0,-0.0,-1693.833805793912,484.8156487177587,323.92857580541204,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-808.7442245231707
t3,10849.793328843964,0.0,-5034.877742278154,0,-0.0,0.0,0.0,-0.0,-0.0,-5814.91558656581,0.0,1852.6784817381158,-192.22540972955676,0,-0.0,0.0,0.0,0.0,-0.0,-1660.453072008559,1116.4597675256418,0.0,-323.92857580541204,0,-0.0,0.0,0.0,0.0,-0.0,-792.5311917202298
t4,10847.885861044533,0.0,-5034.877742278154,0,-0.0,0.0,0.0,-0.0,-0.0,-5813.008118766379,10.240000610347352,1847.5584814329422,-197.34541003473052,0,-0.0,0.0,0.0,0.0,-0.0,-1660.453072008559,468.60261591481776,323.92857580541204,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-792.5311917202298
t5,1816.1064594817053,4616.031760251549,-418.84598202660527,0,-0.0,0.0,0.0,-0.0,-0.0,-6013.292237706649,3762.5810785368367,0.0,-2044.9038914676728,0,-0.0,0.0,0.0,0.0,-0.0,-1717.6771870691641,1143.1635862598973,0.0,-323.92857580541204,0,-0.0,0.0,0.0,0.0,-0.0,-819.2350104544854
t6,11719.598645384562,0.0,-5034.877742278154,0,-0.0,0.0,0.0,-0.0,-0.0,-6684.720903106408,3148.9969440861178,402.64245995187343,-1642.2614315157994,0,-0.0,0.0,0.0,0.0,-0.0,-1909.3779725221914,1234.7195362059167,0.0,-323.92857580541204,0,-0.0,0.0,0.0,0.0,-0.0,-910.7909604005047
t7,3471.83866381888,4749.529428996254,-285.3483132819005,0,-0.0,0.0,0.0,-0.0,-0.0,-7936.0197795332315,221.17106493229062,2044.9038914676728,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2266.0749563999634,758.529790743879,323.92857580541204,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-1082.458366549291
t8,4922.899496064189,3814.177626082321,-1220.7001161958333,0,-0.0,0.0,0.0,1157.323860154314,-7.120919389634891,-8666.579946715356,2330.6965602683485,1676.7975435572228,-368.10634791045004,0,-0.0,0.0,0.0,-1157.323860154314,-7.120919389634891,-2474.9429763711723,1505.5725547962238,0.0,-323.92857580541204,0,-0.0,0.0,0.0,0.0,-0.0,-1181.6439789908118
t9,5888.392670246719,3766.77186989197,-1268.1058723861845,0,-0.0,0.0,0.0,488.5337093998541,-3.005908098439986,-8872.586469053918,3486.423640362661,792.0472152685518,-1252.856676199121,0,-0.0,0.0,0.0,-488.5337093998541,-3.005908098439986,-2534.0745619337977,1215.8704227152753,158.67982931357085,-165.2487464918412,0,-0.0,0.0,0.0,0.0,-0.0,-1209.3015055370051
