Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.417079e6,3.25905e7,519845.0,4.0527424e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595.9272048995845,9384.666906877806,135.46528464257992,13116.05939641997
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930.9478965576473,9404.786708881267,0.0,13335.734605438915
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.4347023009268,9477.242570036353,407.10140228525347,11815.778674622534
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.9347023009268,9355.506682893958,407.10140228525347,11724.542787480139
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.4347023009268,9203.156567869446,407.10140228525347,11544.692672455627
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.9347023009268,9234.214262759993,0.0,11055.14896506092
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.9015248158285,12032.724148048655,0.0,13003.625672864484
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10508.69774320217,407.10140228525347,10915.799145487425
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2995.550148962437,15654.732836121799,407.10140228525347,19057.38438736949
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709.9605616367035,18246.767586367598,288.21650404423923,23244.94465204854
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5591.332138972411,21127.240275814635,0.0,26718.572414787046
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5591.332138972411,21411.169130752904,0.0,27002.501269725315
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5591.332138972411,21963.31575088267,0.0,27554.64788985508
