Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27391.00186755618,56920.217470104944,2315.167974735268
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29202.708451503604,49479.171217103365,1872.6664505121666
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27001.47898993406,42183.54072718521,2247.1997406145997
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24861.461702277564,34643.591604636924,2621.7330307170328
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22666.25311027324,26797.882425152486,2996.266320819466
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20243.254953051524,19014.50468897882,2553.7647965963642
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16114.277166581454,16847.614618236657,2111.2632723732627
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10036.74223291579,11622.0698149852,2485.7965624756957
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9971.146206906911,16724.393702567224,2860.329852578129
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13346.297339552131,27028.818636729513,2996.266320819466
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18490.32290740675,43114.22702066899,2553.7647965963642
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23634.348475261366,59769.46827173673,2111.2632723732627
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28778.374043115982,77532.84378303014,1668.761748150161
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33922.3996109706,90851.89649756404,1226.2602239270595
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37324.59424590574,99928.96968762433,783.758699703958
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37618.27985988073,107608.46001283293,341.2571754808564
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33807.43644289441,107608.46001283293,715.7904655832897
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32061.212649994297,98753.58966570497,273.2889413601874
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30536.951657427042,91297.09558639766,143.2215301351706
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29410.465131979716,82147.9624720692,517.7548202376038
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23332.930198314054,75831.87999194034,892.2881103400371
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23442.632881389527,67533.54137682193,1266.8214004424703
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19485.446241980135,65500.012088279356,824.3198762193688
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16577.776970265582,63478.27907417611,408.1531617619917
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14229.045089855379,61791.278574090975,274.0876045981753
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17133.081080071745,55376.990425845375,648.6208947006085
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20664.519750581596,48774.18225402038,909.2899605938921
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18710.15482669313,47863.50599671803,1283.8232506963254
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16514.95512019597,47067.84084507823,841.3217264732239
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13586.212805003155,45808.353038102134,887.5726955343408
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8711.063052235517,43486.234197266254,1262.105985636774
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698.0963892166183,39724.7701084468,1636.6392757392073
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.9567840216725,40355.58238550129,1194.1377515161057
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7157.9823518762905,47595.04213577519,1434.925150705659
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12302.00791973091,53940.14599779985,1809.4584408080923
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17446.033487585526,63141.59541722395,2178.411561504057
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.059055440146,67157.80133626306,2552.94485160649
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25110.31025662012,73728.51190582346,2110.4433273833884
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22578.13149852275,77553.38303363512,1667.941803160287
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27203.11592672091,76403.98369318733,1227.2309483061174
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27999.905822590434,68238.05350319188,1209.24512857757
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27224.41579744811,60112.04328078229,1376.783478826566
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21146.880863782448,57707.926085730374,1208.9442624104383
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15371.270722502677,55691.06627298826,1388.3654562821994
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10141.552755135952,53961.19311931994,1426.5866744242708
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11194.400121297977,46780.30453530439,984.0851502011692
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13253.736183112174,39749.77432160527,1358.6184403036025
