Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
50000,1,1,1,9,168,0.0,1,38175.4458
,,,,,,0.0,2,37956.71869
,,,,,,0.0,3,38081.25132
,,,,,,648.8888888888889,4,38478.91187
,,,,,,324.4444444444444,5,39374.76539
,,,,,,324.4444444444444,6,40815.43084
,,,,,,324.4444444444444,7,42317.24966
,,,,,,648.8888888888889,8,42891.5091
,,,,,,648.8888888888889,9,42513.50015
,,,,,,,10,41277.09968
,,,,,,,11,40699.15419
,,,,,,,12,39894.67439
,,,,,,,13,39144.77291
,,,,,,,14,38857.42561
,,,,,,,15,39196.48537
,,,,,,,16,41232.41354
,,,,,,,17,43674.27164
,,,,,,,18,44516.28653
,,,,,,,19,44890.39042
,,,,,,,20,44567.05658
,,,,,,,21,43456.78961
,,,,,,,22,41855.48502
,,,,,,,23,40806.91427
,,,,,,,24,40225.47663
,,,,,,,25,40348.11587
,,,,,,,26,40656.84739
,,,,,,,27,41708.37892
,,,,,,,28,43747.34878
,,,,,,,29,47656.32291
,,,,,,,30,50983.81847
,,,,,,,31,51014.90122
,,,,,,,32,49829.0706
,,,,,,,33,47911.4887
,,,,,,,34,46076.23903
,,,,,,,35,44582.0258
,,,,,,,36,43328.61407
,,,,,,,37,42452.03459
,,,,,,,38,41940.51013
,,,,,,,39,42049.66143
,,,,,,,40,44031.35449
,,,,,,,41,46876.71823
,,,,,,,42,47793.58596
,,,,,,,43,48061.95211
,,,,,,,44,47634.13056
,,,,,,,45,46160.00399
,,,,,,,46,44614.66403
,,,,,,,47,43449.89473
,,,,,,,48,42967.30119
,,,,,,,49,42959.90952
,,,,,,,50,43486.57914
,,,,,,,51,44247.10426
,,,,,,,52,46417.38313
,,,,,,,53,50003.07939
,,,,,,,54,52846.64734
,,,,,,,55,52686.99274
,,,,,,,56,50987.24167
,,,,,,,57,48571.81196
,,,,,,,58,46786.18215
,,,,,,,59,44961.15782
,,,,,,,60,44085.00653
,,,,,,,61,43349.96449
,,,,,,,62,42625.34066
,,,,,,,63,42856.04621
,,,,,,,64,44842.18754
,,,,,,,65,47110.57865
,,,,,,,66,48028.04961
,,,,,,,67,48161.06744
,,,,,,,68,47802.48716
,,,,,,,69,46623.66155
,,,,,,,70,44716.09069
,,,,,,,71,43067.54783
,,,,,,,72,42453.11107
,,,,,,,73,41985.75828
,,,,,,,74,42127.97987
,,,,,,,75,42720.96402
,,,,,,,76,44356.19584
,,,,,,,77,47477.707
,,,,,,,78,50034.12383
,,,,,,,79,50273.168
,,,,,,,80,49339.44659
,,,,,,,81,47885.69152
,,,,,,,82,46150.17933
,,,,,,,83,44669.39638
,,,,,,,84,43645.68817
,,,,,,,85,43142.89481
,,,,,,,86,42801.17059
,,,,,,,87,43127.29626
,,,,,,,88,44762.25461
,,,,,,,89,46450.15498
,,,,,,,90,46793.37637
,,,,,,,91,46369.30025
,,,,,,,92,45487.50095
,,,,,,,93,43821.66015
,,,,,,,94,41648.80877
,,,,,,,95,39953.93431
,,,,,,,96,38931.68279
,,,,,,,97,38396.32476
,,,,,,,98,38198.02779
,,,,,,,99,38629.17746
,,,,,,,100,39858.75772
,,,,,,,101,42605.40775
,,,,,,,102,45100.02208
,,,,,,,103,45827.10953
,,,,,,,104,46120.1569
,,,,,,,105,46045.52574
,,,,,,,106,45836.84796
,,,,,,,107,45471.08619
,,,,,,,108,45363.3312
,,,,,,,109,44967.96099
,,,,,,,110,44703.3236
,,,,,,,111,45152.2585
,,,,,,,112,46432.53922
,,,,,,,113,48028.40818
,,,,,,,114,48167.17983
,,,,,,,115,48000.77713
,,,,,,,116,47105.15596
,,,,,,,117,45633.10283
,,,,,,,118,43824.22094
,,,,,,,119,42211.88545
,,,,,,,120,41031.65394
,,,,,,,121,40687.64085
,,,,,,,122,40433.50782
,,,,,,,123,40834.74311
,,,,,,,124,42236.17602
,,,,,,,125,44776.38045
,,,,,,,126,47400.25137
,,,,,,,127,48462.15342
,,,,,,,128,48931.77696
,,,,,,,129,48747.7417
,,,,,,,130,48323.26071
,,,,,,,131,47656.25879
,,,,,,,132,47231.54501
,,,,,,,133,46597.95677
,,,,,,,134,46201.38612
,,,,,,,135,46284.49376
,,,,,,,136,47632.10291
,,,,,,,137,48884.40693
,,,,,,,138,49023.69363
,,,,,,,139,48748.8553
,,,,,,,140,48210.03625
,,,,,,,141,47206.22683
,,,,,,,142,45590.55675
,,,,,,,143,44032.41612
,,,,,,,144,42853.3228
,,,,,,,145,42456.6142
,,,,,,,146,42370.22925
,,,,,,,147,42623.40684
,,,,,,,148,43440.69587
,,,,,,,149,44749.91336
,,,,,,,150,46306.52028
,,,,,,,151,47478.21877
,,,,,,,152,47395.46621
,,,,,,,153,46068.5666
,,,,,,,154,44257.19662
,,,,,,,155,42306.1791
,,,,,,,156,40600.49325
,,,,,,,157,39484.97095
,,,,,,,158,38835.38486
,,,,,,,159,39223.95912
,,,,,,,160,41180.22585
,,,,,,,161,43702.25946
,,,,,,,162,44444.20802
,,,,,,,163,44845.44808
,,,,,,,164,45001.24809
,,,,,,,165,44609.21857
,,,,,,,166,43396.22727
,,,,,,,167,42188.26323
,,,,,,,168,41618.57963
,,,,,,,169,51515.68777
,,,,,,,170,49517.77638
,,,,,,,171,48154.9743
,,,,,,,172,47334.48581
,,,,,,,173,46542.07015
,,,,,,,174,47563.81053
,,,,,,,175,51413.13241
,,,,,,,176,56608.64111
,,,,,,,177,61777.00949
,,,,,,,178,66335.2122
,,,,,,,179,69950.00166
,,,,,,,180,73004.51481
,,,,,,,181,74641.12865
,,,,,,,182,75494.16979
,,,,,,,183,75632.16533
,,,,,,,184,74898.58176
,,,,,,,185,73532.30758
,,,,,,,186,70954.24363
,,,,,,,187,67765.34908
,,,,,,,188,65597.72275
,,,,,,,189,62400.18898
,,,,,,,190,58461.45793
,,,,,,,191,54212.93615
,,,,,,,192,51156.46303
,,,,,,,193,48413.39971
,,,,,,,194,46463.27241
,,,,,,,195,45184.99599
,,,,,,,196,44341.42215
,,,,,,,197,43603.27238
,,,,,,,198,44154.58691
,,,,,,,199,47280.17474
,,,,,,,200,51637.76806
,,,,,,,201,55595.08403
,,,,,,,202,59293.50441
,,,,,,,203,62573.96344
,,,,,,,204,65460.90981
,,,,,,,205,67744.22584
,,,,,,,206,69306.68123
,,,,,,,207,70301.10243
,,,,,,,208,70723.35478
,,,,,,,209,70134.27255
,,,,,,,210,68621.29043
,,,,,,,211,66055.24823
,,,,,,,212,64324.61583
,,,,,,,213,61339.66013
,,,,,,,214,57283.85033
,,,,,,,215,53259.14703
,,,,,,,216,50571.15381
,,,,,,,217,48136.60145
,,,,,,,218,46732.85664
,,,,,,,219,46104.72879
,,,,,,,220,46682.57646
,,,,,,,221,48187.14959
,,,,,,,222,50541.03845
,,,,,,,223,54216.48015
,,,,,,,224,58360.00548
,,,,,,,225,62888.60076
,,,,,,,226,67600.30344
,,,,,,,227,71396.23521
,,,,,,,228,74561.33185
,,,,,,,229,76322.3899
,,,,,,,230,77211.26431
,,,,,,,231,77302.58075
,,,,,,,232,76541.97274
,,,,,,,233,75694.49099
,,,,,,,234,73464.60198
,,,,,,,235,70796.74078
,,,,,,,236,68909.73274
,,,,,,,237,65258.43289
,,,,,,,238,60469.37431
,,,,,,,239,56126.65689
,,,,,,,240,52850.10491
,,,,,,,241,50322.45761
,,,,,,,242,48898.78314
,,,,,,,243,47940.52511
,,,,,,,244,48328.78214
,,,,,,,245,49573.24491
,,,,,,,246,51989.62949
,,,,,,,247,55950.77816
,,,,,,,248,60606.2379
,,,,,,,249,65797.02413
,,,,,,,250,70965.74691
,,,,,,,251,74873.62628
,,,,,,,252,77952.44596
,,,,,,,253,79984.99908
,,,,,,,254,81326.14555
,,,,,,,255,81707.1365
,,,,,,,256,81121.52321
,,,,,,,257,79800.3313
,,,,,,,258,77378.9002
,,,,,,,259,74324.33184
,,,,,,,260,71576.93135
,,,,,,,261,68083.7066
,,,,,,,262,63541.30031
,,,,,,,263,59325.56879
,,,,,,,264,55725.51466
,,,,,,,265,52740.36963
,,,,,,,266,50430.29641
,,,,,,,267,48906.32176
,,,,,,,268,48184.81714
,,,,,,,269,47395.11838
,,,,,,,270,47549.65126
,,,,,,,271,50965.64264
,,,,,,,272,55971.26325
,,,,,,,273,61672.91504
,,,,,,,274,66896.92425
,,,,,,,275,70800.13066
,,,,,,,276,73414.539
,,,,,,,277,75243.52219
,,,,,,,278,76484.45031
,,,,,,,279,76931.73048
,,,,,,,280,76586.96226
,,,,,,,281,75525.19935
,,,,,,,282,72901.56331
,,,,,,,283,69461.14283
,,,,,,,284,66539.23088
,,,,,,,285,63498.38321
,,,,,,,286,60470.31533
,,,,,,,287,56420.7283
,,,,,,,288,53046.0524
,,,,,,,289,50227.25696
,,,,,,,290,48363.04561
,,,,,,,291,46995.71902
,,,,,,,292,47163.22704
,,,,,,,293,48202.26414
,,,,,,,294,50483.19046
,,,,,,,295,54463.36169
,,,,,,,296,59313.37133
,,,,,,,297,64342.5768
,,,,,,,298,68735.88641
,,,,,,,299,72452.20226
,,,,,,,300,75420.10236
,,,,,,,301,76894.13928
,,,,,,,302,77660.38816
,,,,,,,303,77515.94678
,,,,,,,304,76999.82424
,,,,,,,305,75748.76826
,,,,,,,306,73912.98598
,,,,,,,307,71242.39958
,,,,,,,308,69102.1545
,,,,,,,309,65274.10354
,,,,,,,310,60737.91441
,,,,,,,311,56313.23588
,,,,,,,312,53087.72791
,,,,,,,313,50627.08083
,,,,,,,314,48753.72049
,,,,,,,315,47763.98735
,,,,,,,316,47877.95379
,,,,,,,317,48602.62174
,,,,,,,318,50469.66675
,,,,,,,319,54337.13595
,,,,,,,320,58672.82131
,,,,,,,321,63652.03708
,,,,,,,322,68153.26589
,,,,,,,323,71617.18834
,,,,,,,324,73973.20285
,,,,,,,325,74498.18084
,,,,,,,326,73446.13463
,,,,,,,327,72171.03783
,,,,,,,328,70510.37111
,,,,,,,329,68563.72418
,,,,,,,330,66325.79854
,,,,,,,331,63913.70813
,,,,,,,332,62294.10895
,,,,,,,333,59623.70288
,,,,,,,334,56142.59754
,,,,,,,335,52491.6139
,,,,,,,336,49881.18015
,,,,,,,337,47068.83738
,,,,,,,338,47334.62068
,,,,,,,339,48079.07614
,,,,,,,340,49278.45438
,,,,,,,341,50834.61616
,,,,,,,342,52329.82889
,,,,,,,343,53025.03294
,,,,,,,344,51941.79255
,,,,,,,345,50493.24993
,,,,,,,346,48528.97343
,,,,,,,347,46952.60148
,,,,,,,348,45648.83038
,,,,,,,349,44821.57149
,,,,,,,350,44475.5987
,,,,,,,351,44846.65601
,,,,,,,352,46654.14661
,,,,,,,353,48734.25178
,,,,,,,354,49159.23219
,,,,,,,355,48885.48919
,,,,,,,356,48614.48556
,,,,,,,357,47818.09514
,,,,,,,358,46482.43293
,,,,,,,359,45809.13759
,,,,,,,360,45359.07865
,,,,,,,361,44922.56915
,,,,,,,362,45022.30181
,,,,,,,363,45450.38813
,,,,,,,364,46444.2947
,,,,,,,365,47727.27595
,,,,,,,366,49074.68045
,,,,,,,367,50418.87693
,,,,,,,368,50332.2827
,,,,,,,369,48927.8243
,,,,,,,370,47502.2378
,,,,,,,371,46521.36705
,,,,,,,372,45813.45745
,,,,,,,373,44955.50415
,,,,,,,374,45207.96709
,,,,,,,375,45727.74343
,,,,,,,376,47870.42886
,,,,,,,377,50244.84588
,,,,,,,378,50750.85145
,,,,,,,379,50442.3455
,,,,,,,380,49423.84136
,,,,,,,381,47887.20375
,,,,,,,382,46150.14944
,,,,,,,383,45234.35124
,,,,,,,384,44431.10376
,,,,,,,385,44147.88586
,,,,,,,386,44250.14188
,,,,,,,387,45049.09311
,,,,,,,388,46873.78893
,,,,,,,389,50128.48186
,,,,,,,390,52670.36364
,,,,,,,391,52920.6208
,,,,,,,392,52202.53391
,,,,,,,393,51410.4838
,,,,,,,394,50619.23986
,,,,,,,395,49595.17106
,,,,,,,396,49136.97466
,,,,,,,397,48838.18771
,,,,,,,398,48669.0946
,,,,,,,399,49006.52228
,,,,,,,400,50970.87013
,,,,,,,401,52689.64899
,,,,,,,402,52596.64161
,,,,,,,403,52178.55345
,,,,,,,404,50999.58748
,,,,,,,405,48899.70721
,,,,,,,406,46772.74816
,,,,,,,407,45417.78003
,,,,,,,408,44024.63116
,,,,,,,409,43970.46699
,,,,,,,410,44070.12225
,,,,,,,411,44760.67721
,,,,,,,412,46720.08828
,,,,,,,413,50237.83723
,,,,,,,414,52946.31928
,,,,,,,415,53420.32345
,,,,,,,416,53094.38085
,,,,,,,417,52335.45536
,,,,,,,418,51489.84915
,,,,,,,419,50778.35025
,,,,,,,420,50032.25714
,,,,,,,421,49445.12785
,,,,,,,422,48983.47249
,,,,,,,423,49220.53715
,,,,,,,424,51194.19799
,,,,,,,425,53736.9409
,,,,,,,426,54353.61853
,,,,,,,427,54163.26163
,,,,,,,428,53572.24285
,,,,,,,429,52110.58031
,,,,,,,430,50441.47371
,,,,,,,431,49514.70321
,,,,,,,432,48693.87268
,,,,,,,433,48800.03195
,,,,,,,434,49294.8692
,,,,,,,435,50300.20258
,,,,,,,436,52361.586
,,,,,,,437,55373.71414
,,,,,,,438,57746.37713
,,,,,,,439,58229.12346
,,,,,,,440,56501.13595
,,,,,,,441,54441.30876
,,,,,,,442,52432.93991
,,,,,,,443,50487.0926
,,,,,,,444,49285.84216
,,,,,,,445,48102.69018
,,,,,,,446,47397.039
,,,,,,,447,47219.74606
,,,,,,,448,49078.4277
,,,,,,,449,51322.50313
,,,,,,,450,51705.96569
,,,,,,,451,51865.38846
,,,,,,,452,51504.03804
,,,,,,,453,50370.06624
,,,,,,,454,48722.41591
,,,,,,,455,47292.64188
,,,,,,,456,46937.16566
,,,,,,,457,46338.60701
,,,,,,,458,46397.29276
,,,,,,,459,46864.26353
,,,,,,,460,47895.08481
,,,,,,,461,49339.52201
,,,,,,,462,50519.47566
,,,,,,,463,51451.88738
,,,,,,,464,50709.5872
,,,,,,,465,49336.06529
,,,,,,,466,47486.34934
,,,,,,,467,44840.55563
,,,,,,,468,42394.54078
,,,,,,,469,40707.09854
,,,,,,,470,39631.14881
,,,,,,,471,39186.72931
,,,,,,,472,40217.04573
,,,,,,,473,41940.37129
,,,,,,,474,42518.74245
,,,,,,,475,43139.88144
,,,,,,,476,43590.62483
,,,,,,,477,43182.86801
,,,,,,,478,42812.2934
,,,,,,,479,42444.69249
,,,,,,,480,42233.30423
,,,,,,,481,41847.59798
,,,,,,,482,41974.31371
,,,,,,,483,42433.74446
,,,,,,,484,43587.50386
,,,,,,,485,44988.46349
,,,,,,,486,46038.58823
,,,,,,,487,47208.63851
,,,,,,,488,47427.60124
,,,,,,,489,47244.56201
,,,,,,,490,46657.0822
,,,,,,,491,45925.85599
,,,,,,,492,45131.86741
,,,,,,,493,44559.18518
,,,,,,,494,44400.60194
,,,,,,,495,44504.78836
,,,,,,,496,46109.13825
,,,,,,,497,47248.51755
,,,,,,,498,47026.02474
,,,,,,,499,46610.65771
,,,,,,,500,45943.52215
,,,,,,,501,44709.976
,,,,,,,502,43456.14748
,,,,,,,503,42180.49524
,,,,,,,504,41153.18648
,,,,,,,505,38175.4458
,,,,,,,506,37956.71869
,,,,,,,507,38081.25132
,,,,,,,508,38478.91187
,,,,,,,509,39374.76539
,,,,,,,510,40815.43084
,,,,,,,511,42317.24966
,,,,,,,512,42891.5091
,,,,,,,513,42513.50015
,,,,,,,514,41277.09968
,,,,,,,515,40699.15419
,,,,,,,516,39894.67439
,,,,,,,517,39144.77291
,,,,,,,518,38857.42561
,,,,,,,519,39196.48537
,,,,,,,520,41232.41354
,,,,,,,521,43674.27164
,,,,,,,522,44516.28653
,,,,,,,523,44890.39042
,,,,,,,524,44567.05658
,,,,,,,525,43456.78961
,,,,,,,526,41855.48502
,,,,,,,527,40806.91427
,,,,,,,528,40225.47663
,,,,,,,529,40348.11587
,,,,,,,530,40656.84739
,,,,,,,531,41708.37892
,,,,,,,532,43747.34878
,,,,,,,533,47656.32291
,,,,,,,534,50983.81847
,,,,,,,535,51014.90122
,,,,,,,536,49829.0706
,,,,,,,537,47911.4887
,,,,,,,538,46076.23903
,,,,,,,539,44582.0258
,,,,,,,540,43328.61407
,,,,,,,541,42452.03459
,,,,,,,542,41940.51013
,,,,,,,543,42049.66143
,,,,,,,544,44031.35449
,,,,,,,545,46876.71823
,,,,,,,546,47793.58596
,,,,,,,547,48061.95211
,,,,,,,548,47634.13056
,,,,,,,549,46160.00399
,,,,,,,550,44614.66403
,,,,,,,551,43449.89473
,,,,,,,552,42967.30119
,,,,,,,553,42959.90952
,,,,,,,554,43486.57914
,,,,,,,555,44247.10426
,,,,,,,556,46417.38313
,,,,,,,557,50003.07939
,,,,,,,558,52846.64734
,,,,,,,559,52686.99274
,,,,,,,560,50987.24167
,,,,,,,561,48571.81196
,,,,,,,562,46786.18215
,,,,,,,563,44961.15782
,,,,,,,564,44085.00653
,,,,,,,565,43349.96449
,,,,,,,566,42625.34066
,,,,,,,567,42856.04621
,,,,,,,568,44842.18754
,,,,,,,569,47110.57865
,,,,,,,570,48028.04961
,,,,,,,571,48161.06744
,,,,,,,572,47802.48716
,,,,,,,573,46623.66155
,,,,,,,574,44716.09069
,,,,,,,575,43067.54783
,,,,,,,576,42453.11107
,,,,,,,577,41985.75828
,,,,,,,578,42127.97987
,,,,,,,579,42720.96402
,,,,,,,580,44356.19584
,,,,,,,581,47477.707
,,,,,,,582,50034.12383
,,,,,,,583,50273.168
,,,,,,,584,49339.44659
,,,,,,,585,47885.69152
,,,,,,,586,46150.17933
,,,,,,,587,44669.39638
,,,,,,,588,43645.68817
,,,,,,,589,43142.89481
,,,,,,,590,42801.17059
,,,,,,,591,43127.29626
,,,,,,,592,44762.25461
,,,,,,,593,46450.15498
,,,,,,,594,46793.37637
,,,,,,,595,46369.30025
,,,,,,,596,45487.50095
,,,,,,,597,43821.66015
,,,,,,,598,41648.80877
,,,,,,,599,39953.93431
,,,,,,,600,38931.68279
,,,,,,,601,38396.32476
,,,,,,,602,38198.02779
,,,,,,,603,38629.17746
,,,,,,,604,39858.75772
,,,,,,,605,42605.40775
,,,,,,,606,45100.02208
,,,,,,,607,45827.10953
,,,,,,,608,46120.1569
,,,,,,,609,46045.52574
,,,,,,,610,45836.84796
,,,,,,,611,45471.08619
,,,,,,,612,45363.3312
,,,,,,,613,44967.96099
,,,,,,,614,44703.3236
,,,,,,,615,45152.2585
,,,,,,,616,46432.53922
,,,,,,,617,48028.40818
,,,,,,,618,48167.17983
,,,,,,,619,48000.77713
,,,,,,,620,47105.15596
,,,,,,,621,45633.10283
,,,,,,,622,43824.22094
,,,,,,,623,42211.88545
,,,,,,,624,41031.65394
,,,,,,,625,40687.64085
,,,,,,,626,40433.50782
,,,,,,,627,40834.74311
,,,,,,,628,42236.17602
,,,,,,,629,44776.38045
,,,,,,,630,47400.25137
,,,,,,,631,48462.15342
,,,,,,,632,48931.77696
,,,,,,,633,48747.7417
,,,,,,,634,48323.26071
,,,,,,,635,47656.25879
,,,,,,,636,47231.54501
,,,,,,,637,46597.95677
,,,,,,,638,46201.38612
,,,,,,,639,46284.49376
,,,,,,,640,47632.10291
,,,,,,,641,48884.40693
,,,,,,,642,49023.69363
,,,,,,,643,48748.8553
,,,,,,,644,48210.03625
,,,,,,,645,47206.22683
,,,,,,,646,45590.55675
,,,,,,,647,44032.41612
,,,,,,,648,42853.3228
,,,,,,,649,42456.6142
,,,,,,,650,42370.22925
,,,,,,,651,42623.40684
,,,,,,,652,43440.69587
,,,,,,,653,44749.91336
,,,,,,,654,46306.52028
,,,,,,,655,47478.21877
,,,,,,,656,47395.46621
,,,,,,,657,46068.5666
,,,,,,,658,44257.19662
,,,,,,,659,42306.1791
,,,,,,,660,40600.49325
,,,,,,,661,39484.97095
,,,,,,,662,38835.38486
,,,,,,,663,39223.95912
,,,,,,,664,41180.22585
,,,,,,,665,43702.25946
,,,,,,,666,44444.20802
,,,,,,,667,44845.44808
,,,,,,,668,45001.24809
,,,,,,,669,44609.21857
,,,,,,,670,43396.22727
,,,,,,,671,42188.26323
,,,,,,,672,41618.57963
,,,,,,,673,56131.3192
,,,,,,,674,55807.28609
,,,,,,,675,55797.1479
,,,,,,,676,56201.39679
,,,,,,,677,57091.89711
,,,,,,,678,58595.35759
,,,,,,,679,59698.47105
