BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t168,38264.09387590725,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-40593.87001
t169,34608.60091590726,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-36938.37705
t170,31381.691769484605,1823.0822082113236,-3499.1416576959273,0.0,0.0,0.0,0.0,0.0,0.0,-37357.63232
t171,25458.150224092748,5322.223865907251,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38432.37409
t172,38204.26522590726,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-40534.04136
t173,38627.53992295789,1696.5133714746803,-3625.7104944325706,0.0,0.0,0.0,0.0,0.0,0.0,-44350.3428
t174,39823.92661848264,2632.942693712307,-2689.281172194944,0.0,0.0,0.0,0.0,0.0,0.0,-47419.58814
t175,39148.39040510318,3093.7096754020404,-2228.5141905052105,0.0,0.0,0.0,0.0,0.0,0.0,-47665.58589
t176,36233.00424576055,3808.0753350733507,-1514.1485308339,0.0,0.0,0.0,0.0,0.0,0.0,-46178.93105
t177,40620.86489809573,823.2671039057602,-4498.956762001491,0.0,0.0,0.0,0.0,0.0,0.0,-44597.17524
t178,32809.92032932544,4047.3481832909065,-1274.8756826163446,0.0,0.0,0.0,0.0,0.0,0.0,-43234.39283
t179,39649.53150590725,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-41979.30764
t180,38753.12912590726,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-41082.90526
t181,28868.595096167475,4622.857914869888,-699.3659510373626,0.0,0.0,0.0,0.0,0.0,0.0,-40444.08706
t182,37861.634095907255,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-40191.41023
t183,33384.922373161535,2381.768691372858,-2940.455174534393,0.0,0.0,0.0,0.0,0.0,0.0,-40478.23589
t184,34736.45565316154,2381.768691372858,-2940.455174534393,0.0,0.0,0.0,0.0,0.0,0.0,-41829.76917
t185,37810.376703161535,2381.768691372858,-2940.455174534393,0.0,0.0,0.0,0.0,0.0,0.0,-44903.69022
t186,33212.150884092756,5322.223865907251,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46186.37475
t187,36690.035619669885,3714.199653118687,-1608.024212788564,0.0,0.0,0.0,0.0,0.0,0.0,-46448.21106
t188,36605.570904947905,2175.357895877033,-494.3221408249291,0.0,0.0,0.0,0.0,0.0,0.0,-45938.60666
t189,37654.11940373146,400.40093406819256,-1100.221137799602,0.0,0.0,0.0,0.0,0.0,0.0,-44606.2992
t190,35631.89575807046,891.1791216176777,-1136.0838096881334,0.0,0.0,0.0,0.0,0.0,0.0,-43038.99107
t191,35846.9448112926,920.227885847388,-2479.251777139981,0.0,0.0,0.0,0.0,0.0,0.0,-41939.92092
t192,34764.83951325333,2008.1939394833848,-3290.8198927367184,0.0,0.0,0.0,0.0,0.0,0.0,-41134.21356
t193,36113.51555024108,1530.3749728330888,-3791.848893074162,0.0,0.0,0.0,0.0,0.0,0.0,-41504.04163
t194,32840.20463412907,3257.055330889089,-2065.168535018162,0.0,0.0,0.0,0.0,0.0,0.0,-41684.09143
t195,39809.68816112761,88.04589238981997,-5234.177973517431,0.0,0.0,0.0,0.0,0.0,0.0,-42315.55608
t196,40436.328341267166,649.5445973200465,-4672.679268587204,0.0,0.0,0.0,0.0,0.0,0.0,-44065.19367
t197,39915.16431000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47567.16431
t198,41699.65270003881,877.8716399611976,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50229.52434
t199,37268.237124092746,5322.223865907251,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50242.46099
t200,37836.52657332422,3709.1862966757863,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49197.71287
t201,45276.22237590725,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-47605.99851
t202,35737.22630536797,3916.153965269642,-1406.069900637609,0.0,0.0,0.0,0.0,0.0,0.0,-45899.31037
t203,39051.80156464386,1533.7639856316948,-3788.459880275556,0.0,0.0,0.0,0.0,0.0,0.0,-44449.10567
t204,40948.215545907246,0.0,-5322.223865907251,0.0,0.0,0.0,0.0,0.0,0.0,-43277.99168
