Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.04599999999999998,-0.2752692057325527
t645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.04599999999999998,-0.2752692057325527
t646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.3928879486131,-0.2717391304347826,-48.336323820267275
t705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.392887948613186,-0.2717391304347826,-48.336323820267275
t717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-48.336323820267275
t718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.04599999999999998,-0.2752692057325527
t740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.04599999999999998,-0.2752692057325527
t761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.04599999999999998,-0.2752692057325527
t791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.04599999999999998,-0.2752692057325527
t792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.04599999999999998,-0.2752692057325527
t813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.04599999999999998,-0.2752692057325527
t814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.2717391304347826,-0.2752692057325527
t841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
