Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
