Period_Index,Rep_Period,Rep_Period_Index
1,102,8
2,108,9
3,108,9
4,108,9
5,108,9
6,108,9
7,102,8
8,102,8
9,102,8
10,102,8
11,102,8
12,102,8
13,102,8
14,14,1
15,14,1
16,14,1
17,14,1
18,14,1
19,14,1
20,102,8
21,73,5
22,73,5
23,73,5
24,73,5
25,73,5
26,73,5
27,73,5
28,26,2
29,26,2
30,28,3
31,102,8
32,28,3
33,28,3
34,28,3
35,28,3
36,28,3
37,28,3
38,89,6
39,89,6
40,89,6
41,89,6
42,102,8
43,89,6
44,89,6
45,95,7
46,95,7
47,95,7
48,95,7
49,95,7
50,151,10
51,151,10
52,151,10
