Time_Index,NENG_CT_NG,NENG_ME_NG,NENGREST_NG,west_north_central_coal,new_england_uranium,NENG_CT_NG_ccs90,NENG_ME_NG_ccs90,NENGREST_NG_ccs90,NENG_CT_NG_ccs100,NENG_ME_NG_ccs100,NENGREST_NG_ccs100,None
274,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
275,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
276,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
277,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
278,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
279,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
280,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
281,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
282,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
283,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
284,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
285,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
286,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
287,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
288,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
289,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
290,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
291,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
292,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
293,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
294,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
295,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
296,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
297,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
298,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
299,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
300,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
301,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
302,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
303,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
304,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
305,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
306,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
307,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
308,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
309,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
310,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
311,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
312,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
313,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
314,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
315,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
316,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
317,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
318,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
319,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
320,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
321,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
322,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
323,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
324,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
325,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
326,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
327,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
328,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
329,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
330,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
331,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
332,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
333,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
334,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
335,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
336,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
337,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
338,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
339,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
340,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
341,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
342,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
343,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
344,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
345,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
346,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
347,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
348,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
349,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
350,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
351,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
352,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
353,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
354,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
355,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
356,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
357,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
358,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
359,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
360,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
361,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
362,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
363,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
364,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
365,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
366,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
367,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
368,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
369,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
370,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
371,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
372,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
373,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
374,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
375,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
376,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
377,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
378,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
379,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
380,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
381,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
382,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
383,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
384,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
385,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
386,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
387,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
388,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
389,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
390,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
391,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
392,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
393,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
394,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
395,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
396,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
397,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
398,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
399,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
400,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
401,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
402,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
403,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
404,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
405,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
406,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
407,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
408,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
409,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
410,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
411,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
412,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
413,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
414,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
415,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
416,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
417,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
418,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
419,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
420,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
421,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
422,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
423,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
424,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
425,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
426,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
427,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
428,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
429,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
430,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
431,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
432,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
433,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
434,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
435,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
436,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
437,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
438,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
439,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
440,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
441,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
442,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
443,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
444,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
445,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
446,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
447,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
448,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
449,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
450,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
451,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
452,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
453,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
454,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
455,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
456,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
457,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
458,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
459,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
460,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
461,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
462,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
463,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
464,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
465,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
466,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
467,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
468,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
469,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
470,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
471,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
472,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
473,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
474,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
475,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
476,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
477,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
478,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
479,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
480,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
481,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
482,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
483,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
484,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
485,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
486,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
487,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
488,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
489,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
490,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
491,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
492,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
493,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
494,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
495,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
496,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
497,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
498,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
499,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
500,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
501,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
502,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
503,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
504,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
505,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
506,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
507,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
508,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
509,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
510,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
511,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
512,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
513,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
514,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
515,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
516,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
517,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
518,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
519,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
520,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
521,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
522,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
523,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
524,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
525,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
526,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
527,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
528,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
529,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
530,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
531,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
532,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
533,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
534,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
535,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
536,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
537,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
538,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
539,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
540,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
541,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
542,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
543,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
544,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
545,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
546,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
547,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
548,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
549,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
550,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
