Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,10639.913,2.3520578e7,3.1811248e6,1.039645e7,3.710879e7
t1,5.065759366135559,0.0,5435.032002134815,5899.508406988244,11339.606168489194
t2,5.065759366135559,0.0,5361.717750876504,5357.180180365846,10723.963690608485
t3,5.065759366135559,0.0,5518.765206262217,4741.956557448455,10265.787523076808
t4,5.065759366135559,0.0,5468.239753675828,4561.870058749495,10035.175571791458
t5,5.065759366135559,0.0,4625.877560487765,5368.675343149069,9999.61866300297
t6,5.065759366135559,0.0,3854.166534431917,6317.155001467693,10176.387295265746
t7,5.065759366135559,0.0,3403.6428809334816,7146.613711483463,10555.32235178308
t8,5.065759366135559,0.0,3709.515137365173,7183.103691100942,10897.684587832251
t9,5.065759366135559,20931.16657201362,0.0,0.0,20936.232331379753
t10,5.065759366135559,50474.81989541226,0.0,0.0,50479.8856547784
t11,5.065759366135559,61860.05465461608,0.0,0.0,61865.120413982215
t12,5.065759366135559,61987.04361457497,0.0,0.0,61992.10937394111
t13,5.065759366135559,12572.936746642172,0.0,0.0,12578.002506008308
t14,5.065759366135559,30738.905488396962,0.0,0.0,30743.971247763096
t15,5.065759366135559,12337.245236958468,0.0,0.0,12342.310996324604
t16,5.065759366135559,12408.359054535447,0.0,0.0,12413.424813901584
t17,5.065759366135559,7553.57444588687,867.0292398993172,5197.706179237582,13623.375624389904
t18,5.065759366135559,0.0,3463.781882243043,11301.492269129436,14770.339910738614
t19,5.065759366135559,0.0,5779.000891770294,8899.920766830139,14683.987417966568
t20,5.065759366135559,0.0,5640.756338227779,8589.132357958011,14234.954455551926
t21,5.065759366135559,0.0,5823.969327587869,7879.677118528277,13708.712205482281
t22,5.065759366135559,0.0,5676.255421650177,7293.902791743409,12975.22397275972
t23,5.065759366135559,0.0,5189.533963263879,6871.383296824041,12065.983019454055
t24,5.065759366135559,0.0,4065.786505842875,6976.171339534898,11047.023604743908
t25,5.065759366135559,0.0,3222.0483540909877,6957.400475245992,10184.514588703116
t26,5.065759366135559,0.0,3959.685778678692,5697.584447307325,9662.335985352152
t27,5.065759366135559,0.0,3886.984690158039,5519.3553509492085,9411.405800473383
t28,5.065759366135559,0.0,5588.511928576378,3760.9370584692856,9354.514746411798
t29,5.065759366135559,0.0,5239.310450165453,4315.352696173781,9559.72890570537
t30,5.065759366135559,0.0,5038.279828250277,5038.5619214399185,10081.907509056331
t31,5.065759366135559,0.0,3583.538847725967,7277.586718670344,10866.191325762447
t32,5.065759366135559,0.0,2968.641154265461,8535.55650536268,11509.263418994276
t33,5.065759366135559,18825.107653300613,0.0,0.0,18830.173412666747
t34,5.065759366135559,40215.136224363436,0.0,0.0,40220.201983729574
t35,5.065759366135559,58263.70818696539,0.0,0.0,58268.77394633153
t36,5.065759366135559,63409.319966114555,0.0,0.0,63414.38572548069
t37,5.065759366135559,63386.969909161795,0.0,0.0,63392.03566852793
t38,5.065759366135559,13822.508112637668,0.0,0.0,13827.573872003804
t39,5.065759366135559,13778.823910411807,0.0,0.0,13783.889669777944
t40,5.065759366135559,13988.10171642406,0.0,0.0,13993.167475790196
t41,5.065759366135559,11800.989360162821,3499.670246396345,0.0,15305.725365925302
t42,5.065759366135559,0.0,4870.498833149506,11758.973250419504,16634.537842935144
t43,5.065759366135559,0.0,4429.66482469527,12053.515977001098,16488.246561062504
t44,5.065759366135559,0.0,3319.7742281646642,12765.169195100614,16090.009182631413
t45,5.065759366135559,0.0,5041.565543629532,10392.17849296655,15438.809795962217
t46,5.065759366135559,0.0,5626.607101796163,8783.097961691417,14414.770822853716
t47,5.065759366135559,0.0,5042.121895274187,8098.709480304148,13145.897134944471
t48,5.065759366135559,0.0,4893.605492941142,7097.213861249469,11995.885113556746
t49,5.065759366135559,0.0,5123.2178673771705,6104.651815380421,11232.935442123726
t50,5.065759366135559,0.0,4023.219364969605,6823.683437911311,10851.968562247052
t51,5.065759366135559,0.0,2964.6760148662024,7699.36268567391,10669.104459906248
t52,5.065759366135559,0.0,3640.7154620800998,7045.673295412775,10691.45451685901
t53,5.065759366135559,0.0,3798.657166830725,7270.730293898168,11074.453220095029
t54,5.065759366135559,0.0,4265.70331879048,7941.505223170086,12212.2743013267
t55,5.065759366135559,0.0,3453.678976203922,10767.06651486483,14225.811250434886
t56,5.065759366135559,0.0,2217.358590902671,13131.048864601038,15353.473214869844
t57,5.065759366135559,25260.94133227276,0.0,0.0,25266.007091638894
t58,5.065759366135559,51298.418355244175,0.0,0.0,51303.48411461031
t59,5.065759366135559,15786.26538944197,0.0,0.0,15791.331148808105
t60,5.065759366135559,15812.679093113418,0.0,0.0,15817.744852479555
t61,5.065759366135559,65223.7382260072,0.0,0.0,65228.803985373335
t62,5.065759366135559,65201.38816905444,0.0,0.0,65206.453928420575
t63,5.065759366135559,15666.387811240775,0.0,0.0,15671.453570606911
t64,5.065759366135559,44486.08252320601,0.0,0.0,44491.14828257215
t65,5.065759366135559,16130.764120421962,992.4410394672166,0.0,17128.270919255316
t66,5.065759366135559,0.0,5516.579469709184,12962.867782540958,18484.513011616276
t67,5.065759366135559,0.0,6073.493678576917,12441.51048246172,18520.06992040477
t68,5.065759366135559,0.0,5054.732778938065,13149.402408121201,18209.2009464254
t69,5.065759366135559,0.0,5899.85272918979,11712.005948621209,17616.924437177135
t70,5.065759366135559,0.0,5865.3527574142945,10707.22827209313,16577.64678887356
t71,5.065759366135559,0.0,6033.778228549793,9151.067446526862,15189.91143444279
t72,5.065759366135559,0.0,5986.0138011920935,7983.801504997887,13974.881065556116
t73,5.065759366135559,0.0,6107.578562850305,7106.398453664353,13219.042775880793
t74,5.065759366135559,0.0,6065.951541718007,6750.804008045236,12821.821309129378
t75,5.065759366135559,0.0,5575.711344731626,7038.877780777062,12619.654884874824
t76,5.065759366135559,0.0,5499.767869980395,7137.171312481059,12642.004941827588
t77,5.065759366135559,0.0,5503.363071424685,7478.986082124955,12987.414912915774
t78,5.065759366135559,0.0,4802.672783932839,9252.479103349518,14060.217646648493
t79,5.065759366135559,0.0,4579.735969490949,11426.982254439656,16011.78398329674
t80,5.065759366135559,0.0,4198.942282088598,12870.41955877801,17074.427600232746
t81,5.065759366135559,26790.481329103437,0.0,0.0,26795.54708846957
t82,5.065759366135559,52969.146659474594,0.0,0.0,52974.21241884073
t83,5.065759366135559,66481.43688544008,0.0,0.0,66486.50264480621
t84,5.065759366135559,66314.827369974,0.0,0.0,66319.89312934013
t85,5.065759366135559,16598.994733178875,0.0,0.0,16604.06049254501
t86,5.065759366135559,65931.82866673799,0.0,0.0,65936.89442610412
t87,5.065759366135559,16326.73040302701,0.0,0.0,16331.796162393146
t88,5.065759366135559,16495.37174185242,0.0,0.0,16500.437501218556
t89,5.065759366135559,3294.393839327607,38.331238583014155,14316.722332048206,17654.513169324964
t90,5.065759366135559,0.0,354.85118889213084,18233.298613082825,18593.21556134109
t91,5.065759366135559,0.0,1369.2947447899821,17074.595598671673,18448.95610282779
t92,5.065759366135559,0.0,1682.839760833452,16331.319942127308,18019.225462326896
t93,5.065759366135559,0.0,2547.0449762780427,14777.310696186023,17329.4214318302
t94,5.065759366135559,0.0,2386.9663192097314,13797.53644866332,16189.568527239187
t95,5.065759366135559,0.0,2833.5994818633703,11898.149584079962,14736.814825309468
t96,5.065759366135559,0.0,2564.9891326350958,10821.692869423654,13391.747761424886
t97,5.065759366135559,0.0,1990.8252982940774,10536.395422762893,12532.286480423107
t98,5.065759366135559,0.0,3193.3843110073553,8875.660242517935,12074.110312891426
t99,5.065759366135559,0.0,2235.715464578596,9600.685314302005,11841.466538246736
t100,5.065759366135559,0.0,2592.4840217508745,9202.26437826321,11799.81415938022
t101,5.065759366135559,0.0,2645.782161111818,9451.707919444263,12102.555839922217
t102,5.065759366135559,0.0,2216.672612226453,10873.363179368325,13095.101550960913
t103,5.065759366135559,0.0,1393.5691901962634,13583.01459054781,14981.649540110207
t104,5.065759366135559,0.0,1557.6883499384983,14524.20733828777,16086.961447592403
t105,5.065759366135559,12153.96012866221,1816.4466660273795,2229.3346483785313,16204.807202434256
t106,5.065759366135559,32991.001162409324,0.0,0.0,32996.06692177546
t107,5.065759366135559,51439.60666264393,0.0,0.0,51444.672422010066
t108,5.065759366135559,65446.22288385518,0.0,0.0,65451.28864322132
t109,5.065759366135559,62934.68802344061,0.0,0.0,62939.75378280675
t110,5.065759366135559,15695.849249951238,0.0,0.0,15700.915009317374
t111,5.065759366135559,46745.09544160208,0.0,0.0,46750.16120096822
t112,5.065759366135559,15672.4832813188,0.0,0.0,15677.549040684937
t113,5.065759366135559,10553.825978131657,4724.380078855118,1389.8706704097385,16673.14248676265
t114,5.065759366135559,0.0,4947.690105525723,12810.459854157916,17763.215719049775
t115,5.065759366135559,0.0,4186.636889387088,13507.51063447727,17699.213283230492
t116,5.065759366135559,0.0,2802.411987768038,14489.434510946548,17296.912258080723
t117,5.065759366135559,0.0,2930.402890395943,13715.323780047804,16650.79242980988
t118,5.065759366135559,0.0,593.9941556381059,14985.025251150952,15584.085166155193
t119,5.065759366135559,0.0,2279.410073516638,11864.126129897106,14148.60196277988
t120,5.065759366135559,0.0,1026.1594815853332,11878.9803843093,12910.205625260769
t121,5.065759366135559,0.0,2038.4065801271167,10055.01985371028,12098.492193203532
t122,5.065759366135559,0.0,1825.2253115973087,9828.311364942487,11658.60243590593
t123,5.065759366135559,0.0,929.3756453906085,10498.628638262195,11433.070043018939
t124,5.065759366135559,0.0,426.413917500826,10945.715223770065,11377.194900637027
t125,5.065759366135559,0.0,908.0303555047084,10741.442674316402,11654.538789187247
t126,5.065759366135559,0.0,1277.5821111055361,11357.325247996576,12639.973118468248
t127,5.065759366135559,0.0,1477.720847730314,13009.193503412273,14491.980110508723
t128,5.065759366135559,0.0,1421.8563802542521,14175.449436768886,15602.371576389274
t129,5.065759366135559,12036.303205829081,2647.8155217612075,1041.1919610714126,15730.376448027837
t130,5.065759366135559,34579.369620656566,0.0,0.0,34584.4353800227
t131,5.065759366135559,59252.02633876369,0.0,0.0,59257.092098129826
t132,5.065759366135559,64914.90107538718,0.0,0.0,64919.966834753315
t133,5.065759366135559,64659.90724378972,0.0,0.0,64664.97300315586
t134,5.065759366135559,15050.745333360068,0.0,0.0,15055.811092726204
t135,5.065759366135559,42933.01114180871,0.0,0.0,42938.07690117485
t136,5.065759366135559,14913.597256604466,0.0,0.0,14918.663015970602
t137,5.065759366135559,1776.6195347802454,1720.8486361703492,12285.749483452362,15788.283413769092
t138,5.065759366135559,0.0,2506.1530906892103,14111.128052723743,16622.34690277909
t139,5.065759366135559,0.0,2129.6243891915024,14221.487894147618,16356.178042705256
t140,5.065759366135559,0.0,1065.8993298388502,14812.814022453189,15883.779111658176
t141,5.065759366135559,0.0,1828.55981121191,13422.32012304337,15255.945693621416
t142,5.065759366135559,0.0,1927.9716919166583,12505.099340203358,14438.136791486151
t143,5.065759366135559,0.0,2396.1757028215807,10923.456128378873,13324.69759056659
t144,5.065759366135559,0.0,2462.951669234354,9712.763610656404,12180.781039256894
t145,5.065759366135559,0.0,2191.7426828725856,9099.113524024617,11295.921966263337
t146,5.065759366135559,0.0,2714.7717198393552,8085.399145776687,10805.236624982177
t147,5.065759366135559,0.0,3141.755971844179,7391.230122018356,10538.05185322867
t148,5.065759366135559,0.0,2941.266051033844,7485.049316463222,10431.381126863202
t149,5.065759366135559,0.0,2053.3994551811156,8476.538903642408,10535.00411818966
t150,5.065759366135559,0.0,614.1345677634774,10317.088904530143,10936.289231659755
t151,5.065759366135559,0.0,417.9582827012995,11237.610217197838,11660.634259265273
t152,5.065759366135559,0.0,445.4989200187452,11974.035162993086,12424.599842377967
t153,5.065759366135559,22154.79856947816,0.0,0.0,22159.864328844295
t154,5.065759366135559,47851.0705162335,0.0,0.0,47856.13627559964
t155,5.065759366135559,13808.28534912227,0.0,0.0,13813.351108488407
t156,5.065759366135559,63172.61254475118,0.0,0.0,63177.67830411732
t157,5.065759366135559,62920.666448192744,0.0,0.0,62925.73220755888
t158,5.065759366135559,13161.149609171758,0.0,0.0,13166.215368537894
t159,5.065759366135559,59922.67079891251,0.0,0.0,59927.73655827865
t160,5.065759366135559,13099.178996711817,0.0,0.0,13104.244756077953
t161,5.065759366135559,6506.427832672024,2150.1387832442683,5402.648918084747,14064.281293367174
t162,5.065759366135559,0.0,4190.709798818901,10830.574095830703,15026.34965401574
t163,5.065759366135559,0.0,5634.130301624072,9211.400872442426,14850.596933432633
t164,5.065759366135559,0.0,5435.2464670652635,8933.822129235474,14374.134355666873
t165,5.065759366135559,0.0,5777.72104780188,8139.266851045203,13922.053658213219
t166,5.065759366135559,0.0,5372.746586100788,7893.041926077097,13270.85427154402
t167,5.065759366135559,0.0,5572.013461818272,6841.425151115533,12418.50437229994
t168,5.065759366135559,0.0,5957.635945516647,5519.13209876037,11481.833803643152
t169,5.065759366135559,0.0,6108.233955167097,4961.462696882999,11074.762411416232
t170,5.065759366135559,0.0,6108.719677794837,4630.343636635495,10744.129073796466
t171,5.065759366135559,0.0,6108.719677794837,4517.870125890941,10631.655563051914
t172,5.065759366135559,0.0,6108.719677794837,4526.59651896595,10640.381956126923
t173,5.065759366135559,0.0,6108.719677794837,4670.09720508831,10783.882642249282
t174,5.065759366135559,0.0,6093.949270094064,5016.470549639402,11115.4855790996
t175,5.065759366135559,0.0,5989.776497621229,5656.8316966099765,11651.673953597341
t176,5.065759366135559,4729.808297891779,5979.8814957476225,1531.2827289229344,12246.038281928471
t177,5.065759366135559,37767.87222943435,0.0,0.0,37772.93798880049
