Time_Index,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
682,1.0,0.0505,0.505764008,1.0
683,1.0,0.1048,0.459002405,1.0
684,1.0,0.1705,0.214872599,1.0
685,1.0,0.1971,0.218826517,1.0
686,1.0,0.1052,0.209580272,1.0
687,1.0,0.2212,0.083337322,1.0
688,1.0,0.0074,0.366854846,1.0
689,1.0,0.0,0.332573056,1.0
690,1.0,0.0,0.313187331,1.0
691,1.0,0.0,0.38710615,1.0
692,1.0,0.0,0.442929536,1.0
693,1.0,0.0,0.330950469,1.0
694,1.0,0.0,0.392266095,1.0
695,1.0,0.0,0.490631402,1.0
696,1.0,0.0,0.380248427,1.0
697,1.0,0.0,0.287218243,1.0
698,1.0,0.0,0.221901521,1.0
699,1.0,0.0,0.136105016,1.0
700,1.0,0.0,0.04027307,1.0
701,1.0,0.0,0.04952893,1.0
702,1.0,0.0,0.062341593,1.0
703,1.0,0.0,0.022653107,1.0
704,1.0,0.0,0.030825004,1.0
705,1.0,0.1639,0.151055604,1.0
706,1.0,0.3664,0.343536317,1.0
707,1.0,0.505,0.51154542,1.0
708,1.0,0.5522,0.767467856,1.0
709,1.0,0.5432,0.516240895,1.0
710,1.0,0.5046,0.408959061,1.0
711,1.0,0.39,0.448386759,1.0
712,1.0,0.2203,0.387119651,1.0
713,1.0,0.0,0.212176442,1.0
714,1.0,0.0,0.074369662,1.0
715,1.0,0.0,0.120520636,1.0
716,1.0,0.0,0.078560956,1.0
717,1.0,0.0,0.107241504,1.0
718,1.0,0.0,0.065388404,1.0
719,1.0,0.0,0.095583268,1.0
720,1.0,0.0,0.074524924,1.0
721,1.0,0.0,0.154927149,1.0
722,1.0,0.0,0.045652371,1.0
723,1.0,0.0,0.034491941,1.0
724,1.0,0.0,0.024509661,1.0
725,1.0,0.0,0.212850064,1.0
726,1.0,0.0,0.206561327,1.0
727,1.0,0.0,0.242105931,1.0
728,1.0,0.0,0.282176465,1.0
729,1.0,0.1778,0.108782709,1.0
730,1.0,0.3212,0.002026045,1.0
731,1.0,0.4819,0.035923459,1.0
732,1.0,0.481,0.097908951,1.0
733,1.0,0.4657,0.039472785,1.0
734,1.0,0.4725,0.055118971,1.0
735,1.0,0.3945,0.111736074,1.0
736,1.0,0.2277,0.175125748,1.0
737,1.0,0.0087,0.267649114,1.0
738,1.0,0.0,0.299972743,1.0
739,1.0,0.0,0.256990045,1.0
740,1.0,0.0,0.161821246,1.0
741,1.0,0.0,0.416797131,1.0
742,1.0,0.0,0.237682536,1.0
743,1.0,0.0,0.221877247,1.0
744,1.0,0.0,0.193243593,1.0
745,1.0,0.0,0.221874505,1.0
746,1.0,0.0,0.291894972,1.0
747,1.0,0.0,0.304849148,1.0
748,1.0,0.0,0.406439722,1.0
749,1.0,0.0,0.342389166,1.0
750,1.0,0.0,0.350543529,1.0
751,1.0,0.0,0.420833826,1.0
752,1.0,0.0,0.273377597,1.0
753,1.0,0.2204,0.379579842,1.0
754,1.0,0.4407,0.241325498,1.0
755,1.0,0.596,0.039133579,1.0
756,1.0,0.6674,0.002691245,1.0
757,1.0,0.6674,8.81e-5,1.0
758,1.0,0.6298,7.94e-5,1.0
759,1.0,0.5087,0.000749547,1.0
760,1.0,0.3243,0.02600662,1.0
761,1.0,0.02,0.192214981,1.0
762,1.0,0.0,0.193668067,1.0
763,1.0,0.0,0.338566303,1.0
764,1.0,0.0,0.132256061,1.0
765,1.0,0.0,0.18455641,1.0
766,1.0,0.0,0.0,1.0
767,1.0,0.0,0.0,1.0
768,1.0,0.0,6.73e-5,1.0
769,1.0,0.0,0.000162748,1.0
770,1.0,0.0,0.000476019,1.0
771,1.0,0.0,0.364058584,1.0
772,1.0,0.0,0.700857878,1.0
773,1.0,0.0,0.703892052,1.0
774,1.0,0.0,0.713392377,1.0
775,1.0,0.0,0.665959477,1.0
776,1.0,0.0,0.761815727,1.0
777,1.0,0.2408,0.701968729,1.0
778,1.0,0.4528,0.660744309,1.0
779,1.0,0.5998,0.389826268,1.0
780,1.0,0.6552,0.339284897,1.0
781,1.0,0.6695,0.3486121,1.0
782,1.0,0.6377,0.520297825,1.0
783,1.0,0.5151,0.369072914,1.0
784,1.0,0.3276,0.807441831,1.0
785,1.0,0.0316,0.851685226,1.0
786,1.0,0.0,0.852493644,1.0
787,1.0,0.0,0.848322749,1.0
788,1.0,0.0,0.569336891,1.0
789,1.0,0.0,0.67533797,1.0
790,1.0,0.0,0.575919986,1.0
791,1.0,0.0,0.595092177,1.0
792,1.0,0.0,0.823465884,1.0
793,1.0,0.0,0.029578317,1.0
794,1.0,0.0,0.700632513,1.0
795,1.0,0.0,0.544579566,1.0
796,1.0,0.0,0.517512918,1.0
797,1.0,0.0,0.410091549,1.0
798,1.0,0.0,0.317688137,1.0
799,1.0,0.0,0.361727417,1.0
800,1.0,0.0,0.009091334,1.0
801,1.0,0.2379,0.383877516,1.0
802,1.0,0.4528,0.468336493,1.0
803,1.0,0.6037,0.479773998,1.0
804,1.0,0.6357,0.13618885,1.0
805,1.0,0.6786,0.123566814,1.0
806,1.0,0.6462,0.062876076,1.0
807,1.0,0.5241,0.021288875,1.0
808,1.0,0.3343,0.069463998,1.0
809,1.0,0.0421,0.019130928,1.0
810,1.0,0.0,0.073354296,1.0
811,1.0,0.0,0.13398464,1.0
812,1.0,0.0,0.11971204,1.0
813,1.0,0.0,0.173142985,1.0
814,1.0,0.0,0.157316282,1.0
815,1.0,0.0,0.267636746,1.0
816,1.0,0.0,0.31938976,1.0
817,1.0,0.0,0.435138226,1.0
818,1.0,0.0,0.015852677,1.0
819,1.0,0.0,0.386897624,1.0
820,1.0,0.0,0.263366252,1.0
821,1.0,0.0,0.241234675,1.0
822,1.0,0.0,0.203435108,1.0
823,1.0,0.0,0.288360476,1.0
824,1.0,0.0,0.289500177,1.0
825,1.0,0.0685,0.420407444,1.0
826,1.0,0.2141,0.452120334,1.0
827,1.0,0.3076,0.543153644,1.0
828,1.0,0.3144,0.440276384,1.0
829,1.0,0.3146,0.360354334,1.0
830,1.0,0.3613,0.072960444,1.0
831,1.0,0.1576,0.280478239,1.0
832,1.0,0.0108,0.24821949,1.0
833,1.0,0.0,0.294804931,1.0
834,1.0,0.0,0.362079561,1.0
835,1.0,0.0,0.266082317,1.0
836,1.0,0.0,0.350195169,1.0
837,1.0,0.0,0.36317417,1.0
838,1.0,0.0,0.37815246,1.0
839,1.0,0.0,0.424313724,1.0
840,1.0,0.0,0.525316894,1.0
841,1.0,0.0,0.358789206,1.0
842,1.0,0.0,0.444409281,1.0
843,1.0,0.0,0.514306784,1.0
844,1.0,0.0,0.481486499,1.0
845,1.0,0.0,0.336142361,1.0
846,1.0,0.0,0.100534089,1.0
847,1.0,0.0,0.068419948,1.0
848,1.0,0.0,0.072928362,1.0
849,1.0,0.1883,0.159622043,1.0
850,1.0,0.4067,0.259901762,1.0
851,1.0,0.5478,0.33179459,1.0
852,1.0,0.6386,0.216174215,1.0
853,1.0,0.6504,0.219760895,1.0
854,1.0,0.6311,0.274789572,1.0
855,1.0,0.5093,0.356991559,1.0
856,1.0,0.299,0.405605167,1.0
857,1.0,0.0553,0.35197863,1.0
858,1.0,0.0,0.68602097,1.0
859,1.0,0.0,0.922309518,1.0
860,1.0,0.0,0.88975215,1.0
861,1.0,0.0,0.945815384,1.0
862,1.0,0.0,0.879520893,1.0
863,1.0,0.0,0.912140965,1.0
864,1.0,0.0,0.975267529,1.0
865,1.0,0.0,0.982451737,1.0
866,1.0,0.0,0.94411397,1.0
867,1.0,0.0,0.942038298,1.0
868,1.0,0.0,0.993139267,1.0
869,1.0,0.0,0.992836118,1.0
870,1.0,0.0,0.994497001,1.0
871,1.0,0.0,0.957015872,1.0
872,1.0,0.0,0.532281816,1.0
873,1.0,0.2056,0.600429296,1.0
874,1.0,0.4097,0.523252964,1.0
875,1.0,0.5584,0.583462417,1.0
876,1.0,0.4656,0.714919925,1.0
877,1.0,0.5802,0.718139231,1.0
878,1.0,0.5964,0.445379853,1.0
879,1.0,0.5111,0.50075835,1.0
880,1.0,0.3605,0.317829728,1.0
881,1.0,0.1202,0.732666433,1.0
882,1.0,0.0,0.748077691,1.0
883,1.0,0.0,0.645534456,1.0
884,1.0,0.0,0.555666566,1.0
885,1.0,0.0,0.718843997,1.0
886,1.0,0.0,0.616308808,1.0
887,1.0,0.0,0.665126264,1.0
888,1.0,0.0,0.326508224,1.0
889,1.0,0.0,0.481972277,1.0
890,1.0,0.0,0.274109393,1.0
891,1.0,0.0,0.231299877,1.0
892,1.0,0.0,0.229242459,1.0
893,1.0,0.0,0.210230157,1.0
894,1.0,0.0,0.221656308,1.0
895,1.0,0.0,0.178725153,1.0
896,1.0,0.0,0.199159712,1.0
897,1.0,0.1584,0.212695658,1.0
898,1.0,0.3603,0.125840187,1.0
899,1.0,0.4586,0.09083949,1.0
900,1.0,0.4847,0.029331515,1.0
901,1.0,0.5907,0.011879676,1.0
902,1.0,0.7654,0.062274471,1.0
903,1.0,0.5757,0.214362696,1.0
904,1.0,0.4019,0.403303325,1.0
905,1.0,0.1541,0.626905501,1.0
906,1.0,0.0,0.91041702,1.0
907,1.0,0.0,0.963661015,1.0
908,1.0,0.0,0.841256082,1.0
909,1.0,0.0,0.795333326,1.0
910,1.0,0.0,0.792107224,1.0
911,1.0,0.0,0.769589841,1.0
912,1.0,0.0,0.798077762,1.0
913,1.0,0.0,0.748351872,1.0
914,1.0,0.0,0.705098033,1.0
915,1.0,0.0,0.783596933,1.0
916,1.0,0.0,0.800422609,1.0
917,1.0,0.0,0.55063653,1.0
918,1.0,0.0,0.559843063,1.0
919,1.0,0.0,0.464544684,1.0
920,1.0,0.0,0.581209481,1.0
921,1.0,0.1709,0.634156823,1.0
922,1.0,0.3428,0.470895797,1.0
923,1.0,0.4545,0.587407529,1.0
924,1.0,0.5223,0.457908809,1.0
925,1.0,0.5971,0.549954057,1.0
926,1.0,0.6098,0.617423415,1.0
927,1.0,0.5176,0.57672447,1.0
928,1.0,0.3503,0.79943192,1.0
929,1.0,0.1105,0.78913486,1.0
930,1.0,0.0,0.69455862,1.0
931,1.0,0.0,0.867375135,1.0
932,1.0,0.0,0.582306385,1.0
933,1.0,0.0,0.569114685,1.0
934,1.0,0.0,0.591272295,1.0
935,1.0,0.0,0.605965376,1.0
936,1.0,0.0,0.685430765,1.0
937,1.0,0.0,0.375128984,1.0
938,1.0,0.0,0.259837627,1.0
939,1.0,0.0,0.115667641,1.0
940,1.0,0.0,0.118977785,1.0
941,1.0,0.0,0.148685768,1.0
942,1.0,0.0,0.184496105,1.0
943,1.0,0.0,0.232574254,1.0
944,1.0,0.0,0.12083178,1.0
945,1.0,0.1904,0.045654915,1.0
946,1.0,0.3998,0.00896703,1.0
947,1.0,0.5013,0.00975288,1.0
948,1.0,0.5482,0.005116536,1.0
949,1.0,0.5471,4.68e-5,1.0
950,1.0,0.5638,0.001831072,1.0
951,1.0,0.4942,0.024346719,1.0
952,1.0,0.358,0.145083502,1.0
953,1.0,0.1237,0.240838438,1.0
954,1.0,0.0,0.588997364,1.0
955,1.0,0.0,0.660440922,1.0
956,1.0,0.0,0.473002821,1.0
957,1.0,0.0,0.525997937,1.0
958,1.0,0.0,0.363092691,1.0
959,1.0,0.0,0.335968703,1.0
960,1.0,0.0,0.453862011,1.0
961,1.0,0.0,0.571175516,1.0
962,1.0,0.0,0.662716389,1.0
963,1.0,0.0,0.813917875,1.0
964,1.0,0.0,0.978496671,1.0
965,1.0,0.0,0.874113321,1.0
966,1.0,0.0,0.911041379,1.0
967,1.0,0.0,0.999900937,1.0
968,1.0,0.0,0.985276818,1.0
969,1.0,0.0,0.996960044,1.0
970,1.0,0.0026,0.995188236,1.0
971,1.0,0.0598,0.987772226,1.0
972,1.0,0.1045,0.999951601,1.0
973,1.0,0.0515,1.0,1.0
974,1.0,0.0671,0.999835253,1.0
975,1.0,0.1956,0.969388962,1.0
976,1.0,0.1553,0.890073061,1.0
977,1.0,0.0357,0.686031938,1.0
978,1.0,0.0,0.685177803,1.0
979,1.0,0.0,0.461213171,1.0
980,1.0,0.0,0.42908591,1.0
981,1.0,0.0,0.292680949,1.0
982,1.0,0.0,0.139862612,1.0
983,1.0,0.0,0.025062602,1.0
984,1.0,0.0,0.005286228,1.0
985,1.0,0.0,0.005776152,1.0
986,1.0,0.0,0.007414515,1.0
987,1.0,0.0,0.032070458,1.0
988,1.0,0.0,0.12450432,1.0
989,1.0,0.0,0.122904286,1.0
990,1.0,0.0,0.152460426,1.0
991,1.0,0.0,0.609855115,1.0
992,1.0,0.0,0.453009814,1.0
993,1.0,0.0041,0.559165955,1.0
994,1.0,0.0805,0.53180176,1.0
995,1.0,0.2869,0.589205027,1.0
996,1.0,0.4127,0.511914372,1.0
997,1.0,0.5241,0.459121764,1.0
998,1.0,0.5732,0.847003937,1.0
999,1.0,0.4743,1.0,1.0
1000,1.0,0.305,1.0,1.0
1001,1.0,0.0978,1.0,1.0
1002,1.0,0.0,1.0,1.0
1003,1.0,0.0,1.0,1.0
1004,1.0,0.0,0.999744654,1.0
1005,1.0,0.0,1.0,1.0
1006,1.0,0.0,1.0,1.0
1007,1.0,0.0,1.0,1.0
1008,1.0,0.0,0.996239424,1.0
1009,1.0,0.0,0.311800033,1.0
1010,1.0,0.0,0.41456452,1.0
1011,1.0,0.0,0.421095014,1.0
1012,1.0,0.0,0.463049382,1.0
1013,1.0,0.0,0.531157374,1.0
1014,1.0,0.0,0.381424755,1.0
1015,1.0,0.0464,0.209267646,1.0
1016,1.0,0.209,0.256484091,1.0
1017,1.0,0.3667,0.417783439,1.0
1018,1.0,0.4803,0.508848846,1.0
1019,1.0,0.4824,0.627267718,1.0
1020,1.0,0.45,0.683698893,1.0
1021,1.0,0.4528,0.789159894,1.0
1022,1.0,0.4866,0.495068371,1.0
1023,1.0,0.5044,0.444091022,1.0
1024,1.0,0.4501,0.211618423,1.0
1025,1.0,0.3317,0.111923814,1.0
1026,1.0,0.1451,0.030324135,1.0
1027,1.0,0.0059,0.11585936,1.0
1028,1.0,0.0,0.172033712,1.0
1029,1.0,0.0,0.251844943,1.0
1030,1.0,0.0,0.622296929,1.0
1031,1.0,0.0,0.889512539,1.0
1032,1.0,0.0,0.937875926,1.0
1033,1.0,0.0,0.976378679,1.0
1034,1.0,0.0,0.984107256,1.0
1035,1.0,0.0,0.99087131,1.0
1036,1.0,0.0,0.994603217,1.0
1037,1.0,0.0,0.998851299,1.0
1038,1.0,0.0,0.971774817,1.0
1039,1.0,0.0445,0.976561904,1.0
1040,1.0,0.2149,0.987968087,1.0
1041,1.0,0.3872,0.9882195,1.0
1042,1.0,0.5191,0.998106122,1.0
1043,1.0,0.6164,0.999568939,1.0
1044,1.0,0.6094,1.0,1.0
1045,1.0,0.6213,1.0,1.0
1046,1.0,0.5855,1.0,1.0
1047,1.0,0.5484,1.0,1.0
1048,1.0,0.4324,0.999595284,1.0
1049,1.0,0.2942,0.99711287,1.0
1050,1.0,0.1239,0.978482008,1.0
1051,1.0,0.0042,0.962880611,1.0
1052,1.0,0.0,0.863191187,1.0
1053,1.0,0.0,0.776013196,1.0
1054,1.0,0.0,0.648169994,1.0
1055,1.0,0.0,0.797179341,1.0
1056,1.0,0.0,0.852513611,1.0
1057,1.0,0.0,0.849295974,1.0
1058,1.0,0.0,0.894008577,1.0
1059,1.0,0.0,0.865724504,1.0
1060,1.0,0.0,0.631549954,1.0
1061,1.0,0.0,0.685942769,1.0
1062,1.0,0.0,0.626031876,1.0
1063,1.0,0.0596,0.655419469,1.0
1064,1.0,0.2421,0.373634547,1.0
1065,1.0,0.4408,0.767348826,1.0
1066,1.0,0.5842,0.818964839,1.0
1067,1.0,0.6896,0.899868667,1.0
1068,1.0,0.6858,0.827887177,1.0
1069,1.0,0.6341,0.77583307,1.0
1070,1.0,0.5742,0.822852373,1.0
1071,1.0,0.5271,0.75891304,1.0
1072,1.0,0.4501,0.675263107,1.0
1073,1.0,0.3211,0.593019366,1.0
1074,1.0,0.1502,0.617896497,1.0
1075,1.0,0.0118,0.502039552,1.0
1076,1.0,0.0,0.508851111,1.0
1077,1.0,0.0,0.873926282,1.0
1078,1.0,0.0,0.942997217,1.0
1079,1.0,0.0,0.805597007,1.0
1080,1.0,0.0,0.685475111,1.0
1081,1.0,0.0,0.700337529,1.0
1082,1.0,0.0,0.798646748,1.0
1083,1.0,0.0,0.78850621,1.0
1084,1.0,0.0,0.574973226,1.0
1085,1.0,0.0,0.569176912,1.0
1086,1.0,0.0,0.650138378,1.0
1087,1.0,0.0674,0.499311596,1.0
1088,1.0,0.2425,0.159487605,1.0
1089,1.0,0.4158,0.053038668,1.0
1090,1.0,0.5463,0.038856283,1.0
1091,1.0,0.6386,0.031829014,1.0
1092,1.0,0.6422,0.051378038,1.0
1093,1.0,0.619,0.065047957,1.0
1094,1.0,0.535,0.083698675,1.0
1095,1.0,0.4947,0.117394306,1.0
1096,1.0,0.436,0.211323068,1.0
1097,1.0,0.31,0.504378438,1.0
1098,1.0,0.141,0.598919272,1.0
1099,1.0,0.0057,0.576928318,1.0
1100,1.0,0.0,0.245412409,1.0
1101,1.0,0.0,0.399470031,1.0
1102,1.0,0.0,0.354025811,1.0
1103,1.0,0.0,0.363210678,1.0
1104,1.0,0.0,0.323179245,1.0
1105,1.0,0.0,0.398632646,1.0
1106,1.0,0.0,0.341559738,1.0
1107,1.0,0.0,0.321574986,1.0
1108,1.0,0.0,0.396199942,1.0
1109,1.0,0.0,0.636986494,1.0
1110,1.0,0.0,0.890024364,1.0
1111,1.0,0.0646,0.637552381,1.0
1112,1.0,0.24,0.286298871,1.0
1113,1.0,0.4124,0.223013029,1.0
1114,1.0,0.5387,0.514375925,1.0
1115,1.0,0.5942,0.528874278,1.0
1116,1.0,0.5769,0.548655272,1.0
1117,1.0,0.5447,0.557774305,1.0
1118,1.0,0.5418,0.457361192,1.0
1119,1.0,0.534,0.583439648,1.0
1120,1.0,0.4351,0.72592026,1.0
1121,1.0,0.2974,0.435780674,1.0
1122,1.0,0.1269,0.461076498,1.0
1123,1.0,0.0095,0.124610268,1.0
1124,1.0,0.0,0.126709461,1.0
1125,1.0,0.0,0.135599941,1.0
1126,1.0,0.0,0.214279756,1.0
1127,1.0,0.0,0.129719689,1.0
1128,1.0,0.0,0.270967752,1.0
1129,1.0,0.0,0.416386485,1.0
1130,1.0,0.0,0.457104445,1.0
1131,1.0,0.0,0.574437618,1.0
1132,1.0,0.0,0.623902559,1.0
1133,1.0,0.0,0.674880862,1.0
1134,1.0,0.0,0.696119487,1.0
1135,1.0,0.0702,0.701763928,1.0
1136,1.0,0.2614,0.396576822,1.0
1137,1.0,0.4627,0.037886046,1.0
1138,1.0,0.6166,0.073010258,1.0
1139,1.0,0.7112,0.249430791,1.0
1140,1.0,0.716,0.370512515,1.0
1141,1.0,0.7297,0.230703786,1.0
1142,1.0,0.7274,0.22520043,1.0
1143,1.0,0.6825,0.488252103,1.0
1144,1.0,0.5492,0.434143692,1.0
1145,1.0,0.3739,0.530265331,1.0
1146,1.0,0.1552,0.697079122,1.0
1147,1.0,0.0324,0.852920771,1.0
1148,1.0,0.0,0.663789809,1.0
1149,1.0,0.0,0.686731339,1.0
1150,1.0,0.0,0.744635105,1.0
1151,1.0,0.0,0.782060266,1.0
1152,1.0,0.0,0.904454112,1.0
1153,1.0,0.0,0.83344537,1.0
1154,1.0,0.0,0.872471452,1.0
1155,1.0,0.0,0.892910719,1.0
1156,1.0,0.0,0.9560256,1.0
1157,1.0,0.0,0.992454171,1.0
1158,1.0,0.0,0.941938698,1.0
1159,1.0,0.0727,0.783872187,1.0
1160,1.0,0.2557,0.317019999,1.0
1161,1.0,0.4497,0.108912453,1.0
1162,1.0,0.5925,0.061030116,1.0
1163,1.0,0.704,0.091753475,1.0
1164,1.0,0.7225,0.165525734,1.0
1165,1.0,0.701,0.100399628,1.0
1166,1.0,0.6769,0.1118991,1.0
1167,1.0,0.5474,0.337886423,1.0
1168,1.0,0.3879,0.737042546,1.0
1169,1.0,0.2913,0.518634439,1.0
1170,1.0,0.1353,0.477877468,1.0
1171,1.0,0.0179,0.68678236,1.0
1172,1.0,0.0,0.666041672,1.0
1173,1.0,0.0,0.656133652,1.0
1174,1.0,0.0,0.731970549,1.0
1175,1.0,0.0,0.650233984,1.0
1176,1.0,0.0,0.48109597,1.0
1177,1.0,0.0,0.435138226,1.0
1178,1.0,0.0,0.015852677,1.0
1179,1.0,0.0,0.386897624,1.0
1180,1.0,0.0,0.263366252,1.0
1181,1.0,0.0,0.241234675,1.0
1182,1.0,0.0,0.203435108,1.0
1183,1.0,0.0,0.288360476,1.0
1184,1.0,0.0,0.289500177,1.0
1185,1.0,0.0685,0.420407444,1.0
1186,1.0,0.2141,0.452120334,1.0
1187,1.0,0.3076,0.543153644,1.0
1188,1.0,0.3144,0.440276384,1.0
1189,1.0,0.3146,0.360354334,1.0
1190,1.0,0.3613,0.072960444,1.0
1191,1.0,0.1576,0.280478239,1.0
1192,1.0,0.0108,0.24821949,1.0
1193,1.0,0.0,0.294804931,1.0
1194,1.0,0.0,0.362079561,1.0
1195,1.0,0.0,0.266082317,1.0
1196,1.0,0.0,0.350195169,1.0
1197,1.0,0.0,0.36317417,1.0
1198,1.0,0.0,0.37815246,1.0
1199,1.0,0.0,0.424313724,1.0
1200,1.0,0.0,0.525316894,1.0
1201,1.0,0.0,0.652175546,1.0
1202,1.0,0.0,0.607576847,1.0
1203,1.0,0.0,0.509022951,1.0
1204,1.0,0.0,0.513932645,1.0
1205,1.0,0.0,0.587290168,1.0
1206,1.0,0.0,0.670699835,1.0
1207,1.0,0.0,0.633506298,1.0
1208,1.0,0.0,0.678018808,1.0
1209,1.0,0.0047,0.600679874,1.0
1210,1.0,0.0927,0.707873523,1.0
1211,1.0,0.4885,0.167826876,1.0
1212,1.0,0.2045,0.432274759,1.0
1213,1.0,0.2195,0.26243493,1.0
1214,1.0,0.2344,0.250340939,1.0
1215,1.0,0.1627,0.300726056,1.0
1216,1.0,0.0863,0.23537235,1.0
1217,1.0,0.0,0.359010726,1.0
1218,1.0,0.0,0.473020971,1.0
1219,1.0,0.0,0.536124468,1.0
1220,1.0,0.0,0.467102528,1.0
1221,1.0,0.0,0.434245884,1.0
1222,1.0,0.0,0.602748215,1.0
1223,1.0,0.0,0.737487614,1.0
1224,1.0,0.0,0.627746999,1.0
1225,1.0,0.0,0.704994321,1.0
1226,1.0,0.0,0.742482722,1.0
1227,1.0,0.0,0.798445582,1.0
1228,1.0,0.0,0.771998465,1.0
1229,1.0,0.0,0.844092667,1.0
1230,1.0,0.0,0.877855182,1.0
1231,1.0,0.0,0.907921374,1.0
1232,1.0,0.0,0.75530833,1.0
1233,1.0,0.0207,0.679733753,1.0
1234,1.0,0.0515,0.795437038,1.0
1235,1.0,0.1372,0.542975843,1.0
1236,1.0,0.234,0.459600329,1.0
1237,1.0,0.3238,0.379464597,1.0
1238,1.0,0.3697,0.278531075,1.0
1239,1.0,0.2723,0.211159497,1.0
1240,1.0,0.1336,0.166851491,1.0
1241,1.0,0.0,0.089108914,1.0
1242,1.0,0.0,0.028005775,1.0
1243,1.0,0.0,0.107364222,1.0
1244,1.0,0.0,0.004984548,1.0
1245,1.0,0.0,0.28209883,1.0
1246,1.0,0.0,0.339636445,1.0
1247,1.0,0.0,0.584960341,1.0
1248,1.0,0.0,0.67977488,1.0
1249,1.0,0.0,0.892891347,1.0
1250,1.0,0.0,0.97081393,1.0
1251,1.0,0.0,0.985804617,1.0
1252,1.0,0.0,0.99586159,1.0
1253,1.0,0.0,0.993462682,1.0
1254,1.0,0.0,0.977853596,1.0
1255,1.0,0.0,0.947636127,1.0
1256,1.0,0.0,0.995143771,1.0
1257,1.0,0.131,0.999810219,1.0
1258,1.0,0.3268,0.995991707,1.0
1259,1.0,0.4726,0.960734606,1.0
1260,1.0,0.4975,1.0,1.0
1261,1.0,0.466,1.0,1.0
1262,1.0,0.4577,1.0,1.0
1263,1.0,0.3858,1.0,1.0
1264,1.0,0.2499,0.995491505,1.0
1265,1.0,0.0011,0.985206902,1.0
1266,1.0,0.0,0.970989048,1.0
1267,1.0,0.0,0.96781987,1.0
1268,1.0,0.0,0.5111323,1.0
1269,1.0,0.0,0.896936178,1.0
1270,1.0,0.0,0.814998865,1.0
1271,1.0,0.0,0.872318089,1.0
1272,1.0,0.0,0.462953538,1.0
1273,1.0,0.0,0.527146637,1.0
1274,1.0,0.0,0.757764935,1.0
1275,1.0,0.0,0.567083001,1.0
1276,1.0,0.0,0.548021317,1.0
1277,1.0,0.0,0.472049862,1.0
1278,1.0,0.0,0.432149023,1.0
1279,1.0,0.0,0.243152782,1.0
1280,1.0,0.0,0.279185683,1.0
1281,1.0,0.2102,0.002006878,1.0
1282,1.0,0.4132,0.0038099,1.0
1283,1.0,0.5376,0.019770127,1.0
1284,1.0,0.5974,0.004754419,1.0
1285,1.0,0.5731,0.013493313,1.0
1286,1.0,0.4995,0.003548235,1.0
1287,1.0,0.3932,0.004805032,1.0
1288,1.0,0.1858,0.21858412,1.0
1289,1.0,0.0,0.087920852,1.0
1290,1.0,0.0,0.270809382,1.0
1291,1.0,0.0,0.328021318,1.0
1292,1.0,0.0,0.692504168,1.0
1293,1.0,0.0,0.416040748,1.0
1294,1.0,0.0,0.208247662,1.0
1295,1.0,0.0,0.405552566,1.0
1296,1.0,0.0,0.55149585,1.0
1297,1.0,0.0,0.558046341,1.0
1298,1.0,0.0,0.663423538,1.0
1299,1.0,0.0,0.744266987,1.0
1300,1.0,0.0,0.872998118,1.0
1301,1.0,0.0,0.977706313,1.0
1302,1.0,0.0,0.994201779,1.0
1303,1.0,0.0,0.997894764,1.0
1304,1.0,0.0,1.0,1.0
1305,1.0,0.0,1.0,1.0
1306,1.0,0.0446,1.0,1.0
1307,1.0,0.0583,1.0,1.0
1308,1.0,0.0588,1.0,1.0
1309,1.0,0.0315,1.0,1.0
1310,1.0,0.0289,1.0,1.0
1311,1.0,0.1648,1.0,1.0
1312,1.0,0.285,0.976665854,1.0
1313,1.0,0.0,1.0,1.0
1314,1.0,0.0,0.996358752,1.0
1315,1.0,0.0,0.963430047,1.0
1316,1.0,0.0,0.893380642,1.0
1317,1.0,0.0,0.924019694,1.0
1318,1.0,0.0,0.382968366,1.0
1319,1.0,0.0,0.344013304,1.0
1320,1.0,0.0,0.529973805,1.0
1321,1.0,0.0,0.455246657,1.0
1322,1.0,0.0,0.412410676,1.0
1323,1.0,0.0,0.341100961,1.0
1324,1.0,0.0,0.594462633,1.0
1325,1.0,0.0,0.899995565,1.0
1326,1.0,0.0,0.887834966,1.0
1327,1.0,0.0,0.213612288,1.0
1328,1.0,0.0,0.156393617,1.0
1329,1.0,0.0978,0.390376329,1.0
1330,1.0,0.2792,0.860764444,1.0
1331,1.0,0.4105,0.912554204,1.0
1332,1.0,0.4492,0.993557692,1.0
1333,1.0,0.4963,0.985165238,1.0
1334,1.0,0.4878,0.994559348,1.0
1335,1.0,0.4023,1.0,1.0
1336,1.0,0.2639,1.0,1.0
1337,1.0,0.0209,0.994617045,1.0
1338,1.0,0.0,0.916058838,1.0
1339,1.0,0.0,0.918590069,1.0
1340,1.0,0.0,0.935126007,1.0
1341,1.0,0.0,0.916931629,1.0
1342,1.0,0.0,0.999771714,1.0
1343,1.0,0.0,0.981743038,1.0
1344,1.0,0.0,0.994345307,1.0
1345,1.0,0.0,0.230949461,1.0
1346,1.0,0.0,0.343285948,1.0
1347,1.0,0.0,0.491965592,1.0
1348,1.0,0.0,0.609048486,1.0
1349,1.0,0.0,0.534629822,1.0
1350,1.0,0.0,0.47253114,1.0
1351,1.0,0.0,0.347678572,1.0
1352,1.0,0.0,0.397680134,1.0
