Line,1,2,3,4,5,6,7,8,9,10,Total
t140,23315.23550212203,1.4629355144091723e-5,160018.1689223517,4.560060605971601e-5,40429.61777461753,208049.6531829526,1.4334738267366542e-5,45397.154282818025,70280.8864303073,0.00011140719177749811,547490.716281141
t141,3.560162941043246e-5,86.1404890955992,170480.17396138897,0.0010375813636696262,79468.1281330468,188890.88726040037,3.223820785717597e-5,4.3548440352133884e-5,87912.43036852856,14876.989008056336,541714.7503694863
t142,0.00011019153910712217,4.365585102655434e-5,143851.33257853045,6.992704730655585e-5,80321.08569315267,85634.0848981286,4.442270068015818e-5,6273.812250006192,80225.20544825216,6.717404864371661e-5,396305.5212034412
t143,0.0002421248908473141,4902.730943547777,100285.04655290078,0.0015918131159768005,114062.79934227385,5.106252184141738e-5,4.97825162023409e-5,20642.17184604328,103184.03564754147,16409.829600368645,359486.6158674588
t144,0.0002399619774568267,4902.730943721319,62750.68410426776,0.0016868124870527983,151126.36648922463,4.9199619648221874e-5,4.981905930239988e-5,36028.61258282062,104707.14128967824,27815.845637292536,387331.38307279826
t145,43949.78694708202,6.177030893084012e-5,5.582798235108559e-5,5.209262835937484e-5,154706.31771147012,9.567191260359251e-5,0.0007694397707778002,59662.57203318951,126290.14361262445,6.0533698508552104e-5,384608.8213997024
t146,37966.06083106341,4.4323182047428356e-5,0.0001514936505916366,7.249423358128183e-5,136637.56820727492,28586.378778598584,44313.66628058855,74523.36383301001,132722.96547047741,0.00015186765798585086,454750.0038211916
t147,91803.59773041266,5.519170175292383e-5,5.7988589793772795e-5,5.240215845479701e-5,162160.62415681093,0.00010571825184660419,29639.619735155175,83450.55602345894,159479.75652526895,10764.180884307692,537298.3353267151
t148,107065.98189810237,5.5225835338008184e-5,5.792587666922273e-5,5.2385146727262814e-5,165368.6502934739,0.00010554327780107961,20772.25494622831,69750.81033350993,159479.75652542152,10724.516840225346,533161.9711080416
t149,123705.62249908397,4.902204941892257e-5,8.199155206211775e-5,7.612350315548257e-5,157986.16000610762,1049.0511184252541,44313.666265125656,86279.71570375033,159479.75653172896,24527.77692696941,597341.7492583283
t150,123705.62289617005,7.603510589348974e-5,4.944035938004024e-5,7.934251429303963e-5,267629.10321688215,141019.5574843753,44313.66626866343,84606.43959184938,159479.75653157406,24419.640280631724,845173.7864749641
t151,4270.795421148869,4902.73092939662,43247.34623904163,0.0004220718253195667,96717.22146020664,6.061022866734886e-5,6.18860832732641e-5,84469.6071097803,23703.053523020182,0.00047371299844419255,257310.7557008754
t152,34902.785428585325,3177.2849607124544,35121.26156970982,29069.743583436106,254133.80840068165,36146.2995002792,24442.59741374119,48979.82729036104,153497.1629057801,27407.275873599687,646878.0469268865
t153,71497.9777577364,3252.0910010758134,98634.40603947315,48548.61900662095,313710.02343526867,110362.73597100319,28786.128590564986,106758.32223755405,159223.95189945746,31900.47785623541,972674.73379499
t154,72722.97659630561,3252.414715696489,99119.29261403465,48007.0267438844,313743.55601260526,108386.5526552606,28613.93424556627,103812.01565126322,159479.7565474015,32215.77470873727,969353.3004907554
t155,69018.14163428343,3248.083536017712,85766.10287581169,46561.85498216812,327810.7449660677,98646.81082015349,28035.10514367616,95083.03450627315,159479.75654741522,32215.77470874711,945865.4097206139
t156,0.0013567372932436217,0.0018396770137165867,6382.858237713561,67281.57675863174,265993.53049723123,1442.6783999156555,0.0006903330616771236,0.0008670971718167967,159479.75654702183,32215.774708230045,532796.1799025886
t157,0.00011999559941012172,4902.730902246941,3046.6010436895226,77827.96691961256,324408.5981371331,0.0004426708391706302,35296.560980200375,2577.8244827121976,153939.3081196399,0.00010035036404624832,601999.5912482514
t158,0.00020294785944522344,4902.730904169719,32334.97145939188,77827.96693187598,272579.1165809742,185362.46091770145,44313.6657522205,73059.60005835876,124573.01992251442,0.00012070307909120976,814953.5328508579
t159,72866.8846200765,4902.730926133919,166508.0095522038,77827.96695389524,166422.02926702352,208049.65276186925,44313.66617806405,99062.70972472642,108976.32289275042,0.00036904528851004325,948929.9732457884
t160,64929.85024770803,4902.730990688699,170480.17401702667,77827.96699044811,35355.44429407477,208049.65330786892,44313.66640751323,12147.835027448724,159479.75638685448,32215.774700236856,809702.8523698684
t161,47335.96262708293,4902.730992012962,170480.1740180539,77827.96699169088,12899.678691055977,208049.65330938564,44313.66641214727,48651.839259185756,159479.75650328025,32215.774704212705,806157.2035081082
t162,55203.77021357363,4902.730993095739,170480.17401893577,77827.96699278269,49412.61486518041,208049.65331075076,44313.666410917984,61443.658739159524,146206.48687812258,32215.774704205465,850056.4971267246
t163,68966.7241117851,5.9289569835705905e-5,170480.17387438146,13619.957582723544,41636.63510782952,208049.65316667123,44313.666358922535,16662.837329396058,6818.25719349708,32215.774557260396,602763.6793417565
t164,7482.90449541248,1.3465911218745572e-5,56281.725092149674,2.9428032104467336e-5,1.5360284941489324e-5,208049.65318689912,4325.002403328641,62718.709763240746,40979.35907289986,32215.774700676087,412053.12877286086
t165,7.20615689179706e-5,3.985004823521192e-5,71725.1535547141,0.0009900072321137232,4495.630958421452,175585.9573691211,2.8199765014397908e-5,4.589084769536102e-5,67974.94381035838,8293.24286606728,328074.9297346918
t166,9.87090642443999e-5,4.831996016942753e-5,96080.05776741444,7.028560319202538e-5,53494.59251167112,0.0010083873123685402,4.9989626058665486e-5,20421.722038226224,39678.926509004465,6.809258924688348e-5,209675.3001701004
t167,9.725193779440693e-5,4.8346371143482444e-5,47623.461855156886,6.995560152920228e-5,100408.69952087937,0.000812645081008091,5.0075061611437595e-5,2024.3833703900268,57404.430447572915,6.783681321593942e-5,207460.97634011004
t168,3810.931491283393,6.689118659209707e-5,5.033930040807855e-5,4.7633710625929753e-5,133187.432614056,8.099605466820286e-5,0.00026755479933286263,12778.415755911967,70951.60720543729,5.395335144888917e-5,220728.38763405703
t169,123705.62268382219,0.0013977445723371159,19018.416782879864,77827.96650030198,431952.04770296364,208049.65275930287,44313.666000720776,111308.36841142825,139158.69884073554,32215.77430331722,1.187550215383217e6
t170,123705.62282505473,0.0014013930627349194,37017.102684941114,77827.9667822165,439078.00778514607,208049.65305484954,44313.66620851589,111380.88183430769,146787.12686174232,32215.77452315597,1.2203758039613229e6
t171,123705.62273449036,0.0016135348312466481,23175.624289600764,77827.96661214197,396380.8379677494,208049.65286375216,44313.6660645194,123216.68379377591,148738.32392262245,32215.77438243748,1.177624154244625e6
t172,123705.61881486466,0.0019821167793045596,7163.111900925658,58728.58461609227,348766.22900500573,208049.6471906973,44313.663737668176,121112.05579572728,153345.34854764724,32215.767529633544,1.0974000291203787e6
t173,123705.61859963056,0.0019858542766901756,41051.2151425539,26633.16759748764,283665.56978936185,208049.64704781625,44313.66369852537,90931.4638166253,142525.97693550834,32215.76746765406,993092.0920810176
t174,123705.618120145,0.002201361947498381,95744.53585790671,30543.610707626354,258822.79991521296,208049.6463882009,44313.663408859065,64545.80004597471,112524.414021614,32215.766833939426,970465.8575008411
t175,68664.38820642108,0.002602483602110291,0.008944948476941458,0.004359071414650144,0.0046761710154619605,77408.96693933917,37958.212729679646,67766.35820429563,54700.16920024782,0.0035955418819437986,306498.11945819977
t176,5547.189085813163,4902.722128179646,0.006567987084389976,0.006698040974613373,222735.94562369885,0.004086912894498677,0.004320568354495626,50811.73941938309,51943.75095731957,13944.258284635565,349885.6271725392
t177,0.0043967552089793725,0.004214156130861324,12065.479032710711,0.004316353049887648,243933.52752657767,0.006340949190659671,0.01200751722793507,51084.99265823876,71739.62067982045,32215.76994415134,411039.4211172297
t178,9322.086525284512,0.003899746103949191,0.011106222926193511,0.006545894039564434,263793.31523364066,0.003945898227180359,0.00416880046871325,92033.41622069382,68661.25531304408,11341.724600186239,445151.82755941106
t179,0.0030122760767643105,0.0028835931513870577,41283.04038104136,0.0030743436856880634,221540.52890207528,0.005570848114456712,0.029409206430633328,87526.8565163856,72740.16556595456,32215.772076380148,455306.4073921044
t180,1074.3901926156043,0.0033539394673095073,0.0033695354142633384,0.0030887605589602464,188285.56477664737,0.005756394234209122,0.033810519683292066,140873.8480616724,10695.233108533937,32215.772111895843,373144.85763051454
t181,36981.273716473595,4902.727790689399,3631.4436738869217,0.018330638894409387,190922.26916850792,0.0028815737252778028,0.002922121986926897,112375.11479746691,25147.87267358846,0.00488515296317827,373960.7308401008
t182,0.011309517165297123,4902.727902952989,99828.32071320192,35267.153264895365,271311.29689863906,0.0028776194504758893,0.002903951101444431,101631.01994954041,24228.587579595576,0.0039889384572229375,537169.1273888515
t183,0.012012994383551766,4902.728170288662,162831.7803538019,24725.681803269228,467456.8477197597,0.0026749821968220762,44313.65359449327,93462.12592287596,10318.416337509707,32215.772933115197,840227.0215230903
t184,0.004872415792320759,4902.728148452933,161044.186332257,77827.96478167815,467456.84821846953,0.05080141759579343,44313.65397164046,15601.703291449467,27524.551592298307,32215.772957077013,830887.4649671563
t185,31015.960064286046,0.0036777801952743343,170480.170178708,77827.95589999041,340255.7016108044,208049.6486446852,0.002540169804498289,5277.171236338148,0.0029384196191246503,0.002226335441321826,832906.6190175171
t186,34587.29300020334,4902.729586649796,170480.17330537413,77827.96598917225,276349.9512252684,208049.65226205002,44313.663071381976,97157.15125474191,32702.617433755997,7470.647916441464,953841.8450450393
t187,1226.9403847419323,4902.730932810659,170480.1739816826,77827.96685482223,287340.74892331613,208049.65318599172,8065.11882818012,103999.62882971244,11611.256820601868,32215.774516308764,905719.9932581685
t188,0.00011899142695740221,0.00022954991505086487,170480.1738299286,0.00019379374676529236,319149.7978361914,54396.51268982038,0.00012699496916595242,80674.90106103614,42556.36618724093,0.00018681650159907488,667257.752460364
t189,0.00011899510570169724,0.00022992378247009568,170480.17383045482,0.00019440442728646762,384414.3615247826,42297.07281344224,0.00012703669660528886,27440.7968131793,67523.07142500061,0.00018721821936297056,692155.4772644378
t190,46332.43262643709,4902.730760697039,170480.1669989487,0.004720813394180235,460221.7410025692,0.0002271310817812805,0.00022760625024673175,24176.464124945236,100952.9300281856,0.006654949283251496,807066.4773722829
t191,82380.9504507289,0.018980490183195118,114930.53221125764,0.0022592764835525493,404261.40437148936,0.0021951361231826423,0.0029718395475283824,0.002152274398083104,69787.22966166421,0.0022432057502640777,671360.1474973626
t192,59054.84406734021,0.018951392217119573,80398.84741825328,0.0022507833159500315,233682.57499713168,0.0021988808668973094,0.0029757594146042525,0.0021492980275910293,65765.90167310649,0.0022441351944642255,438902.19892608066
t193,85073.05233375673,0.002427546558255046,10218.32133316488,0.0023125536906695846,189976.72877395726,0.0022567126606032393,12899.32987508935,0.004228917217179549,45860.732824997736,0.0027165184279152456,344028.1790832145
t194,106072.29075512955,0.0020691034383009863,0.006560460657137459,0.003362244872496282,187379.17528348582,4692.4170410636525,44313.65954234754,65333.3740857061,84698.9589543824,0.00667509778043004,492489.8943290218
t195,85727.75465213317,0.0019739905821121203,0.006861976615840352,0.0033452046692890778,228458.59204875535,165547.02559581236,44313.66029413742,71698.03509336042,99169.0842299771,0.006861830746941709,694914.1709571785
t196,123705.61870943052,0.001984729101212564,45027.01335596664,51189.35054959992,359235.1690727988,208049.64718439637,44313.66373903277,112154.01652338082,117634.14898591315,32215.767740264433,1.0935243978455127e6
t197,123705.62285493915,0.0012768626601786038,85771.2557374056,77827.96683663117,372042.77920069447,208049.65311886847,44313.66625687,82368.15266871986,92391.95031553216,32215.774569301175,1.1186868228358247e6
t198,123705.62285674388,0.0012755962324611202,122414.29010056588,77827.96683991054,325789.62304326013,208049.6531227025,44313.666259433,67218.02561005628,89600.98402621537,32215.77457175733,1.091135607706241e6
t199,123705.62205828911,4902.718046834466,0.0028590747300616904,20711.11009467236,356799.3028143299,208049.64524544767,44313.66294457205,75544.92987129268,27129.87780268289,32215.765716626138,893372.6374538221
t200,62144.77012384358,0.0027477206511888628,0.00948150713344423,0.004595977692758864,277651.094606154,56185.86447158677,44313.65775742888,133917.76890515952,0.0037503795987816183,32215.772177060473,606428.9486168183
t201,18107.669234587796,0.002748707045200158,0.009411536728494525,0.004531910514123674,352664.6403179993,16765.43521910277,44313.657557613886,173949.69380432757,13390.305076663064,32215.772971099872,651407.1908735484
t202,18273.378444568643,0.002748036163723787,0.00972082330299218,0.004570711093568829,335282.61198921636,65206.24740136,44313.657704208075,170451.73203848922,15701.449340492272,32215.772980490394,681444.8669383954
t203,41803.155414148714,0.002502073941655501,0.009060699757209743,0.004208884376705697,345266.3651850763,168583.25707674088,44313.65863602872,152755.86686876632,16813.44127498706,32215.773146099167,801751.5333735053
t204,67901.88066298283,0.0023156543563796405,0.008209729735480311,0.003886376212748215,467456.84764637705,152386.97518359835,44313.66509732812,132998.80491411427,16384.37853192779,32215.77403939738,913658.3404874862
t205,72714.93398129693,0.0023193581075192215,0.00745277493696486,0.0037612692819283407,467456.8476538987,7098.632297640493,44313.66507741276,127903.91961716716,15655.482962023274,32215.774032320325,767359.269155162
t206,3210.5376997264693,4902.728293380976,35260.779660434106,0.017969031034600444,467456.84821971564,0.0024473982118923166,44313.66449649075,126683.23468694481,17657.22766033808,32215.773860434332,731700.8149938943
t207,12632.957024208663,4902.728298013679,89147.80083304341,0.017164081312099955,467456.8482261638,0.0024530162929528136,44313.66452033113,89178.90262785704,19834.947246931108,32215.773867698445,759683.6422613449
t208,11690.045688858689,4902.729113334387,170480.17255515695,76536.8473840667,467456.8478335128,791.6481960488816,6388.33888807204,0.0043835923923929,18398.433545447628,32215.77272260535,788860.8403106959
t209,71940.2029153427,4902.730727799696,170480.1737283979,77827.96662041641,467456.8485816014,208049.65265620936,0.0025220426276019647,4513.940742913878,17564.689707820588,0.0024875670230704765,1.0227362106901115e6
t210,33980.3978773965,4902.730995078858,170480.17402029174,77827.96699413865,443220.62861864356,208049.65331221654,44313.66641338734,66070.51833292868,3428.4512506192686,32215.774706679156,1.0844899625213803e6
t211,11963.686934670386,4902.73087780288,170480.17396969275,54632.772829710215,305397.7348262627,208049.65294620997,0.00013524843589557284,84561.58068064868,26959.05089343489,32215.76731566166,899163.1514093425
t212,3244.4234513481792,4902.730824289788,170480.17395795346,0.00033545690933485035,337817.63754498464,208049.65253272452,0.00011881205816408313,14354.604316406283,68981.59187903373,0.00032428307726103993,807830.8152852927
t213,16898.6030717802,4902.730725446589,170480.1739475582,0.00019375312372077311,352687.7873630141,104293.00261919144,0.00012316045377798243,4190.666669274333,95626.12589024658,0.0001837966530723563,749079.0907872217
t214,55107.23380544178,4902.730654859229,170480.1705883949,24070.634746531425,467456.83011028304,0.00036272286961915327,0.00035719870845746015,24894.69135991497,108819.90954802584,29902.572630286897,885634.7741636598
t215,60496.51263167142,4902.728648976493,125490.86313017269,0.014167962680035416,424683.8656884329,0.0021194004915604417,0.0021446789824006835,28616.456440170874,93472.55171418682,0.015456722773926524,737663.0121423762
t216,53708.347650587515,4902.728550016995,62011.09495989019,0.014269332309035144,268160.0395104629,0.002198694856954798,0.002230191936470514,20815.575003619513,78809.27467881473,0.015931874637414377,488407.09498348564
t217,58504.661956350225,4902.728462593902,2701.2513179201023,0.013180142323598747,185097.41087739397,0.002223878254555154,0.00225981864620731,10636.582608903409,94500.04149991211,0.014646653234407024,356342.7090335662
t218,68600.08737565838,0.0021783071968856267,0.007445166947634489,0.0036333423046768167,174049.12936449546,66871.01529422727,44313.659553670346,20008.223801860506,105290.6283611583,0.007457861229648772,479132.7644657479
t219,46425.455910044235,0.002177621413131186,0.007735093216914252,0.0036769749988082414,183805.8892009085,184696.13367205687,44313.659669572626,23626.90439866278,113289.26488940387,0.007597588111204991,596157.3289279266
t220,65615.77527182063,0.001974815603381441,0.0077949094654981115,0.003421947657397764,221678.00264853568,201759.85412778496,44313.66045313178,101582.09268571173,159479.75505538878,0.0022330637543910223,794429.1556671101
t221,123705.61855753306,0.001986375302777373,70085.02905305485,18150.177162457654,309667.0993623914,208049.64702074946,44313.66369256448,87615.06086790978,159479.75108166746,20439.149973501502,1.0415051987582049e6
t222,123705.62273910973,0.0016148571149055782,137952.335465946,77827.96662257022,358816.5473874351,208049.65287517643,44313.666072132764,102922.58623359168,150690.858931353,32215.774390476923,1.2364950123326492e6
t223,123705.62206339391,0.002361680717361348,23887.005819463484,77827.96512865006,441100.8219915341,208049.65151472704,44313.665204183315,74432.99112236043,86467.32283703669,32215.773354531328,1.112000821397561e6
t224,114197.99493203609,0.0025512191586574097,29746.38090924926,0.005965482579953923,322819.2863344274,208049.62920169742,44313.66092581533,64102.6932614559,23899.490359216885,0.07175474315945196,807129.2161953432
t225,64045.634734321866,0.0027474617388201345,0.009758719349143415,0.004646541822490969,297068.5302580318,153457.94329642903,44313.657880240455,109743.50370693307,0.003495909718896434,32215.772120389756,700845.0626449786
t226,57255.71089456762,0.0027474139013944163,0.009608947919302429,0.004601227521917668,266131.2215434478,88528.94665900036,44313.6577818965,131938.0264572461,0.0035573511108935173,32215.77212637677,620383.3559774756
t227,62602.69767137641,0.0025023022325577414,0.008601581216786423,0.004158474616494509,297699.87130188214,62541.14642916739,44313.658473520096,147728.96075443958,0.0070681752866073935,3111.277882207918,617997.6348431268
t228,88422.13999736134,0.0025012444954974115,0.008715968744568653,0.00418651354781326,450672.04043812247,148402.22949107134,44313.65871727491,145710.22197966947,0.007563579643843513,2607.4840055190843,880127.797596325
t229,122340.9603468753,0.0027619518052692934,0.0029690767014870453,0.002712969785274833,467456.8475882801,0.00711509693171802,44313.66468922505,145334.91646555255,11215.977386619437,32215.772508541697,822878.1545441892
t230,20953.31644524171,4902.728136830336,41660.88225338221,0.01743344571861829,467456.8476641118,0.002584337495240395,44313.6544345582,112245.54999203052,13821.979552892297,32215.772971247225,737570.7514680774
t231,8058.760151633205,4902.72829653585,91976.34616766682,0.018560080411637297,467456.8482254785,0.0024610378384209266,44313.66450981664,76724.56385714702,16450.551420310865,32215.773864438823,742099.257514146
t232,0.005520907335002515,4902.728321268748,144992.5509533161,77827.96501173182,467456.8484689581,31105.05085927723,44313.66472425009,25472.63814574542,26834.4413524701,32215.773924663205,855121.6672825881
t233,6778.979100279687,4902.730124304522,170480.17259759826,77827.96519272559,467456.84715461335,153914.1520016613,0.0025175670899203802,25151.985225605924,7733.036464241107,0.002485514976567692,914245.8728641119
t234,18172.488841557024,4902.729237515399,170480.1728965712,37661.30053930346,467456.84795123455,182546.06847000905,14781.641489672282,0.0022706539165642642,20123.328393903244,0.002324184939810928,916124.5824146051
t235,26513.232309198847,0.00014862106985253043,170480.173651471,42877.15082169787,270280.77121505304,208049.65293982072,0.0001305279804840009,38040.626155740356,64462.4522589415,32215.767324200726,852919.826955273
t236,0.00029805186600240094,0.00013382597945684813,169053.29359200003,0.0003154665058470509,320305.77028582443,36358.782259144224,0.00011855273240985778,0.00046975164403129186,80720.190943215,0.00031063075394702623,606438.0387264632
t237,2819.248289809941,0.00021473844760754545,123043.98834039405,0.00011927212980250729,361850.6490115811,0.0001298444903771858,0.0002725243730760673,0.00014076083100400492,59512.30254145169,0.00012558839216202526,547226.1891859655
t238,66355.20984009073,0.0003597560980548299,118219.72965750855,0.00020853583366163344,452745.1497974705,0.0002172930229772906,0.0006685339989198879,0.00024538058999285797,80625.85668701862,0.00022140343393675064,717945.9479029913
t239,63174.19319312178,0.0024154476423127024,96875.7278836777,0.002218637226553425,387101.7110153575,0.00219336815547459,736.648342391808,0.0038970616852660863,74881.77982719675,0.0025894311531344753,622770.0735756914
t240,36108.56093023224,4902.727102238274,57902.86229986047,0.004330068934923606,223153.11525921806,0.0021992741275563437,0.0022395054037283426,0.00425661354201595,61933.14563049528,0.0042156648369088695,384000.4284631712
t241,59684.2637029054,0.002204513279996632,0.004627399526883809,0.004367697570670786,203953.42541005876,0.002369420656835947,44313.66089507178,6389.31440219374,69835.91996346967,0.016055693119770273,384176.61399842345
t242,46106.203986148204,0.0022054611896321543,0.007638545428432092,0.004429307955989763,227605.56313339036,106122.70294478587,44313.660987730334,0.009823460491858026,74549.27164025615,0.016442687462854547,498697.44323177345
t243,52809.789573850714,0.0022092786329756474,0.026192830945946273,0.004573061509181273,231211.4037314173,208049.62253203115,44313.66113311188,38367.020088223304,74248.0126183021,0.019327536360895584,648999.5619796439
t244,123705.61850717459,0.0019869082030322966,92401.3834362901,5108.889512187557,284915.18131903576,208049.6469992565,44313.66369146674,71136.53879258664,123411.24411210274,32215.767439944786,985257.9357969537
t245,123705.62277671135,0.0015456617604467588,136032.00105704233,77827.96669422441,300260.24777005153,208049.65295422357,44313.66613019398,62539.30631089809,98805.09654169374,32215.774449790104,1.0837493362304908e6
t246,123705.6229314872,0.0005296565399237303,168993.2217570238,77827.96696955283,294988.09525760077,208049.65328137853,44313.66638764268,77739.60392751278,121712.91386027339,32215.774684728876,1.1495465195868574e6
t247,123705.62157999445,0.0024223377276557817,13341.730619137179,77827.96371720957,412389.63103175646,208049.6506443158,44313.66475146593,71565.06880837034,51542.514555651425,32215.772588243817,1.0349516207184829e6
t248,28369.67691931709,0.0027476696434966382,0.009915890908609141,0.004645699931717868,241934.56406965898,139573.92524890538,44313.657862819346,104231.64391192634,0.0035119376466770428,32215.772123162424,590639.2609569877
t249,723.2458972590883,0.003149016356126582,0.0039541885115451265,0.0031718730832690084,270829.52830958815,0.006559117747398149,16720.312070756638,159668.943487436,0.020486503979534398,32215.77212930677,480157.83921504626
t250,853.5500957201505,0.0027512840269198367,0.011096326574151416,0.004507953633073061,147529.3998854135,10718.08818496285,44313.657391889035,185910.84086002785,0.004076750019740792,32215.772161360954,421541.33101168857
t251,20445.0566284902,0.002502271939219382,0.008795484504117707,0.004165257196575614,176506.43289634807,47853.09092032437,44313.658480269616,166368.89076235125,12374.307033279525,32215.773135923526,500077.22532000014
t252,43799.44855057482,0.0025022905003157657,0.009873880500050117,0.004301108667205502,360351.6125858156,190280.77752464789,44313.65879796897,120712.52103029966,29080.02011973194,32215.773165880088,820753.8284521988
t253,70107.63726736276,0.0023636155556685063,0.008321088325542037,0.003980117176239179,467456.8471538113,152602.67356326015,44313.66470200689,96461.565305726,50976.436518060385,32215.773920018266,914134.6130950667
t254,49550.242974982386,0.0027935399066528104,0.002913222072679234,0.002632232967064035,467456.84765957325,0.005158616487275662,44313.66472205135,71706.96595514596,72338.05152590295,32215.773926524314,737581.5602617917
t255,16096.979894841692,4902.7282792366195,12055.551532101217,0.01579076013332486,467456.84822406515,0.0024367273572243587,44313.664530772185,56575.97526303528,86756.8824259016,32215.773874580984,720374.4222520222
t256,0.00810559759322302,4902.728505602611,95245.11075430174,60245.15840139953,447615.3980885565,0.00235385756424522,0.0023083410134309584,5005.691313355399,78428.20896362893,0.0032147277875209375,691442.3120093686
t257,0.005351434099634293,4902.724445600863,129090.29952130758,77827.96384826125,440038.72740451613,57849.50611906836,0.005051376765626348,0.0030433057333971,67267.94410395203,0.0022421923370943863,776977.1811310152
t258,0.004150727432898766,4902.7285625612785,134885.54732811265,77827.96535020317,326576.8954470432,151288.65918731134,24866.13489272784,0.005219750778302748,35030.171357572166,0.002071795107440373,755378.1135678049
t259,0.0004543804894806432,0.00027003446920920567,148300.87918131406,5583.625954434202,378375.0822234497,152890.12186732126,0.00018590309866063805,0.0002282717687166551,0.0050634576450925665,28229.56993977533,713379.285368342
t260,48094.505054881854,0.00011670343779145738,48839.3504562556,0.0001492913373109229,360607.8222915663,0.00012381734092954062,44313.665783645905,60522.96067383812,19592.467005103827,0.00021781954938133126,581970.7718729234
t261,71289.70551544866,0.00011682292517596023,41470.18801359569,0.00014923747304579016,417073.32329886727,0.00012351252444453965,44313.66577900453,10170.16492722416,39940.9630498736,0.00021701893306249324,624258.0111906058
t262,115857.15689575078,4902.73074180176,33437.430001504836,0.0014704241974160851,467456.848795987,0.000225504890650946,44313.6659428119,16162.273656316824,89046.35266936135,30957.133168083466,802133.593567547
t263,123705.62228269281,4902.728658987163,2977.866607621472,0.0032922361951411,444304.30116787436,18075.98804890461,44313.66036673346,8049.510562438977,66608.31247727822,0.007070102910822605,712938.0005348702
t264,81708.02109468087,0.0023109269513634043,0.0024946996199057495,0.0022709542428203896,257357.65668993964,0.004570754207235532,16766.310844280753,35614.13561404803,94000.3550514357,0.0026937042007021154,485446.49363542424
t265,61369.11478663846,0.0020670911579882367,0.007137742239692299,0.0034604956541663895,200451.3123746814,75976.868406605,44313.65993890939,47086.29402669901,87012.1972869146,0.007083611445811509,516209.4665693884
t266,63041.82589173505,0.002068146906131658,0.007353120328602694,0.003493561143195473,214621.65822993254,167375.11868327908,44313.66000219115,51936.74643107712,93743.9263385591,0.007203077967378989,635032.9556946805
t267,58044.530455383945,0.0021037716968721125,7735.268972217838,0.004754712917216988,218683.69668082127,208049.6323194786,44313.66180990361,97356.48625908869,152521.2967069735,0.044389154414071444,786704.6244515065
t268,123705.61880736328,0.0019841201163162342,86399.96174704777,66225.7098508044,344091.1896671433,208049.6473133505,44313.663776938534,131925.76659764157,159479.75120320474,25682.314072420944,1.1898736250200353e6
t269,123705.62282511691,0.0014201511500879754,121530.25455947481,77827.96678336435,307602.5048730175,208049.65305608936,44313.66620718267,114573.03240924934,159479.74582972648,32215.774520362687,1.1892982224837353e6
t270,123705.62293129363,0.0005794264284512949,170480.1713557096,77827.96696955488,287637.8585074089,208049.6532813963,44313.666387647616,118489.50397158424,159479.75587781062,32215.77466348976,1.222199974525322e6
t271,123705.61802498696,0.002361251202784879,18214.880061329564,67177.65720907785,439706.77424190467,208049.64611522754,44313.66326445333,129614.09986275218,87661.1583883743,32215.76672292074,1.1506592662522784e6
t272,27849.102141884287,0.0025022792895814648,0.009358692668186546,0.004241845959287344,132764.67905241202,173250.31319873873,44313.65865538904,134429.74227305772,42027.845884590024,0.008834629223525523,554635.366143519
t273,789.9721956186186,0.0026317749296751575,0.013835704869026341,0.0044301554100387094,131763.85343593667,169619.24935107934,44313.65823892156,116066.34051121876,0.0070830934496008725,9313.044540672243,471866.1462541759
t274,2274.884718479487,0.002678329161920793,10341.919981052532,0.005942169214773604,161395.32588316317,208049.62488405325,44313.66044151306,109817.72322218191,0.04419896664579889,26898.899580668938,563092.0915305774
t275,28243.539398434335,0.002551719890335618,15977.941018618261,0.005729093656643498,235990.05643190254,208049.627502037,44313.66079048794,124324.98865661136,1478.6956738704573,0.06624756039005765,658378.5840003358
t276,102872.32409114197,0.002552126237060858,77655.95692793943,0.006009405191249008,413623.2208990906,208049.62929107403,44313.66096295556,91143.68119381985,0.0535318441145044,9990.241081863604,947648.7765412607
t277,78294.88692908718,0.0023622087567070345,0.008406288309072014,0.0039897115573884695,467456.8471807032,153157.00111391017,44313.66472285432,90857.44579915736,12220.132688457084,32215.772560381167,878515.7657527592
t278,24031.220622702298,0.0023150261887652556,0.00821351278258936,0.0038681753385649497,467456.84767166356,50390.83813360113,44313.66511287353,59093.1899855108,7891.933839529196,32215.774045450326,685393.4838080452
t279,48729.68980205206,4902.727683565946,0.009182812085308065,0.00686949034249273,467456.84823073656,0.0023730555848004357,44313.6647154844,37952.738393185085,11086.655173142142,32215.773922766934,646658.116346291
t280,0.009573425719110308,4902.728318265842,124466.088020427,33952.538831995145,467456.8482901704,0.0025210612390863174,44313.66472889893,62896.07357070684,616.9539717778227,32215.7739171915,770820.6817439204
t281,0.009024974266195206,4902.72841852887,167189.65415830864,71156.89387061654,467456.84830355574,0.003195958265109458,44313.66473903224,16980.927894614513,14022.045429921793,32215.772566147025,818238.5476016579
t282,16640.52999911821,4902.728821815381,170480.17260967864,41406.41724483043,421590.93315060256,85652.09904441955,0.0022834894680495627,0.0027871344646692906,0.06313626992787345,29657.367406086232,770330.3164834449
t283,21846.196834914004,4902.730632626463,170480.17391837048,0.00026135448959373404,379229.47881640436,152483.62988120108,0.00016700913986585894,2234.171643930075,84746.72630744718,0.00024904532498577314,815923.1087123025
