Zone,1,2,3,4,5,6
t32,24.103616947067568,23.986599978490933,24.288918604629217,22.93846152496741,25.248314319094312,25.240599988775703
t33,16.52305168516778,16.398565325890974,16.650076139679925,15.681999956114932,17.307742784892856,17.302454616162684
t34,1.2698457685358457e-5,1.2544283259056509e-5,1.2743283658730222e-5,1.199392997485558e-5,1.3239540469118387e-5,16.256000008993986
t35,17.914021007975016,17.320991199404002,16.451999997470324,16.564118724522693,17.101842768057153,17.403999935303183
t36,23.98659986995896,23.1925421496487,22.028976019871084,22.179101505339652,22.89910554548973,22.892109023267775
t37,24.705509353207184,23.986600000416367,22.689212995863457,22.93846154796015,23.58542142674969,23.578215213407418
t38,24.7055093754698,23.986600002067565,22.689213011439975,22.938461551903313,23.58542145168639,24.079053129237764
t39,23.524688967352123,23.98660000759509,21.604763175685413,22.938461558230138,22.458136548561097,24.079053321088082
t40,25.520180484471286,26.393931139225273,23.7730462556924,25.240599945250953,24.36315733928599,25.240599990516213
t41,25.520180498439586,26.393931186701202,18.277066439115995,25.240599991322757,17.582567050680616,25.2405999958319
t42,29.267935134662874,30.269999985101105,24.288918610398113,28.947296878322096,23.36597841343253,25.24060000719981
t43,35.72002378360337,36.94299302805712,31.279574189286965,35.32870126757316,30.091000223810553,32.50516136037154
t44,87.730850329156,90.73454737250793,87.06154585560822,86.76973503351228,83.75334581746132,83.77894345942683
t45,50.4371363364368,51.78797376154737,48.98686629410426,49.52500329811515,48.15043842439664,47.13984644210536
t46,33.35897667412827,33.27159375444492,31.472000077857977,31.817730482572028,31.846561491143724,30.285367550574637
t47,31.30637325489298,30.26999999319092,28.7513590915974,28.947296866696117,29.88701815266824,27.667306660730507
t48,29.54399999777432,28.56596872268358,27.132818777986696,27.317726363519593,28.20454661785783,26.10979241454763
t49,29.543999983089552,27.150031758319248,27.56644175935882,25.963661365244324,28.6552974027015,26.52706585343944
t50,29.54399998996361,27.97743838365202,28.94758996750162,26.75491292047307,30.091000024544595,27.85613838485237
t51,29.543999991163957,27.977438326486503,28.94758991905471,26.754912863872807,30.090999970559558,27.856138721054144
t52,29.5439999971732,27.977438669599866,28.947590283642135,26.754913197906003,30.0910003504858,27.8561390668098
t53,31.306373267907148,30.26999999212667,31.319648979727393,28.947296864009104,32.556753743279685,30.13876074717453
t54,31.231898077580098,30.197990238164895,31.471999942638522,28.87843372020217,32.71512246976829,30.285367419143682
t55,26.218451782247,25.350510203316635,26.229569885589687,24.24277320809649,27.265620000949156,25.240599994169667
t56,17.614047377701514,17.030947966098875,16.451999997740266,16.286749488755078,17.101842779895225,17.096617508858518
t57,1.9423474486054568e-7,1.9091911957166174e-7,1.9227813131954405e-7,1.7537775633878738e-7,1.9704153067048011e-7,16.255999990808984
t58,2.4841189904394856e-7,2.4724952146036405e-7,2.412279573067419e-7,2.2989262917517823e-7,2.481045939356992e-7,16.255999997368644
t59,15.65750812344181,16.193583943395012,15.317705505432322,15.485975608946072,15.922744417698695,16.25599999997042
t60,23.986600127154,23.986599996444028,22.028976659718765,22.938461555106862,22.89910620886823,22.89210966586451
t61,23.986600004746634,23.986599994166177,22.028976216939153,22.938461535830637,22.899105739026194,22.892109301083554
t62,23.986599988972053,23.98660001199065,22.02897613334435,22.938461565471847,22.899105658939686,23.539714522434814
t63,23.986600050486793,24.62902362603789,22.183392972240604,23.55281328755587,22.899105721348494,24.7239523712259
t64,25.70547178121822,26.393931201425584,23.60756524720859,25.24059999189233,24.54004794045313,25.2405999847341
t65,27.29759702854274,26.393931194782695,16.45200002566014,25.240599993715964,15.82685024259654,25.240599967183297
t66,29.544000004021928,30.27000001857552,24.288918592283697,28.947296899048034,23.365978381003,25.24059999021099
t67,33.578375496852416,34.72801976370186,31.279574029381752,33.21051532871887,30.091000056449623,31.637378909887133
t68,99.08049125579028,96.81905849749062,93.57425756292585,92.58837238525899,90.01858488264195,90.04609736012208
t69,51.073831176951174,49.38307150764765,46.71204053960283,47.22518768308756,45.91445408200994,44.95079161583628
t70,34.19726533560886,33.606497488639604,31.78878954738981,32.137999995574454,32.64684362190564,30.590212679064734
t71,31.306373283218814,30.270000023912328,28.751359108762408,28.94729689698585,29.887018169705293,27.667306681680063
t72,29.54400000888792,28.56596873865346,27.132818823243152,27.317726399630516,28.204546647805362,26.10979246765274
t73,29.54399999163404,28.510316657255153,28.94758994041832,27.26450610993643,30.09099998976226,27.856138750232454
t74,29.54399999395601,27.977438346356685,28.94758995345925,26.75491289799438,30.091000005057996,27.856138647507937
t75,29.54400000074732,28.56596871431152,29.556528331955185,27.317726348659487,30.723991033418276,28.039156286966367
t76,29.54400003567871,28.56596875437214,29.55652861743604,27.31772641584339,30.72399132874353,28.442117726524536
t77,31.306373267928123,30.269999998713494,31.547047653978964,28.94729687265984,32.793134514782935,30.357585493932245
t78,31.23189813582353,29.76974274261538,31.472000000865147,28.468899235525676,32.715122525843626,30.28536746301806
t79,27.29759705439031,26.39393119526286,27.30917276630898,25.240599989636724,28.38786646722833,26.279497094153623
t80,23.986600031860462,23.19254219613187,23.54825484233632,22.179101543629365,24.478394852963504,24.470915760525834
t81,15.636446688476905,15.118814223119724,15.643077428554108,7.091000170906731,16.26096830854676,16.25599999620851
t82,16.429288364175473,15.885409489930602,15.643077408770742,14.733550492782133,16.260968285128584,16.256000000834852
t83,18.12969955347767,17.60214072284706,16.65007625781315,15.68199999487612,17.307742912568525,17.302454749627014
t84,23.36093336494735,23.986599963154312,21.454372196563384,18.650000300624413,22.30180526024333,22.29499120191946
t85,24.705509285870935,23.986599990817695,22.68921294640032,22.461347546711593,23.585421381407244,23.578215147968297
t86,23.98659978661611,23.986599996366266,22.028975952543334,22.93846153876668,22.899105473294203,22.89210894490257
t87,23.986599979097164,24.492102219862417,21.90650935016169,23.421874959747203,22.771801522445926,22.76484389482503
t88,27.297597032359214,26.393931222660946,23.607565253480622,25.240600002400395,24.540047934953822,24.53255008145418
t89,29.543999982486035,28.56596872146872,16.45200032245738,25.240599990479485,15.82685053432627,24.04498754189889
t90,29.544000003887007,30.269999994669924,24.288918588961888,28.947296849856922,23.365978373797113,25.240599995121794
t91,33.879609623096165,35.039567409718394,31.2795739770921,33.50844929328026,30.091000005568947,31.921200025388007
t92,105.14562446682055,101.66485993917621,96.24603277918247,97.22242761301202,92.58883688560424,92.61713490553988
t93,52.369680490303544,50.6360227238903,47.93707765084441,48.42338888954719,47.07939927328981,46.12963943591484
t94,32.72990550319093,33.606497505843066,31.78878963193793,32.1380000066065,31.246010837031207,30.590212757116777
t95,30.970540657943534,30.27000018217037,30.734262297373593,28.947297032988555,29.566411387071643,29.575445726619733
t96,29.544000013425755,28.565968767560076,27.132818821443927,27.317726431029882,28.20454663918802,26.109792477036027
t97,29.543999996983644,28.565968723611125,27.132818818545847,27.317726363882542,28.204546649630565,26.109792468343173
t98,29.543999987910176,28.565968625171188,28.94758996917326,27.317726261569906,30.091000023834955,27.856138773066014
t99,29.544000002774656,28.56596871852755,29.556528342864866,27.317726370887954,30.723991039829347,28.442117501492152
t100,31.306373252773856,30.26999997763589,31.319648966182474,28.947296862000197,32.55675371907626,30.138760739558958
t101,31.306373286414114,30.27000000627864,31.472000049338742,28.947296875749345,32.71512256648504,30.285367530350733
t102,31.202002886603236,30.169084686554736,31.472000007203974,28.85079122862163,32.683807519458895,30.285367479797337
t103,27.2975970672866,26.393931192462443,27.309172777111524,25.240600002028877,28.387866468356815,26.279497111912924
t104,23.986600008415028,23.98659993537476,22.689212937506447,22.938461503752944,23.585421357283362,23.578215121322238
t105,15.934269633867709,15.40677797188524,15.643077444906384,14.733550570817043,16.260968322088225,16.255999997459103
t106,15.934269727509896,16.193575421918233,15.64307744899908,15.485967448401361,16.260968323532186,16.256000001115527
t107,17.914021062785913,17.39273832891253,16.452000000376472,15.682000046457745,17.10184276669791,17.096617525824318
t108,23.98659984118093,23.986599926595584,22.028975990665312,21.807741232229574,22.899105523354457,22.892108968139503
t109,24.705509305875008,23.986600001103234,22.68921295635444,22.93846151681987,23.585421383746237,23.578215156443413
t110,24.807844533760296,23.98660002871367,22.783196274917454,22.938461587477814,23.683116973361344,23.675880905913893
t111,23.98659999093999,24.149597101959955,22.02897612360111,23.094336197062034,22.899105613302375,22.892109225804685
t112,25.7054718464824,26.393931190806363,23.77304965193462,25.240600002172577,24.540047910692667,24.704518436200626
t113,27.297597011921766,26.393931199604644,22.714375898918814,25.24060000191501,21.851265812553393,23.60436410189463
t114,29.543999983432723,28.565968921966025,24.288918578487497,27.317726527899453,23.3659783723712,25.24059998256174
t115,32.49398046980008,33.60649757241857,31.27957393739926,32.13800007038215,30.09099997412763,30.100196846879292
t116,80.90225772388962,81.41758237443845,77.01386886412485,77.85989187991754,74.08746455742231,74.11010802811226
t117,49.40139926850395,47.76601135159658,45.182443729654175,45.6787879547764,44.41097463517604,43.47886730695905
t118,32.729905666162395,33.606497688497896,31.788789726085362,32.13800018459939,31.24601103830737,30.59021284412219
t119,31.520042225156647,30.476595684355683,28.947589867793585,29.14486498553589,30.090999890042347,27.856138679546913
t120,31.30637318677773,30.26999998564022,28.751359028103096,28.94729686358934,29.887018094031927,27.667306582885733
t121,29.544000047627854,28.565968767420554,28.947589941907168,27.317726412924117,30.090999993334677,26.02372332830511
t122,29.54400008098147,28.56596880131506,29.5565283988084,27.317726430384347,30.723991102679385,26.02372334466044
t123,29.54400001711557,28.565968741222353,29.556528331333354,27.317726389461367,30.72399103290798,26.023723352121426
t124,31.306373259714192,30.269999982184693,31.319648935158728,28.947296866071255,32.55675370340332,27.576103291485254
t125,31.306373278446777,30.270000003291102,31.31964900064215,28.947296880897415,32.55675375388724,30.138760748129517
t126,31.306373287725446,30.269999989559768,31.547047685312613,28.947296870835967,32.79313454033764,30.35758551562916
t127,27.29759705430289,26.393931178975333,26.229569910823543,25.240599997752234,27.265620033092432,25.240600003784635
t128,17.91402105295192,17.32099125197227,16.45199998693184,16.56411877966334,17.101842758121162,17.096617500121123
t129,1.6447899188819308e-7,1.6130464440095854e-7,1.6501992601918056e-7,1.4945976660826089e-7,1.6450577492420528e-7,16.255999790944067
t130,1.819997051785785e-7,1.7994174171063759e-7,1.7890345909968328e-7,1.6477432838092275e-7,1.801921862311442e-7,16.255999987787163
t131,15.474739766414396,15.889193541682019,15.029778981200842,15.194886105829916,14.773152581881906,16.2559999929172
t132,17.033212911253568,16.537560824869846,15.643077433110987,15.8149217945311,16.26096831861926,16.256000004559095
t133,23.360933361907268,23.986599970525578,21.454372196223446,22.938461517211227,22.30180525373999,22.294991207650167
t134,23.52468903314551,23.986599992752044,21.604763218481757,22.938461553430862,22.458136627551298,22.45127482177582
t135,23.433330639119553,23.9865999964567,21.520860881559283,22.93846155649179,22.370920204753524,22.364085042535745
t136,23.98660001644818,24.807844508509433,22.02897614419509,23.7238202829645,22.899105678783663,22.892109137240453
t137,25.52018050440821,26.39393118552191,16.451999989959997,25.240600008954246,15.826850217217869,17.404000075724287
t138,27.29759703396322,26.393931235191026,16.452000039032082,25.240600032741504,15.826850251419138,24.044985844987398
t139,29.544000020317164,30.55551678150148,28.130194643407755,31.86202466281012,27.06129206255393,29.23238377938997
t140,97.259347432186,100.58927767588564,96.51734935062639,96.19384485154178,92.84984384634356,92.87822169994207
t141,46.373248274642236,46.64005334486896,44.15409713026662,44.602030699724175,43.364102695255525,42.489293870993826
t142,32.72990541473101,33.606497490159796,32.48020687716243,32.137999982160366,31.246010806323703,31.255560529472586
t143,31.203173927632637,30.27000001165495,28.6565821935364,28.947296901587546,29.788497623702035,27.57610326737362
t144,31.203173671664178,30.269999867177425,28.65658194290709,28.947296742559704,29.78849737999448,27.576103028287932
t145,29.54400008683548,28.565968813144835,28.947589944051494,27.317726448629855,30.091000002107528,27.856138746546385
t146,31.306373259251107,30.269999969630636,31.319648921454778,28.947296859255573,32.55675368283992,30.138760694860952
t147,29.544000006238402,28.565968723357514,29.004095602758472,27.317726368565367,30.14973758658412,26.02372328368449
t148,29.544000006090986,28.5659687113263,29.00409558340599,27.317726357306416,30.14973757156392,26.023723279902804
t149,29.54400000001242,28.24854049047923,29.228091715265222,27.014168745349313,30.382581399372793,25.734544702301072
t150,29.54399999191329,27.70634259297118,28.667093634362427,26.495663188081792,29.799424272374424,25.240600027960088
t151,24.807844476705952,23.986599999136764,22.7831962152535,22.938461561930445,23.68311692744554,21.92416973495435
t152,2.638465720721801e-7,2.668691300753318e-7,2.7126248898582245e-7,2.5448677618261115e-7,2.6479229292148506e-7,3.363632533552579e-7
t153,5.0821396211893884e-8,5.127725904569661e-8,5.523138003612374e-8,4.7826490927352044e-8,5.371521546624664e-8,1.24867634971814e-6
t154,4.982803223416622e-8,5.121548615511061e-8,5.363581201789172e-8,4.777256258509212e-8,5.27410791547426e-8,16.25599998465084
t155,6.38284878566193e-8,6.516217246585954e-8,6.406068779284653e-8,6.073870142218758e-8,6.455019375118869e-8,16.255999995339504
t156,2.1594965739340815,2.2173325195018223,2.097401412185811,2.1204421102073585,2.0615902618021655,16.255999997689496
t157,17.914020947724485,18.265765795321,16.4519999875956,17.467609673967186,17.10184270400788,17.096617562344036
t158,18.236099780283002,18.724510031360236,16.747792818519233,17.906308247984224,17.409319207044557,17.404000012034512
t159,23.19254214621985,23.98660000159011,21.299723396514516,22.938461556860293,22.141047942520075,22.134283016873333
t160,23.19254216109007,23.986599996607534,16.451999967348367,22.938461564273844,15.82685021116579,17.403999994404252
t161,23.33860699760202,24.137665758910344,15.546604890008037,25.240600009004197,14.955858677010708,17.403999984684383
t162,25.520180514126835,26.393931205035802,16.747792807800625,25.240600005979893,16.111403373889758,17.404000020202776
t163,29.54400003672017,30.55551681417917,28.90283028086963,31.95170512723073,27.80456880320641,30.03529261104136
t164,104.74397123897091,108.33015731281033,103.94487289125561,110.3615647048145,99.99513335811837,100.02569500708503
t165,52.097953794473746,53.493272634326544,50.6420340058526,51.15578625089473,49.735958803824204,48.73260707375139
t166,29.544000027585913,30.270000110311,29.318606994000312,28.947296987578653,28.204546642002963,28.21316683661987
t167,29.544000012499936,30.26999999818748,29.31860688908812,28.94729688266443,28.204546646029236,28.21316673820454
t168,31.306373183709685,30.269999965061814,30.55439480436179,28.947296849465822,31.76127251415771,29.40236002286317
t169,50.542412190289824,41.713600748148174,50.9309671165644,39.89084792820264,52.94270569256761,49.01064518955842
t170,50.542404630290605,33.606499298697415,50.93095977944883,32.138000902996275,52.942698064997565,49.010637561786154
t171,43.539401146506144,33.60649793327922,43.87411892423557,32.13800012108664,45.60711685119044,42.219870342060034
t172,35.25710055305537,33.60649768794192,35.528145108124264,32.13800001469065,36.93148274803827,34.18857532068674
t173,35.25709728330968,33.606497507373696,35.52814349666003,32.13799993446995,36.931480979890814,34.18857556647527
t174,31.75672588516093,30.27000005837715,32.00086265042133,28.94729686827743,33.26487485588728,30.794289370643057
t175,26.218452257582527,25.350510501169342,26.229570189486726,24.704514826369113,27.26562028643231,25.240600312539772
t176,17.93076091106438,17.337178147667323,16.747794848760115,16.579598343395666,17.40932121402694,17.404002053191583
t177,16.326487005769746,16.398564801205186,16.451999640228312,15.681999416040833,17.10184229765356,17.0966171960675
t178,17.356143821921595,17.950376283719844,17.340146652227148,17.16600163551403,18.025070667238406,18.01956330683514
t179,24.10361481420238,23.98659993049039,24.288916194983955,22.93846146435553,25.248311852960697,25.240597533847104
t180,24.807840233526033,23.98660004335609,24.28891938970958,22.938461593033143,25.24831538697095,25.240600082525866
t181,26.447372668342027,25.571852917120683,24.288919217528264,24.454443925410487,25.24831507016253,25.240600288531223
t182,27.184991418240752,26.393931171669227,24.96633628819406,25.2405999198895,25.952489606192046,25.94455975551671
t183,29.543999763005452,28.68429182310591,27.13281611015298,25.240600038291877,28.204543872425393,28.19592542538569
t184,29.544000001781775,30.27000015531455,27.13281753241085,25.240600731679418,28.204544677861396,28.195927494088167
t185,32.493980717239566,33.60649766931708,31.471999466965904,32.13799999787826,30.276114990100982,31.921225214185466
t186,43.53940054093596,45.030086641628465,39.47587439303291,43.06241442912584,37.975853993766904,41.022606525199805
t187,531.923600700056,514.3146890426561,463.24393925855287,491.8407662759141,445.64140745187746,445.77761611948864
t188,603.0000001228885,602.9999997398331,582.7910149010914,576.6508096363299,560.6458847695525,560.817236259253
t189,603.0000001992292,602.9999996276626,582.7910144885155,576.6508091556178,560.6458844973414,560.8172354202047
t190,349.60486509280713,338.03146645490165,320.70366096056887,323.2605582303132,333.37123627411864,308.61172532601535
t191,34.75710585400137,33.606498454226205,33.171927796436904,32.13800053575695,33.18130261807613,31.92120048740308
t192,34.757104537213856,33.606497374434895,33.17192687923461,32.13799984812438,33.18130158110541,31.92119963460136
t193,33.78939853394794,32.67082629644125,33.17190924063023,31.24321465228525,32.257470207286765,31.92118275274451
t194,33.15787199693485,32.06020545027864,33.171928265494344,30.65927600441208,34.48219676088546,31.921200865594095
t195,34.757104732829006,33.60649727186195,34.771844003519774,32.13799973273884,36.14530810391443,33.460792664610246
t196,35.25709869757875,33.606497800651574,35.528144877057606,32.13800010428058,36.93148248719611,34.188577530537714
t197,56.11156241895703,33.60649802202898,56.54293203305752,32.138000276483176,58.77633931050045,54.41101516512442
t198,56.11157476807436,33.60649712786523,56.54294478596609,32.13799949951598,58.77635248861887,54.41102744632802
t199,29.54399909153473,26.393931343393714,27.903156802841536,25.240599980007907,29.005312454798993,26.851085612622427
t200,24.807844662312785,23.986600047410693,24.81836417489261,22.938461501473558,25.79867281356437,25.240604864006002
t201,24.807844072776955,23.986599908225102,24.818362769744418,22.93846129548121,25.798671854155945,25.790788062957397
t202,24.807844180973625,23.986600006229057,24.8183637955702,22.938461441504266,25.79867284443366,25.790789239487083
t203,27.297596889572414,26.39393108454754,27.30917303360252,25.24059971567429,28.387867102402012,28.379192655440683
t204,29.543999366353148,28.565967983947026,29.55652783294008,25.240599984377628,30.723990720943057,30.714602638468392
t205,29.543999912294126,28.565968478776185,29.556525068631153,25.240599996680505,30.72398783132078,30.714599712036676
t206,31.306370607369225,30.269999512376454,28.75135668077197,25.24060002528267,29.887015843006978,29.877883532875185
t207,31.306373547134253,30.270000813115367,28.751359193682667,25.240600135599784,29.887018311655464,29.877886199760134
t208,33.472298985266505,32.36422497905463,30.613652103776193,28.833700831454088,30.0910137467455,31.813146921124268
t209,43.14177680811662,41.71360149644654,31.47200025897414,32.13799999239954,32.71512086090595,32.705126610273474
t210,602.9999997532987,583.0381513758471,46.03834230929917,557.5612298651016,44.28895870176157,47.842200878861455
t211,652.141825142304,630.5531760997097,596.4478196089871,602.9999998124975,573.7837529678307,573.9591196402961
t212,652.1418229262015,630.5531764397327,603.0000039478247,603.0000000105326,580.0869653084694,580.2642573825799
t213,645.2709453340735,623.9097503277759,602.9999917493125,596.6468699027592,580.0869548400774,580.2642454261085
t214,230.38406297942,222.75737676433386,210.7088776549205,212.84647954545608,219.0317342090435,202.76422799367447
t215,36.11977983805333,34.924062372285576,33.171927895171585,33.39799093245479,34.48219612649396,31.92120045039224
t216,34.75710459801594,33.60649747260861,31.92046555949697,32.13799991895798,33.181301720838356,30.716923833149064
t217,34.26878117823214,33.13433961227442,31.47199987265984,31.686473906100172,32.715121530876175,30.28536718995502
t218,31.458618235556514,30.417204877450217,31.471958579127282,29.088069377597286,32.71507907910819,30.285327359040878
t219,31.45865747035731,30.417242922538396,31.471999120982197,29.08810575058825,32.71512131073694,30.28536629605689
t220,34.757104514887395,33.60649728775168,34.7718479937018,32.137999762847215,36.14531235097838,31.92120430085584
t221,35.2570970033511,33.606497727261065,35.52814341448177,32.13800010654326,36.93148087118054,33.7360305286259
t222,43.539401620980726,33.606474676569505,43.874120513761056,32.1379779833533,45.60711843887334,42.219871460337906
t223,29.544000103826573,26.39393208185661,29.771125528624832,25.24060001128209,30.94706466587284,28.648623311257715
t224,27.297598305837592,26.393930972589253,27.507454076905287,25.240599669649374,28.593979723358547,26.470302601321727
t225,24.807844799120257,23.98660014542845,24.818364985798702,22.938461620286827,25.79867357314417,25.240600115044863
t226,24.80784509250696,23.986600505209363,24.81836483412795,22.938461963709685,25.798673508507953,25.240600560490208
t227,27.297597003037644,26.39393108441622,27.30917221183681,25.240599816150297,28.3878661969027,26.49566015273935
t228,27.297598594495003,26.393932362055704,27.30917409751623,25.24059996464406,28.387868145690312,26.49565983556028
t229,29.543992517419337,28.565953150992595,28.947589563210233,25.24060000484747,30.090999891340566,27.856139199055068
t230,29.544000388387385,28.56596938921499,27.132819210950903,25.240600018759686,28.204547167211157,28.195928867815812
t231,31.306372802159387,30.27000070870395,28.75135856978877,25.240600086173806,29.887017601525994,29.87788547210419
t232,31.52004780524789,32.36423552490685,28.94759451457683,25.240600462403375,30.091004465358594,30.081810520907485
t233,36.391296889514535,35.18659407883302,31.472000201186983,32.13799968961666,32.715122403724756,32.70512582021279
t234,43.37438786609445,41.93851294720712,39.6701425613779,37.36362353373573,38.992792567318475,38.174404478602504
t235,602.9999997046635,623.645294993714,589.9135727055134,596.393970757126,567.4977970718293,567.6712418818761
t236,614.1058208104411,630.5531663486254,602.9999996881567,602.9999894372332,586.2637446203897,580.2642530810691
t237,623.6452921748381,603.00000004641,603.0000041905396,576.6508099682536,595.370725113465,580.2642575112569
t238,362.141829662771,350.15340438311136,350.20533488499706,334.85280842994376,345.72319631680085,337.00105679381113
t239,34.75710542993167,33.606498210228956,34.12191455974403,32.138000423857214,33.181302321557666,32.83536855549623
t240,34.75710413289973,33.60649715021645,32.22194640168464,32.137999662148424,33.18130128143169,31.007037602477947
t241,31.30637356158343,30.270000198038577,31.47199837753941,28.947297043562667,30.276114673200375,30.285365869698122
t242,31.306373248486786,30.26999998361625,31.471998904163883,28.947296826432236,32.55675381531062,30.285366358119038
t243,31.306373889440554,30.270000533886712,31.472006055165576,28.947297360315286,32.715128646507246,30.285373234643412
t244,35.25709521325499,33.60649752776294,35.52814179541132,32.137999944552355,36.931479140022034,34.18857453304477
t245,45.598297810549035,33.60649763649152,45.94884509958592,32.13800003169843,47.76379308116128,44.21637179806357
t246,137.25510523769591,33.60649758749135,138.31029573565667,32.13799997739825,143.77345805441482,133.09539019785456
t247,28.72675235302701,26.393931647210586,28.94759470829894,25.24060006603061,30.091004905976902,27.85614340989518
t248,24.807844482510678,23.986600106861204,24.818364852298284,22.938461608234327,25.798673413929023,25.240600150832396
t249,24.807834662432484,23.986599922147292,24.35449137672873,22.93846139653928,25.316477585640403,25.240600332425934
t250,24.80783661153269,23.986600150994867,24.818361951291564,22.93846171842633,25.798671572057888,25.24060229952173
t251,27.297596644454412,26.39393109197996,27.309171998867257,25.24059987924324,28.387866141455312,28.37919142523953
t252,27.297597193341044,26.39393134488806,27.309174653875125,25.240599955315034,28.387868555433553,28.379194638660397
t253,28.935317965280962,27.977436478070242,28.947588408380167,25.240599975536405,30.090998466347422,30.081804406632596
t254,29.543999963672174,28.565968707829047,28.94759136250669,25.240600021904676,30.09100145713682,30.081807598907385
t255,31.306373105752524,30.270000164859116,28.751359925498583,25.240600099953156,29.887018937614346,29.87788755787289
t256,34.26878361528849,33.27159432222212,31.4719991437252,31.81772985447722,32.71511987793349,32.705126036910784
t257,32.729907229097876,33.60649871635087,30.717631733446268,32.13800005892482,31.24601207063966,31.921201129967248
t258,43.53939965473866,44.70549808198373,40.26630203840051,42.75200932815239,41.56542820992512,41.8440044770248
t259,409.76028428205535,420.73473139250734,397.97803606922963,402.34995467575004,391.1827447820387,383.29118692667
t260,623.6453233641635,603.0000271126621,618.8874947047447,576.6508370977489,595.3707552243792,595.5527205549656
t261,623.645296023742,602.9999999633902,618.8874664042698,576.6508101639977,595.3707296650695,595.5526932321335
t262,345.2181293211672,333.7899481167717,317.043764668109,290.63812324684034,329.5667761969637,305.08982321232406
t263,37.86187070492166,33.606499886362855,34.77184625861085,32.13800129028765,36.14530924447837,33.46079503537705
t264,34.75710468059736,33.60649733018207,34.1219326910439,32.13799978408618,35.46972552396796,32.83538593151863
t265,33.15786658661894,32.060200953598155,33.17192738170183,30.659271696313947,34.48219574381988,31.92120001030197
t266,33.157864278916634,32.060198701649114,33.17192576424007,30.659269544573245,34.48219411204741,31.921198392701147
t267,33.15786953387563,32.060203794398284,33.41277647250402,30.659274392605543,34.73255841247032,32.152965494136964
t268,35.2571002705863,33.60649771292046,35.52814666730785,32.13800006698433,36.93148440967616,33.7360326564349
t269,49.57786026294832,33.606497650715035,49.95900088673534,32.13800004672579,51.932347463238294,47.84220197866615
