Region,Resource,Zone,Cluster,AnnualSum
WECC_WYCO,WECC_WYCO_solar_photovoltaic_1,6,1,2.9039918e7
CA_N,CA_N_naturalgas_ccavgcf_mid_0,1,0,4.1540643e8
CA_N,CA_N_naturalgas_ctavgcf_mid_0,1,0,0.23642959
CA_N,CA_N_naturalgas_ccccsavgcf_mid_0,1,0,0.11304636
CA_N,CA_N_battery_mid_0,1,0,2.7452474e7
CA_N,CA_N_nuclear_mid_0,1,0,0.0
CA_N,CA_N_naturalgas_ccs100_mid_0,1,0,0.09375365
CA_N,CA_N_landbasedwind_ltrg1_mid_110_1,1,1,0.015436392
CA_N,CA_N_landbasedwind_ltrg1_mid_110_2,1,2,0.012384274
CA_N,CA_N_landbasedwind_ltrg1_mid_110_3,1,3,0.007943454
CA_N,CA_N_landbasedwind_ltrg1_mid_110_4,1,4,0.009055809
CA_N,CA_N_landbasedwind_ltrg1_mid_110_5,1,5,0.00782292
CA_N,CA_N_utilitypv_losangeles_mid_90_0_2_1,1,1,0.5214091
CA_N,CA_N_utilitypv_losangeles_mid_90_0_2_2,1,2,0.07297054
CA_N,CA_N_utilitypv_losangeles_mid_90_0_2_3,1,3,5.1087098e8
CA_N,CA_N_utilitypv_losangeles_mid_90_0_2_4,1,4,0.17921571
CA_N,CA_N_offshorewind_otrg6_mid_floating_1_180_1,1,1,0.003667021
CA_N,CA_N_offshorewind_otrg6_mid_floating_1_180_2,1,2,0.0025979846
CA_N,CA_N_offshorewind_otrg6_mid_floating_1_180_3,1,3,0.0020945233
CA_N,CA_N_offshorewind_otrg6_mid_floating_1_180_4,1,4,0.0023800835
CA_N,CA_N_offshorewind_otrg6_mid_floating_1_180_5,1,5,0.0020428337
CA_N,CA_N_offshorewind_otrg6_mid_floating_1_180_6,1,6,0.001701326
CA_S,CA_S_naturalgas_ccavgcf_mid_0,2,0,2.6131564e9
CA_S,CA_S_naturalgas_ctavgcf_mid_0,2,0,0.23565108
CA_S,CA_S_naturalgas_ccccsavgcf_mid_0,2,0,0.11227214
CA_S,CA_S_battery_mid_0,2,0,1.6296417e7
CA_S,CA_S_nuclear_mid_0,2,0,0.0
CA_S,CA_S_naturalgas_ccs100_mid_0,2,0,0.09310171
CA_S,CA_S_landbasedwind_ltrg1_mid_90_1,2,1,0.019543767
CA_S,CA_S_landbasedwind_ltrg1_mid_90_2,2,2,0.016706053
CA_S,CA_S_landbasedwind_ltrg1_mid_90_3,2,3,0.017318534
CA_S,CA_S_landbasedwind_ltrg1_mid_90_4,2,4,0.006768033
CA_S,CA_S_landbasedwind_ltrg1_mid_90_5,2,5,0.008496711
CA_S,CA_S_landbasedwind_ltrg1_mid_90_6,2,6,0.008934899
CA_S,CA_S_landbasedwind_ltrg1_mid_90_7,2,7,0.005617721
CA_S,CA_S_landbasedwind_ltrg1_mid_90_8,2,8,0.00957831
CA_S,CA_S_landbasedwind_ltrg1_mid_90_9,2,9,0.010082279
CA_S,CA_S_landbasedwind_ltrg1_mid_90_10,2,10,0.0015994691
CA_S,CA_S_utilitypv_losangeles_mid_90_0_2_1,2,1,0.027512578
CA_S,CA_S_utilitypv_losangeles_mid_90_0_2_2,2,2,0.020675229
CA_S,CA_S_utilitypv_losangeles_mid_90_0_2_3,2,3,0.016286034
CA_S,CA_S_utilitypv_losangeles_mid_90_0_2_4,2,4,0.05678667
WECC_N,WECC_N_naturalgas_ccavgcf_mid_0,3,0,0.0
WECC_N,WECC_N_naturalgas_ctavgcf_mid_0,3,0,0.0
WECC_N,WECC_N_naturalgas_ccccsavgcf_mid_0,3,0,0.0
WECC_N,WECC_N_battery_mid_0,3,0,14.67435
WECC_N,WECC_N_nuclear_mid_0,3,0,0.09379717
WECC_N,WECC_N_naturalgas_ccs100_mid_0,3,0,0.0
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_1,3,1,4.1039867
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_2,3,2,0.018051932
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_3,3,3,0.037329543
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_4,3,4,0.016260304
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_5,3,5,0.03675001
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_6,3,6,0.07492914
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_7,3,7,0.027188657
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_8,3,8,0.0357275
WECC_N,WECC_N_landbasedwind_ltrg1_mid_70_9,3,9,0.018635033
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_1,3,1,6.680503e7
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_2,3,2,3.820282e8
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_3,3,3,0.03556788
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_4,3,4,3.642973e8
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_5,3,5,0.0302434
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_6,3,6,0.54536545
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_7,3,7,0.14066342
WECC_N,WECC_N_utilitypv_losangeles_mid_70_0_2_8,3,8,0.15541834
WECC_NMAZ,WECC_NMAZ_naturalgas_ccavgcf_mid_0,4,0,3.6824376e9
WECC_NMAZ,WECC_NMAZ_naturalgas_ctavgcf_mid_0,4,0,0.19216263
WECC_NMAZ,WECC_NMAZ_naturalgas_ccccsavgcf_mid_0,4,0,0.10404514
WECC_NMAZ,WECC_NMAZ_battery_mid_0,4,0,1.2432277e7
WECC_NMAZ,WECC_NMAZ_nuclear_mid_0,4,0,0.10514229
WECC_NMAZ,WECC_NMAZ_naturalgas_ccs100_mid_0,4,0,0.086489
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_1,4,1,0.030205477
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_2,4,2,0.014886573
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_3,4,3,0.030177444
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_4,4,4,0.02386561
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_5,4,5,0.015842374
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_6,4,6,0.022342592
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_7,4,7,0.037986264
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_8,4,8,0.020818489
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_9,4,9,0.016642455
WECC_NMAZ,WECC_NMAZ_landbasedwind_ltrg1_mid_70_10,4,10,0.013132859
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_1,4,1,0.64385605
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_2,4,2,0.071825236
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_3,4,3,0.1915872
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_4,4,4,0.025179379
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_5,4,5,1.4486342e9
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_6,4,6,0.0650672
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_7,4,7,0.11766742
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_8,4,8,0.025143364
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_9,4,9,0.042069476
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_10,4,10,0.023034273
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_11,4,11,0.08691722
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_12,4,12,0.057056356
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_13,4,13,0.17360803
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_14,4,14,0.034474343
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_15,4,15,0.021721818
WECC_NMAZ,WECC_NMAZ_utilitypv_losangeles_mid_70_0_2_16,4,16,0.07177897
WECC_PNW,WECC_PNW_naturalgas_ccavgcf_mid_0,5,0,0.0
WECC_PNW,WECC_PNW_naturalgas_ctavgcf_mid_0,5,0,0.0
WECC_PNW,WECC_PNW_naturalgas_ccccsavgcf_mid_0,5,0,0.0
WECC_PNW,WECC_PNW_battery_mid_0,5,0,2.743607
WECC_PNW,WECC_PNW_nuclear_mid_0,5,0,0.09602191
WECC_PNW,WECC_PNW_naturalgas_ccs100_mid_0,5,0,0.0
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_1,5,1,0.021030739
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_2,5,2,0.023393713
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_3,5,3,0.034806825
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_4,5,4,0.025663547
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_5,5,5,0.020799695
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_6,5,6,0.02038903
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_7,5,7,0.018366944
WECC_PNW,WECC_PNW_landbasedwind_ltrg1_mid_70_8,5,8,0.015778715
WECC_PNW,WECC_PNW_utilitypv_losangeles_mid_70_0_2_1,5,1,8.1614656e8
WECC_PNW,WECC_PNW_utilitypv_losangeles_mid_70_0_2_2,5,2,0.19084968
WECC_PNW,WECC_PNW_utilitypv_losangeles_mid_70_0_2_3,5,3,0.3268593
WECC_PNW,WECC_PNW_utilitypv_losangeles_mid_70_0_2_4,5,4,0.09934674
WECC_PNW,WECC_PNW_offshorewind_otrg6_mid_floating_1_150_1,5,1,0.004358134
WECC_PNW,WECC_PNW_offshorewind_otrg6_mid_floating_1_150_2,5,2,0.0038581847
WECC_PNW,WECC_PNW_offshorewind_otrg6_mid_floating_1_150_3,5,3,0.0023916408
WECC_WYCO,WECC_WYCO_naturalgas_ccavgcf_mid_0,6,0,8.439855e8
WECC_WYCO,WECC_WYCO_naturalgas_ctavgcf_mid_0,6,0,0.19028279
WECC_WYCO,WECC_WYCO_naturalgas_ccccsavgcf_mid_0,6,0,0.10652825
WECC_WYCO,WECC_WYCO_battery_mid_0,6,0,0.79008865
WECC_WYCO,WECC_WYCO_nuclear_mid_0,6,0,0.11275048
WECC_WYCO,WECC_WYCO_naturalgas_ccs100_mid_0,6,0,0.088136785
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_1,6,1,0.08726967
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_2,6,2,0.06713107
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_3,6,3,0.072198376
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_4,6,4,0.06119914
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_5,6,5,0.19399741
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_6,6,6,0.05383574
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_7,6,7,0.0535728
WECC_WYCO,WECC_WYCO_landbasedwind_ltrg1_mid_70_8,6,8,0.05110766
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_1,6,1,0.0914313
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_2,6,2,1.7759584e7
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_3,6,3,0.0868644
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_4,6,4,0.27808157
WECC_WYCO,WECC_WYCO_utilitypv_losangeles_mid_70_0_2_5,6,5,0.085307606
CA_N,CA_N_ev_load_shifting_1,1,1,0.0
CA_S,CA_S_ev_load_shifting_1,2,1,0.0
WECC_N,WECC_N_ev_load_shifting_1,3,1,0.0
WECC_NMAZ,WECC_NMAZ_ev_load_shifting_1,4,1,0.0
WECC_PNW,WECC_PNW_ev_load_shifting_1,5,1,0.0
WECC_WYCO,WECC_WYCO_ev_load_shifting_1,6,1,0.0
