Time_Index,natural_gas_combined_cycle,solar_pv,onshore_wind_1,onshore_wind_2,onshore_wind_3,battery
426,1.0,0.02198409,0.22701964,0.237111856,0.181839786,1.0
427,1.0,0.0,0.235269691,0.275928143,0.212636048,1.0
428,1.0,0.0,0.177787872,0.206650853,0.166061209,1.0
429,1.0,0.0,0.172808825,0.220681203,0.156903233,1.0
430,1.0,0.0,0.186854871,0.229925677,0.123618738,1.0
431,1.0,0.0,0.217536914,0.255895962,0.113859381,1.0
432,1.0,0.0,0.27668588,0.286507073,0.139806047,1.0
433,1.0,0.0,0.350772848,0.314415202,0.15734613,1.0
434,1.0,0.0,0.399928519,0.334827157,0.181670209,1.0
435,1.0,0.0,0.412957861,0.330529772,0.205596423,1.0
436,1.0,0.0,0.418365899,0.322098253,0.221411252,1.0
437,1.0,0.0,0.446304832,0.354104873,0.276981186,1.0
438,1.0,0.0,0.499332176,0.393887094,0.317866751,1.0
439,1.0,0.0,0.562075077,0.431392758,0.348114802,1.0
440,1.0,0.022099822,0.575244525,0.468072414,0.414655864,1.0
441,1.0,0.044893645,0.593153398,0.442031324,0.408699368,1.0
442,1.0,0.080624648,0.619049301,0.474863411,0.452369847,1.0
443,1.0,0.099045425,0.698364002,0.599576725,0.564833743,1.0
444,1.0,0.109490527,0.763565438,0.717945647,0.665148758,1.0
445,1.0,0.111890781,0.781210477,0.768141105,0.728909305,1.0
446,1.0,0.105050806,0.778945883,0.781998353,0.736264464,1.0
447,1.0,0.076945168,0.762572892,0.7824052,0.741716426,1.0
448,1.0,0.047456399,0.746856066,0.772822587,0.735733918,1.0
449,1.0,0.054286606,0.726187182,0.770270406,0.748024465,1.0
450,1.0,0.01,0.708915643,0.775202949,0.736795971,1.0
451,1.0,0.0,0.709906839,0.760857877,0.662901175,1.0
452,1.0,0.0,0.726066834,0.745444118,0.612467744,1.0
453,1.0,0.0,0.734441577,0.710637643,0.555301775,1.0
454,1.0,0.0,0.715637481,0.656102245,0.520627346,1.0
455,1.0,0.0,0.659460642,0.582533185,0.471365048,1.0
456,1.0,0.0,0.582321122,0.472985178,0.391461419,1.0
457,1.0,0.0,0.471494406,0.387549516,0.293973545,1.0
458,1.0,0.0,0.408821637,0.290168892,0.172081268,1.0
459,1.0,0.0,0.40890779,0.209366326,0.098090232,1.0
460,1.0,0.0,0.363658539,0.14237071,0.087229771,1.0
461,1.0,0.0,0.306106247,0.106776124,0.0764589,1.0
462,1.0,0.0,0.288560019,0.1202793,0.083397171,1.0
463,1.0,0.065694299,0.316023366,0.177950265,0.102523176,1.0
464,1.0,0.479661713,0.357259643,0.247139841,0.122853139,1.0
465,1.0,0.676408918,0.302285544,0.202828591,0.113171115,1.0
466,1.0,0.637176259,0.229535262,0.141893966,0.117881586,1.0
467,1.0,0.544068098,0.268182474,0.192987554,0.177241289,1.0
468,1.0,0.484553457,0.316823809,0.26076952,0.266669919,1.0
469,1.0,0.446490805,0.337857974,0.315843523,0.32216562,1.0
470,1.0,0.438436311,0.33079553,0.342777409,0.364771224,1.0
471,1.0,0.387593933,0.322025814,0.335639757,0.363338035,1.0
472,1.0,0.209494592,0.340280146,0.305149244,0.335256397,1.0
473,1.0,0.056082752,0.434122333,0.340961358,0.326046646,1.0
474,1.0,0.0,0.507960796,0.434925675,0.349002061,1.0
475,1.0,0.0,0.472509052,0.432526478,0.263784517,1.0
476,1.0,0.0,0.447231951,0.381421753,0.217575652,1.0
477,1.0,0.0,0.403636506,0.332649522,0.208707867,1.0
478,1.0,0.0,0.409077513,0.342394924,0.28078476,1.0
479,1.0,0.0,0.422339315,0.388217695,0.287180478,1.0
480,1.0,0.0,0.441171736,0.39614286,0.36399259,1.0
481,1.0,0.0,0.456013632,0.391810148,0.268571455,1.0
482,1.0,0.0,0.484921252,0.363129335,0.279455307,1.0
483,1.0,0.0,0.49585203,0.417302539,0.347373103,1.0
484,1.0,0.0,0.528489727,0.482724649,0.341822355,1.0
485,1.0,0.0,0.594471836,0.505437157,0.327326083,1.0
486,1.0,0.0,0.649315022,0.534431704,0.341531539,1.0
487,1.0,0.07430927,0.693807001,0.552054765,0.347683473,1.0
488,1.0,0.489675938,0.666291459,0.534482582,0.352079973,1.0
489,1.0,0.786909466,0.501814393,0.401677808,0.313279988,1.0
490,1.0,0.71157753,0.504818157,0.431959709,0.406556315,1.0
491,1.0,0.526600704,0.529795839,0.476829003,0.484245784,1.0
492,1.0,0.467218278,0.552970862,0.497532522,0.4946378,1.0
493,1.0,0.459841945,0.571710181,0.496077827,0.481226212,1.0
494,1.0,0.434534888,0.583506737,0.502088922,0.49992547,1.0
495,1.0,0.478257619,0.579701925,0.507337848,0.509725759,1.0
496,1.0,0.441790558,0.538880506,0.482555505,0.475442446,1.0
497,1.0,0.203011072,0.484504724,0.41896902,0.431070071,1.0
498,1.0,0.013505441,0.596501059,0.515350939,0.452866866,1.0
499,1.0,0.0,0.677760577,0.578513514,0.469052931,1.0
500,1.0,0.0,0.701777687,0.611081863,0.481110501,1.0
501,1.0,0.0,0.726747543,0.615253087,0.487794726,1.0
502,1.0,0.0,0.729107844,0.616455249,0.520662253,1.0
503,1.0,0.0,0.728298408,0.61124188,0.548263068,1.0
504,1.0,0.0,0.716660759,0.609659061,0.540690925,1.0
505,1.0,0.0,0.514304325,0.439925648,0.283814044,1.0
506,1.0,0.0,0.539120287,0.442219489,0.292035372,1.0
507,1.0,0.0,0.542660485,0.442688462,0.265362542,1.0
508,1.0,0.0,0.524592451,0.430760753,0.233189035,1.0
509,1.0,0.01642075,0.507890458,0.394151916,0.218260075,1.0
510,1.0,0.115377411,0.452253523,0.365555218,0.220117848,1.0
511,1.0,0.274340349,0.364598992,0.300625449,0.189559799,1.0
512,1.0,0.422156297,0.253758768,0.222072628,0.163902365,1.0
513,1.0,0.575180468,0.237542359,0.238775937,0.239890769,1.0
514,1.0,0.734263148,0.279012051,0.306366659,0.352987188,1.0
515,1.0,0.837356645,0.329861488,0.395439003,0.48994719,1.0
516,1.0,0.856887945,0.395511149,0.489197472,0.610850362,1.0
517,1.0,0.809171678,0.463300606,0.582252843,0.698806658,1.0
518,1.0,0.771535849,0.521604728,0.659122064,0.720726595,1.0
519,1.0,0.758434401,0.578459179,0.702360929,0.721787026,1.0
520,1.0,0.724930191,0.606658663,0.726163146,0.738865404,1.0
521,1.0,0.628337509,0.626907454,0.737936037,0.750636809,1.0
522,1.0,0.460509321,0.628452687,0.717481606,0.739293847,1.0
523,1.0,0.134388371,0.613727187,0.660765301,0.633972165,1.0
524,1.0,0.0,0.718247027,0.719288504,0.642682211,1.0
525,1.0,0.0,0.769238556,0.733072609,0.628310622,1.0
526,1.0,0.0,0.781908468,0.72418702,0.584535405,1.0
527,1.0,0.0,0.776995188,0.702471233,0.554366086,1.0
528,1.0,0.0,0.768321264,0.683500434,0.520274062,1.0
529,1.0,0.0,0.758519427,0.668844861,0.509399803,1.0
530,1.0,0.0,0.749663724,0.653478511,0.537878338,1.0
531,1.0,0.0,0.736840043,0.645948987,0.539411857,1.0
532,1.0,0.0,0.735565164,0.634090941,0.544247175,1.0
533,1.0,0.094760884,0.730427724,0.640137049,0.542648847,1.0
534,1.0,0.442738978,0.69773154,0.616884612,0.558751628,1.0
535,1.0,0.70859731,0.519978808,0.530561327,0.594208304,1.0
536,1.0,0.717305683,0.571931885,0.61108751,0.697200702,1.0
537,1.0,0.658369933,0.642589564,0.673915362,0.722171292,1.0
538,1.0,0.66079198,0.670812826,0.68267034,0.725603718,1.0
539,1.0,0.722033614,0.69471768,0.685769056,0.737796037,1.0
540,1.0,0.735139959,0.710186283,0.704485857,0.742705059,1.0
541,1.0,0.739321151,0.716992886,0.710925029,0.73744731,1.0
542,1.0,0.757414582,0.710912798,0.707233773,0.720875578,1.0
543,1.0,0.720221423,0.700882078,0.687078933,0.691670515,1.0
544,1.0,0.727033596,0.672445737,0.65532322,0.655158589,1.0
545,1.0,0.689912342,0.641003768,0.614287223,0.623733505,1.0
546,1.0,0.442674447,0.583692586,0.540076224,0.548758963,1.0
547,1.0,0.106729932,0.443947812,0.395153695,0.393348927,1.0
548,1.0,0.0,0.472800433,0.404390813,0.359168915,1.0
549,1.0,0.0,0.450816837,0.359483735,0.282955635,1.0
550,1.0,0.0,0.404945008,0.289798353,0.201824759,1.0
551,1.0,0.0,0.335751134,0.219598822,0.171478702,1.0
552,1.0,0.0,0.264075291,0.176655367,0.162536002,1.0
553,1.0,0.0,0.214974577,0.157948315,0.173506355,1.0
554,1.0,0.0,0.185250934,0.150248868,0.171411361,1.0
555,1.0,0.0,0.172716395,0.146630519,0.171519869,1.0
556,1.0,0.0,0.170632621,0.145798641,0.152209913,1.0
557,1.0,0.046766627,0.16532676,0.143278846,0.136882806,1.0
558,1.0,0.260220587,0.168648156,0.14386297,0.128761713,1.0
559,1.0,0.516310709,0.12966644,0.099170688,0.087906148,1.0
560,1.0,0.612093994,0.079457466,0.061422724,0.072240434,1.0
561,1.0,0.603000647,0.089905931,0.071320067,0.092600522,1.0
562,1.0,0.555899013,0.113904356,0.096568848,0.117178651,1.0
563,1.0,0.420234305,0.139132842,0.124733289,0.142055086,1.0
564,1.0,0.311227462,0.154601824,0.137720007,0.148456078,1.0
565,1.0,0.229057682,0.167388694,0.141644417,0.159213755,1.0
566,1.0,0.188309773,0.193824312,0.139964157,0.195786144,1.0
567,1.0,0.119071287,0.197240258,0.141099612,0.248224418,1.0
568,1.0,0.081474509,0.163824163,0.129601511,0.245646811,1.0
569,1.0,0.04766565,0.13590003,0.113450298,0.235376742,1.0
570,1.0,0.028623093,0.108011769,0.11496411,0.189582124,1.0
571,1.0,0.014304304,0.086956837,0.109096365,0.165748126,1.0
572,1.0,0.0,0.102134539,0.123033656,0.141185729,1.0
573,1.0,0.0,0.110749233,0.129965635,0.154670094,1.0
574,1.0,0.0,0.123646428,0.154248214,0.184446035,1.0
575,1.0,0.0,0.149589436,0.194783465,0.169070845,1.0
576,1.0,0.0,0.192374204,0.236298782,0.165650671,1.0
577,1.0,0.0,0.221127579,0.274248847,0.191057039,1.0
578,1.0,0.0,0.24933105,0.302064503,0.205838818,1.0
579,1.0,0.0,0.277862765,0.314971687,0.20543727,1.0
580,1.0,0.0,0.289695248,0.306113604,0.198733646,1.0
581,1.0,0.026040819,0.285326501,0.285788907,0.199203521,1.0
582,1.0,0.15017228,0.267548128,0.243374823,0.168471073,1.0
583,1.0,0.263065835,0.218303137,0.166376841,0.104852594,1.0
584,1.0,0.305943242,0.162661092,0.130717597,0.094177446,1.0
585,1.0,0.368412339,0.133636317,0.112717461,0.095694344,1.0
586,1.0,0.491323142,0.106814485,0.089001711,0.090859265,1.0
587,1.0,0.563170973,0.084038917,0.067802772,0.082244641,1.0
588,1.0,0.561150248,0.064590262,0.047143761,0.074887428,1.0
589,1.0,0.527406861,0.055055885,0.033611062,0.062122823,1.0
590,1.0,0.451413021,0.05208816,0.028955259,0.064164172,1.0
591,1.0,0.357183519,0.054851462,0.028414892,0.05031871,1.0
592,1.0,0.278478149,0.065961152,0.033932857,0.046754777,1.0
593,1.0,0.203830071,0.078494463,0.049932638,0.061467013,1.0
594,1.0,0.124357419,0.097287226,0.073099161,0.082709714,1.0
595,1.0,0.029383415,0.141612994,0.121300341,0.129264384,1.0
596,1.0,0.0,0.236768322,0.213073702,0.196858002,1.0
597,1.0,0.0,0.294594048,0.282525274,0.231446398,1.0
598,1.0,0.0,0.316539256,0.320832752,0.241539738,1.0
599,1.0,0.0,0.325951199,0.331609968,0.236960604,1.0
600,1.0,0.0,0.329084111,0.315938565,0.221996574,1.0
601,1.0,0.0,0.324231788,0.29393991,0.213446692,1.0
602,1.0,0.0,0.302734104,0.283634453,0.220977569,1.0
603,1.0,0.0,0.305760882,0.279507223,0.208461169,1.0
604,1.0,0.0,0.318101715,0.271830384,0.17830473,1.0
605,1.0,0.01,0.336374822,0.278682194,0.164429515,1.0
606,1.0,0.037529164,0.325387878,0.260240302,0.142487164,1.0
607,1.0,0.082028345,0.265717005,0.189552174,0.0731678,1.0
608,1.0,0.151284369,0.212935039,0.13182915,0.038586082,1.0
609,1.0,0.248720313,0.188418105,0.111668912,0.050022834,1.0
610,1.0,0.349669123,0.199763958,0.124782514,0.098685241,1.0
611,1.0,0.445536514,0.218308419,0.151032548,0.160275479,1.0
612,1.0,0.5257027,0.231105628,0.190413783,0.231730051,1.0
613,1.0,0.56299816,0.252658386,0.228932866,0.313524141,1.0
614,1.0,0.543658224,0.293639584,0.288491175,0.385023315,1.0
615,1.0,0.487277698,0.330450661,0.347640183,0.413322791,1.0
616,1.0,0.453414183,0.37974936,0.395518755,0.468995533,1.0
617,1.0,0.450935201,0.404960947,0.435182463,0.486578268,1.0
618,1.0,0.345764368,0.409473402,0.435356302,0.45119567,1.0
619,1.0,0.09639267,0.353095513,0.351270423,0.318638294,1.0
620,1.0,0.0,0.419534871,0.449742328,0.35114873,1.0
621,1.0,0.0,0.466867408,0.482594429,0.376719551,1.0
622,1.0,0.0,0.450174825,0.443803623,0.35077623,1.0
623,1.0,0.0,0.430223238,0.41397083,0.330548606,1.0
624,1.0,0.0,0.38917281,0.374709628,0.290187788,1.0
625,1.0,0.0,0.350280702,0.33047244,0.240481693,1.0
626,1.0,0.0,0.331046092,0.311587674,0.239039541,1.0
627,1.0,0.0,0.342823833,0.316002492,0.218898019,1.0
628,1.0,0.0,0.369582248,0.327498178,0.22413399,1.0
629,1.0,0.020819739,0.383580013,0.322143981,0.226239947,1.0
630,1.0,0.102850344,0.353559451,0.305339685,0.205058653,1.0
631,1.0,0.204789054,0.172587642,0.127453717,0.090396446,1.0
632,1.0,0.420664323,0.096322427,0.067145885,0.048189318,1.0
633,1.0,0.611194355,0.083755723,0.061064396,0.053224195,1.0
634,1.0,0.701232467,0.070242582,0.04756757,0.03783567,1.0
635,1.0,0.730652157,0.054851244,0.028305054,0.016940935,1.0
636,1.0,0.581577599,0.04296299,0.017010004,0.010096289,1.0
637,1.0,0.368613036,0.045171933,0.015562424,0.01,1.0
638,1.0,0.312971641,0.06615666,0.021507696,0.036526836,1.0
639,1.0,0.279550501,0.090624579,0.043654212,0.05626143,1.0
640,1.0,0.227242763,0.096719492,0.05386416,0.062439794,1.0
641,1.0,0.17805561,0.108461125,0.058714979,0.069060517,1.0
642,1.0,0.115648403,0.129772911,0.09115688,0.095484923,1.0
643,1.0,0.028078383,0.194686174,0.16599959,0.159360635,1.0
644,1.0,0.0,0.276129413,0.274822871,0.248836166,1.0
645,1.0,0.0,0.327003144,0.343826121,0.274094508,1.0
646,1.0,0.0,0.343273396,0.329225593,0.228230168,1.0
647,1.0,0.0,0.335524345,0.297359437,0.217124561,1.0
648,1.0,0.0,0.314206771,0.267455736,0.203214761,1.0
649,1.0,0.0,0.308660839,0.259938676,0.164615742,1.0
650,1.0,0.0,0.277692638,0.24354649,0.153118428,1.0
651,1.0,0.0,0.277096389,0.231748749,0.148442512,1.0
652,1.0,0.0,0.286241978,0.231679261,0.152725717,1.0
653,1.0,0.035735094,0.304528895,0.248397573,0.153898077,1.0
654,1.0,0.053167153,0.30060797,0.228653032,0.136692585,1.0
655,1.0,0.057429496,0.264995793,0.16209524,0.100336612,1.0
656,1.0,0.088232548,0.258893626,0.156451921,0.111967511,1.0
657,1.0,0.122102356,0.269044658,0.172438497,0.129565269,1.0
658,1.0,0.192099447,0.288221542,0.193147636,0.15116199,1.0
659,1.0,0.271070667,0.312129129,0.218983403,0.17846148,1.0
660,1.0,0.326845717,0.334574749,0.242162544,0.217937504,1.0
661,1.0,0.342483896,0.367312172,0.275708963,0.257598822,1.0
662,1.0,0.3048242,0.407352625,0.314917769,0.280967765,1.0
663,1.0,0.230400532,0.444983951,0.343007594,0.302811152,1.0
664,1.0,0.144333202,0.481091334,0.375061382,0.328616762,1.0
665,1.0,0.069294284,0.514791182,0.405397554,0.327973603,1.0
666,1.0,0.028797201,0.529552378,0.423011522,0.333405001,1.0
667,1.0,0.012600196,0.525381442,0.439738077,0.316669323,1.0
668,1.0,0.0,0.581185386,0.502200586,0.342035004,1.0
669,1.0,0.0,0.606902248,0.512541075,0.347203396,1.0
670,1.0,0.0,0.61362987,0.501641331,0.36761361,1.0
671,1.0,0.0,0.621557947,0.481520474,0.345593622,1.0
672,1.0,0.0,0.614213476,0.468260524,0.322811419,1.0
673,1.0,0.0,0.685851843,0.612675548,0.442076311,1.0
674,1.0,0.0,0.667961473,0.588914242,0.443071816,1.0
675,1.0,0.0,0.647629098,0.561263508,0.466757755,1.0
676,1.0,0.0,0.629071877,0.559725571,0.475187472,1.0
677,1.0,0.10874777,0.626368141,0.554102012,0.452903376,1.0
678,1.0,0.517650403,0.54933424,0.482821303,0.398250845,1.0
679,1.0,0.828573145,0.332730153,0.29105989,0.283772483,1.0
680,1.0,0.927995585,0.328845949,0.307981186,0.377131522,1.0
681,1.0,0.925633206,0.356128142,0.342202549,0.422841689,1.0
682,1.0,0.740488002,0.368387406,0.375146955,0.473863832,1.0
683,1.0,0.651357433,0.391647065,0.415803476,0.507054655,1.0
684,1.0,0.652248076,0.424453223,0.442070312,0.516711579,1.0
685,1.0,0.679949275,0.448140516,0.443808566,0.509917036,1.0
686,1.0,0.70515895,0.447377255,0.448404521,0.482824493,1.0
687,1.0,0.686862446,0.461396659,0.43369143,0.517034033,1.0
688,1.0,0.690592879,0.433711106,0.404619892,0.489071841,1.0
689,1.0,0.616941594,0.357134364,0.388800657,0.501322366,1.0
690,1.0,0.432035981,0.341654739,0.333542315,0.410134966,1.0
691,1.0,0.144583454,0.299345407,0.27707483,0.349815858,1.0
692,1.0,0.01,0.377146097,0.312725402,0.360378823,1.0
693,1.0,0.0,0.390959575,0.32969347,0.315060294,1.0
694,1.0,0.0,0.415415891,0.314091288,0.254699347,1.0
695,1.0,0.0,0.40744239,0.328059079,0.255917225,1.0
696,1.0,0.0,0.41953754,0.338165439,0.246494116,1.0
697,1.0,0.0,0.415381502,0.339701637,0.241513678,1.0
698,1.0,0.0,0.403885412,0.327305232,0.245291592,1.0
699,1.0,0.0,0.38929233,0.318510038,0.256744782,1.0
700,1.0,0.0,0.379637667,0.305305938,0.256047114,1.0
701,1.0,0.112308874,0.367900973,0.292178497,0.24038834,1.0
702,1.0,0.534918119,0.317516457,0.242909354,0.206001456,1.0
703,1.0,0.847733457,0.136555439,0.08802423,0.084253385,1.0
704,1.0,0.93594128,0.083129901,0.065205331,0.093791715,1.0
705,1.0,0.937553581,0.081239676,0.070148037,0.144417806,1.0
706,1.0,0.837964856,0.078456878,0.070079818,0.144468779,1.0
707,1.0,0.75663146,0.076330087,0.066572497,0.130225805,1.0
708,1.0,0.714265438,0.081159264,0.069706952,0.129606369,1.0
709,1.0,0.697227127,0.095901713,0.088847171,0.129582748,1.0
710,1.0,0.720477769,0.108984531,0.113311703,0.125547447,1.0
711,1.0,0.724001138,0.13986716,0.109474196,0.115456737,1.0
712,1.0,0.70469775,0.139382796,0.104037719,0.110145828,1.0
713,1.0,0.66706719,0.151497331,0.097269245,0.104887636,1.0
714,1.0,0.537574124,0.15236355,0.096069753,0.084135143,1.0
715,1.0,0.209714553,0.169466505,0.094469094,0.071065632,1.0
716,1.0,0.010520312,0.251562981,0.140555815,0.069616379,1.0
717,1.0,0.0,0.281459221,0.169345173,0.048468893,1.0
718,1.0,0.0,0.279913334,0.180512099,0.04645421,1.0
719,1.0,0.0,0.286953891,0.176279806,0.029126685,1.0
720,1.0,0.0,0.292065539,0.166605875,0.027251818,1.0
721,1.0,0.0,0.289095139,0.158321509,0.034513881,1.0
722,1.0,0.0,0.263111578,0.146296956,0.038253874,1.0
723,1.0,0.0,0.23013966,0.140067354,0.041675082,1.0
724,1.0,0.0,0.194967478,0.129812256,0.04308428,1.0
725,1.0,0.093246524,0.161097486,0.115432952,0.040064123,1.0
726,1.0,0.457698883,0.14263085,0.097264264,0.042113271,1.0
727,1.0,0.732726288,0.079759828,0.035577467,0.012951219,1.0
728,1.0,0.842664824,0.031113438,0.01,0.0,1.0
729,1.0,0.858241191,0.051073901,0.018390647,0.012835235,1.0
730,1.0,0.818648508,0.104605122,0.057633524,0.065316858,1.0
731,1.0,0.765775729,0.182068248,0.13201047,0.168058815,1.0
732,1.0,0.72391037,0.270924313,0.223480686,0.285159865,1.0
733,1.0,0.683025141,0.361757777,0.323937991,0.401354238,1.0
734,1.0,0.596368716,0.459787203,0.415771548,0.467304911,1.0
735,1.0,0.497897411,0.541301994,0.4954896,0.477358027,1.0
736,1.0,0.417396866,0.581052389,0.53603018,0.486065708,1.0
737,1.0,0.355793177,0.5765759,0.537194666,0.499920621,1.0
738,1.0,0.199347993,0.591866466,0.484429538,0.456622096,1.0
739,1.0,0.051014381,0.597800938,0.514027653,0.498845819,1.0
740,1.0,0.0,0.652161927,0.573627271,0.535288001,1.0
741,1.0,0.0,0.665165394,0.581864157,0.53171672,1.0
742,1.0,0.0,0.673955522,0.581510104,0.4992842,1.0
743,1.0,0.0,0.668493421,0.564147377,0.45539756,1.0
744,1.0,0.0,0.657465841,0.531715083,0.38012342,1.0
745,1.0,0.0,0.636396743,0.517033797,0.305212661,1.0
746,1.0,0.0,0.610065445,0.505280467,0.260898723,1.0
747,1.0,0.0,0.601375168,0.510647453,0.265281872,1.0
748,1.0,0.0,0.615189756,0.493447889,0.25497637,1.0
749,1.0,0.01,0.622714398,0.46448514,0.228095849,1.0
750,1.0,0.042100672,0.611257641,0.422132676,0.178853992,1.0
751,1.0,0.078531111,0.576401639,0.3748188,0.145683636,1.0
752,1.0,0.117570378,0.514535495,0.332586513,0.123538461,1.0
753,1.0,0.173496317,0.45651125,0.287713639,0.106399596,1.0
754,1.0,0.253784378,0.393464988,0.24623495,0.101609496,1.0
755,1.0,0.361067674,0.319966593,0.197701676,0.103372015,1.0
756,1.0,0.42665219,0.249490073,0.158575188,0.098505669,1.0
757,1.0,0.48284925,0.190576262,0.1299513,0.107993417,1.0
758,1.0,0.532861682,0.149952922,0.117764687,0.151501068,1.0
759,1.0,0.538707371,0.150847204,0.121332214,0.165955143,1.0
760,1.0,0.493991957,0.170140541,0.134469123,0.200081469,1.0
761,1.0,0.415230714,0.191204051,0.138990043,0.192027637,1.0
762,1.0,0.285486423,0.202579529,0.147074251,0.197733028,1.0
763,1.0,0.089780539,0.199712194,0.134104299,0.189552759,1.0
764,1.0,0.0,0.25550493,0.19141655,0.203946645,1.0
765,1.0,0.0,0.244820632,0.214764306,0.182614658,1.0
766,1.0,0.0,0.203851462,0.187426991,0.124695343,1.0
767,1.0,0.0,0.166131467,0.141865272,0.076796561,1.0
768,1.0,0.0,0.147735179,0.10559295,0.060102137,1.0
769,1.0,0.0,0.125832597,0.081324403,0.04861466,1.0
770,1.0,0.0,0.120912258,0.076459406,0.035980621,1.0
771,1.0,0.0,0.111813538,0.077064117,0.03507394,1.0
772,1.0,0.0,0.109937961,0.07072795,0.027249832,1.0
773,1.0,0.02834802,0.11235968,0.076468411,0.034405613,1.0
774,1.0,0.141325814,0.103049977,0.067790778,0.037251174,1.0
775,1.0,0.281310692,0.063105468,0.038865256,0.017940578,1.0
776,1.0,0.505280256,0.053926691,0.032427986,0.02790227,1.0
777,1.0,0.734467367,0.056973483,0.039365405,0.048031989,1.0
778,1.0,0.774063279,0.063100875,0.052112451,0.06049392,1.0
779,1.0,0.698091042,0.086705912,0.078103035,0.099700905,1.0
780,1.0,0.631166656,0.130707937,0.137569409,0.182044136,1.0
781,1.0,0.481778418,0.189952156,0.22108272,0.240397086,1.0
782,1.0,0.403981435,0.242654431,0.23411494,0.221690199,1.0
783,1.0,0.328142736,0.260902248,0.256341981,0.284580581,1.0
784,1.0,0.294683449,0.273185249,0.324092155,0.449409529,1.0
785,1.0,0.303403442,0.300383922,0.385017682,0.538972156,1.0
786,1.0,0.240353464,0.31761183,0.349854277,0.489769475,1.0
787,1.0,0.07536926,0.334350428,0.298853152,0.292890585,1.0
788,1.0,0.0,0.392202445,0.335216748,0.332759022,1.0
789,1.0,0.0,0.404415678,0.384636124,0.366809149,1.0
790,1.0,0.0,0.461827414,0.459052402,0.442994667,1.0
791,1.0,0.0,0.521773823,0.543606385,0.476797896,1.0
792,1.0,0.0,0.58768317,0.582438395,0.480346978,1.0
793,1.0,0.0,0.614522783,0.600276195,0.445906998,1.0
794,1.0,0.0,0.64344947,0.606118926,0.399510693,1.0
795,1.0,0.0,0.664481201,0.585982145,0.384024215,1.0
796,1.0,0.0,0.667595528,0.570973271,0.378752279,1.0
797,1.0,0.053062961,0.645272538,0.543115858,0.33874979,1.0
798,1.0,0.336684183,0.5845198,0.473338176,0.286648586,1.0
799,1.0,0.482673252,0.359781535,0.280617744,0.188022797,1.0
800,1.0,0.411484389,0.315164271,0.257176949,0.222184367,1.0
801,1.0,0.441636317,0.365650186,0.31270216,0.3143848,1.0
802,1.0,0.558961174,0.397455633,0.361506328,0.360738096,1.0
803,1.0,0.747752116,0.410711923,0.362262573,0.326745968,1.0
804,1.0,0.74187352,0.433051694,0.390171371,0.348137689,1.0
805,1.0,0.699928535,0.465496977,0.416940088,0.409429985,1.0
806,1.0,0.629993253,0.472444478,0.423109802,0.393338836,1.0
807,1.0,0.510405827,0.458442522,0.399730948,0.369770585,1.0
808,1.0,0.355083336,0.436524892,0.384177387,0.344954787,1.0
809,1.0,0.260850677,0.378029788,0.33863296,0.340876187,1.0
810,1.0,0.186792644,0.323600071,0.277788064,0.271756653,1.0
811,1.0,0.058268742,0.315108936,0.249965277,0.30096453,1.0
812,1.0,0.0,0.402304346,0.3709446,0.353807026,1.0
813,1.0,0.0,0.447635424,0.415459463,0.343788996,1.0
814,1.0,0.0,0.505194869,0.428784444,0.337386134,1.0
815,1.0,0.0,0.505047243,0.420219947,0.302916257,1.0
816,1.0,0.0,0.51090012,0.411818524,0.294511273,1.0
817,1.0,0.0,0.518733807,0.407183057,0.303155304,1.0
818,1.0,0.0,0.50229129,0.388058931,0.284681125,1.0
819,1.0,0.0,0.472284766,0.367375738,0.256959943,1.0
820,1.0,0.0,0.436938525,0.354668328,0.233071805,1.0
821,1.0,0.015094405,0.444952505,0.34996455,0.228794403,1.0
822,1.0,0.062039386,0.389639599,0.293893818,0.211520139,1.0
823,1.0,0.097529464,0.225375005,0.168749372,0.111118475,1.0
824,1.0,0.143461807,0.179468283,0.15660965,0.132710804,1.0
825,1.0,0.18959368,0.196334545,0.178625857,0.162526186,1.0
826,1.0,0.190683026,0.237833614,0.222707369,0.183169556,1.0
827,1.0,0.258094777,0.289859857,0.268334085,0.228432702,1.0
828,1.0,0.321019683,0.336989306,0.325047964,0.282446458,1.0
829,1.0,0.389352565,0.387542738,0.381978392,0.327682881,1.0
830,1.0,0.479691783,0.423392248,0.416637662,0.353233985,1.0
831,1.0,0.605915726,0.443763024,0.433572193,0.352765798,1.0
832,1.0,0.706113088,0.434513148,0.422862403,0.340002105,1.0
833,1.0,0.675789145,0.419070945,0.400025488,0.314213674,1.0
834,1.0,0.538278399,0.368009995,0.344235624,0.26668205,1.0
835,1.0,0.190733822,0.31112157,0.285090424,0.227576752,1.0
836,1.0,0.01,0.363827532,0.322837957,0.2334356,1.0
837,1.0,0.0,0.32712992,0.268589642,0.141895305,1.0
838,1.0,0.0,0.236200523,0.169348915,0.084243831,1.0
839,1.0,0.0,0.134139778,0.073609235,0.039341674,1.0
840,1.0,0.0,0.075770622,0.031672901,0.017017458,1.0
841,1.0,0.0,0.462597762,0.38644413,0.262159771,1.0
842,1.0,0.0,0.427839498,0.384417657,0.249161876,1.0
843,1.0,0.0,0.41283704,0.3854215,0.243982176,1.0
844,1.0,0.0,0.407635384,0.393940091,0.247865624,1.0
845,1.0,0.070207105,0.406009354,0.39416019,0.238880298,1.0
