Period_Index,Rep_Period,Rep_Period_Index
1,110,8
2,110,8
3,110,8
4,110,8
5,110,8
6,110,8
7,110,8
8,112,9
9,112,9
10,64,2
11,98,6
12,64,2
13,64,2
14,67,3
15,67,3
16,67,3
17,67,3
18,67,3
19,33,1
20,80,4
21,80,4
22,80,4
23,80,4
24,80,4
25,80,4
26,80,4
27,131,10
28,80,4
29,80,4
30,80,4
31,80,4
32,80,4
33,80,4
34,80,4
35,80,4
36,80,4
37,80,4
38,80,4
39,33,1
40,33,1
41,33,1
42,94,5
43,94,5
44,94,5
45,94,5
46,98,6
47,151,11
48,98,6
49,98,6
50,98,6
51,98,6
52,112,9
