Resource,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,2.5783900282018147e6,8.440944597250696e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1019334625452511e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10272.513682459841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10272.513682459841
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11700.613364198913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11700.613364198913
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14583.845088642764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14583.845088642764
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16890.398580042085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16890.398580042085
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11894.446890304323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11894.446890304323
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10116.913400155907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10116.913400155907
t7,0.0,0.0,0.0,0.0,0.0,0.0,4645.266757606865,5731.209931902131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10376.476689508996
t8,0.0,0.0,0.0,0.0,0.0,0.0,11526.387185358573,4044.655548919082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15571.042734277655
t9,0.0,0.0,0.0,0.0,0.0,0.0,19806.192329136964,6544.065278950725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26350.25760808769
t10,0.0,0.0,0.0,0.0,0.0,0.0,25778.67816034579,7901.929382466027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33680.60754281182
