Resource,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,115.87516241386068,23.599004576154933,0.0,0.0,2.0,0.06734368029739778,0.0,0.0,0.0,0.0,0.0,21.763462758197875,0.0,0.0,26.460000000000008
t2,115.87516241386068,23.599004576154933,0.0,0.0,2.0,0.06734368029739778,0.0,0.0,0.0,0.0,0.0,21.763462758197875,0.0,0.0,26.460000000000008
t3,62.179726522085105,23.599004576154933,0.0,0.0,2.0,0.0013399628252788104,0.0,0.0,0.0,0.0,0.0,19.58711648237809,0.0,0.0,26.460000000000008
t4,73.3317976880851,23.599004576154933,0.2896465696465699,0.0,2.0,0.13399628252788104,0.0,0.0,0.0,0.0,0.0,19.58711648237809,0.0,0.0,26.460000000000008
t5,73.3317976880851,23.599004576154933,0.2896465696465699,0.0,2.0,0.13399628252788104,0.0,0.0,0.0,0.0,0.0,19.58711648237809,0.0,0.0,26.460000000000008
t6,73.3317976880851,53.097760296348596,0.2896465696465699,0.0,2.0,0.13399628252788104,0.0,0.0,0.0,0.0,0.0,21.763462758197875,0.0,0.0,26.460000000000008
t7,61.439689122447604,53.097760296348596,0.2896465696465699,0.0,2.0,0.13399628252788104,0.0,0.0,0.0,0.0,0.0,21.763462758197875,0.0,0.0,26.460000000000008
t8,61.439689122447604,53.097760296348596,0.2896465696465699,0.0,2.0,0.13399628252788104,0.0,0.0,0.0,0.0,0.0,21.763462758197875,0.0,0.0,26.460000000000008
t9,64.84750705777557,53.097760296348596,0.28964656964656976,0.0,2.0,0.13399628252788104,0.0,0.0,0.0,0.0,0.0,21.763462758197875,0.0,0.0,26.460000000000008
t10,64.84750705777557,53.097760296348596,0.28964656964656976,0.0,2.0,0.1986600371747212,0.0,0.0,0.0,0.0,0.0,21.763462758197875,0.0,0.0,26.460000000000008
t11,53.695435891775574,53.097760296348596,0.28964656964656976,0.0,2.0,0.06600371747211897,0.0,0.0,0.0,0.0,0.0,10.44646212393498,0.0,0.0,26.460000000000008
t12,53.695435891775574,53.097760296348596,0.28964656964656976,0.0,2.0,0.06600371747211897,0.0,0.0,0.0,0.0,0.0,10.446462123934982,0.0,0.0,26.460000000000008
t13,53.695435891775574,65.55279048931925,1.7200000000000002,0.0,2.0,0.06600371747211897,0.0,0.0,0.0,0.0,0.0,10.446462123934982,0.0,0.0,26.460000000000008
t14,84.36579730972726,65.55279048931925,1.4303534303534304,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,12.246715638000001,0.0,0.0,26.460000000000008
t15,34.07817935327964,65.55279048931925,1.4303534303534304,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,12.246715638000001,0.0,0.0,26.460000000000008
t16,30.67036141795168,65.55279048931925,1.4303534303534304,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,12.246715638000001,0.0,0.0,26.460000000000008
t17,30.67036141795168,65.55279048931925,1.4303534303534304,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,12.246715638000001,0.0,0.0,26.460000000000008
t18,30.67036141795168,65.55279048931925,1.4303534303534304,0.0,2.0,0.13399628252788104,0.0,0.0,0.0,0.0,0.0,12.246715638000001,0.0,0.0,26.460000000000008
t19,30.67036141795168,65.55279048931925,1.4303534303534304,0.0,2.0,0.13399628252788104,0.0,0.0,0.0,0.0,0.0,21.763462758197875,0.0,0.0,26.460000000000008
