Time_Index,CT_NG,ME_NG,MA_NG,MA_NGCCS,None
1256,3.78,3.78,4.28,4.28,0.0
1257,3.78,3.78,4.28,4.28,0.0
1258,3.78,3.78,4.28,4.28,0.0
1259,3.78,3.78,4.28,4.28,0.0
1260,3.78,3.78,4.28,4.28,0.0
1261,3.78,3.78,4.28,4.28,0.0
1262,3.78,3.78,4.28,4.28,0.0
1263,3.78,3.78,4.28,4.28,0.0
1264,3.78,3.78,4.28,4.28,0.0
1265,3.78,3.78,4.28,4.28,0.0
1266,3.78,3.78,4.28,4.28,0.0
1267,3.78,3.78,4.28,4.28,0.0
1268,3.78,3.78,4.28,4.28,0.0
1269,3.78,3.78,4.28,4.28,0.0
1270,3.78,3.78,4.28,4.28,0.0
1271,3.78,3.78,4.28,4.28,0.0
1272,3.78,3.78,4.28,4.28,0.0
1273,3.78,3.78,4.28,4.28,0.0
1274,3.78,3.78,4.28,4.28,0.0
1275,3.78,3.78,4.28,4.28,0.0
1276,3.78,3.78,4.28,4.28,0.0
1277,3.78,3.78,4.28,4.28,0.0
1278,3.78,3.78,4.28,4.28,0.0
1279,3.78,3.78,4.28,4.28,0.0
1280,3.78,3.78,4.28,4.28,0.0
1281,3.78,3.78,4.28,4.28,0.0
1282,3.78,3.78,4.28,4.28,0.0
1283,3.78,3.78,4.28,4.28,0.0
1284,3.78,3.78,4.28,4.28,0.0
1285,3.78,3.78,4.28,4.28,0.0
1286,3.78,3.78,4.28,4.28,0.0
1287,3.78,3.78,4.28,4.28,0.0
1288,3.78,3.78,4.28,4.28,0.0
1289,3.78,3.78,4.28,4.28,0.0
1290,3.78,3.78,4.28,4.28,0.0
1291,3.78,3.78,4.28,4.28,0.0
1292,3.78,3.78,4.28,4.28,0.0
1293,3.78,3.78,4.28,4.28,0.0
1294,3.78,3.78,4.28,4.28,0.0
1295,3.78,3.78,4.28,4.28,0.0
1296,3.78,3.78,4.28,4.28,0.0
1297,3.78,3.78,4.28,4.28,0.0
1298,3.78,3.78,4.28,4.28,0.0
1299,3.78,3.78,4.28,4.28,0.0
1300,3.78,3.78,4.28,4.28,0.0
1301,3.78,3.78,4.28,4.28,0.0
1302,3.78,3.78,4.28,4.28,0.0
1303,3.78,3.78,4.28,4.28,0.0
1304,3.78,3.78,4.28,4.28,0.0
1305,3.78,3.78,4.28,4.28,0.0
1306,3.78,3.78,4.28,4.28,0.0
1307,3.78,3.78,4.28,4.28,0.0
1308,3.78,3.78,4.28,4.28,0.0
1309,3.78,3.78,4.28,4.28,0.0
1310,3.78,3.78,4.28,4.28,0.0
1311,3.78,3.78,4.28,4.28,0.0
1312,3.78,3.78,4.28,4.28,0.0
1313,3.78,3.78,4.28,4.28,0.0
1314,3.78,3.78,4.28,4.28,0.0
1315,3.78,3.78,4.28,4.28,0.0
1316,3.78,3.78,4.28,4.28,0.0
1317,3.78,3.78,4.28,4.28,0.0
1318,3.78,3.78,4.28,4.28,0.0
1319,3.78,3.78,4.28,4.28,0.0
1320,3.78,3.78,4.28,4.28,0.0
1321,3.78,3.78,4.28,4.28,0.0
1322,3.78,3.78,4.28,4.28,0.0
1323,3.78,3.78,4.28,4.28,0.0
1324,3.78,3.78,4.28,4.28,0.0
1325,3.78,3.78,4.28,4.28,0.0
1326,3.78,3.78,4.28,4.28,0.0
1327,3.78,3.78,4.28,4.28,0.0
1328,3.78,3.78,4.28,4.28,0.0
1329,3.78,3.78,4.28,4.28,0.0
1330,3.78,3.78,4.28,4.28,0.0
1331,3.78,3.78,4.28,4.28,0.0
1332,3.78,3.78,4.28,4.28,0.0
1333,3.78,3.78,4.28,4.28,0.0
1334,3.78,3.78,4.28,4.28,0.0
1335,3.78,3.78,4.28,4.28,0.0
1336,3.78,3.78,4.28,4.28,0.0
1337,3.78,3.78,4.28,4.28,0.0
1338,3.78,3.78,4.28,4.28,0.0
1339,3.78,3.78,4.28,4.28,0.0
1340,3.78,3.78,4.28,4.28,0.0
1341,3.78,3.78,4.28,4.28,0.0
1342,3.78,3.78,4.28,4.28,0.0
1343,3.78,3.78,4.28,4.28,0.0
1344,3.78,3.78,4.28,4.28,0.0
1345,4.09,4.09,3.98,3.98,0.0
1346,4.09,4.09,3.98,3.98,0.0
1347,4.09,4.09,3.98,3.98,0.0
1348,4.09,4.09,3.98,3.98,0.0
1349,4.09,4.09,3.98,3.98,0.0
1350,4.09,4.09,3.98,3.98,0.0
1351,4.09,4.09,3.98,3.98,0.0
1352,4.09,4.09,3.98,3.98,0.0
1353,4.09,4.09,3.98,3.98,0.0
1354,4.09,4.09,3.98,3.98,0.0
1355,4.09,4.09,3.98,3.98,0.0
1356,4.09,4.09,3.98,3.98,0.0
1357,4.09,4.09,3.98,3.98,0.0
1358,4.09,4.09,3.98,3.98,0.0
1359,4.09,4.09,3.98,3.98,0.0
1360,4.09,4.09,3.98,3.98,0.0
1361,4.09,4.09,3.98,3.98,0.0
1362,4.09,4.09,3.98,3.98,0.0
1363,4.09,4.09,3.98,3.98,0.0
1364,4.09,4.09,3.98,3.98,0.0
1365,4.09,4.09,3.98,3.98,0.0
1366,4.09,4.09,3.98,3.98,0.0
1367,4.09,4.09,3.98,3.98,0.0
1368,4.09,4.09,3.98,3.98,0.0
1369,4.09,4.09,3.98,3.98,0.0
1370,4.09,4.09,3.98,3.98,0.0
1371,4.09,4.09,3.98,3.98,0.0
1372,4.09,4.09,3.98,3.98,0.0
1373,4.09,4.09,3.98,3.98,0.0
1374,4.09,4.09,3.98,3.98,0.0
1375,4.09,4.09,3.98,3.98,0.0
1376,4.09,4.09,3.98,3.98,0.0
1377,4.09,4.09,3.98,3.98,0.0
1378,4.09,4.09,3.98,3.98,0.0
1379,4.09,4.09,3.98,3.98,0.0
1380,4.09,4.09,3.98,3.98,0.0
1381,4.09,4.09,3.98,3.98,0.0
1382,4.09,4.09,3.98,3.98,0.0
1383,4.09,4.09,3.98,3.98,0.0
1384,4.09,4.09,3.98,3.98,0.0
1385,4.09,4.09,3.98,3.98,0.0
1386,4.09,4.09,3.98,3.98,0.0
1387,4.09,4.09,3.98,3.98,0.0
1388,4.09,4.09,3.98,3.98,0.0
1389,4.09,4.09,3.98,3.98,0.0
1390,4.09,4.09,3.98,3.98,0.0
1391,4.09,4.09,3.98,3.98,0.0
1392,4.09,4.09,3.98,3.98,0.0
1393,4.09,4.09,3.98,3.98,0.0
1394,4.09,4.09,3.98,3.98,0.0
1395,4.09,4.09,3.98,3.98,0.0
1396,4.09,4.09,3.98,3.98,0.0
1397,4.09,4.09,3.98,3.98,0.0
1398,4.09,4.09,3.98,3.98,0.0
1399,4.09,4.09,3.98,3.98,0.0
1400,4.09,4.09,3.98,3.98,0.0
1401,4.09,4.09,3.98,3.98,0.0
1402,4.09,4.09,3.98,3.98,0.0
1403,4.09,4.09,3.98,3.98,0.0
1404,4.09,4.09,3.98,3.98,0.0
1405,4.09,4.09,3.98,3.98,0.0
1406,4.09,4.09,3.98,3.98,0.0
1407,4.09,4.09,3.98,3.98,0.0
1408,4.09,4.09,3.98,3.98,0.0
1409,4.09,4.09,3.98,3.98,0.0
1410,4.09,4.09,3.98,3.98,0.0
1411,4.09,4.09,3.98,3.98,0.0
1412,4.09,4.09,3.98,3.98,0.0
1413,4.09,4.09,3.98,3.98,0.0
1414,4.09,4.09,3.98,3.98,0.0
1415,4.09,4.09,3.98,3.98,0.0
1416,4.09,4.09,3.98,3.98,0.0
1417,4.09,4.09,3.98,3.98,0.0
1418,4.09,4.09,3.98,3.98,0.0
1419,4.09,4.09,3.98,3.98,0.0
1420,4.09,4.09,3.98,3.98,0.0
1421,4.09,4.09,3.98,3.98,0.0
1422,4.09,4.09,3.98,3.98,0.0
1423,4.09,4.09,3.98,3.98,0.0
1424,4.09,4.09,3.98,3.98,0.0
1425,4.09,4.09,3.98,3.98,0.0
1426,4.09,4.09,3.98,3.98,0.0
1427,4.09,4.09,3.98,3.98,0.0
1428,4.09,4.09,3.98,3.98,0.0
1429,4.09,4.09,3.98,3.98,0.0
1430,4.09,4.09,3.98,3.98,0.0
1431,4.09,4.09,3.98,3.98,0.0
1432,4.09,4.09,3.98,3.98,0.0
1433,4.09,4.09,3.98,3.98,0.0
1434,4.09,4.09,3.98,3.98,0.0
1435,4.09,4.09,3.98,3.98,0.0
1436,4.09,4.09,3.98,3.98,0.0
1437,4.09,4.09,3.98,3.98,0.0
1438,4.09,4.09,3.98,3.98,0.0
1439,4.09,4.09,3.98,3.98,0.0
1440,4.09,4.09,3.98,3.98,0.0
1441,4.09,4.09,3.98,3.98,0.0
1442,4.09,4.09,3.98,3.98,0.0
1443,4.09,4.09,3.98,3.98,0.0
1444,4.09,4.09,3.98,3.98,0.0
1445,4.09,4.09,3.98,3.98,0.0
1446,4.09,4.09,3.98,3.98,0.0
1447,4.09,4.09,3.98,3.98,0.0
1448,4.09,4.09,3.98,3.98,0.0
1449,4.09,4.09,3.98,3.98,0.0
1450,4.09,4.09,3.98,3.98,0.0
1451,4.09,4.09,3.98,3.98,0.0
1452,4.09,4.09,3.98,3.98,0.0
1453,4.09,4.09,3.98,3.98,0.0
1454,4.09,4.09,3.98,3.98,0.0
1455,4.09,4.09,3.98,3.98,0.0
1456,4.09,4.09,3.98,3.98,0.0
1457,4.09,4.09,3.98,3.98,0.0
1458,4.09,4.09,3.98,3.98,0.0
1459,4.09,4.09,3.98,3.98,0.0
1460,4.09,4.09,3.98,3.98,0.0
1461,4.09,4.09,3.98,3.98,0.0
1462,4.09,4.09,3.98,3.98,0.0
1463,4.09,4.09,3.98,3.98,0.0
1464,4.09,4.09,3.98,3.98,0.0
1465,4.09,4.09,3.98,3.98,0.0
1466,4.09,4.09,3.98,3.98,0.0
1467,4.09,4.09,3.98,3.98,0.0
1468,4.09,4.09,3.98,3.98,0.0
1469,4.09,4.09,3.98,3.98,0.0
1470,4.09,4.09,3.98,3.98,0.0
1471,4.09,4.09,3.98,3.98,0.0
1472,4.09,4.09,3.98,3.98,0.0
1473,4.09,4.09,3.98,3.98,0.0
1474,4.09,4.09,3.98,3.98,0.0
1475,4.09,4.09,3.98,3.98,0.0
1476,4.09,4.09,3.98,3.98,0.0
1477,4.09,4.09,3.98,3.98,0.0
1478,4.09,4.09,3.98,3.98,0.0
1479,4.09,4.09,3.98,3.98,0.0
1480,4.09,4.09,3.98,3.98,0.0
1481,4.09,4.09,3.98,3.98,0.0
1482,4.09,4.09,3.98,3.98,0.0
1483,4.09,4.09,3.98,3.98,0.0
1484,4.09,4.09,3.98,3.98,0.0
1485,4.09,4.09,3.98,3.98,0.0
1486,4.09,4.09,3.98,3.98,0.0
1487,4.09,4.09,3.98,3.98,0.0
1488,4.09,4.09,3.98,3.98,0.0
1489,4.09,4.09,3.98,3.98,0.0
1490,4.09,4.09,3.98,3.98,0.0
1491,4.09,4.09,3.98,3.98,0.0
1492,4.09,4.09,3.98,3.98,0.0
1493,4.09,4.09,3.98,3.98,0.0
1494,4.09,4.09,3.98,3.98,0.0
1495,4.09,4.09,3.98,3.98,0.0
1496,4.09,4.09,3.98,3.98,0.0
1497,4.09,4.09,3.98,3.98,0.0
1498,4.09,4.09,3.98,3.98,0.0
1499,4.09,4.09,3.98,3.98,0.0
1500,4.09,4.09,3.98,3.98,0.0
1501,4.09,4.09,3.98,3.98,0.0
1502,4.09,4.09,3.98,3.98,0.0
1503,4.09,4.09,3.98,3.98,0.0
1504,4.09,4.09,3.98,3.98,0.0
1505,4.09,4.09,3.98,3.98,0.0
1506,4.09,4.09,3.98,3.98,0.0
1507,4.09,4.09,3.98,3.98,0.0
1508,4.09,4.09,3.98,3.98,0.0
1509,4.09,4.09,3.98,3.98,0.0
1510,4.09,4.09,3.98,3.98,0.0
1511,4.09,4.09,3.98,3.98,0.0
1512,4.09,4.09,3.98,3.98,0.0
1513,4.09,4.09,3.98,3.98,0.0
1514,4.09,4.09,3.98,3.98,0.0
1515,4.09,4.09,3.98,3.98,0.0
1516,4.09,4.09,3.98,3.98,0.0
1517,4.09,4.09,3.98,3.98,0.0
1518,4.09,4.09,3.98,3.98,0.0
1519,4.09,4.09,3.98,3.98,0.0
1520,4.09,4.09,3.98,3.98,0.0
1521,4.09,4.09,3.98,3.98,0.0
1522,4.09,4.09,3.98,3.98,0.0
1523,4.09,4.09,3.98,3.98,0.0
1524,4.09,4.09,3.98,3.98,0.0
1525,4.09,4.09,3.98,3.98,0.0
1526,4.09,4.09,3.98,3.98,0.0
1527,4.09,4.09,3.98,3.98,0.0
1528,4.09,4.09,3.98,3.98,0.0
1529,4.09,4.09,3.98,3.98,0.0
1530,4.09,4.09,3.98,3.98,0.0
1531,4.09,4.09,3.98,3.98,0.0
1532,4.09,4.09,3.98,3.98,0.0
1533,4.09,4.09,3.98,3.98,0.0
1534,4.09,4.09,3.98,3.98,0.0
1535,4.09,4.09,3.98,3.98,0.0
1536,4.09,4.09,3.98,3.98,0.0
1537,4.09,4.09,3.98,3.98,0.0
1538,4.09,4.09,3.98,3.98,0.0
1539,4.09,4.09,3.98,3.98,0.0
1540,4.09,4.09,3.98,3.98,0.0
1541,4.09,4.09,3.98,3.98,0.0
1542,4.09,4.09,3.98,3.98,0.0
1543,4.09,4.09,3.98,3.98,0.0
1544,4.09,4.09,3.98,3.98,0.0
1545,4.09,4.09,3.98,3.98,0.0
1546,4.09,4.09,3.98,3.98,0.0
1547,4.09,4.09,3.98,3.98,0.0
1548,4.09,4.09,3.98,3.98,0.0
1549,4.09,4.09,3.98,3.98,0.0
1550,4.09,4.09,3.98,3.98,0.0
1551,4.09,4.09,3.98,3.98,0.0
1552,4.09,4.09,3.98,3.98,0.0
1553,4.09,4.09,3.98,3.98,0.0
1554,4.09,4.09,3.98,3.98,0.0
1555,4.09,4.09,3.98,3.98,0.0
1556,4.09,4.09,3.98,3.98,0.0
1557,4.09,4.09,3.98,3.98,0.0
1558,4.09,4.09,3.98,3.98,0.0
1559,4.09,4.09,3.98,3.98,0.0
1560,4.09,4.09,3.98,3.98,0.0
1561,4.09,4.09,3.98,3.98,0.0
1562,4.09,4.09,3.98,3.98,0.0
1563,4.09,4.09,3.98,3.98,0.0
1564,4.09,4.09,3.98,3.98,0.0
1565,4.09,4.09,3.98,3.98,0.0
1566,4.09,4.09,3.98,3.98,0.0
1567,4.09,4.09,3.98,3.98,0.0
1568,4.09,4.09,3.98,3.98,0.0
1569,4.09,4.09,3.98,3.98,0.0
1570,4.09,4.09,3.98,3.98,0.0
1571,4.09,4.09,3.98,3.98,0.0
1572,4.09,4.09,3.98,3.98,0.0
1573,4.09,4.09,3.98,3.98,0.0
1574,4.09,4.09,3.98,3.98,0.0
1575,4.09,4.09,3.98,3.98,0.0
1576,4.09,4.09,3.98,3.98,0.0
1577,4.09,4.09,3.98,3.98,0.0
1578,4.09,4.09,3.98,3.98,0.0
1579,4.09,4.09,3.98,3.98,0.0
1580,4.09,4.09,3.98,3.98,0.0
1581,4.09,4.09,3.98,3.98,0.0
1582,4.09,4.09,3.98,3.98,0.0
1583,4.09,4.09,3.98,3.98,0.0
1584,4.09,4.09,3.98,3.98,0.0
1585,4.09,4.09,3.98,3.98,0.0
1586,4.09,4.09,3.98,3.98,0.0
1587,4.09,4.09,3.98,3.98,0.0
1588,4.09,4.09,3.98,3.98,0.0
1589,4.09,4.09,3.98,3.98,0.0
1590,4.09,4.09,3.98,3.98,0.0
1591,4.09,4.09,3.98,3.98,0.0
1592,4.09,4.09,3.98,3.98,0.0
1593,4.09,4.09,3.98,3.98,0.0
1594,4.09,4.09,3.98,3.98,0.0
1595,4.09,4.09,3.98,3.98,0.0
1596,4.09,4.09,3.98,3.98,0.0
1597,4.09,4.09,3.98,3.98,0.0
1598,4.09,4.09,3.98,3.98,0.0
1599,4.09,4.09,3.98,3.98,0.0
1600,4.09,4.09,3.98,3.98,0.0
1601,4.09,4.09,3.98,3.98,0.0
1602,4.09,4.09,3.98,3.98,0.0
1603,4.09,4.09,3.98,3.98,0.0
1604,4.09,4.09,3.98,3.98,0.0
1605,4.09,4.09,3.98,3.98,0.0
1606,4.09,4.09,3.98,3.98,0.0
1607,4.09,4.09,3.98,3.98,0.0
1608,4.09,4.09,3.98,3.98,0.0
1609,4.09,4.09,3.98,3.98,0.0
1610,4.09,4.09,3.98,3.98,0.0
1611,4.09,4.09,3.98,3.98,0.0
1612,4.09,4.09,3.98,3.98,0.0
1613,4.09,4.09,3.98,3.98,0.0
1614,4.09,4.09,3.98,3.98,0.0
1615,4.09,4.09,3.98,3.98,0.0
1616,4.09,4.09,3.98,3.98,0.0
1617,4.09,4.09,3.98,3.98,0.0
1618,4.09,4.09,3.98,3.98,0.0
1619,4.09,4.09,3.98,3.98,0.0
1620,4.09,4.09,3.98,3.98,0.0
1621,4.09,4.09,3.98,3.98,0.0
1622,4.09,4.09,3.98,3.98,0.0
1623,4.09,4.09,3.98,3.98,0.0
1624,4.09,4.09,3.98,3.98,0.0
1625,4.09,4.09,3.98,3.98,0.0
1626,4.09,4.09,3.98,3.98,0.0
1627,4.09,4.09,3.98,3.98,0.0
1628,4.09,4.09,3.98,3.98,0.0
1629,4.09,4.09,3.98,3.98,0.0
1630,4.09,4.09,3.98,3.98,0.0
1631,4.09,4.09,3.98,3.98,0.0
1632,4.09,4.09,3.98,3.98,0.0
1633,4.09,4.09,3.98,3.98,0.0
1634,4.09,4.09,3.98,3.98,0.0
1635,4.09,4.09,3.98,3.98,0.0
1636,4.09,4.09,3.98,3.98,0.0
1637,4.09,4.09,3.98,3.98,0.0
1638,4.09,4.09,3.98,3.98,0.0
1639,4.09,4.09,3.98,3.98,0.0
1640,4.09,4.09,3.98,3.98,0.0
1641,4.09,4.09,3.98,3.98,0.0
1642,4.09,4.09,3.98,3.98,0.0
1643,4.09,4.09,3.98,3.98,0.0
1644,4.09,4.09,3.98,3.98,0.0
1645,4.09,4.09,3.98,3.98,0.0
1646,4.09,4.09,3.98,3.98,0.0
1647,4.09,4.09,3.98,3.98,0.0
1648,4.09,4.09,3.98,3.98,0.0
1649,4.09,4.09,3.98,3.98,0.0
1650,4.09,4.09,3.98,3.98,0.0
1651,4.09,4.09,3.98,3.98,0.0
1652,4.09,4.09,3.98,3.98,0.0
1653,4.09,4.09,3.98,3.98,0.0
1654,4.09,4.09,3.98,3.98,0.0
1655,4.09,4.09,3.98,3.98,0.0
1656,4.09,4.09,3.98,3.98,0.0
1657,4.09,4.09,3.98,3.98,0.0
1658,4.09,4.09,3.98,3.98,0.0
1659,4.09,4.09,3.98,3.98,0.0
1660,4.09,4.09,3.98,3.98,0.0
1661,4.09,4.09,3.98,3.98,0.0
1662,4.09,4.09,3.98,3.98,0.0
1663,4.09,4.09,3.98,3.98,0.0
1664,4.09,4.09,3.98,3.98,0.0
1665,4.09,4.09,3.98,3.98,0.0
1666,4.09,4.09,3.98,3.98,0.0
1667,4.09,4.09,3.98,3.98,0.0
1668,4.09,4.09,3.98,3.98,0.0
1669,4.09,4.09,3.98,3.98,0.0
1670,4.09,4.09,3.98,3.98,0.0
1671,4.09,4.09,3.98,3.98,0.0
1672,4.09,4.09,3.98,3.98,0.0
1673,4.09,4.09,3.98,3.98,0.0
1674,4.09,4.09,3.98,3.98,0.0
1675,4.09,4.09,3.98,3.98,0.0
1676,4.09,4.09,3.98,3.98,0.0
1677,4.09,4.09,3.98,3.98,0.0
1678,4.09,4.09,3.98,3.98,0.0
1679,4.09,4.09,3.98,3.98,0.0
1680,4.09,4.09,3.98,3.98,0.0
1681,4.09,4.09,3.98,3.98,0.0
1682,4.09,4.09,3.98,3.98,0.0
1683,4.09,4.09,3.98,3.98,0.0
1684,4.09,4.09,3.98,3.98,0.0
1685,4.09,4.09,3.98,3.98,0.0
1686,4.09,4.09,3.98,3.98,0.0
1687,4.09,4.09,3.98,3.98,0.0
1688,4.09,4.09,3.98,3.98,0.0
1689,4.09,4.09,3.98,3.98,0.0
1690,4.09,4.09,3.98,3.98,0.0
1691,4.09,4.09,3.98,3.98,0.0
1692,4.09,4.09,3.98,3.98,0.0
1693,4.09,4.09,3.98,3.98,0.0
1694,4.09,4.09,3.98,3.98,0.0
1695,4.09,4.09,3.98,3.98,0.0
1696,4.09,4.09,3.98,3.98,0.0
1697,4.09,4.09,3.98,3.98,0.0
1698,4.09,4.09,3.98,3.98,0.0
1699,4.09,4.09,3.98,3.98,0.0
1700,4.09,4.09,3.98,3.98,0.0
1701,4.09,4.09,3.98,3.98,0.0
1702,4.09,4.09,3.98,3.98,0.0
1703,4.09,4.09,3.98,3.98,0.0
1704,4.09,4.09,3.98,3.98,0.0
1705,4.09,4.09,3.98,3.98,0.0
1706,4.09,4.09,3.98,3.98,0.0
1707,4.09,4.09,3.98,3.98,0.0
1708,4.09,4.09,3.98,3.98,0.0
1709,4.09,4.09,3.98,3.98,0.0
1710,4.09,4.09,3.98,3.98,0.0
1711,4.09,4.09,3.98,3.98,0.0
1712,4.09,4.09,3.98,3.98,0.0
1713,4.09,4.09,3.98,3.98,0.0
1714,4.09,4.09,3.98,3.98,0.0
1715,4.09,4.09,3.98,3.98,0.0
1716,4.09,4.09,3.98,3.98,0.0
1717,4.09,4.09,3.98,3.98,0.0
1718,4.09,4.09,3.98,3.98,0.0
1719,4.09,4.09,3.98,3.98,0.0
1720,4.09,4.09,3.98,3.98,0.0
1721,4.09,4.09,3.98,3.98,0.0
1722,4.09,4.09,3.98,3.98,0.0
1723,4.09,4.09,3.98,3.98,0.0
1724,4.09,4.09,3.98,3.98,0.0
1725,4.09,4.09,3.98,3.98,0.0
1726,4.09,4.09,3.98,3.98,0.0
1727,4.09,4.09,3.98,3.98,0.0
1728,4.09,4.09,3.98,3.98,0.0
1729,4.09,4.09,3.98,3.98,0.0
1730,4.09,4.09,3.98,3.98,0.0
1731,4.09,4.09,3.98,3.98,0.0
1732,4.09,4.09,3.98,3.98,0.0
1733,4.09,4.09,3.98,3.98,0.0
1734,4.09,4.09,3.98,3.98,0.0
1735,4.09,4.09,3.98,3.98,0.0
1736,4.09,4.09,3.98,3.98,0.0
1737,4.09,4.09,3.98,3.98,0.0
1738,4.09,4.09,3.98,3.98,0.0
1739,4.09,4.09,3.98,3.98,0.0
1740,4.09,4.09,3.98,3.98,0.0
1741,4.09,4.09,3.98,3.98,0.0
1742,4.09,4.09,3.98,3.98,0.0
1743,4.09,4.09,3.98,3.98,0.0
1744,4.09,4.09,3.98,3.98,0.0
1745,4.09,4.09,3.98,3.98,0.0
1746,4.09,4.09,3.98,3.98,0.0
1747,4.09,4.09,3.98,3.98,0.0
1748,4.09,4.09,3.98,3.98,0.0
1749,4.09,4.09,3.98,3.98,0.0
1750,4.09,4.09,3.98,3.98,0.0
1751,4.09,4.09,3.98,3.98,0.0
1752,4.09,4.09,3.98,3.98,0.0
1753,4.09,4.09,3.98,3.98,0.0
1754,4.09,4.09,3.98,3.98,0.0
1755,4.09,4.09,3.98,3.98,0.0
1756,4.09,4.09,3.98,3.98,0.0
1757,4.09,4.09,3.98,3.98,0.0
1758,4.09,4.09,3.98,3.98,0.0
1759,4.09,4.09,3.98,3.98,0.0
1760,4.09,4.09,3.98,3.98,0.0
1761,4.09,4.09,3.98,3.98,0.0
1762,4.09,4.09,3.98,3.98,0.0
1763,4.09,4.09,3.98,3.98,0.0
1764,4.09,4.09,3.98,3.98,0.0
1765,4.09,4.09,3.98,3.98,0.0
1766,4.09,4.09,3.98,3.98,0.0
1767,4.09,4.09,3.98,3.98,0.0
1768,4.09,4.09,3.98,3.98,0.0
1769,4.09,4.09,3.98,3.98,0.0
1770,4.09,4.09,3.98,3.98,0.0
1771,4.09,4.09,3.98,3.98,0.0
1772,4.09,4.09,3.98,3.98,0.0
1773,4.09,4.09,3.98,3.98,0.0
1774,4.09,4.09,3.98,3.98,0.0
1775,4.09,4.09,3.98,3.98,0.0
1776,4.09,4.09,3.98,3.98,0.0
1777,3.14,3.14,3.69,3.69,0.0
1778,3.14,3.14,3.69,3.69,0.0
1779,3.14,3.14,3.69,3.69,0.0
1780,3.14,3.14,3.69,3.69,0.0
1781,3.14,3.14,3.69,3.69,0.0
1782,3.14,3.14,3.69,3.69,0.0
1783,3.14,3.14,3.69,3.69,0.0
1784,3.14,3.14,3.69,3.69,0.0
1785,3.14,3.14,3.69,3.69,0.0
1786,3.14,3.14,3.69,3.69,0.0
1787,3.14,3.14,3.69,3.69,0.0
1788,3.14,3.14,3.69,3.69,0.0
1789,3.14,3.14,3.69,3.69,0.0
1790,3.14,3.14,3.69,3.69,0.0
1791,3.14,3.14,3.69,3.69,0.0
1792,3.14,3.14,3.69,3.69,0.0
1793,3.14,3.14,3.69,3.69,0.0
1794,3.14,3.14,3.69,3.69,0.0
1795,3.14,3.14,3.69,3.69,0.0
1796,3.14,3.14,3.69,3.69,0.0
1797,3.14,3.14,3.69,3.69,0.0
1798,3.14,3.14,3.69,3.69,0.0
1799,3.14,3.14,3.69,3.69,0.0
1800,3.14,3.14,3.69,3.69,0.0
1801,3.14,3.14,3.69,3.69,0.0
1802,3.14,3.14,3.69,3.69,0.0
1803,3.14,3.14,3.69,3.69,0.0
1804,3.14,3.14,3.69,3.69,0.0
1805,3.14,3.14,3.69,3.69,0.0
1806,3.14,3.14,3.69,3.69,0.0
1807,3.14,3.14,3.69,3.69,0.0
1808,3.14,3.14,3.69,3.69,0.0
1809,3.14,3.14,3.69,3.69,0.0
1810,3.14,3.14,3.69,3.69,0.0
1811,3.14,3.14,3.69,3.69,0.0
1812,3.14,3.14,3.69,3.69,0.0
1813,3.14,3.14,3.69,3.69,0.0
1814,3.14,3.14,3.69,3.69,0.0
1815,3.14,3.14,3.69,3.69,0.0
1816,3.14,3.14,3.69,3.69,0.0
1817,3.14,3.14,3.69,3.69,0.0
1818,3.14,3.14,3.69,3.69,0.0
1819,3.14,3.14,3.69,3.69,0.0
1820,3.14,3.14,3.69,3.69,0.0
1821,3.14,3.14,3.69,3.69,0.0
1822,3.14,3.14,3.69,3.69,0.0
1823,3.14,3.14,3.69,3.69,0.0
1824,3.14,3.14,3.69,3.69,0.0
1825,3.14,3.14,3.69,3.69,0.0
1826,3.14,3.14,3.69,3.69,0.0
1827,3.14,3.14,3.69,3.69,0.0
1828,3.14,3.14,3.69,3.69,0.0
1829,3.14,3.14,3.69,3.69,0.0
1830,3.14,3.14,3.69,3.69,0.0
1831,3.14,3.14,3.69,3.69,0.0
1832,3.14,3.14,3.69,3.69,0.0
1833,3.14,3.14,3.69,3.69,0.0
1834,3.14,3.14,3.69,3.69,0.0
1835,3.14,3.14,3.69,3.69,0.0
1836,3.14,3.14,3.69,3.69,0.0
1837,3.14,3.14,3.69,3.69,0.0
1838,3.14,3.14,3.69,3.69,0.0
1839,3.14,3.14,3.69,3.69,0.0
1840,3.14,3.14,3.69,3.69,0.0
1841,3.14,3.14,3.69,3.69,0.0
1842,3.14,3.14,3.69,3.69,0.0
1843,3.14,3.14,3.69,3.69,0.0
1844,3.14,3.14,3.69,3.69,0.0
1845,3.14,3.14,3.69,3.69,0.0
1846,3.14,3.14,3.69,3.69,0.0
1847,3.14,3.14,3.69,3.69,0.0
1848,3.14,3.14,3.69,3.69,0.0
