Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.7742711171923
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0805982033467
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.8577197531595
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.3080299601093
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.969839326482
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.2467701249225
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.2467701249225
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.1786490321986
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.1786490321986
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.9228834860867
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.544567619829
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.763674151558
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.763674151558
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.2609446440708
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.2609446440708
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.2609446440708
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.2609446440708
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.2609446440708
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.5408725775198
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.6308807331784
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.8978010885405
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.8978010885405
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.8978010885405
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.8978010885405
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.8978010885405
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.260821110395
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.7616305827985
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.2749609262448
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.2749609262448
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.2749609262448
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.2749609262448
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0605453629814
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0605453629814
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0605453629814
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0605453629814
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.6866268769526
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.6866268769526
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.6866268769526
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.6866268769526
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.6866268769526
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.92713543618984
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.1902340365272
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.74099502518
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.036320553149
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.036320553149
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.036320553149
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.036320553149
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046.823814312158
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.196871972481
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.4077466365466
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.428943691889
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.428943691889
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.428943691889
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.4935581741842
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0057453041186
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0057453041186
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.450621775725
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0700725188071
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.6208335074598
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.4346608880337
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.969839326482
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.969839326482
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.969839326482
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.969839326482
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.2439905664983
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.3728982665452
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.3728982665452
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.3884654090239
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2163303805809
