Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,2.3871984e7,0.0,1.3215202e7,0.0,0.0,2.0671001e6,0.0,0.0,137304.84,0.0,3.9291588e7
t1,9259.48744874751,0.0,2502.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,12467.701856646036
t2,8932.713341623017,0.0,2420.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,12058.927749521543
t3,8774.316363610455,0.0,2380.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,11860.53077150898
t4,8705.157572405431,0.0,2364.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,11775.371980303957
t5,8768.316363610455,0.0,2379.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,11853.53077150898
t6,9025.911830629297,0.0,2444.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,12176.126238527822
t7,9485.023369064467,0.0,2559.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,12750.237776962993
t8,9986.214303102148,0.0,2684.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,13376.428711000674
t9,10649.782366251762,0.0,2850.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14205.996774150288
t10,11058.754962382536,0.0,2953.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14717.969370281062
t11,11220.13209149447,0.0,2994.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14920.346499392996
t12,11217.112242593841,0.0,2993.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14916.326650492367
t13,11145.953451388817,0.0,2975.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14827.167859287343
t14,11055.735113481907,0.0,2953.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14714.949521380433
t15,11020.655717879396,0.0,2944.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14670.870125777921
t16,11041.715264581278,0.0,2949.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14696.929672479804
t17,11591.025292022729,0.0,3086.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15383.239699921254
t18,12408.950635383648,0.0,3292.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,16407.165043282173
t19,12413.970484284277,0.0,3293.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,16413.184892182802
t20,12174.414715066694,0.0,3233.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,16113.62912296522
t21,11701.283327730895,0.0,3115.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15522.49773562942
t22,10922.41753107186,0.0,2920.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14548.631938970386
t23,10052.353245406546,0.0,2701.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,13459.567653305072
t24,9170.2691108406,0.0,2479.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,12355.483518739125
t25,8535.76059439287,0.0,2321.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,11562.975002291396
t26,8211.986487268377,0.0,2239.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,11157.200895166903
t27,8081.688753758957,0.0,2207.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,10994.903161657483
t28,8088.708602659585,0.0,2209.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,11003.923010558112
t29,8361.343767479682,0.0,2277.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,11344.558175378208
t30,9193.308808641857,0.0,2485.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,12384.523216540383
t31,10708.92130855616,0.0,2865.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14280.135716454686
t32,11558.926047519592,0.0,3079.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15344.140455418117
t33,11743.382572234033,0.0,3126.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15575.59698013256
t34,11846.620759041572,0.0,3151.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15703.835166940098
t35,11944.858945849108,0.0,3176.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15827.073353747634
t36,11926.81924804785,0.0,3170.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15803.033655946376
t37,11804.521514538432,0.0,3140.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15650.735922436957
t38,11719.32302553215,0.0,3119.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15544.537433430676
t39,11585.005443122103,0.0,3085.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15376.219851020629
t40,11591.025292022729,0.0,3086.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15383.239699921254
t41,12151.335319464179,0.0,3227.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,16084.549727362704
t42,12970.300360626356,0.0,3432.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,17108.51476852488
t43,12856.022476017562,0.0,3404.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,16966.236883916088
t44,12426.010182085534,0.0,3296.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,16428.22458998406
t45,11805.521514538432,0.0,3140.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,15651.735922436957
t46,10894.357984369977,0.0,2912.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,14512.572392268503
t47,9751.638684983936,0.0,2625.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,13082.853092882462
t48,8717.197270206689,0.0,2366.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,11789.411678105214
t49,8057.6093581564455,0.0,2201.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,10964.823766054971
t50,7640.6169131250435,0.0,2097.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,10443.831321023568
t51,7437.14053950997,0.0,2045.0,0.0,0.0,706.2144078985258,0.0,0.0,0.0,0.0,10188.354947408496
