,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
AnnualSum,2.035708289655016e7,200307.64487113242,-236658.3705944382,0.0,0.0,1310.489664110889,0.0,7.100567468432312e6,-51142.807494695764,-2.7371467321428575e7,1.3127521976420797e7,0.0,0.0,0.0,0.0,282.410728021978,0.0,-5.277703361320995e6,-32962.20714651309,-7.81713881868132e6,5.572459303146318e6,0.0,0.0,0.0,0.0,134.8273901098901,0.0,-1.8228641071113178e6,-18180.600348182677,-3.731549423076923e6
t27,6896.248694125459,0.0,-0.0,0.0,-0.0,0.0,0.0,838.9960559329965,-8.244750058455276,-7727.0,2207.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2207.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-838.9960559329965,-8.244750058455276,-1054.0
t28,6903.229231535837,0.0,-0.0,0.0,-0.0,0.0,0.0,838.0057872278069,-8.235018763644934,-7733.0,2209.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2209.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-838.0057872278069,-8.235018763644934,-1055.0
t29,7174.606428667977,0.0,-0.0,0.0,-0.0,0.0,0.0,806.3171886617378,-7.923617329713964,-7973.0,2277.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2277.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-806.3171886617378,-7.923617329713964,-1087.0
t30,8002.679632295529,0.0,-0.0,0.0,-0.0,0.0,0.0,708.2805868479617,-6.960219143490026,-8704.0,2485.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2485.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-708.2805868479617,-6.960219143490026,-1186.0
t31,9511.137440984565,0.0,-0.0,0.0,-0.0,0.0,0.0,528.0516825034439,-5.189123488007631,-10034.0,2865.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2865.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-528.0516825034439,-5.189123488007631,-1368.0
t32,10357.171719432876,0.0,-0.0,0.0,-0.0,0.0,0.0,428.0345432792886,-4.206262712163008,-10781.0,3079.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3079.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-428.0345432792886,-4.206262712163008,-1469.0
t33,10540.724079871597,0.0,-0.0,0.0,-0.0,0.0,0.0,405.2583630599265,-3.9824429315251235,-10942.0,3126.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3126.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-405.2583630599265,-3.9824429315251235,-1492.0
t34,10643.49052879615,0.0,-0.0,0.0,-0.0,0.0,0.0,393.3751385976507,-3.86566739380101,-11033.0,3151.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3151.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-393.3751385976507,-3.86566739380101,-1504.0
t35,10741.256977720703,0.0,-0.0,0.0,-0.0,0.0,0.0,381.49191413537477,-3.7488918560768965,-11119.0,3176.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3176.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-381.49191413537477,-3.7488918560768965,-1516.0
t36,10723.295902899941,0.0,-0.0,0.0,-0.0,0.0,0.0,383.47245154575404,-3.7683544456975815,-11103.0,3170.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3170.0,1901.2408059914517,0.0,-0.0,0.0,-0.0,0.0,0.0,-383.47245154575404,-3.7683544456975815,-1514.0
