Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1,12372.484775860445,0.0,5844.649109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23277.356100426015
t2,12372.810016819449,0.0,5844.731109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23277.763341385016
t3,12372.967627567657,0.0,5844.771109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23277.960952133228
t4,12373.03647186694,0.0,5844.7871095750015,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23278.045796432507
t5,12372.973627567657,0.0,5844.772109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23277.967952133225
t6,12372.717211445346,0.0,5844.707109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23277.64653601091
t7,12372.260301350365,0.0,5844.592109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23277.07462591593
t8,12371.761469105742,0.0,5844.467109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23276.45079367131
t9,12371.101006650322,0.0,5844.301109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23275.624331215888
t10,12370.693960317212,0.0,5844.198109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23275.114284882777
t11,12370.533330106417,0.0,5844.157109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23274.91265467198
t12,12370.536310643827,0.0,5844.158109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23274.916635209393
t13,12370.607154943109,0.0,5844.176109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23275.00547950868
t14,12370.696940854623,0.0,5844.198109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23275.11726542019
t15,12370.731863004265,0.0,5844.207109575001,0.0,0.0,4009.15531191859,0.0,1051.0669030719778,0.0,0.0,23275.161187569833
