Zone,1,2,3,Total
CO2_Price_1,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,0.0,0.0,0.0
CO2_Price_3,0.0,0.0,0.0,0.0
AnnualSum,9411.190951265942,4992.5343021562085,1384.165795547885,15787.891048970036
t1,3.650421441946934,0.9452235744,0.4728933144166687,5.0685383307636025
t2,3.5215953904054236,0.9142450240000001,0.4728933144166687,4.908733728822092
t3,3.4591496310610585,0.8991335360000001,0.4728933144166687,4.831176481477727
t4,3.4318847596833133,0.8930889408000001,0.4728933144166687,4.797867014899982
t5,3.4567842162610587,0.8987557488000001,0.4728933144166687,4.828433279477728
t6,3.5583375712776055,0.9233119168,0.4728933144166687,4.954542802494275
t7,3.7393357759218255,0.9667574448000001,0.4728933144166687,5.1789865351384945
t8,3.936923184754918,1.0139808448,0.4728933144166687,5.423797343971587
t9,4.198525470985157,1.07669352,0.4728933144166687,5.7481123054018255
t10,4.359757109598849,1.1156056016000002,0.4728933144166687,5.948256025615518
t11,4.423377751195996,1.1310948768,0.4728933144166687,6.027365942412665
t12,4.422187218648777,1.1307170896000003,0.4728933144166687,6.025797622665446
t13,4.394133875671032,1.12391692,0.4728933144166687,5.990944110087701
t14,4.358566577051631,1.1156056016000002,0.4728933144166687,5.9470654930683
t15,4.344737023462758,1.1122055168000002,0.4728933144166687,5.929835854679427
t16,4.353039450704412,1.1140944528000003,0.4728933144166687,5.940027217921082
t17,4.5695971288208135,1.1658512992,0.4728933144166687,6.208341742437482
t18,4.892052580900981,1.2436754624000002,0.4728933144166687,6.60862135771765
t19,4.894031585048199,1.2440532496,0.4728933144166687,6.610978149064868
t20,4.799590124726091,1.2213860176,0.4728933144166687,6.49386945674276
t21,4.613064793734652,1.176807128,0.4728933144166687,6.262765236151321
t22,4.3060080132961405,1.103138624,0.4728933144166687,5.88203995171281
t23,3.962997523585446,1.0204032272,0.4728933144166687,5.456294065202115
t24,3.6152483791275327,0.9365344688000001,0.4728933144166687,5.024676162344202
t25,3.365102406538949,0.8768440912000001,0.4728933144166687,4.714839812155618
t26,3.2374590623974386,0.8458655408000001,0.4728933144166687,4.5562179176141075
t27,3.1860910311891657,0.8337763504000001,0.4728933144166687,4.492760696005835
t28,3.1888585069363837,0.8345319248,0.4728933144166687,4.496283746153052
t29,3.2963410492473666,0.8602214544000001,0.4728933144166687,4.629455818064035
t30,3.62433145282197,0.9388011920000001,0.4728933144166687,5.036025959238638
t31,4.221840159215685,1.0823603280000003,0.4728933144166687,5.777093801632354
t32,4.556942457484724,1.1632067888000002,0.4728933144166687,6.193042560701393
t33,4.629661823070743,1.1809627872000001,0.4728933144166687,6.283517924687412
t34,4.670362012237362,1.1904074672000002,0.4728933144166687,6.333662793854031
t35,4.70909102240398,1.1998521472,0.4728933144166687,6.381836484020648
t36,4.701979127709543,1.1975854240000001,0.4728933144166687,6.372457866126212
t37,4.65376498290127,1.1862518080000002,0.4728933144166687,6.312910105317939
t38,4.620176688429089,1.1783182768000002,0.4728933144166687,6.271388279645758
t39,4.567223888873597,1.165473512,0.4728933144166687,6.205590715290266
t40,4.5695971288208135,1.1658512992,0.4728933144166687,6.208341742437482
t41,4.790491400737216,1.2191192944000002,0.4728933144166687,6.482504009553885
t42,5.11335673891182,1.2965656704000001,0.4728933144166687,6.882815723728489
t43,5.068304305650765,1.2859876288000003,0.4728933144166687,6.827185248867433
t44,4.898778064942637,1.2451866112000003,0.4728933144166687,6.616857990559306
t45,4.65415921870127,1.1862518080000002,0.4728933144166687,6.313304341117939
t46,4.294945935454486,1.1001163264000002,0.4728933144166687,5.867955576271155
t47,3.844445078285591,0.9916914000000001,0.4728933144166687,5.309029792702259
t48,3.4366312395777503,0.8938445152000002,0.4728933144166687,4.803369069194419
t49,3.176598071400293,0.8315096272000001,0.4728933144166687,4.481001013016962
t50,3.012204721239382,0.7922197584,0.4728933144166687,4.277317794056051
t51,2.931987050306145,0.7725748240000001,0.4728933144166687,4.1774551887228135
t52,2.9114398378228357,0.7676635904000001,0.4728933144166687,4.151996742639504
t53,3.0027274117449454,0.7895752480000001,0.4728933144166687,4.265195974161614
t54,3.3058261838890215,0.8624881776000001,0.4728933144166687,4.64120767590569
t55,3.908862016629954,1.0071806752,0.4728933144166687,5.388936006246623
t56,4.241598900098993,1.0872715616,0.4728933144166687,5.801763776115662
t57,4.275187194571176,1.0955828800000003,0.4728933144166687,5.843663388987845
t58,4.256216925287866,1.0910494336,0.4728933144166687,5.820159673304535
t59,4.261751876782303,1.0921827952,0.4728933144166687,5.826827986398972
t60,4.242781607498993,1.0876493488,0.4728933144166687,5.803324270715662
t61,4.190617279543503,1.0751823712,0.4728933144166687,5.738692965160172
t62,4.15663474927132,1.0672488400000002,0.4728933144166687,5.696776903687989
t63,4.108814840263047,1.0555374368000001,0.4728933144166687,5.637245591479716
t64,4.1127728485574835,1.0562930112000002,0.4728933144166687,5.641959174174152
t65,4.3328864740211035,1.1091832192000002,0.4728933144166687,5.914963007637772
t66,4.737546426328944,1.2066523168,0.4728933144166687,6.417092057545612
t67,4.741890845276163,1.2074078912000001,0.4728933144166687,6.422192050892831
t68,4.622147867429089,1.1786960640000002,0.4728933144166687,6.273737245845758
t69,4.427722170143213,1.1322282384000002,0.4728933144166687,6.032843722959881
t70,4.105653128715829,1.0547818624,0.4728933144166687,5.6333283055324985
t71,3.703768477302425,0.9580683392000001,0.4728933144166687,5.134730130919094
t72,3.3271618679723307,0.8677771984000001,0.4728933144166687,4.667832380788999
t73,3.085318322625401,0.8095979696000001,0.4728933144166687,4.367809606642069
t74,2.9636041657783276,0.780130568,0.4728933144166687,4.2166280481949965
t75,2.909066597875618,0.7672858032000002,0.4728933144166687,4.149245715492286
t76,2.9118340736228356,0.7680413776000001,0.4728933144166687,4.152768765639505
t77,3.0145779611866006,0.7925975456000001,0.4728933144166687,4.280068821203269
t78,3.3473148446556396,0.8723106448000001,0.4728933144166687,4.692518803872308
t79,3.9776233739215363,1.023803312,0.4728933144166687,5.4743200003382055
t80,4.3293305266738855,1.1084276448000001,0.4728933144166687,5.910651485890554
t81,4.358172341251631,1.1152278144,0.4728933144166687,5.9462934700683
t82,4.384656566176594,1.1216501968000003,0.4728933144166687,5.979200077393263
t83,4.405598014459905,1.1265614304,0.4728933144166687,6.005052759276573
t84,4.393345404071032,1.12391692,0.4728933144166687,5.990155638487701
t85,4.346716027609976,1.1125833040000002,0.4728933144166687,5.932192646026645
t86,4.321422335232231,1.1065387088000003,0.4728933144166687,5.900854358448901
t87,4.268871596623957,1.0936939440000002,0.4728933144166687,5.835458855040626
t88,4.261357640982304,1.0921827952,0.4728933144166687,5.826433750598973
t89,4.466056944509833,1.1412951312000001,0.4728933144166687,6.080245390126502
t90,4.913001854331509,1.2489644832000002,0.4728933144166687,6.634859651948178
t91,4.943034201456473,1.25614244,0.4728933144166687,6.672069955873142
t92,4.824087520356618,1.2274306128,0.4728933144166687,6.524411447573287
t93,4.6367737177651795,1.182473936,0.4728933144166687,6.292140968181848
t94,4.301269358548922,1.1016274752000002,0.4728933144166687,5.87579014816559
t95,3.8665770591161173,0.9969804208000002,0.4728933144166687,5.336450794332786
t96,3.4812816118915872,0.9044225568,0.4728933144166687,4.858597483108256
t97,3.2299529319030027,0.8443543920000001,0.4728933144166687,4.547200638319672
t98,3.1015211161614924,0.8133758416000001,0.4728933144166687,4.387790272178162
t99,3.041062186111564,0.7986421408000001,0.4728933144166687,4.312597641328233
t100,3.038294710364346,0.7982643536,0.4728933144166687,4.309452378381015
t101,3.1430097769281105,0.8235760960000001,0.4728933144166687,4.439479187344779
t102,3.4623113426082774,0.9002668976000001,0.4728933144166687,4.835471554624946
t103,4.088669688726957,1.050248416,0.4728933144166687,5.611811419143625
t104,4.4229835153959955,1.1310948768,0.4728933144166687,6.026971706612664
t105,4.445509732026523,1.1363838976000002,0.4728933144166687,6.054786944043192
t106,4.43128594263765,1.1329838128,0.4728933144166687,6.037163069854318
t107,4.419427568048778,1.1299615152000002,0.4728933144166687,6.022282397665447
t108,4.388204688376595,1.1227835584,0.4728933144166687,5.983881561193264
t109,4.351060446557195,1.1137166656000002,0.4728933144166687,5.937670426573864
t110,4.347504499209976,1.1125833040000002,0.4728933144166687,5.932981117626645
t111,4.334463417221103,1.1095610064000003,0.4728933144166687,5.916917738037772
t112,4.370030715840504,1.1182501120000001,0.4728933144166687,5.961174142257173
t113,4.596467764398562,1.1726514688000003,0.4728933144166687,6.242012547615231
t114,4.952125100298127,1.2580313760000001,0.4728933144166687,6.683049790714795
t115,4.938287721562037,1.2546312912000002,0.4728933144166687,6.665812327178705
t116,4.81776409726218,1.225919464,0.4728933144166687,6.516576875678848
t117,4.61583226948187,1.1771849152000002,0.4728933144166687,6.265910499098539
t118,4.292178459707268,1.099360752,0.4728933144166687,5.864432526123936
t119,3.8669712949161172,0.9973582080000001,0.4728933144166687,5.337222817332786
t120,3.486422327586023,0.9059337056000001,0.4728933144166687,4.865249347602692
t121,3.228368163555784,0.8439766048000001,0.4728933144166687,4.545238082772453
t122,3.080966078530965,0.8084646080000001,0.4728933144166687,4.362324000947634
t123,3.0133952537866002,0.7922197584,0.4728933144166687,4.278508326603269
t124,2.9892920939560725,0.7865529504000001,0.4728933144166687,4.248738358772741
t125,3.075833187983746,0.8073312464000001,0.4728933144166687,4.356057748800415
t126,3.372214301233386,0.8783552400000001,0.4728933144166687,4.723462855650054
t127,3.9317824690604826,1.0128474832,0.4728933144166687,5.417523266677152
t128,4.311148728990576,1.1038941984000001,0.4728933144166687,5.887936241807244
t129,4.428518466890432,1.1322282384000002,0.4728933144166687,6.033640019707101
t130,4.505180190476451,1.1507398112,0.4728933144166687,6.12881331609312
t131,4.556548221684725,1.1632067888000002,0.4728933144166687,6.192648324901394
t132,4.573145251020815,1.1669846608,0.4728933144166687,6.213023226237484
t133,4.539951192348633,1.1590511296000001,0.4728933144166687,6.171895636365302
t134,4.501624243129232,1.1499842368000002,0.4728933144166687,6.124501794345901
t135,4.438397837332087,1.1344949616000002,0.4728933144166687,6.045786113348757
