Zone,1,2,3,Total
CO2_Price_1,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,-1.061713033969791,0.0,0.0
CO2_Price_3,0.0,0.0,0.0,0.0
AnnualSum,7.291871700586282e6,7.816793988942351e6,3081.064214533343,1.5111746753743166e7
t1,3934.362675725763,945.2235744000001,0.0,4879.586250125763
t2,3805.5366241842535,914.2450240000001,0.0,4719.781648184254
t3,3743.090864839889,899.1335360000002,0.0,4642.224400839889
t4,3715.8259934621437,893.0889408,0.0,4608.914934262144
t5,3740.725450039889,898.7557488000001,0.0,4639.481198839889
t6,3842.2788050564354,923.3119168000002,0.0,4765.590721856435
t7,4023.2770097006555,966.7574448000001,0.0,4990.034454500656
t8,4220.864418533748,1013.9808448000002,0.0,5234.845263333748
t9,4482.466704763987,1076.69352,0.0,5559.160224763987
t10,4643.6983433776795,1115.6056016,0.0,5759.30394497768
t11,4707.318984974826,1131.0948768000003,0.0,5838.413861774827
t12,4706.128452427607,1130.7170896,0.0,5836.845542027607
t13,4678.075109449861,1123.9169200000001,0.0,5801.992029449861
t14,4642.5078108304615,1115.6056016,0.0,5758.113412430462
t15,4628.678257241588,1112.2055168,0.0,5740.8837740415875
t16,4636.980684483243,1114.0944528,0.0,5751.075137283243
t17,4741.975155565513,1274.08352618488,0.0,6016.058681750393
t18,4741.975155565513,1664.7354810005766,0.0,6406.710636566089
t19,4741.975155565513,1667.0331845579506,0.0,6409.008340123463
t20,4741.975155565513,1552.744262557242,0.0,6294.719418122755
t21,4741.975155565513,1327.209191264485,0.0,6069.184346829998
t22,4589.949247074969,1103.1386240000002,0.0,5693.087871074969
t23,4246.938757364275,1020.4032272000001,0.0,5267.341984564276
t24,3899.1896129063634,936.5344688000001,0.0,4835.724081706364
t25,3649.0436403177796,876.8440912000002,0.0,4525.88773151778
t26,3521.4002961762685,845.8655408000001,0.0,4367.2658369762685
t27,3470.032264967996,833.7763504000001,0.0,4303.808615367996
t28,3472.7997407152143,834.5319248000002,0.0,4307.331665515215
t29,3580.2822830261966,860.2214544000002,0.0,4440.5037374261965
t30,3908.2726866007997,938.8011920000001,0.0,4847.0738786008
t31,4505.781392994516,1082.3603280000002,0.0,5588.141720994516
t32,4741.975155565513,1259.1621792105443,0.0,6001.137334776057
t33,4741.975155565513,1347.4663367352139,0.0,6089.441492300727
t34,4741.975155565513,1396.396006718168,0.0,6138.371162283681
t35,4741.975155565513,1443.4133518529256,0.0,6185.388507418438
t36,4741.975155565513,1434.2470761810678,0.0,6176.22223174658
t37,4741.975155565513,1376.1388612474398,0.0,6118.114016812953
t38,4741.975155565513,1335.6198925363435,0.0,6077.595048101856
t39,4741.975155565513,1271.4033576578686,0.0,6013.378513223382
t40,4741.975155565513,1274.08352618488,0.0,6016.058681750393
t41,4741.975155565513,1541.6504790188349,0.0,6283.625634584348
t42,4741.975155565513,1932.3222946225237,0.0,6674.297450188036
t43,4741.975155565513,1878.0369653551859,0.0,6620.012120920699
t44,4741.975155565513,1672.7713088119724,0.0,6414.746464377486
t45,4741.975155565513,1376.521326217079,0.0,6118.496481782592
t46,4578.887169233315,1100.1163264,0.0,5679.003495633315
t47,4128.38631206442,991.6914000000002,0.0,5120.07771206442
t48,3720.5724733565794,893.8445152000002,0.0,4614.41698855658
t49,3460.539305179123,831.5096272000001,0.0,4292.048932379123
t50,3296.1459550182126,792.2197584000002,0.0,4088.3657134182126
t51,3215.9282840849755,772.5748240000001,0.0,3988.503108084976
t52,3195.3810716016656,767.6635904000001,0.0,3963.0446620016655
t53,3286.668645523776,789.575248,0.0,4076.243893523776
t54,3589.7674176678515,862.4881776000001,0.0,4452.255595267851
t55,4192.803250408784,1007.1806752000001,0.0,5199.983925608784
t56,4525.540133877824,1087.2715616000003,0.0,5612.811695477824
t57,4559.128428350005,1095.58288,0.0,5654.711308350005
