,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
AnnualSum,1.8496219015589863e7,0.0,0.0,0.0,0.0,1401.0565083271404,0.0,8.98997312313891e6,-116125.87380852216,-2.7371467321428575e7,2.0690997442322955e7,0.0,0.0,0.0,0.0,344.829739010989,0.0,-1.2795473945028003e7,-78729.50835263089,-7.81713881868132e6,4582.286058440359,227780.7682028669,-269117.1647009272,0.0,0.0,199.0770833333334,0.0,3.8055008218891e6,-37396.365455891326,-3.731549423076923e6
t39,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,-1208.9378765716851,-16.333415800828806,-10803.0,3365.3955392291437,0.0,-0.0,0.0,-0.0,0.0,0.0,-278.6808387408596,-1.7147004882841517,-3085.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1487.618715312545,-14.618715312544657,-1473.0
t40,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,-1203.8906831688757,-16.380609203637984,-10808.0,3372.489926034762,0.0,-0.0,0.0,-0.0,0.0,0.0,-284.737956593983,-1.751969440779315,-3086.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1488.6286397628587,-14.62863976285867,-1474.0
t41,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,-706.7667837435449,-20.50450862896926,-11301.0,4080.7377248854236,0.0,-0.0,0.0,-0.0,0.0,0.0,-848.5168697400387,-5.220855145385574,-3227.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1555.2836534835837,-15.283653483583684,-1540.0
t42,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,17.285958651761746,-26.557251024276606,-12019.0,5114.843209676039,0.0,-0.0,0.0,-0.0,0.0,0.0,-1672.5521327164329,-10.291076959605396,-3432.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1655.2661740646713,-16.26617406467121,-1639.0
t43,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,-83.56047932620191,-25.710813046311518,-11919.0,4971.150333720109,0.0,-0.0,0.0,-0.0,0.0,0.0,-1557.5667524340731,-9.583581286036528,-3404.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1641.127231760275,-16.12723176027499,-1625.0
t44,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,-464.72883725788085,-22.542455114633377,-11541.0,4427.813617856752,0.0,-0.0,0.0,-0.0,0.0,0.0,-1124.8922475363795,-6.9213703203731685,-3296.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1589.6210847942602,-15.621084794260206,-1574.0
t45,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,-1013.3146233762218,-17.956668996292183,-10997.0,3643.642045620071,0.0,-0.0,0.0,-0.0,0.0,0.0,-500.56212764448736,-3.079917975583128,-3140.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1513.8767510207092,-14.876751020709055,-1499.0
t46,11614.589971872963,0.0,-0.0,0.0,-0.0,0.0,0.0,-1403.7949859364812,-13.794985936481378,-10197.0,2912.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2912.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1403.7949859364812,-13.794985936481378,-1390.0
t47,10471.870672486924,0.0,-0.0,0.0,-0.0,0.0,0.0,-1265.435336243461,-12.435336243461268,-9194.0,2625.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2625.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1265.435336243461,-12.435336243461268,-1253.0
t48,9437.429257709673,0.0,-0.0,0.0,-0.0,0.0,0.0,-1141.2146288548372,-11.214628854837377,-8285.0,2366.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2366.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1141.2146288548372,-11.214628854837377,-1130.0
t49,8777.841345659432,0.0,-0.0,0.0,-0.0,0.0,0.0,-1060.4206728297163,-10.42067282971615,-7707.0,2201.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2201.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1060.4206728297163,-10.42067282971615,-1050.0
t50,8360.848900628032,0.0,-0.0,0.0,-0.0,0.0,0.0,-1009.9244503140154,-9.924450314015381,-7341.0,2097.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2097.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1009.9244503140154,-9.924450314015381,-1000.0
t51,8157.372527012958,0.0,-0.0,0.0,-0.0,0.0,0.0,-985.686263506479,-9.68626350647901,-7162.0,2045.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2045.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,985.686263506479,-9.68626350647901,-976.0
t52,8105.2534336091885,0.0,-0.0,0.0,-0.0,0.0,0.0,-979.6267168045949,-9.626716804594917,-7116.0,2032.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2032.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,979.6267168045949,-9.626716804594917,-970.0
t53,8336.809202826775,0.0,-0.0,0.0,-0.0,0.0,0.0,-1007.9046014133875,-9.904601413387349,-7319.0,2090.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2090.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1007.9046014133875,-9.904601413387349,-998.0
t54,9105.635301684553,0.0,-0.0,0.0,-0.0,0.0,0.0,-1100.8176508422769,-10.817650842276766,-7994.0,2283.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2283.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1100.8176508422769,-10.817650842276766,-1090.0
t55,10635.267650499483,0.0,-0.0,0.0,-0.0,0.0,0.0,-1285.6338252497414,-12.633825249741577,-9337.0,2666.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2666.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1285.6338252497414,-12.633825249741577,-1273.0
t56,11479.272389462913,0.0,-0.0,0.0,-0.0,0.0,0.0,-1387.6361947314572,-13.636194731457133,-10078.0,2878.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2878.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1387.6361947314572,-13.636194731457133,-1374.0
t57,11564.470878469194,0.0,-0.0,0.0,-0.0,0.0,0.0,-1397.7354392345972,-13.735439234597285,-10153.0,2900.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2900.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1397.7354392345972,-13.735439234597285,-1384.0
t58,11516.351785065428,0.0,-0.0,0.0,-0.0,0.0,0.0,-1391.675892532713,-13.675892532713192,-10111.0,2888.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2888.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1391.675892532713,-13.675892532713192,-1378.0
t59,11530.391482866682,0.0,-0.0,0.0,-0.0,0.0,0.0,-1393.695741433341,-13.69574143334122,-10123.0,2891.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2891.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1393.695741433341,-13.69574143334122,-1380.0
t60,11482.272389462914,0.0,-0.0,0.0,-0.0,0.0,0.0,-1387.6361947314572,-13.636194731457133,-10081.0,2879.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2879.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1387.6361947314572,-13.636194731457133,-1374.0
t61,11349.954807052865,0.0,-0.0,0.0,-0.0,0.0,0.0,-1371.477403526433,-13.477403526432886,-9965.0,2846.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2846.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1371.477403526433,-13.477403526432886,-1358.0
t62,11263.756318046586,0.0,-0.0,0.0,-0.0,0.0,0.0,-1361.3781590232927,-13.378159023292733,-9889.0,2825.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2825.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1361.3781590232927,-13.378159023292733,-1348.0
t63,11142.458584537164,0.0,-0.0,0.0,-0.0,0.0,0.0,-1346.2292922685826,-13.229292268582501,-9783.0,2794.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2794.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1346.2292922685826,-13.229292268582501,-1333.0
t64,11152.49828233842,0.0,-0.0,0.0,-0.0,0.0,0.0,-1348.2491411692106,-13.249141169210532,-9791.0,2796.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2796.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1348.2491411692106,-13.249141169210532,-1335.0
t65,11710.828158680499,0.0,-0.0,0.0,-0.0,0.0,0.0,-1415.9140793402494,-13.914079340249563,-10281.0,2936.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2936.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1415.9140793402494,-13.914079340249563,-1402.0
t66,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,-826.7470892823497,-19.524203090164573,-11182.0,3911.7771138078147,0.0,-0.0,0.0,-0.0,0.0,0.0,-713.3876974465237,-4.389416361291119,-3194.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1540.1347867288735,-15.134786728873454,-1525.0
t67,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,-816.6689408231002,-19.602351549413193,-11192.0,3924.933410726313,0.0,-0.0,0.0,-0.0,0.0,0.0,-724.4757703560873,-4.457640370225722,-3196.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1541.1447111791877,-15.144711179187471,-1526.0
t68,12028.271292372514,0.0,-0.0,0.0,-0.0,0.0,0.0,-1084.9165686413587,-17.354723731154788,-10926.0,3541.4381550897965,0.0,-0.0,0.0,-0.0,0.0,0.0,-418.8609378762105,-2.5772172135858864,-3120.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1503.7775065175692,-14.777506517568902,-1489.0
t69,11951.383927898083,0.0,-0.0,0.0,-0.0,0.0,0.0,-1444.191963949042,-14.191963949041993,-10493.0,2997.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2997.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1444.191963949042,-14.191963949041993,-1430.0
t70,11134.438735636537,0.0,-0.0,0.0,-0.0,0.0,0.0,-1345.2193678182684,-13.219367818268488,-9776.0,2792.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2792.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1345.2193678182684,-13.219367818268488,-1332.0
t71,10115.037018660549,0.0,-0.0,0.0,-0.0,0.0,0.0,-1223.0185093302728,-12.018509330272625,-8880.0,2536.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2536.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1223.0185093302728,-12.018509330272625,-1211.0
