Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,1.849622e7,0.0,2.0690998e7,0.0,0.0,4582.286,0.0,0.0,0.0,227780.77,3.941958e7
t1,9979.719436250494,0.0,2502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12481.719436250494
t2,9652.945329126003,0.0,2420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12072.945329126003
t3,9494.548351113443,0.0,2380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11874.548351113443
t4,9425.389559908419,0.0,2364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11789.389559908419
t5,9488.548351113443,0.0,2379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11867.548351113443
t6,9746.143818132283,0.0,2444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12190.143818132283
t7,10205.255356567453,0.0,2559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12764.255356567453
t8,10706.446290605134,0.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13390.446290605134
t9,11370.01435375475,0.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14220.01435375475
t10,11778.986949885522,0.0,2953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14731.986949885522
t11,11940.364078997456,0.0,2994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14934.364078997456
t12,11937.344230096829,0.0,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14930.344230096829
t13,11866.185438891802,0.0,2975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14841.185438891802
t14,11775.967100984897,0.0,2953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14728.967100984897
t15,11740.887705382382,0.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14684.887705382382
t16,11761.947252084268,0.0,2949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14710.947252084268
t17,12028.271292372514,0.0,3372.489926034762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.761218407275
t18,12028.271292372514,0.0,4406.542839462471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16434.814131834984
t19,12028.271292372514,0.0,4412.624844245518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16440.89613661803
t20,12028.271292372514,0.0,4110.102890085323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16138.374182457837
t21,12028.271292372514,0.0,3513.113179230225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15541.384471602738
t22,11642.649518574846,0.0,2920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14562.649518574846
t23,10772.58523290953,0.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13473.58523290953
t24,9890.501098343588,0.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12369.501098343588
t25,9255.992581895858,0.0,2321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11576.992581895858
t26,8932.218474771364,0.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11171.218474771364
