Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.2160446164445,-132.57971068630172,-137.90932587929902
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.4693837146013,-132.57971068630172,-137.90932587929902
