Zone,1,2,3,Total
CO2_Price_1,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,0.0,0.0,0.0
CO2_Price_3,0.0,0.0,-55.98797533676186,0.0
AnnualSum,8.025490861387767e6,4.959409770410483e6,3.731414595686786e6,1.6716315227485035e7
t1,3180.8933141354305,945.2235744000001,1273.1035450337392,5399.22043356917
t2,3052.6716844694092,914.2450240000001,1273.1035450337392,5240.0202535031485
t3,2990.535885061193,899.1335360000002,1273.1035450337392,5162.772966094933
t4,2963.394997657906,893.0889408,1273.1035450337392,5129.587483491646
t5,2988.1704702611923,898.7557488000001,1273.1035450337392,5160.029764094932
t6,3089.258885373518,923.3119168000002,1273.1035450337392,5285.674347207258
t7,3269.389202196523,966.7574448000001,1273.1035450337392,5509.250192030263
t8,3466.046731221172,1013.9808448000002,1273.1035450337392,5753.131121054912
t9,3726.4246757036267,1076.69352,1273.1035450337392,6076.221740737366
t10,3886.8969124737564,1115.6056016,1273.1035450337392,6275.606059107496
t11,3950.223092131562,1131.0948768000003,1273.1035450337392,6354.4215139653015
t12,3949.0480575811516,1130.7170896,1273.1035450337392,6352.868692214891
t13,3921.1186985778645,1123.9169200000001,1273.1035450337392,6318.139163611604
t14,3885.7218779233467,1115.6056016,1273.1035450337392,6274.431024557086
t15,3871.9543163217027,1112.2055168,1273.1035450337392,6257.263378155442
t16,3880.2102495729355,1114.0944528,1273.1035450337392,6267.408247406675
t17,4095.7450599000485,1165.8512992,1273.1035450337392,6534.699904133789
t18,4416.6972062898985,1243.6754624000002,1273.1035450337392,6933.4762137236385
t19,4418.660712440309,1244.0532496000003,1273.1035450337392,6935.817507074049
t20,4324.653196028806,1221.3860176000003,1273.1035450337392,6819.142758662546
t21,4139.01125085539,1176.8071280000004,1273.1035450337392,6588.92192388913
t22,3833.4112821167723,1103.1386240000002,1273.1035450337392,6209.6534511505115
t23,3492.012584074048,1020.4032272000001,1273.1035450337392,5785.519356307787
t24,3145.8907292809117,936.5344688000001,1273.1035450337392,5355.528743114651
t25,2896.9226044496895,876.8440912000002,1273.1035450337392,5046.870240683429
t26,2769.883682183668,845.8655408000001,1273.1035450337392,4888.8527680174075
t27,2718.748120927506,833.7763504000001,1273.1035450337392,4825.6280163612455
t28,2721.5000986779164,834.5319248000002,1273.1035450337392,4829.135568511656
t29,2828.4867050910625,860.2214544000002,1273.1035450337392,4961.811704524802
t30,3154.9428069817336,938.8011920000001,1273.1035450337392,5366.847544015473
t31,3749.630877956503,1082.3603280000002,1273.1035450337392,6105.094750990243
t32,4083.1678785479958,1163.2067888000001,1273.1035450337392,6519.478212381736
t33,4155.530790207444,1180.9627872,1273.1035450337392,6609.597122441183
t34,4196.045003412373,1190.4074672,1273.1035450337392,6659.556015646112
t35,4234.588037617304,1199.8521472000002,1273.1035450337392,6707.543729851043
t36,4227.507138916481,1197.585424,1273.1035450337392,6698.196107950221
t37,4179.52546406032,1186.2518080000002,1273.1035450337392,6638.880817094059
t38,4146.092149556212,1178.3182768000001,1273.1035450337392,6597.513971389951
t39,4093.387317949638,1165.4735120000003,1273.1035450337392,6531.964374983378
t40,4095.7450599000485,1165.8512992,1273.1035450337392,6534.699904133789
t41,4315.616464027163,1219.1192944,1273.1035450337392,6807.839303460903
t42,4636.947500517835,1296.5656704,1273.1035450337392,7206.616715951574
t43,4592.112039212083,1285.9876288,1273.1035450337392,7151.203213045822
t44,4423.376196341132,1245.1866112,1273.1035450337392,6941.666352574871
t45,4179.91969986032,1186.2518080000002,1273.1035450337392,6639.27505289406
t46,3822.3956982655404,1100.1163264,1273.1035450337392,6195.61556969928
t47,3374.018066659259,991.6914000000002,1273.1035450337392,5638.813011692999
t48,2968.110481558728,893.8445152000002,1273.1035450337392,5135.058541792468
t49,2709.3171531258627,831.5096272000001,1273.1035450337392,4813.930325359602
t50,2545.6987028053213,792.2197584000002,1273.1035450337392,4611.022006239061
t51,2465.8529837954625,772.5748240000001,1273.1035450337392,4511.531352829202
t52,2445.398759292997,767.6635904000001,1273.1035450337392,4486.165894726736
t53,2536.2523893045,789.575248,1273.1035450337392,4598.9311823382395
t54,2837.925345742295,862.4881776000001,1273.1035450337392,4973.517068376034
t55,3438.1250450674743,1007.1806752000001,1273.1035450337392,5718.409265301214
t56,3769.296630858967,1087.2715616000003,1273.1035450337392,6129.671737492707
t57,3802.729945363076,1095.58288,1273.1035450337392,6171.416370396815
t58,3783.852664060611,1091.0494336000002,1273.1035450337392,6148.005642694351
t59,3789.356619561432,1092.1827952,1273.1035450337392,6154.642959795172
t60,3770.479338258967,1087.6493488,1273.1035450337392,6131.232232092706
t61,3718.5629782523943,1075.1823712000003,1273.1035450337392,6066.848894486134
t62,3684.7354279482865,1067.2488400000002,1273.1035450337392,6025.087812982026
t63,3637.147988892124,1055.5374368,1273.1035450337392,5965.788970725864
t64,3641.075001192945,1056.2930112,1273.1035450337392,5970.471557426684
t65,3860.15026087047,1109.1832192000002,1273.1035450337392,6242.43702510421
t66,4262.903959571,1206.6523168,1273.1035450337392,6742.65982140474
t67,4267.232880521412,1207.4078912000002,1273.1035450337392,6747.744316755152
t68,4148.063328556212,1178.6960640000002,1273.1035450337392,6599.862937589952
t69,3954.552013081973,1132.2282384000002,1273.1035450337392,6359.883796515713
t70,3634.0017753417133,1054.7818624000001,1273.1035450337392,5961.887182775453
t71,3233.9923815420048,958.0683392000001,1273.1035450337392,5465.164265775745
t72,2859.16804184476,867.7771984000001,1273.1035450337392,5000.048785278499
t73,2618.4558502647706,809.5979695999999,1273.1035450337392,4701.1573648985095
t74,2497.31511929957,780.130568,1273.1035450337392,4550.549232333309
t75,2443.041017342586,767.2858032000001,1273.1035450337392,4483.430365576326
t76,2445.7929950929974,768.0413776,1273.1035450337392,4486.9379177267365
t77,2548.0564447557326,792.5975456000001,1273.1035450337392,4613.757535389472
t78,2879.228030547225,872.3106448000002,1273.1035450337392,5024.642220380964
t79,3506.5609444261017,1023.8033120000001,1273.1035450337392,5803.467801459841
t80,3856.609811520059,1108.4276448,1273.1035450337392,6238.141001353798
t81,3885.327642123346,1115.2278144000002,1273.1035450337392,6273.6590015570855
t82,3911.672385077044,1121.6501968,1273.1035450337392,6306.426126910784
t83,3932.5208453795076,1126.5614304000003,1273.1035450337392,6332.185820813247
t84,3920.3302269778646,1123.9169200000001,1273.1035450337392,6317.350692011604
t85,3873.9178224721136,1112.5833040000002,1273.1035450337392,6259.604671505854
t86,3848.7481140688274,1106.5387088,1273.1035450337392,6228.390367902567
t87,3796.4298454126647,1093.693944,1273.1035450337392,6163.227334446404
t88,3788.9623837614326,1092.1827952,1273.1035450337392,6154.248723995172
t89,3992.7008114869027,1141.2951312000002,1273.1035450337392,6407.099487720642
t90,4437.537993742774,1248.9644832000001,1273.1035450337392,6959.606021976514
t91,4467.430858896471,1256.1424400000003,1273.1035450337392,6996.676843930211
t92,4349.042105681682,1227.4306128,1273.1035450337392,6849.5762635154215
t93,4162.611688908266,1182.473936,1273.1035450337392,6618.189169942006
t94,3828.688125366362,1101.6274752000002,1273.1035450337392,6203.419145600102
t95,3396.0415615121346,996.9804208,1273.1035450337392,5666.125527345875
t96,3012.5593799140684,904.4225568000002,1273.1035450337392,5190.0854817478075
t97,2762.4085476828463,844.3543920000001,1273.1035450337392,4879.866484716586
t98,2634.5811538168246,813.3758416000001,1273.1035450337392,4721.060540450564
t99,2574.40118770943,798.6421408000001,1273.1035450337392,4646.146873543169
t100,2571.649209959019,798.2643536000002,1273.1035450337392,4643.017108592759
t101,2675.883838621754,823.5760960000001,1273.1035450337392,4772.563479655493
t102,2993.6820986116036,900.2668976000001,1273.1035450337392,5167.052541245343
t103,3617.08032734007,1050.2484160000001,1273.1035450337392,5940.43228837381
t104,3949.828856331562,1131.0948768000003,1273.1035450337392,6354.027278165301
t105,3972.2465869844386,1136.3838976000002,1273.1035450337392,6381.734029618178
t106,3958.0847895827947,1132.9838128000004,1273.1035450337392,6364.172147416534
t107,3946.288406981152,1129.9615152000001,1273.1035450337392,6349.353467214892
t108,3915.2205072770435,1122.7835584000002,1273.1035450337392,6311.107610710783
t109,3878.246743422524,1113.7166656000002,1273.1035450337392,6265.066954056264
t110,3874.7062940721135,1112.5833040000002,1273.1035450337392,6260.393143105853
t111,3861.72720407047,1109.5610064,1273.1035450337392,6244.39175550421
t112,3897.1240247249893,1118.2501120000002,1273.1035450337392,6288.477681758729
t113,4122.491711503336,1172.6514688000002,1273.1035450337392,6568.246725337075
t114,4476.475263747703,1258.0313760000001,1273.1035450337392,7007.6101847814425
t115,4462.71537499565,1254.6312912,1273.1035450337392,6990.450211229389
t116,4342.749678580861,1225.9194640000003,1273.1035450337392,6841.772687614601
t117,4141.763228605801,1177.1849152000002,1273.1035450337392,6592.0516888395405
t118,3819.64372051513,1099.3607520000003,1273.1035450337392,6192.10801754887
t119,3396.435797312134,997.3582080000002,1273.1035450337392,5666.897550345874
t120,3017.669099614891,905.9337056000002,1273.1035450337392,5196.706350248631
t121,2760.8392773324354,843.9766048000001,1273.1035450337392,4877.9194271661745
t122,2614.1346021639483,808.4646080000002,1273.1035450337392,4695.702755197688
t123,2546.873737355733,792.2197584000002,1273.1035450337392,4612.197040789472
t124,2522.8790635028563,786.5529504000001,1273.1035450337392,4582.535558936595
t125,2609.0172096135384,807.3312464,1273.1035450337392,4689.452001047278
t126,2904.0035031505113,878.3552400000002,1273.1035450337392,5055.462288184251
t127,3460.9370115203506,1012.8474832,1273.1035450337392,5746.88803975409
t128,3838.5210018175944,1103.8941984,1273.1035450337392,6215.518745251334
t129,3955.332811832384,1132.2282384000002,1273.1035450337392,6360.664595266124
t130,4031.638081491832,1150.7398112,1273.1035450337392,6455.481437725572
t131,4082.773642747995,1163.2067888000001,1273.1035450337392,6519.0839765817345
t132,4099.293182100049,1166.9846608,1273.1035450337392,6539.381387933789
t133,4066.2541033959405,1159.0511296000002,1273.1035450337392,6498.40877802968
t134,4028.097632141422,1149.9842368000002,1273.1035450337392,6451.185413975161
t135,3965.1656882836155,1134.4949616000001,1273.1035450337392,6372.764194917355
