Zone,1,2,3,Total
CO2_Price_1,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,-5097.745711226299,0.0,0.0
CO2_Price_3,0.0,0.0,0.0,0.0
AnnualSum,3.913710968534656,1.3645836994722362,0.0,5.278294668006892
t1,3.693403981422519,0.6875535229090388,0.0,4.380957504331557
t2,3.4534476928216167,0.6875535229090388,0.0,4.141001215730656
t3,3.274866654962838,0.6875535229090388,0.0,3.962420177871877
t4,3.184983310478127,0.6875535229090388,0.0,3.8725368333871657
t5,3.1711274119804425,0.6875535229090388,0.0,3.858680934889481
t6,3.2400204938160857,0.6875535229090388,0.0,3.9275740167251243
t7,3.387718260259125,0.6875535229090388,0.0,4.075271783168164
t8,3.521161010967903,0.6875535229090388,0.0,4.208714533876941
t9,3.7472535759239016,0.6875535229090388,0.0,4.43480709883294
t10,3.9693940200067463,0.6875535229090388,0.0,4.656947542915785
t11,4.026642929331244,0.7596679271885695,0.0,4.786310856519814
t12,4.026642929331244,0.8065181547809178,0.0,4.833161084112161
t13,4.026642929331244,0.8290126622504572,0.0,4.8556555915817015
t14,4.026642929331244,0.787403415712247,0.0,4.814046345043491
t15,4.026642929331244,0.7420578821941324,0.0,4.768700811525376
t16,4.026642929331244,0.7682886766435764,0.0,4.794931605974821
t17,4.026642929331244,1.2196025876734011,0.0,5.246245517004645
t18,4.026642929331244,1.65116356767901,0.0,5.677806497010254
t19,4.026642929331244,1.6186728352701332,0.0,5.645315764601377
t20,4.026642929331244,1.1807447857276197,0.0,5.207387715058863
t21,4.026642929331244,1.2517108551126386,0.0,5.278353784443882
t22,4.026642929331244,0.9757256094976492,0.0,5.002368538828893
t23,3.9765205590109107,0.6875535229090388,0.0,4.664074081919949
t24,3.639800240920937,0.6875535229090388,0.0,4.327353763829976
t25,3.2431870867998795,0.6875535229090388,0.0,3.930740609708918
t26,3.0396636654188818,0.6875535229090388,0.0,3.727217188327921
t27,2.941860428893432,0.6875535229090388,0.0,3.629413951802471
t28,2.919685521118431,0.6875535229090388,0.0,3.6072390440274695
t29,2.999669969415185,0.6875535229090388,0.0,3.6872234923242235
t30,3.2031933907961814,0.6875535229090388,0.0,3.89074691370522
t31,3.5088791119595757,0.6875535229090388,0.0,4.196432634868614
t32,4.026642929331244,0.6875535229090388,0.0,4.714196452240283
t33,4.026642929331244,0.7255673371263303,0.0,4.752210266457574
t34,4.026642929331244,1.024260545232149,0.0,5.050903474563393
t35,4.026642929331244,1.247115447997894,0.0,5.273758377329138
t36,4.026642929331244,1.3384869167888538,0.0,5.365129846120098
t37,4.026642929331244,1.3300686240078192,0.0,5.356711553339063
t38,4.026642929331244,1.2964304966900246,0.0,5.323073426021269
t39,4.026642929331244,1.2799962368855864,0.0,5.30663916621683
t40,4.026642929331244,1.358744062259582,0.0,5.385386991590826
t41,4.026642929331244,1.852606338555933,0.0,5.879249267887177
t42,4.026642929331244,2.034182020440943,0.0,6.060824949772186
t43,4.026642929331244,2.034182020440943,0.0,6.060824949772186
t44,4.026642929331244,2.034182020440943,0.0,6.060824949772186
t45,4.026642929331244,1.902686317187342,0.0,5.929329246518586
t46,4.026642929331244,1.5173701608680368,0.0,5.544013090199281
t47,4.026642929331244,1.039942144376124,0.0,5.066585073707368
t48,3.949200054104899,0.6875535229090388,0.0,4.636753577013938
