Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,Total
t14,1107.125785028106,-89.4720565803675,-869.0438308956676,-923.0111250013503,-1311.4040278744847,-1199.9981510385749,714.8625323258182,442.64700312301255,222.02121580768434,-149.62511787232194,-1194.9981170302983,-1532.7908074738018,-714.7919528339394,1543.1015779148468,599.9981511942548,-1910.6639660076585,-243.18759745870256,-1399.998458132564,1121.2452560520496,1613.9882846791581,-542.4259529937316,-954.7505350647208,-299.02320517902336,-2113.2179375378646,-506.3912427644084,507.03904329685565,3198.682862558346,1633.3140545003198,-552.3206607775512,2117.671678569834,-1069.9981702306518,-1408.5272149117004,-1271.4945506710355,338.51306529373625,227.21974557607982,-4869.704422410317
t15,1195.0309128399904,-198.0178631303272,-795.703605259027,-848.4717312122914,-996.7847289249514,-1199.9881351526406,715.9978458916196,208.66324622403897,222.99800255858756,-128.5308253902659,-1194.9879417753991,-2183.939197783967,-715.9978163820443,1237.1747480594029,599.9882435068477,-1481.116381600151,-191.87302653632932,-1399.9994981093666,1224.6261504095094,1609.8393912773122,-205.3306903372828,-955.9978054214583,-299.99796559461765,-2445.686030578922,232.5667330345098,113.36086784759524,3199.9977652895577,1516.1293485709027,-466.3396130315048,2118.997770653544,-1069.9881138728026,-1432.997770915482,-818.088856555336,543.5880726601996,148.65511307386714,-4142.2233856666835
t16,717.3010079785573,422.8822749320109,-1129.9662000809733,-1171.966484948204,-635.6280346790796,-1199.994026296713,644.814180939631,-574.6802652184426,174.83021867702374,-299.96966226401327,-1194.9939733108815,-1738.836067919417,-641.5299540715331,1310.4537745488988,599.9940862562571,-1911.90093635712,50.19004392018367,-1399.9936106533848,1731.966045076198,1948.9662550031605,326.27000682037476,-894.2249275222975,-248.7185599246575,-2664.437162245905,697.8898306013734,712.9905181195493,3117.172068023174,1266.3755721596085,-791.9669109122223,2045.2110725337698,-1069.9943706083625,-1432.949803152019,-1436.7227431446947,725.7028663988896,245.42074729310968,-3700.0431240281505
t17,-687.5279068236559,1038.9877474202194,-1129.9898477457468,-1171.989806811234,-617.8987670698277,-1199.99071269045,364.63467443391215,-1546.2349524870308,62.14213724540921,-299.9904986874681,-1194.9905888228873,-776.5478484528701,-369.94747932568043,580.3620312944031,599.9907462290412,-1911.9675520262267,183.916210069361,-1399.981724081586,314.91049734913656,921.4655376267535,-904.9942016511196,-770.2401181041968,299.98792651659517,-2627.408826180732,331.13354008494775,1199.988131141781,2703.128722912269,895.2131711333626,-791.9942670694129,-2118.987296848672,-1069.9926735402732,-1432.9858017871752,601.919799558241,671.119005685022,599.9883000334758,-10654.772691472315
t18,-183.3911163466162,1038.9935377255576,-1129.986775066529,-1171.9867875178854,-1479.9985441001575,-1199.9995724558714,331.6853995749769,-3029.381688533448,82.56443387081072,-299.9871003518338,-1194.9993445359034,-697.4919368697341,-508.322349882782,1232.8733745957163,599.9993596836188,-410.54340974178416,-1726.0628919692388,1399.9747378569127,-805.3277306287551,-1287.9299194610078,-904.9956433987437,-356.27036181826065,299.993679665638,-933.1464237540041,-3479.415010331299,1199.9937064984415,2000.4557484792267,-1048.7623353286908,-791.9956738735314,-2118.9936728348916,-1069.999356649763,-1432.9868705050878,-41.64513882267373,-181.20702670069844,599.9936341253082,-18698.299069402983
t19,690.2956469165491,166.92750946110513,-813.9818603731037,-840.7023716537996,-1391.6882339051454,-1164.0300982420804,379.21813784533674,-2469.20748924796,81.85091385439632,-117.21206926705189,-1127.987999984596,-624.742434812434,-438.04647122258484,914.6726933283027,541.8020297036325,-510.9093260560738,-1186.6304834766765,1399.9984805437214,-1055.7731101171562,-442.33679675633897,-684.1218613808579,-705.7846052317296,-96.5614677187509,-2364.0306217462116,-4548.097011868916,784.1150500104869,2675.478233849468,1353.4171977370524,-528.5159650622048,-179.700258608829,-1010.0423113195294,-1209.658877622151,883.610938034165,-159.32472237355145,187.76477647465273,-13609.934840288863
t20,839.7009506067375,797.3825358139912,-1047.852674988542,-1089.6269020949178,-1398.0599611610014,-1144.3509950671137,301.50564623126974,-2093.639542722648,59.6070363086241,-233.7225202334896,-1016.9239396000693,-570.0646438975339,-356.5294013692006,525.1851285498201,460.3545392900842,-931.9197651876123,-329.49609432739567,1399.995980585941,-783.9227315584362,-364.2572715685313,-845.0577942047097,-785.320903311302,-82.62443770546693,-2676.3806891207823,-4301.332792649418,985.8591722745158,2620.9805377213993,1002.5086209134453,-731.8248905053506,-166.64222365585513,-929.1866496108412,-1353.680331485594,249.60210949769302,636.0492789559353,400.6606782789689,-12953.024940997386
t21,1032.70473892001,1038.994546690428,-1129.980067700526,-1171.9800746373032,-1479.9646119063045,-1199.9653600211634,220.31697216471758,-1691.2976491675408,46.34470956793144,-299.98170608160797,-1082.4426249887072,-674.0524673421966,-272.28710250822667,370.9931136895246,506.5687537606568,-1297.1478952916207,160.82614786733717,1399.9949443998507,-1728.6372190974696,-1945.3260849751528,-904.9956759080351,-955.9946010380801,109.68050706847737,-2941.99456688794,-3945.5358751721133,1199.994603088048,2456.735230905247,-155.29109057418356,-791.9956889238398,-1919.5407139077693,-981.0243124700014,-1432.979662620801,-46.56967077713681,979.9945485890718,599.9945939962364,-17925.84131129018
t22,1248.3524112131615,1038.9964939688252,-936.3689879397483,-975.4577012201977,-1479.9927725434009,-1199.992923236107,415.27707301067585,-1659.0362243437146,78.81309343061385,-173.2942497166678,-952.8737867455391,-466.7335522362066,-429.0021121994659,478.5932865785485,418.9394014556861,-1306.3607944095747,99.21190394445922,1399.9735766923843,-1461.5339594418906,-1660.1914696255926,-904.9964970935496,-955.9926189194034,299.99384908164814,-2941.992533883295,-3856.19678558085,1199.9965184698624,2803.0493050628415,337.82693266715745,-791.9965085087667,-2118.993554734033,-907.6658657941634,-1261.5351853638265,138.35643979147295,979.9925107760486,599.9965149482935,-14902.838772444313
t23,631.4579507992532,1038.9951044335508,-647.1311678731224,-460.1607449382797,-1479.9950244761974,-1199.9950713983442,-250.83098496120192,-2653.822876656208,-34.46084532548518,-77.8936336135953,324.1211712615626,1766.4278078727075,-2.667920239553645,-813.967020028436,-97.57584144488385,-579.8746802001153,806.1998504801858,746.1340418958256,-1519.1840388456567,-1729.4084185951276,-904.995091685212,-955.9938723046503,299.97728482817513,-2941.9938155201758,-4526.960616869124,1199.9951433747087,1695.9560129006413,409.7498962964781,-791.9951194614266,-2118.977111428876,189.64846305673834,-176.62901341225745,2339.9103916349964,979.9938175827994,599.9951433698768,-10935.950829490432
t24,-155.8700873853538,1038.9985531429227,-306.92855930299044,162.0149800782389,-1479.9983608771804,-1199.9983698632793,-336.19423117344013,-2801.7926098509647,-187.183904916354,-22.125194790059144,810.1613560995788,2947.465660883017,61.274997029598154,-1569.506538570815,-401.96510731939463,337.3319644619448,1227.8658669033878,1399.9984672056928,-1670.9108237919365,-1883.5552188743413,-904.9985483747993,-955.9984682796747,299.9787369175301,-2941.9984600494236,-4058.4644780753356,1199.9985619578995,2094.168844572872,547.7763728605591,-791.9985524055045,-2118.9802858887674,857.5372921885554,874.6815180493111,2348.3834779394897,979.9984644768242,599.9985600291601,-6000.834124993032
t25,-791.7758227761122,1038.9956973578737,-712.7241364784278,980.0713820064784,-1479.9983606470369,-1199.993579914323,-565.2600182605494,-3216.8912770192023,-222.9978667830005,-67.10479916853815,906.9692196379992,2999.997733253945,102.1703647681329,-1615.9977640713491,-520.908671281198,390.1567615448762,1059.8488024780331,1399.9984637150624,-1494.4092894684584,-1695.3990336201898,-904.9956661021968,-955.994810422536,299.9779174959018,-2941.994752844665,-4340.954571181545,1199.9957501285323,1244.5080265226834,566.8189332660729,-791.9956913294967,-2118.9777578368416,987.2296005216057,1241.7654291353936,3214.5399466055187,979.9947622102441,599.9957327640651,-6425.33934579325
t26,-811.282403918028,1038.9957699858605,-906.8785689770514,1171.9677420401936,-1479.9983710567292,-1199.9937491860555,-530.4472764297878,-3161.0976378586183,-222.99781737332674,-139.33237426585356,964.4400991824796,2999.99767341688,131.33775180184014,-1615.997710665637,-538.4975410360836,172.09694247724093,1163.3527253663294,1399.998463081967,-1327.9436631948538,-1494.7916095588373,-904.9949882738628,-955.9948895984359,299.97770669756744,-2941.99485357033,-4367.843779834993,1199.9958190712412,1326.5728808596639,742.5508814227504,-791.9950114083769,-2118.9773673959803,1005.2617699724113,843.8071489481088,3371.967560376862,979.9948592484742,599.9958042482866,-6098.748015404684
t27,-674.7971127084986,1038.9988015704923,-956.2287405851769,1171.9979736439082,-1479.9983586167475,-1199.998368131451,-507.1246131648584,-3075.5117819069383,-164.8145703941098,-165.43068741244144,710.7521680765798,2830.5901653923247,253.41524080115985,-1520.8242080223652,-457.9022885861689,-611.8680286851077,1418.6325026185732,1399.9982018063251,-1133.0400649250882,-1171.7328990550564,-904.9970945194931,-955.9988112142242,165.4891483274975,-2941.998807660302,-2623.3074122266416,1199.9988126024227,1213.273453578532,896.7302067400649,-791.9971018521918,-1973.8402976103037,909.5814375803321,-496.23253144999467,3371.9979721363443,979.9988105015027,599.9988099348465,-5646.190073416255
t28,-1035.9923422485956,1038.997525050487,-1129.9643595990683,1171.1973461880698,-1479.9921064231692,-1199.9921755583323,-621.6482749430046,-3262.613161403587,-155.37807909740886,-299.9667122884399,878.2855816964254,2072.7295027732407,418.2285191369501,-1233.6485199048948,-397.98449737279043,-1516.5677417840095,1641.568496519336,1399.9984534464832,-819.5582534038928,1350.7796985724633,-904.9974702155122,-955.9987585526252,-299.9975538304911,-2941.9987532682894,-1368.6280454177502,1199.9975629648595,-49.70224113363075,1694.4451127164207,-791.9974775891034,2118.997431405527,679.0047496386348,-1432.9619049962635,3371.966710421928,979.9987580389031,599.997557884126,-1283.395422577003
t29,-2099.9799793238262,1038.9972650303096,-1129.9933306685332,1167.1810517999809,-1479.9868507975082,-1199.9848349811152,-650.0493703666667,-3157.5360616208095,-193.46198621933382,-299.98887427552404,1194.8899368034372,2838.7067126469196,629.3620017797334,-1558.3563506460262,-599.8962731274268,-1643.2576960948509,1905.9806934144917,1399.9984481985753,-1676.8828611401577,1948.9963547649716,-904.997235228457,-955.9986508774508,-299.9812568852979,-2941.998648439019,668.7805452713968,1199.9985767619469,-475.2731155096961,2142.9963950969545,-791.9972430465907,2118.974218891756,1069.895253884318,-1432.9878725006165,3371.993176607342,979.99865085592,599.9984456404134,784.13923569956
t30,-760.0818674380303,1038.9982552472181,-1129.993114851957,291.1590573604337,-1479.9934315344337,-1199.9886116483788,-597.3932978151879,-2173.787028767805,-222.97280083430599,-299.9933605368553,1194.9778898367992,2999.986230781541,590.156978625415,-1615.9698168096322,-592.7557447254248,-1435.7728492737479,1858.4766443725464,1399.998460662348,-1557.072702990104,1948.9891045607799,-904.9982520266628,-955.9985455216831,-190.22663215416398,-2941.998541639711,-40.093512175963575,1199.9985376816296,-716.7425825239642,2142.9913918798597,-791.998257837523,1922.6607500541816,1062.3150497116628,-1432.9928539193868,3371.9930181961395,979.9985463789847,599.9985314705093,1561.8746417951277
t31,1108.6043500712094,1038.9995440620564,-1129.9974903755915,-1171.996099572626,-1479.9969273109912,-517.3386263169187,-358.1485772608219,-1038.4567972125062,-174.00539224070354,-299.9975240654489,1194.9969078540407,2999.99686972212,337.85267322551204,-1547.3982818325815,-511.7602267189989,-806.8623058776145,1413.3595482538194,1399.999309654674,-1473.8228935580337,290.31643331839274,-904.9995900228085,-955.9995508403752,-64.3388857934794,-2941.99955904763,-837.4772436979025,1199.999548033693,-1462.8509445009786,1917.8631356113626,-791.9995901869872,449.53332712207316,971.3477624488818,-1432.997474862647,3371.9930523376593,979.9995532044288,599.9995475338619,-627.5824188418587
t32,492.41694954843587,1038.9946011127267,-1129.9955278715506,-1171.9955220919967,-1423.8035267612333,-934.8742903745808,-434.4200247208989,-1882.8758982593786,-101.24968665004921,-299.99560325574515,1120.6632821454623,2892.5223792989227,398.53493460890644,-1279.4191100722442,-481.11429605069014,-472.250103147877,586.4394911993261,1399.9984654260675,-1419.0554710288027,-107.63631178775034,-904.9975542650013,-955.9947045295843,-21.04459771022671,-2941.9947016507517,-1200.3762226504593,1199.9947000288832,-2723.0666160488104,1866.1968545866375,-791.9975540854914,-913.2156164082778,937.9756276497828,-1432.9954740658309,1569.726813348706,979.9946886517218,599.994670129958,-7940.914955751696
t33,708.2871850145609,-239.8640562104898,-901.7854626860553,-942.9847681292133,-1415.828257999583,-984.459520487711,-420.45217008567334,-1577.76735897438,-82.40225997168032,-149.849144136805,1095.1519506825298,2794.2901541760366,395.8050215412721,-1108.4037929806318,-465.52812996987797,-741.261665916825,698.3204867133011,1399.9984625327909,-1064.5979481721356,1948.9968974365966,-705.3022465397228,-955.996982130417,-226.1079960807825,-2941.9969903842666,-1120.9803429034712,1199.996949745567,-2689.0919423728583,2142.996905191328,-556.1903724785251,2001.2447496905108,913.267043192237,-853.5628535176895,-101.74004018222726,979.996971635235,599.9969061682574,-3367.804618590798
t34,144.01875592297176,426.18360952420176,-1129.9944127735685,-1171.9944196760912,-1479.9924626722766,-750.2746088396576,-638.0067244540805,-881.1289165960909,-185.88455097178837,-299.9945767610497,1194.9923663887666,2221.7834293740752,637.459976094536,-1534.0001376794146,-599.9924876567796,-1846.252917986964,1911.48361825331,1399.9726883595677,-434.50621422675727,1337.4827794046953,-904.994240349939,-955.9259151735445,-299.9317655350915,-2941.925398197347,-591.5864380693865,825.9742536859702,-1351.4950390785855,1593.522390575799,-791.9943076108999,2118.923799410479,1069.9923333345444,-1432.9943017223118,-1036.5456800103718,979.9250604788905,274.39221662996283,-5123.308238604226
t35,-197.43238156304366,1038.9763112327007,-1129.998430090467,-1171.9984289779725,-1479.9985571452924,-1199.9829802020624,-715.8972521111202,-168.4850622895455,-222.9814523163165,-299.99845157303855,1194.9982890380134,2079.276557512962,715.8979979058988,-1615.975162681009,-599.9983999248883,-1911.9928925418778,1999.8934995032225,1399.9985732630878,-748.2589028724209,1337.0516428322776,-904.9985137814714,-955.984321186602,-299.9489291199502,-2941.984252364947,828.8667660240261,1199.9757291923124,-1065.4635519533117,1648.9525657818094,-791.9985199783026,2118.9396991094377,1069.9979428069441,-1432.9979524442313,247.41705201639653,979.9838843971396,599.976436756705,-1396.1714477449377
t36,912.152682811426,-918.2851492726945,-1129.9983128626898,-1171.9983124658254,-1479.9985507162044,-1199.9905099759703,-271.75434788042804,1354.4067894366028,-180.51089264896444,-299.9983389534866,1194.9983007363746,2040.8195448218826,316.5294890604049,-1549.9883754152254,-599.998308441541,-1799.6748999307217,1432.5501269732936,1399.998322231884,1731.9982534687492,1948.9983193967005,-334.2048396584835,-835.6748359553342,-0.8931668513555424,-2812.5535555714678,2299.153615547742,1086.246364644822,-562.7567767796467,2079.204139992081,-791.9982723144707,-1171.0149935049094,1069.9982945403697,-1432.9983015550863,-1467.626522019227,856.4098518367114,500.24531395855354,211.79214668386487
t37,973.5028730189406,-1038.9984018862717,-1129.9984112557217,-1171.998410587559,-1479.9868540406626,-1191.1373971713333,-63.76079393899947,1219.6541277535125,-27.643013156241235,-299.99843481464893,1194.986827874858,1022.7705489487562,130.25055270498277,-1025.2284154021725,-599.9868945307737,-1584.8100525726452,883.3455579926155,1399.9984185008648,1711.1645127854554,1948.9984161582254,198.14142182174876,-700.2608757456895,-33.84678577761463,-2648.9432109155596,-1026.1321658156044,931.9500507298743,-260.117762602373,2142.9984033561727,-771.7914437656669,-466.33793730911344,1069.9867921534271,-1432.9984062275857,-159.71091558564066,700.6625187617191,394.45162245470243,-1190.823938086022
t38,798.7560447125684,-1038.9936297410372,-1129.993606027382,-1171.9936071443474,-1479.995046231491,-1199.97655099165,39.57957545368396,682.3355253571406,3.6656592435641286,-299.9937887682019,1194.9938630895554,1474.8388544286115,0.05517827745138426,-596.6741649307011,-599.9938858437343,-1324.3108667680272,261.76022345582606,1399.998478144826,1080.9542308334178,1948.9936123071348,-848.7768330188526,-682.6463335837315,-23.559961206768566,-2623.3037427947047,881.0598057416454,932.0547340741043,330.39379452485207,2142.9935989975465,-738.4120139814619,-413.4505707907368,1069.9938221688433,-1432.9935833075422,-354.6586689684257,684.3497525496705,375.06159262591274,-657.8885081124411
t39,728.0075493193343,-1038.9937609718536,-1129.9937198393638,-1171.993717856374,-1479.9984601305916,-867.8068210715869,51.46946349827941,420.7165917715212,10.060864175721662,-299.9939561451162,1194.9984647298425,1406.2606537164575,-26.925065891364785,-389.97638533327586,-599.9984649445666,-1492.863229449108,11.311538544602318,1130.4596041720686,1117.3411341304982,1948.993743152277,118.44349174574242,-714.6688407844529,-65.9012154145016,-2665.7901405047237,798.5711993247255,930.804817907694,393.6137647646594,2142.9937365859555,-351.8443742334385,1281.3715854405134,1069.9984575925046,-1432.993689440327,422.6474132879261,722.5789795363385,362.1255910541408,2533.026802440157
t40,1060.2634687839663,-1038.993932398904,-1129.9939114663493,-1171.9939218328602,-1479.9949631329034,-475.11054967815693,221.51165088541003,-125.94638057518014,28.77945461329548,-299.9940353877981,1194.995079553563,804.8338202578416,-220.14907105140585,-384.14291210523265,-599.9950920686958,-203.0209177082627,-978.6076257686814,1399.9754772763033,1320.5458273392828,1948.993915462183,-682.6725535149357,-760.8950750879662,-183.04731690479642,-2717.369343162694,149.74965690290975,-626.8702464488845,1383.3422571975298,2142.9938978268437,-633.1460359279579,1940.624884772301,1069.9950729898674,-1432.9939592449377,-1530.6192336183788,765.3513348847114,-145.99359841524512,-1389.5948767542175
t41,362.3315522032535,-491.1978225655188,-870.3598081913962,-941.2905240738189,-1479.994650881628,-536.035799387441,104.53974613374496,-1387.9961834941264,19.292978507977065,-133.5579535304071,1194.9946771652035,2632.334713041545,-170.16888779984885,-197.85959219086635,-599.9946304449189,-180.36983485618353,-1109.92444247748,1313.4446689052775,1617.3504121951255,1847.3762703842297,763.2837820594127,-13.859541876523608,-30.028423511774037,-400.6607788242409,3176.432452050771,60.982747681509466,-740.8509272602574,1422.830953699869,-530.7520578388551,359.6570551093672,1069.9946091899762,-1183.4022795777162,-2022.230335380799,136.22228478562647,-50.3955427835383,3010.1388861655505
