Resource,TechGroup,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
gas-CC_2_z08,NGCC,8,513,0.064899245,0,512.9351008,0,0,0,0,0,0,0,0
gas-CC_3_z08,NGCC,8,177,0.007857354,0,176.9921426,0,0,0,0,0,0,0,0
gas-CT_1_z08,NGCT,8,3347,0.00683669,0,3346.993163,0,0,0,0,0,0,0,0
o-g-s_1_z08,NGST,8,98,97.90320701,0,0.096792988,0,0,0,0,0,0,0,0
coal-new_1_z07,Coal,7,1004,1003.96722,0,0.032780397,0,0,0,0,0,0,0,0
CoalOldScr_1_z07,Coal,7,2045,2044.974072,0,0.025927549,0,0,0,0,0,0,0,0
gas-CC_1_z07,NGCC,7,3822,3821.726923,0,0.273076677,0,0,0,0,0,0,0,0
gas-CC_2_z07,NGCC,7,6588,0.017042878,0,6587.982957,0,0,0,0,0,0,0,0
gas-CC_4_z07,NGCC,7,2802,565.9777947,0,2236.022205,0,0,0,0,0,0,0,0
gas-CT_1_z07,NGCT,7,6720,0.107863829,0,6719.892136,0,0,0,0,0,0,0,0
nuclear_1_z07,Nuclear,7,3534,0.000197406,0,3533.999803,0,0,0,0,0,0,0,0
o-g-s_1_z07,NGST,7,934,933.9533154,0,0.046684609,0,0,0,0,0,0,0,0
o-g-s_2_z07,NGST,7,4270,4269.116991,0,0.883008869,0,0,0,0,0,0,0,0
biopower_1_z06,Biomass,6,167,0,0,167,0,0,0,0,0,0,0,0
coal-new_1_z06,Coal,6,2358,2357.960107,0,0.039893394,0,0,0,0,0,0,0,0
CoalOldScr_1_z06,Coal,6,3554,3553.962398,0,0.037602108,0,0,0,0,0,0,0,0
gas-CC_1_z06,NGCC,6,3520,0.047323027,0,3519.952677,0,0,0,0,0,0,0,0
gas-CC_2_z18,NGCC,18,1056,0.001305785,0,1055.998694,0,0,0,0,0,0,0,0
gas-CT_1_z06,NGCT,6,5361,793.9088905,0,4567.09111,0,0,0,0,0,0,0,0
nuclear_1_z06,Nuclear,6,1141,1.78E-05,0,1140.999982,0,0,0,0,0,0,0,0
o-g-s_1_z06,NGST,6,511,510.9650719,0,0.034928077,0,0,0,0,0,0,0,0
coal-new_1_z05,Coal,5,1517,349.2074965,0,1167.792504,0,0,0,0,0,0,0,0
CoalOldScr_1_z05,Coal,5,1154,1153.937243,0,0.062756725,0,0,0,0,0,0,0,0
gas-CC_1_z05,NGCC,5,503,0.023925692,0,502.9760743,0,0,0,0,0,0,0,0
gas-CT_1_z05,NGCT,5,220,0.001629063,0,219.9983709,0,0,0,0,0,0,0,0
o-g-s_1_z05,NGST,5,179,0.006154903,0,178.9938451,0,0,0,0,0,0,0,0
biopower_1_z04,Biomass,4,134,0,0,134,0,0,0,0,0,0,0,0
coal-new_1_z04,Coal,4,1581,1580.914277,0,0.085722675,0,0,0,0,0,0,0,0
CoalOldScr_1_z04,Coal,4,3719,844.9825001,0,2874.0175,0,0,0,0,0,0,0,0
CoalOldScr_2_z04,Coal,4,1393,1392.909212,0,0.090788167,0,0,0,0,0,0,0,0
gas-CC_1_z04,NGCC,4,2316,0.031607933,0,2315.968392,0,0,0,0,0,0,0,0
gas-CT_1_z04,NGCT,4,2804,0.005848037,0,2803.994152,0,0,0,0,0,0,0,0
gas-CT_2_z04,NGCT,4,427,0.002555732,0,426.9974443,0,0,0,0,0,0,0,0
nuclear_1_z04,Nuclear,4,1657,1656.994638,0,0.005362052,0,0,0,0,0,0,0,0
o-g-s_1_z04,NGST,4,354,0.014370074,0,353.9856299,0,0,0,0,0,0,0,0
coal-new_1_z03,Coal,3,970,969.9730015,0,0.026998514,0,0,0,0,0,0,0,0
CoalOldUns_1_z03,Coal,3,4710,4709.887369,0,0.112630595,0,0,0,0,0,0,0,0
CoalOldUns_2_z03,Coal,3,594,593.9424883,0,0.057511659,0,0,0,0,0,0,0,0
gas-CT_1_z03,NGCT,3,1024,0.005937241,0,1023.994063,0,0,0,0,0,0,0,0
nuclear_1_z03,Nuclear,3,1190,0.00054365,0,1189.999456,0,0,0,0,0,0,0,0
o-g-s_1_z03,NGST,3,94,93.93312059,0,0.066879415,0,0,0,0,0,0,0,0
coal-new_1_z02,Coal,2,2122,2121.971189,0,0.028811365,0,0,0,0,0,0,0,0
CoalOldScr_1_z02,Coal,2,2940,2939.968125,0,0.03187459,0,0,0,0,0,0,0,0
gas-CC_1_z02,NGCT,2,3011,0.014836645,0,3010.985163,0,0,0,0,0,0,0,0
gas-CC_2_z02,NGCC,2,127,13.93368102,0,113.066319,0,0,0,0,0,0,0,0
gas-CC_3_z02,NGCC,2,261,0.009013897,0,260.9909861,0,0,0,0,0,0,0,0
gas-CT_1_z02,NGCT,2,2934,253.8529298,0,2680.14707,0,0,0,0,0,0,0,0
nuclear_1_z02,Nuclear,2,599,2.15E-06,0,598.9999978,0,0,0,0,0,0,0,0
o-g-s_2_z02,NGST,2,374,373.9730097,0,0.026990326,0,0,0,0,0,0,0,0
CoalOldUns_1_z17,Coal,17,689,688.9378714,0,0.062128615,0,0,0,0,0,0,0,0
gas-CC_1_z17,NGCC,17,1726,0.027642463,0,1725.972358,0,0,0,0,0,0,0,0
gas-CC_2_z17,NGCC,17,194,193.9598266,0,0.040173374,0,0,0,0,0,0,0,0
gas-CT_1_z17,NGCT,17,7035,0.043464698,0,7034.956535,0,0,0,0,0,0,0,0
nuclear_1_z17,Nuclear,17,10517,0.000141495,0,10516.99986,0,0,0,0,0,0,0,0
o-g-s_1_z17,NGST,17,53,52.96180311,0,0.038196893,0,0,0,0,0,0,0,0
coal-new_1_z18,Coal,18,11720,11719.95201,0,0.047985618,0,0,0,0,0,0,0,0
CoalOldScr_1_z18,Coal,18,750,749.9749406,0,0.025059371,0,0,0,0,0,0,0,0
CoalOldScr_2_z18,Coal,18,4003,4002.970629,0,0.029370659,0,0,0,0,0,0,0,0
gas-CC_1_z18,NGCC,18,6830,0.05333378,0,6829.946666,0,0,0,0,0,0,0,0
gas-CT_1_z18,NGCT,18,5995,0.007962149,0,5994.992038,0,0,0,0,0,0,0,0
nuclear_1_z18,Nuclear,18,2177,0.001116386,0,2176.998884,0,0,0,0,0,0,0,0
o-g-s_1_z18,NGST,18,692,691.9656732,0,0.034326837,0,0,0,0,0,0,0,0
coal-new_1_z12,Coal,12,6185,6184.959946,0,0.040053609,0,0,0,0,0,0,0,0
CoalOldUns_1_z12,Coal,12,2816,2815.968715,0,0.031285445,0,0,0,0,0,0,0,0
gas-CC_1_z12,NGCC,12,7783,3304.44116,0,4478.55884,0,0,0,0,0,0,0,0
gas-CT_1_z12,NGCT,12,4011,0.006404421,0,4010.993596,0,0,0,0,0,0,0,0
nuclear_1_z12,Nuclear,12,8297,5.99E-07,0,8296.999999,0,0,0,0,0,0,0,0
o-g-s_1_z12,NGST,12,2204,589.5735815,0,1614.426418,0,0,0,0,0,0,0,0
o-g-s_2_z12,NGST,12,250,249.7586829,0,0.241317121,0,0,0,0,0,0,0,0
CoalOldUns_1_z01,Coal,1,2417,1629.827381,0,787.1726188,0,0,0,0,0,0,0,0
gas-CC_1_z01,NGCC,1,1267,0.047536502,0,1266.952463,0,0,0,0,0,0,0,0
gas-CT_1_z01,NGCT,1,1233,0.00939406,0,1232.990606,0,0,0,0,0,0,0,0
coal-new_1_z15,Coal,15,3189,3188.826369,0,0.173630739,0,0,0,0,0,0,0,0
CoalOldScr_1_z15,Coal,15,1923,1922.911212,0,0.088788425,0,0,0,0,0,0,0,0
gas-CC_1_z15,NGCC,15,761,0.019114151,0,760.9808858,0,0,0,0,0,0,0,0
gas-CT_1_z15,NGCT,15,2995,0.008849011,0,2994.991151,0,0,0,0,0,0,0,0
nuclear_1_z15,Nuclear,15,1225,0.000981531,0,1224.999018,0,0,0,0,0,0,0,0
o-g-s_1_z15,NGST,15,565,564.9522437,0,0.04775625,0,0,0,0,0,0,0,0
coal-new_1_z14,Coal,14,232,231.9520957,0,0.047904342,0,0,0,0,0,0,0,0
CoalOldUns_1_z14,Coal,14,1741,1109.725049,0,631.2749511,0,0,0,0,0,0,0,0
CoalOldUns_2_z14,Coal,14,200,199.9191327,0,0.080867285,0,0,0,0,0,0,0,0
gas-CC_1_z14,NGCC,14,343,0.015682926,0,342.9843171,0,0,0,0,0,0,0,0
gas-CT_1_z14,NGCT,14,902,0.00911464,0,901.9908854,0,0,0,0,0,0,0,0
nuclear_1_z14,Nuclear,14,770,769.9995258,0,0.000474239,0,0,0,0,0,0,0,0
o-g-s_1_z14,NGST,14,45,0.006723913,0,44.99327609,0,0,0,0,0,0,0,0
coal-new_1_z13,Coal,13,474,473.7962001,0,0.20379994,0,0,0,0,0,0,0,0
gas-CC_1_z13,NGCC,13,290,0.0303126,0,289.9696874,0,0,0,0,0,0,0,0
gas-CT_1_z13,NGCT,13,402,0.00354973,0,401.9964503,0,0,0,0,0,0,0,0
o-g-s_1_z13,NGST,13,11,0.008500182,0,10.99149982,0,0,0,0,0,0,0,0
CoalOldScr_1_z16,Coal,16,6105,6104.923388,0,0.076611749,0,0,0,0,0,0,0,0
gas-CC_1_z16,NGCC,16,7159,0.00818292,0,7158.991817,0,0,0,0,0,0,0,0
gas-CC_2_z16,NGCC,16,223,0.016900399,0,222.9830996,0,0,0,0,0,0,0,0
gas-CC_3_z16,NGCC,16,402,0.03766785,0,401.9623322,0,0,0,0,0,0,0,0
gas-CC_4_z16,NGCC,16,878,0.006381984,0,877.993618,0,0,0,0,0,0,0,0
gas-CT_1_z16,NGCT,16,2127,0.005368501,0,2126.994631,0,0,0,0,0,0,0,0
o-g-s_1_z16,NGST,16,6042,6039.477663,0,2.522337447,0,0,0,0,0,0,0,0
pumped-hydro_z06,PHS,6,2134,0,0,2134,0,0,0,0,0,0,0,0
pumped-hydro_z03,PHS,3,471,0,0,471,0,0,0,0,0,0,0,0
pumped-hydro_z16,PHS,16,258,0,0,258,0,0,0,0,0,0,0,0
pumped-hydro_z18,PHS,18,238,0,0,238,0,0,0,0,0,0,0,0
pumped-hydro_z15,PHS,15,186,0,0,186,0,0,0,0,0,0,0,0
pumped-hydro_z12,PHS,12,1616,0,0,1616,0,0,0,0,0,0,0,0
battery_z01,Li-ion,1,0,0,0,0,0,0,0,0,0,0,0,0
battery_z02,Li-ion,2,0,0,0,0,0,0,0,0,0,0,0,0
battery_z03,Li-ion,3,0,0,0,0,0,0,0,0,0,0,0,0
battery_z04,Li-ion,4,0,0,0,0,0,0,0,0,0,0,0,0
battery_z05,Li-ion,5,0,0,0,0,0,0,0,0,0,0,0,0
battery_z06,Li-ion,6,0,0,0,0,0,0,0,0,0,0,0,0
battery_z07,Li-ion,7,1,1,0,0,0,0,0,0,0,0,0,0
battery_z08,Li-ion,8,21,21,0,0,0,0,0,0,0,0,0,0
battery_z09,Li-ion,9,0,0,0,0,0,0,0,0,0,0,0,0
battery_z10,Li-ion,10,0,0,0,0,0,0,0,0,0,0,0,0
battery_z11,Li-ion,11,0,0,0,0,0,0,0,0,0,0,0,0
battery_z12,Li-ion,12,1,1,0,0,0,0,0,0,0,0,0,0
battery_z13,Li-ion,13,0,0,0,0,0,0,0,0,0,0,0,0
battery_z14,Li-ion,14,0,0,0,0,0,0,0,0,0,0,0,0
battery_z15,Li-ion,15,1,1,0,0,0,0,0,0,0,0,0,0
battery_z16,Li-ion,16,0,0,0,0,0,0,0,0,0,0,0,0
battery_z17,Li-ion,17,91,91,0,0,0,0,0,0,0,0,0,0
battery_z18,Li-ion,18,28,28,0,0,0,0,0,0,0,0,0,0
gas-CC_0_z01,NGCC,1,0,0,0.57512691,0.57512691,0,0,0,0,0,0,0,0
gas-CC_0_z02,NGCC,2,0,0,2196.032326,2196.032326,0,0,0,0,0,0,0,0
gas-CC_0_z03,NGCC,3,0,0,2563.298565,2563.298565,0,0,0,0,0,0,0,0
gas-CC_0_z04,NGCC,4,0,0,1.315160019,1.315160019,0,0,0,0,0,0,0,0
gas-CC_0_z05,NGCC,5,0,0,0.465095313,0.465095313,0,0,0,0,0,0,0,0
gas-CC_0_z06,NGCC,6,0,0,7038.492671,7038.492671,0,0,0,0,0,0,0,0
gas-CC_0_z07,NGCC,7,0,0,7853.869099,7853.869099,0,0,0,0,0,0,0,0
gas-CC_0_z08,NGCC,8,0,0,2896.032611,2896.032611,0,0,0,0,0,0,0,0
gas-CC_0_z09,NGCC,9,0,0,2377.725716,2377.725716,0,0,0,0,0,0,0,0
gas-CC_0_z10,NGCC,10,0,0,520.4242416,520.4242416,0,0,0,0,0,0,0,0
gas-CC_0_z11,NGCC,11,0,0,1901.666181,1901.666181,0,0,0,0,0,0,0,0
gas-CC_0_z12,NGCC,12,0,0,9893.995448,9893.995448,0,0,0,0,0,0,0,0
gas-CC_0_z13,NGCC,13,0,0,1615.526921,1615.526921,0,0,0,0,0,0,0,0
gas-CC_0_z14,NGCC,14,0,0,807.4340932,807.4340932,0,0,0,0,0,0,0,0
gas-CC_0_z15,NGCC,15,0,0,3828.737566,3828.737566,0,0,0,0,0,0,0,0
gas-CC_0_z16,NGCC,16,0,0,7755.126739,7755.126739,0,0,0,0,0,0,0,0
gas-CC_0_z17,NGCC,17,0,0,2440.215994,2440.215994,0,0,0,0,0,0,0,0
gas-CC_0_z18,NGCC,18,0,0,9851.320524,9851.320524,0,0,0,0,0,0,0,0
gas-CT_0_z01,NGCT,1,0,0,0.046511796,0.046511796,0,0,0,0,0,0,0,0
gas-CT_0_z02,NGCT,2,0,0,0.046637009,0.046637009,0,0,0,0,0,0,0,0
gas-CT_0_z03,NGCT,3,0,0,0.048078269,0.048078269,0,0,0,0,0,0,0,0
gas-CT_0_z04,NGCT,4,0,0,0.047918532,0.047918532,0,0,0,0,0,0,0,0
gas-CT_0_z05,NGCT,5,0,0,0.047200831,0.047200831,0,0,0,0,0,0,0,0
gas-CT_0_z06,NGCT,6,0,0,0.044375043,0.044375043,0,0,0,0,0,0,0,0
gas-CT_0_z07,NGCT,7,0,0,0.046210568,0.046210568,0,0,0,0,0,0,0,0
gas-CT_0_z08,NGCT,8,0,0,0.051928402,0.051928402,0,0,0,0,0,0,0,0
gas-CT_0_z09,NGCT,9,0,0,0.04315411,0.04315411,0,0,0,0,0,0,0,0
gas-CT_0_z10,NGCT,10,0,0,0.04777531,0.04777531,0,0,0,0,0,0,0,0
gas-CT_0_z11,NGCT,11,0,0,0.044005952,0.044005952,0,0,0,0,0,0,0,0
gas-CT_0_z12,NGCT,12,0,0,0.049161091,0.049161091,0,0,0,0,0,0,0,0
gas-CT_0_z13,NGCT,13,0,0,0.04900876,0.04900876,0,0,0,0,0,0,0,0
gas-CT_0_z14,NGCT,14,0,0,0.054248641,0.054248641,0,0,0,0,0,0,0,0
gas-CT_0_z15,NGCT,15,0,0,0.056148604,0.056148604,0,0,0,0,0,0,0,0
gas-CT_0_z16,NGCT,16,0,0,0.058353749,0.058353749,0,0,0,0,0,0,0,0
gas-CT_0_z17,NGCT,17,0,0,0.041304117,0.041304117,0,0,0,0,0,0,0,0
gas-CT_0_z18,NGCT,18,0,0,0.058826954,0.058826954,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z1,Retro_NGCC_CCS,1,0,0,0.013362102,0.013362102,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z2,Retro_NGCC_CCS,2,0,0,0.057912133,0.057912133,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z4,Retro_NGCC_CCS,4,0,0,0.01280421,0.01280421,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z5,Retro_NGCC_CCS,5,0,0,0.0207502,0.0207502,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z6,Retro_NGCC_CCS,6,0,0,0.02805307,0.02805307,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z7,Retro_NGCC_CCS,7,0,0,2264.775149,2264.775149,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z8,Retro_NGCC_CCS,8,0,0,0.061671817,0.061671817,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z9,Retro_NGCC_CCS,9,0,0,0.0324237,0.0324237,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z10,Retro_NGCC_CCS,10,0,0,0.020420462,0.020420462,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z11,Retro_NGCC_CCS,11,0,0,0.06737076,0.06737076,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z12,Retro_NGCC_CCS,12,0,0,2940.945242,2940.945242,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z13,Retro_NGCC_CCS,13,0,0,0.018414214,0.018414214,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z14,Retro_NGCC_CCS,14,0,0,0.009200575,0.009200575,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z15,Retro_NGCC_CCS,15,0,0,0.013819237,0.013819237,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z16,Retro_NGCC_CCS,16,0,0,0.022081779,0.022081779,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z17,Retro_NGCC_CCS,17,0,0,0.020762689,0.020762689,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z18,Retro_NGCC_CCS,18,0,0,0.043746816,0.043746816,0,0,0,0,0,0,0,0
Total,,n/a,336976,123624.8771,350114.6425,563465.7654,0,0,0,0,0,0,0,0
