region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
MO,NGCC_bf,1,1,1,0.0,0.0,-5.329070518200751e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.329070518200751e-9,5.329070518200751e-9
MO,NGCC_gf,1,1,2,1.3643281404653568e9,0.0,4.092984421396071e8,0.0,1.46994791527604e8,1.287674373781811e9,0.0,2.4863370182002077e8,0.0,3.0284403e12,0.0,0.0,0.0,3.0249833784641797e12,0.0,3.028440317952e12,3.028440307913914e12,10038.0859375
MO,NGCT_bf,1,1,3,0.0,0.0,-1.9539925233402755e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9539925233402755e-8,1.9539925233402755e-8
MO,NGCT_gf,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,SolarPV,1,1,5,1.1015284204067796e11,0.0,3.05984116779661e10,0.0,0.0,0.0,0.0,0.0,0.0,1.407527e11,0.0,0.0,0.0,0.0,0.0,1.40752699392e11,1.4075125371864407e11,1.4456733559265137e6
MO,Retro_NGCC_CCS,1,1,6,0.0,0.0,1.4239999999999998e7,0.0,1.2511401412087912e7,1.2482208142126368e8,0.0,2.4071384999999963e7,0.0,2.428381e11,0.0,0.0,0.0,2.579285901052103e10,0.0,2.42838093824e11,2.596850387835438e10,2.1686958994564563e11
MO,Retro_NGCC_H2,1,1,7,0.0,0.0,2.4e7,0.0,2.81450315992731e7,1.369724871164624e9,0.0,6.570000000000003e7,0.0,5.457063e11,0.0,0.0,0.0,0.0,0.0,5.4570631168e11,1.4875699027638972e9,5.442187417772361e11
