Zone,1,2,3
t1,0.10198489006280309,0.10324766927394853,0.1
t2,0.10123820225757738,0.1,0.1
t3,0.10123820225757738,0.1,0.1
t4,0.10123820225757738,0.1,0.1
t5,0.1019848900628031,0.10073755537788583,0.1
t6,0.10198489006280309,0.10073755537788583,0.1
t7,50.17098304252188,50.79220128720315,49.194525788698904
t8,42.94792419636187,43.47970636334385,42.11204637266776
t9,42.94792419636187,43.47970636334385,42.11204637266776
t10,81.72767260329051,82.73962649052991,80.13704045075892
t11,81.7276726032905,82.73962649052991,83.34987705535346
t12,81.72767260329051,82.73962649052991,83.34987705535346
t13,81.72767260329051,82.73962649052991,83.34987705535346
t14,81.72767260329051,82.73962649052991,83.34987705535346
t15,81.72767260329051,82.73962649052991,83.34987705535346
t16,62.83633758516792,63.61437853572642,61.61337973348094
t17,42.94792419636187,43.47970636334385,42.11204637266776
t18,42.94792419636187,43.47970636334385,42.11204637266776
t19,42.94792419636187,43.47970636334385,42.11204637266776
t20,36.834327188972054,37.29041065978935,36.117435794939034
t21,42.94792419636187,43.47970636334385,42.11204637266776
t22,42.94792419636187,43.47970636334386,42.11204637266776
t23,8.152908051087053,8.053193230697488,7.994231347473563
t24,0.3534937465740114,0.3578707141244857,0.3466138428509628
t25,0.10198489006280309,0.10073755537788583,0.1
t26,0.1,0.09999999999999999,0.1
t27,0.1,0.1,0.1
t28,42.94792419636187,43.47970636334385,42.11204637266776
t29,42.94792419636187,43.47970636334385,42.11204637266776
t30,42.94792419636187,43.47970636334385,42.11204637266776
t31,42.94792419636187,43.47970636334385,42.11204637266776
t32,42.94792419636187,43.47970636334385,42.11204637266776
t33,62.83633758516792,63.61437853572642,61.61337973348094
t34,92.94364809706744,94.09447844608012,94.78847733215278
t35,92.94364809706744,94.09447844608012,94.78847733215278
t36,92.94364809706744,94.09447844608012,94.78847733215278
t37,92.94364809706744,94.09447844608012,94.78847733215278
t38,42.94792419636187,43.47970636334385,43.80039327591565
t39,42.94792419636187,43.47970636334385,43.80039327591565
t40,42.94792419636187,43.47970636334385,42.11204637266776
t41,42.94792419636187,43.47970636334385,42.11204637266776
t42,42.94792419636187,43.47970636334385,42.11204637266776
t43,42.94792419636187,43.47970636334385,42.11204637266776
t44,42.94792419636187,43.47970636334385,42.11204637266776
t45,42.94792419636187,43.47970636334385,42.11204637266776
t46,42.94792419636187,43.47970636334385,42.11204637266776
t47,42.94792419636187,43.47970636334385,42.11204637266776
t48,42.94792419636187,43.47970636334385,42.11204637266776
t49,42.94792419636187,43.47970636334385,42.11204637266776
t50,42.94792419636187,43.47970636334385,42.11204637266776
t51,0.8959442647028034,0.9070378668149885,0.8785068691558858
t52,0.5634430636114163,0.570419628345216,0.5524770024897255
t53,0.41180078400659803,0.4168997106108891,0.40378607434200103
t54,0.4118007840065976,0.41689971061088865,0.4037860743420006
t55,0.4118007840065976,0.41689971061088865,0.4037860743420006
t56,42.94792419636187,43.47970636334385,42.11204637266776
t57,42.94792419636187,43.47970636334385,42.11204637266776
t58,87.0096950135983,88.08705102156786,85.31626102652761
t59,87.0096950135983,88.08705102156786,85.31626102652761
t60,87.0096950135983,88.08705102156786,85.31626102652761
t61,87.00969501359829,88.08705102156786,85.3162610265276
t62,87.0096950135983,88.08705102156786,85.31626102652761
t63,42.94792419636187,43.47970636334385,43.80039327591565
t64,42.94792419636187,43.47970636334385,42.11204637266776
t65,42.94792419636187,43.47970636334385,42.11204637266776
t66,42.94792419636187,43.47970636334385,42.11204637266776
t67,42.94792419636187,43.47970636334385,42.11204637266776
t68,42.94792419636187,43.47970636334385,42.11204637266776
t69,42.94792419636187,43.47970636334385,42.11204637266776
t70,42.94792419636187,43.47970636334385,42.11204637266776
t71,42.94792419636187,43.47970636334385,42.11204637266776
t72,21.061556693219,21.322341363675378,20.651644258526073
t73,21.061556693219,21.322341363675378,20.651644258526073
t74,21.061556693219,21.322341363675378,20.651644258526073
t75,24.92259779766422,24.617779891284897,24.437539504446878
t76,0.27940041561095297,0.28285995786472834,0.1
t77,0.10198489006280312,0.10324766927394856,0.09999999999999999
t78,0.10198489006280309,0.10324766927394853,0.1
t79,42.94792419636187,43.47970636334385,0.1
t80,42.94792419636187,43.47970636334385,0.1
t81,42.94792419636187,43.47970636334385,42.11204637266776
t82,59.48742103787697,60.223995628142525,58.32964177462383
t83,59.48742103787697,60.223995628142525,58.32964177462383
t84,59.48742103787697,60.223995628142525,58.32964177462383
t85,59.48742103787697,60.223995628142525,58.32964177462383
t86,59.48742103787697,60.223995628142525,58.32964177462383
t87,59.48742103787697,60.223995628142525,58.32964177462383
t88,42.94792419636187,43.47970636334385,42.11204637266776
t89,42.94792419636187,43.47970636334385,42.11204637266776
t90,42.94792419636187,43.47970636334385,0.1
t91,42.94792419636187,43.47970636334385,0.1
t92,42.94792419636187,43.47970636334385,0.09999999999999999
t93,42.94792419636187,43.47970636334385,0.1
t94,42.94792419636187,42.42264603542715,0.1
t95,0.3529284117699347,0.3572983793321021,0.1
t96,0.10198489006280309,0.10073755537788583,0.1
t97,0.1019848900628031,0.10073755537788583,0.1
t98,0.10198489006280315,0.10073755537788572,0.1
t99,0.1019848900628031,0.10073755537788583,0.1
t100,0.10198489006280309,0.10073755537788583,0.1
t101,0.10198489006280309,0.10073755537788583,0.1
t102,0.1019848900628031,0.10073755537788583,0.1
t103,45.27264736411123,45.83321430583871,0.1
t104,39.76881559089265,39.28241978231697,0.1
t105,42.94792419636187,43.47970636334385,0.1
t106,42.94792419636187,43.47970636334385,0.1
t107,42.94792419636187,43.47970636334385,0.1
t108,42.94792419636187,43.47970636334385,0.1
t109,67.7571694586345,68.59614026054184,0.1
