Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,1,1,2,2,2,3,3,3,1,2,3,0
AnnualSum,0.0,0.0,10252.77328491211,-2.525757381022231e-12,0.0,79843.63555908203,-4.0656903841848613e-13,0.0,2.73791455078125e6,7.952758460452736e-13,0.0,0.0,0.0,2.828010959625244e6
t1,3944.396801309658,8364.482558952273,5428.898202009406,0.0,6846.10779911405,4347.436176420822,0.0,685.9435373073279,5897.698834049965,0.0,2467.1789171183314,2798.4039093162573,734.4171735654115,41514.9639091635
t2,3944.396801309658,8364.482558952273,5335.54720978006,0.0,6846.10779911405,4274.758950198686,0.0,685.9435373073279,5846.635724544517,0.0,2465.5631520604643,2797.2326536072455,734.4171735654115,41295.08556043969
t3,3944.396801309658,8364.482558952273,5311.894460453112,0.0,6846.10779911405,4254.8380716670235,0.0,685.9435373073279,5596.310202814443,0.0,2466.2134080569667,2797.1211054444825,734.4171735654115,41001.72511868474
t4,3944.396801309658,8364.482558952273,4987.244252515645,0.0,6846.10779911405,3993.761768457593,0.0,685.9435373073279,5030.588411910856,0.0,2466.465630829175,2797.1211054444825,734.4171735654115,39850.529039406465
t5,3944.396801309658,8364.482558952273,4661.164561762134,0.0,6846.10779911405,3732.638683951565,0.0,685.9435373073279,4747.243365047222,0.0,2466.0479486199297,2797.114257602931,734.4171735654115,38979.5566872325
t6,3944.396801309658,8364.482558952273,3728.4168298586246,0.0,6846.10779911405,2985.6986820832526,0.0,685.9435373073279,4615.423208344849,0.0,2466.0479486199297,2797.1279532860335,734.4171735654115,37168.06249244141
t7,3944.396801309658,8359.44093345324,1073.2845591401929,5.7942,6846.10779911405,859.4812329088988,0.0,685.9435373073279,4613.896706860822,0.28970999999999997,2467.1789171183314,2798.3059079648788,734.4171735654115,32388.53747874281
t8,3944.396801309658,8357.260397446607,946.1583354812798,355.4442,6846.10779911405,757.6791502133784,17.24274,685.9435373073279,3545.418601374363,17.77221,2467.1789171183314,2798.4039093162573,734.4171735654115,31473.423772246664
