Zone,1,2,3,Total
CO2_Price_1,-80.75584706845704,0.0,0.0,0.0
CO2_Price_2,0.0,-99.75874919988402,0.0,0.0
CO2_Price_3,0.0,0.0,-31.858179942998998,0.0
AnnualSum,4.383547602675754e6,1.2738917485934051e6,597353.0205761385,6.2547923718452975e6
t1,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,0.0
t7,297.60337198888817,0.0,0.0,297.60337198888817
t8,306.5663115925448,0.0,0.0,306.5663115925448
t9,332.31347661175874,0.0,0.0,332.31347661175874
t10,360.2229917721401,610.9335205965679,0.0,971.156512368708
t11,355.0555556624061,663.4099967434669,0.0,1018.465552405873
t12,355.0555556624061,663.4099967434669,0.0,1018.465552405873
t13,355.0555556624061,663.4099967434669,0.0,1018.465552405873
t14,355.0555556624061,663.4099967434669,0.0,1018.465552405873
t15,355.0555556624061,663.4099967434669,0.0,1018.465552405873
t16,355.0555556624061,424.1711102236081,0.0,779.2266658860142
t17,307.05677680014696,0.0,0.0,307.05677680014696
t18,243.94182126074887,0.0,0.0,243.94182126074887
t19,189.63635723198456,0.0,0.0,189.63635723198456
t20,112.87740749022856,0.0,0.0,112.87740749022856
t21,178.8144323847512,0.0,0.0,178.8144323847512
t22,171.90067239846374,0.0,0.0,171.90067239846374
t23,112.87740749022856,0.0,0.0,112.87740749022856
t24,112.87740749022856,0.0,0.0,112.87740749022856
t25,112.87740749022856,0.0,0.0,112.87740749022856
t26,112.87740749022856,0.0,0.0,112.87740749022856
t27,112.87740749022856,0.0,0.0,112.87740749022856
t28,121.18813474986315,0.0,0.0,121.18813474986315
t29,209.9712316894582,0.0,0.0,209.9712316894582
t30,244.31049820783494,0.0,0.0,244.31049820783494
t31,371.9663954519118,0.0,0.0,371.9663954519118
t32,254.9904101134478,85.95244527527221,0.0,340.94285538872003
t33,357.2106405772335,331.44864754653526,0.0,688.6592881237688
t34,355.0555556624061,351.30726410243824,0.0,706.3628197648443
t35,355.0555556624061,351.30726410243824,0.0,706.3628197648443
t36,355.0555556624061,351.30726410243824,0.0,706.3628197648443
t37,355.0555556624061,351.30726410243824,0.0,706.3628197648443
t38,280.5292306873962,126.47061507687776,0.0,406.99984576427397
t39,280.99078350853995,71.80054124805658,0.0,352.7913247565965
t40,328.284879479149,0.0,0.0,328.284879479149
t41,315.14991068756296,0.0,0.0,315.14991068756296
t42,333.4065841198063,0.0,0.0,333.4065841198063
t43,211.3821422505594,0.0,0.0,211.3821422505594
t44,292.5130269478541,0.0,0.0,292.5130269478541
t45,224.46005498292496,0.0,0.0,224.46005498292496
t46,162.55728088209602,0.0,0.0,162.55728088209602
t47,196.99559472201383,0.0,0.0,196.99559472201383
t48,143.73769450456334,0.0,0.0,143.73769450456334
t49,140.26291943450065,0.0,0.0,140.26291943450065
t50,146.48092628966086,0.0,0.0,146.48092628966086
t51,124.28975046377236,0.0,0.0,124.28975046377236
t52,124.28975046377236,0.0,0.0,124.28975046377236
t53,124.28975046377236,0.0,0.0,124.28975046377236
t54,124.28975046377236,0.0,0.0,124.28975046377236
t55,124.28975046377236,0.0,0.0,124.28975046377236
t56,198.5097032670876,0.0,0.0,198.5097032670876
t57,346.1056483607889,214.16441581972407,0.0,560.2700641805129
t58,361.3194954118571,334.1625702656985,0.0,695.4820656775555
t59,355.0555556624061,334.1625702656985,0.0,689.2181259281047
t60,355.0555556624061,334.1625702656985,0.0,689.2181259281047
t61,355.0555556624061,334.1625702656985,0.0,689.2181259281047
t62,355.0555556624061,334.1625702656985,0.0,689.2181259281047
t63,306.58005455996454,120.29852529565146,0.0,426.878579855616
t64,336.9849372556933,0.0,0.0,336.9849372556933
t65,282.45013675477935,0.0,0.0,282.45013675477935
t66,318.991726292435,0.0,0.0,318.991726292435
t67,304.71438342244335,0.0,0.0,304.71438342244335
t68,292.56457932262543,0.0,0.0,292.56457932262543
t69,329.5512328468097,0.0,0.0,329.5512328468097
t70,256.1185419195308,0.0,0.0,256.1185419195308
t71,200.28282945042332,0.0,0.0,200.28282945042332
t72,124.44545864746962,0.0,0.0,124.44545864746962
t73,124.44545864746962,0.0,0.0,124.44545864746962
t74,124.44545864746962,0.0,0.0,124.44545864746962
t75,124.44545864746962,0.0,0.0,124.44545864746962
t76,124.44545864746962,0.0,0.0,124.44545864746962
t77,124.44545864746962,0.0,0.0,124.44545864746962
t78,124.44545864746962,0.0,0.0,124.44545864746962
t79,131.3323964279866,0.0,0.0,131.3323964279866
t80,143.76034908578958,0.0,0.0,143.76034908578958
t81,225.51015593269616,0.0,0.0,225.51015593269616
t82,305.2428825148689,0.0,0.0,305.2428825148689
t83,297.37612594671117,0.0,0.0,297.37612594671117
t84,297.37612594671117,0.0,0.0,297.37612594671117
t85,297.37612594671117,0.0,0.0,297.37612594671117
t86,297.37612594671117,0.0,0.0,297.37612594671117
t87,297.37612594671117,0.0,0.0,297.37612594671117
t88,245.82063587263184,0.0,0.0,245.82063587263184
t89,220.4780884328238,0.0,0.0,220.4780884328238
t90,177.20812037629494,0.0,0.0,177.20812037629494
t91,241.61476372049844,0.0,0.0,241.61476372049844
t92,228.42939259094018,0.0,0.0,228.42939259094018
t93,199.68779920465377,0.0,0.0,199.68779920465377
t94,66.2826894569961,0.0,0.0,66.2826894569961
t95,0.0,0.0,0.0,0.0
