Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,unmet,Total
t1402,417.615,0.0,0.0,0.0,0.0,417.615
t1403,423.918,0.0,0.0,0.0,0.0,423.918
t1404,424.809,0.0,0.0,0.0,0.0,424.809
t1405,420.12300000000005,0.0,0.0,0.0,0.0,420.12300000000005
t1406,412.038,0.0,0.0,0.0,0.0,412.038
t1407,404.71200000000005,0.0,0.0,0.0,0.0,404.71200000000005
t1408,404.052,0.0,0.0,0.0,0.0,404.052
t1409,418.44,0.0,0.0,0.0,0.0,418.44
t1410,458.634,0.0,0.0,0.0,0.0,458.634
t1411,483.05400000000003,0.0,0.0,0.0,0.0,483.05400000000003
t1412,472.791,0.0,0.0,0.0,0.0,472.791
t1413,457.776,0.0,0.0,0.0,0.0,457.776
t1414,434.082,0.0,0.0,0.0,0.0,434.082
t1415,404.481,0.0,0.0,0.0,0.0,404.481
t1416,375.57300000000004,0.0,0.0,0.0,0.0,375.57300000000004
t1417,356.202,0.0,0.0,0.0,0.0,356.202
t1418,344.85,0.0,0.0,0.0,0.0,344.85
t1419,338.31600000000003,0.0,0.0,0.0,0.0,338.31600000000003
t1420,339.40500000000003,0.0,0.0,0.0,0.0,339.40500000000003
t1421,348.546,0.0,0.0,0.0,0.0,348.546
t1422,373.56,0.0,0.0,0.0,0.0,373.56
t1423,410.28900000000004,0.0,0.0,0.0,0.0,410.28900000000004
t1424,438.603,0.0,0.0,0.0,0.0,438.603
t1425,4935.558305427352,0.0,0.0,0.0,0.0,4935.558305427352
t1426,475.29900000000004,0.0,0.0,0.0,0.0,475.29900000000004
t1427,481.569,0.0,0.0,0.0,0.0,481.569
t1428,479.91900000000004,0.0,0.0,0.0,0.0,479.91900000000004
t1429,472.16400000000004,0.0,0.0,0.0,0.0,472.16400000000004
t1430,463.716,0.0,0.0,0.0,0.0,463.716
t1431,456.951,0.0,0.0,0.0,0.0,456.951
t1432,454.971,0.0,0.0,0.0,0.0,454.971
t1433,468.76500000000004,0.0,0.0,0.0,0.0,468.76500000000004
t1434,509.685,0.0,0.0,0.0,0.0,509.685
t1435,531.0690000000001,0.0,0.0,0.0,0.0,531.0690000000001
t1436,518.034,0.0,0.0,0.0,0.0,518.034
t1437,498.069,0.0,0.0,0.0,0.0,498.069
t1438,467.44500000000005,0.0,0.0,0.0,0.0,467.44500000000005
t1439,428.307,0.0,0.0,0.0,0.0,428.307
t1440,392.832,0.0,0.0,0.0,0.0,392.832
t1441,370.12800000000004,0.0,0.0,0.0,0.0,370.12800000000004
t1442,358.47900000000004,0.0,0.0,0.0,0.0,358.47900000000004
t1443,354.024,0.0,0.0,0.0,0.0,354.024
t1444,355.90500000000003,0.0,0.0,0.0,0.0,355.90500000000003
t1445,367.45500000000004,0.0,0.0,0.0,0.0,367.45500000000004
t1446,400.785,0.0,0.0,0.0,0.0,400.785
t1447,452.85900000000004,0.0,0.0,0.0,0.0,452.85900000000004
t1448,482.889,0.0,0.0,0.0,0.0,482.889
t1449,492.261,0.0,0.0,0.0,0.0,492.261
t1450,3830.229350427353,0.0,0.0,0.0,0.0,3830.229350427353
t1451,490.57800000000003,0.0,0.0,0.0,0.0,490.57800000000003
t1452,4201.9688044273535,0.0,0.0,0.0,0.0,4201.9688044273535
t1453,478.17,0.0,0.0,0.0,0.0,478.17
t1454,474.408,0.0,0.0,0.0,0.0,474.408
t1455,471.04200000000003,0.0,0.0,0.0,0.0,471.04200000000003
t1456,471.20700000000005,0.0,0.0,0.0,0.0,471.20700000000005
t1457,485.067,0.0,0.0,0.0,0.0,485.067
t1458,521.895,0.0,0.0,0.0,0.0,521.895
t1459,535.755,0.0,0.0,0.0,0.0,535.755
t1460,520.707,0.0,0.0,0.0,0.0,520.707
t1461,497.40900000000005,0.0,0.0,0.0,0.0,497.40900000000005
t1462,463.848,0.0,0.0,0.0,0.0,463.848
t1463,420.783,0.0,0.0,0.0,0.0,420.783
t1464,382.569,0.0,0.0,0.0,0.0,382.569
t1465,356.565,0.0,0.0,0.0,0.0,356.565
t1466,341.781,0.0,0.0,0.0,0.0,341.781
t1467,335.346,0.0,0.0,0.0,0.0,335.346
t1468,334.32300000000004,0.0,0.0,0.0,0.0,334.32300000000004
t1469,344.058,0.0,0.0,0.0,0.0,344.058
t1470,374.97900000000004,0.0,0.0,0.0,0.0,374.97900000000004
t1471,424.512,0.0,0.0,0.0,0.0,424.512
t1472,456.687,0.0,0.0,0.0,0.0,456.687
t1473,466.91700000000003,0.0,0.0,0.0,0.0,466.91700000000003
t1474,467.90700000000004,0.0,0.0,0.0,0.0,467.90700000000004
t1475,469.425,0.0,0.0,0.0,0.0,469.425
t1476,466.91700000000003,0.0,0.0,0.0,0.0,466.91700000000003
t1477,460.185,0.0,0.0,0.0,0.0,460.185
t1478,455.565,0.0,0.0,0.0,0.0,455.565
t1479,448.569,0.0,0.0,0.0,0.0,448.569
t1480,444.312,0.0,0.0,0.0,0.0,444.312
t1481,453.12300000000005,0.0,0.0,0.0,0.0,453.12300000000005
t1482,487.113,0.0,0.0,0.0,0.0,487.113
t1483,4033.556067427353,0.0,0.0,0.0,0.0,4033.556067427353
t1484,495.59400000000005,0.0,0.0,0.0,0.0,495.59400000000005
t1485,476.355,0.0,0.0,0.0,0.0,476.355
t1486,446.127,0.0,0.0,0.0,0.0,446.127
t1487,405.30600000000004,0.0,0.0,0.0,0.0,405.30600000000004
t1488,368.18100000000004,0.0,0.0,0.0,0.0,368.18100000000004
t1489,342.672,0.0,0.0,0.0,0.0,342.672
t1490,328.416,0.0,0.0,0.0,0.0,328.416
t1491,320.85900000000004,0.0,0.0,0.0,0.0,320.85900000000004
t1492,320.00100000000003,0.0,0.0,0.0,0.0,320.00100000000003
t1493,328.482,0.0,0.0,0.0,0.0,328.482
t1494,359.04,0.0,0.0,0.0,0.0,359.04
t1495,410.28900000000004,0.0,0.0,0.0,0.0,410.28900000000004
t1496,443.454,0.0,0.0,0.0,0.0,443.454
t1497,457.97400000000005,0.0,0.0,0.0,0.0,457.97400000000005
t1498,465.696,0.0,0.0,0.0,0.0,465.696
t1499,468.336,0.0,0.0,0.0,0.0,468.336
t1500,468.03900000000004,0.0,0.0,0.0,0.0,468.03900000000004
t1501,463.452,0.0,0.0,0.0,0.0,463.452
t1502,458.502,0.0,0.0,0.0,0.0,458.502
t1503,452.892,0.0,0.0,0.0,0.0,452.892
t1504,447.678,0.0,0.0,0.0,0.0,447.678
t1505,453.783,0.0,0.0,0.0,0.0,453.783
t1506,485.892,0.0,0.0,0.0,0.0,485.892
t1507,508.464,0.0,0.0,0.0,0.0,508.464
t1508,498.333,0.0,0.0,0.0,0.0,498.333
t1509,479.42400000000004,0.0,0.0,0.0,0.0,479.42400000000004
t1510,449.889,0.0,0.0,0.0,0.0,449.889
t1511,410.19,0.0,0.0,0.0,0.0,410.19
t1512,374.319,0.0,0.0,0.0,0.0,374.319
t1513,331.65000000000003,0.0,0.0,0.0,0.0,331.65000000000003
t1514,313.368,0.0,0.0,0.0,0.0,313.368
t1515,302.90700000000004,0.0,0.0,0.0,0.0,302.90700000000004
t1516,298.65000000000003,0.0,0.0,0.0,0.0,298.65000000000003
t1517,299.838,0.0,0.0,0.0,0.0,299.838
t1518,306.40500000000003,0.0,0.0,0.0,0.0,306.40500000000003
t1519,322.344,0.0,0.0,0.0,0.0,322.344
t1520,351.91200000000003,0.0,0.0,0.0,0.0,351.91200000000003
t1521,387.618,0.0,0.0,0.0,0.0,387.618
t1522,415.73400000000004,0.0,0.0,0.0,0.0,415.73400000000004
t1523,434.214,0.0,0.0,0.0,0.0,434.214
t1524,441.606,0.0,0.0,0.0,0.0,441.606
t1525,441.045,0.0,0.0,0.0,0.0,441.045
t1526,436.029,0.0,0.0,0.0,0.0,436.029
t1527,430.716,0.0,0.0,0.0,0.0,430.716
t1528,427.911,0.0,0.0,0.0,0.0,427.911
t1529,430.78200000000004,0.0,0.0,0.0,0.0,430.78200000000004
t1530,434.808,0.0,0.0,0.0,0.0,434.808
t1531,433.257,0.0,0.0,0.0,0.0,433.257
t1532,429.99,0.0,0.0,0.0,0.0,429.99
t1533,431.607,0.0,0.0,0.0,0.0,431.607
t1534,417.18600000000004,0.0,0.0,0.0,0.0,417.18600000000004
t1535,387.58500000000004,0.0,0.0,0.0,0.0,387.58500000000004
t1536,354.321,0.0,0.0,0.0,0.0,354.321
t1537,327.39300000000003,0.0,0.0,0.0,0.0,327.39300000000003
t1538,308.781,0.0,0.0,0.0,0.0,308.781
t1539,297.69300000000004,0.0,0.0,0.0,0.0,297.69300000000004
t1540,291.522,0.0,0.0,0.0,0.0,291.522
t1541,290.40000000000003,0.0,0.0,0.0,0.0,290.40000000000003
t1542,289.872,0.0,0.0,0.0,0.0,289.872
t1543,300.63,0.0,0.0,0.0,0.0,300.63
t1544,326.271,0.0,0.0,0.0,0.0,326.271
t1545,360.624,0.0,0.0,0.0,0.0,360.624
t1546,387.618,0.0,0.0,0.0,0.0,387.618
t1547,404.58000000000004,0.0,0.0,0.0,0.0,404.58000000000004
t1548,415.50300000000004,0.0,0.0,0.0,0.0,415.50300000000004
t1549,419.793,0.0,0.0,0.0,0.0,419.793
t1550,418.04400000000004,0.0,0.0,0.0,0.0,418.04400000000004
t1551,416.031,0.0,0.0,0.0,0.0,416.031
t1552,415.14000000000004,0.0,0.0,0.0,0.0,415.14000000000004
t1553,418.704,0.0,0.0,0.0,0.0,418.704
t1554,423.85200000000003,0.0,0.0,0.0,0.0,423.85200000000003
t1555,427.35,0.0,0.0,0.0,0.0,427.35
t1556,428.47200000000004,0.0,0.0,0.0,0.0,428.47200000000004
t1557,433.55400000000003,0.0,0.0,0.0,0.0,433.55400000000003
t1558,415.404,0.0,0.0,0.0,0.0,415.404
t1559,379.302,0.0,0.0,0.0,0.0,379.302
t1560,342.837,0.0,0.0,0.0,0.0,342.837
t1561,316.536,0.0,0.0,0.0,0.0,316.536
t1562,301.257,0.0,0.0,0.0,0.0,301.257
t1563,293.535,0.0,0.0,0.0,0.0,293.535
t1564,292.149,0.0,0.0,0.0,0.0,292.149
t1565,300.135,0.0,0.0,0.0,0.0,300.135
t1566,325.05,0.0,0.0,0.0,0.0,325.05
t1567,377.685,0.0,0.0,0.0,0.0,377.685
t1568,422.66400000000004,0.0,0.0,0.0,0.0,422.66400000000004
t1569,442.398,0.0,0.0,0.0,0.0,442.398
t1570,454.839,0.0,0.0,0.0,0.0,454.839
t1571,465.036,0.0,0.0,0.0,0.0,465.036
t1572,468.303,0.0,0.0,0.0,0.0,468.303
t1573,467.346,0.0,0.0,0.0,0.0,467.346
t1574,465.762,0.0,0.0,0.0,0.0,465.762
t1575,460.812,0.0,0.0,0.0,0.0,460.812
t1576,4140.733788196583,0.0,0.0,0.0,0.0,4140.733788196583
t1577,460.38300000000004,0.0,0.0,0.0,0.0,460.38300000000004
t1578,3477.057288196582,0.0,0.0,0.0,0.0,3477.057288196582
t1579,461.10900000000004,0.0,0.0,0.0,0.0,461.10900000000004
t1580,455.66400000000004,0.0,0.0,0.0,0.0,455.66400000000004
t1581,456.62100000000004,0.0,0.0,0.0,0.0,456.62100000000004
t1582,433.752,0.0,0.0,0.0,0.0,433.752
t1583,389.598,0.0,0.0,0.0,0.0,389.598
t1584,348.084,0.0,0.0,0.0,0.0,348.084
t1585,321.123,0.0,0.0,0.0,0.0,321.123
t1586,306.603,0.0,0.0,0.0,0.0,306.603
t1587,299.277,0.0,0.0,0.0,0.0,299.277
t1588,297.132,0.0,0.0,0.0,0.0,297.132
t1589,304.425,0.0,0.0,0.0,0.0,304.425
t1590,327.855,0.0,0.0,0.0,0.0,327.855
t1591,380.68800000000005,0.0,0.0,0.0,0.0,380.68800000000005
t1592,424.61100000000005,0.0,0.0,0.0,0.0,424.61100000000005
t1593,442.20000000000005,0.0,0.0,0.0,0.0,442.20000000000005
t1594,451.836,0.0,0.0,0.0,0.0,451.836
t1595,459.855,0.0,0.0,0.0,0.0,459.855
t1596,464.04600000000005,0.0,0.0,0.0,0.0,464.04600000000005
t1597,463.122,0.0,0.0,0.0,0.0,463.122
t1598,463.18800000000005,0.0,0.0,0.0,0.0,463.18800000000005
t1599,458.271,0.0,0.0,0.0,0.0,458.271
t1600,455.40000000000003,0.0,0.0,0.0,0.0,455.40000000000003
t1601,456.72,0.0,0.0,0.0,0.0,456.72
t1602,457.61100000000005,0.0,0.0,0.0,0.0,457.61100000000005
t1603,452.694,0.0,0.0,0.0,0.0,452.694
t1604,451.209,0.0,0.0,0.0,0.0,451.209
t1605,455.994,0.0,0.0,0.0,0.0,455.994
t1606,438.933,0.0,0.0,0.0,0.0,438.933
t1607,395.10900000000004,0.0,0.0,0.0,0.0,395.10900000000004
t1608,353.49600000000004,0.0,0.0,0.0,0.0,353.49600000000004
t1609,323.26800000000003,0.0,0.0,0.0,0.0,323.26800000000003
t1610,307.26300000000003,0.0,0.0,0.0,0.0,307.26300000000003
t1611,299.574,0.0,0.0,0.0,0.0,299.574
t1612,296.47200000000004,0.0,0.0,0.0,0.0,296.47200000000004
t1613,304.392,0.0,0.0,0.0,0.0,304.392
t1614,326.766,0.0,0.0,0.0,0.0,326.766
t1615,379.368,0.0,0.0,0.0,0.0,379.368
t1616,423.39000000000004,0.0,0.0,0.0,0.0,423.39000000000004
t1617,441.408,0.0,0.0,0.0,0.0,441.408
t1618,451.90200000000004,0.0,0.0,0.0,0.0,451.90200000000004
t1619,462.033,0.0,0.0,0.0,0.0,462.033
t1620,466.95000000000005,0.0,0.0,0.0,0.0,466.95000000000005
t1621,468.072,0.0,0.0,0.0,0.0,468.072
t1622,469.755,0.0,0.0,0.0,0.0,469.755
t1623,3209.303398196582,0.0,0.0,0.0,0.0,3209.303398196582
t1624,463.452,0.0,0.0,0.0,0.0,463.452
t1625,463.353,0.0,0.0,0.0,0.0,463.353
t1626,461.637,0.0,0.0,0.0,0.0,461.637
t1627,453.552,0.0,0.0,0.0,0.0,453.552
t1628,449.95500000000004,0.0,0.0,0.0,0.0,449.95500000000004
t1629,3325.164697196582,0.0,0.0,0.0,0.0,3325.164697196582
t1630,442.827,0.0,0.0,0.0,0.0,442.827
t1631,396.891,0.0,0.0,0.0,0.0,396.891
t1632,353.49600000000004,0.0,0.0,0.0,0.0,353.49600000000004
t1633,325.182,0.0,0.0,0.0,0.0,325.182
t1634,308.682,0.0,0.0,0.0,0.0,308.682
t1635,300.36600000000004,0.0,0.0,0.0,0.0,300.36600000000004
t1636,298.089,0.0,0.0,0.0,0.0,298.089
t1637,305.44800000000004,0.0,0.0,0.0,0.0,305.44800000000004
t1638,327.954,0.0,0.0,0.0,0.0,327.954
t1639,379.96200000000005,0.0,0.0,0.0,0.0,379.96200000000005
t1640,422.136,0.0,0.0,0.0,0.0,422.136
t1641,441.87,0.0,0.0,0.0,0.0,441.87
t1642,458.172,0.0,0.0,0.0,0.0,458.172
t1643,472.03200000000004,0.0,0.0,0.0,0.0,472.03200000000004
t1644,2809.9068761965827,0.0,0.0,0.0,0.0,2809.9068761965827
t1645,482.163,0.0,0.0,0.0,0.0,482.163
t1646,485.331,0.0,0.0,0.0,0.0,485.331
t1647,482.13,0.0,0.0,0.0,0.0,482.13
t1648,479.82000000000005,0.0,0.0,0.0,0.0,479.82000000000005
t1649,478.533,0.0,0.0,0.0,0.0,478.533
t1650,474.606,0.0,0.0,0.0,0.0,474.606
t1651,464.838,0.0,0.0,0.0,0.0,464.838
t1652,459.723,0.0,0.0,0.0,0.0,459.723
t1653,2945.47325219658,0.0,0.0,0.0,0.0,2945.47325219658
t1654,451.704,0.0,0.0,0.0,0.0,451.704
t1655,407.022,0.0,0.0,0.0,0.0,407.022
t1656,362.34000000000003,0.0,0.0,0.0,0.0,362.34000000000003
t1657,331.221,0.0,0.0,0.0,0.0,331.221
t1658,314.985,0.0,0.0,0.0,0.0,314.985
t1659,305.31600000000003,0.0,0.0,0.0,0.0,305.31600000000003
t1660,300.993,0.0,0.0,0.0,0.0,300.993
t1661,307.923,0.0,0.0,0.0,0.0,307.923
t1662,328.548,0.0,0.0,0.0,0.0,328.548
t1663,379.69800000000004,0.0,0.0,0.0,0.0,379.69800000000004
t1664,425.93100000000004,0.0,0.0,0.0,0.0,425.93100000000004
t1665,449.69100000000003,0.0,0.0,0.0,0.0,449.69100000000003
t1666,468.00600000000003,0.0,0.0,0.0,0.0,468.00600000000003
t1667,484.63800000000003,0.0,0.0,0.0,0.0,484.63800000000003
t1668,2434.2362761965833,0.0,0.0,0.0,0.0,2434.2362761965833
t1669,498.96000000000004,0.0,0.0,0.0,0.0,498.96000000000004
t1670,505.26300000000003,0.0,0.0,0.0,0.0,505.26300000000003
t1671,505.16400000000004,0.0,0.0,0.0,0.0,505.16400000000004
t1672,2475.341109196579,0.0,0.0,0.0,0.0,2475.341109196579
t1673,497.937,0.0,0.0,0.0,0.0,497.937
t1674,489.15900000000005,0.0,0.0,0.0,0.0,489.15900000000005
t1675,474.738,0.0,0.0,0.0,0.0,474.738
t1676,465.49800000000005,0.0,0.0,0.0,0.0,465.49800000000005
t1677,469.524,0.0,0.0,0.0,0.0,469.524
t1678,456.291,0.0,0.0,0.0,0.0,456.291
t1679,417.648,0.0,0.0,0.0,0.0,417.648
t1680,376.101,0.0,0.0,0.0,0.0,376.101
t1681,0.0,0.0,0.0,0.0,0.0,0.0
t1682,0.0,0.0,0.0,0.0,0.0,0.0
t1683,0.0,0.0,0.0,0.0,0.0,0.0
t1684,0.0,0.0,0.0,0.0,0.0,0.0
t1685,0.0,0.0,0.0,0.0,0.0,0.0
t1686,0.0,0.0,0.0,0.0,0.0,0.0
t1687,0.0,0.0,0.0,0.0,0.0,0.0
t1688,0.0,0.0,0.0,0.0,0.0,0.0
t1689,0.0,0.0,0.0,0.0,0.0,0.0
t1690,0.0,0.0,0.0,0.0,0.0,0.0
t1691,0.0,0.0,0.0,0.0,0.0,0.0
t1692,0.0,0.0,0.0,0.0,0.0,0.0
t1693,0.0,0.0,0.0,0.0,0.0,0.0
t1694,0.0,0.0,0.0,0.0,0.0,0.0
t1695,0.0,0.0,0.0,0.0,0.0,0.0
t1696,0.0,0.0,0.0,0.0,0.0,0.0
t1697,0.0,0.0,0.0,0.0,0.0,0.0
t1698,0.0,0.0,0.0,0.0,0.0,0.0
t1699,0.0,0.0,0.0,0.0,0.0,0.0
t1700,0.0,0.0,0.0,0.0,0.0,0.0
t1701,0.0,0.0,0.0,0.0,0.0,0.0
t1702,0.0,0.0,0.0,0.0,0.0,0.0
t1703,0.0,0.0,0.0,0.0,0.0,0.0
t1704,0.0,0.0,0.0,0.0,0.0,0.0
t1705,0.0,0.0,0.0,0.0,0.0,0.0
t1706,0.0,0.0,0.0,0.0,0.0,0.0
t1707,0.0,0.0,0.0,0.0,0.0,0.0
t1708,0.0,0.0,0.0,0.0,0.0,0.0
t1709,0.0,0.0,0.0,0.0,0.0,0.0
t1710,0.0,0.0,0.0,0.0,0.0,0.0
t1711,0.0,0.0,0.0,0.0,0.0,0.0
t1712,0.0,0.0,0.0,0.0,0.0,0.0
t1713,0.0,0.0,0.0,0.0,0.0,0.0
t1714,0.0,0.0,0.0,0.0,0.0,0.0
t1715,0.0,0.0,0.0,0.0,0.0,0.0
t1716,0.0,0.0,0.0,0.0,0.0,0.0
t1717,0.0,0.0,0.0,0.0,0.0,0.0
t1718,0.0,0.0,0.0,0.0,0.0,0.0
t1719,0.0,0.0,0.0,0.0,0.0,0.0
t1720,0.0,0.0,0.0,0.0,0.0,0.0
t1721,0.0,0.0,0.0,0.0,0.0,0.0
t1722,0.0,0.0,0.0,0.0,0.0,0.0
t1723,0.0,0.0,0.0,0.0,0.0,0.0
t1724,0.0,0.0,0.0,0.0,0.0,0.0
t1725,0.0,0.0,0.0,0.0,0.0,0.0
t1726,0.0,0.0,0.0,0.0,0.0,0.0
t1727,0.0,0.0,0.0,0.0,0.0,0.0
t1728,0.0,0.0,0.0,0.0,0.0,0.0
t1729,0.0,0.0,0.0,0.0,0.0,0.0
t1730,0.0,0.0,0.0,0.0,0.0,0.0
t1731,0.0,0.0,0.0,0.0,0.0,0.0
t1732,0.0,0.0,0.0,0.0,0.0,0.0
t1733,0.0,0.0,0.0,0.0,0.0,0.0
t1734,0.0,0.0,0.0,0.0,0.0,0.0
t1735,0.0,0.0,0.0,0.0,0.0,0.0
t1736,0.0,0.0,0.0,0.0,0.0,0.0
t1737,0.0,0.0,0.0,0.0,0.0,0.0
t1738,0.0,0.0,0.0,0.0,0.0,0.0
t1739,0.0,0.0,0.0,0.0,0.0,0.0
t1740,0.0,0.0,0.0,0.0,0.0,0.0
t1741,0.0,0.0,0.0,0.0,0.0,0.0
t1742,0.0,0.0,0.0,0.0,0.0,0.0
t1743,0.0,0.0,0.0,0.0,0.0,0.0
t1744,0.0,0.0,0.0,0.0,0.0,0.0
t1745,0.0,0.0,0.0,0.0,0.0,0.0
t1746,0.0,0.0,0.0,0.0,0.0,0.0
t1747,0.0,0.0,0.0,0.0,0.0,0.0
t1748,0.0,0.0,0.0,0.0,0.0,0.0
t1749,0.0,0.0,0.0,0.0,0.0,0.0
t1750,0.0,0.0,0.0,0.0,0.0,0.0
t1751,0.0,0.0,0.0,0.0,0.0,0.0
t1752,0.0,0.0,0.0,0.0,0.0,0.0
t1753,0.0,0.0,0.0,0.0,0.0,0.0
t1754,0.0,0.0,0.0,0.0,0.0,0.0
t1755,0.0,0.0,0.0,0.0,0.0,0.0
t1756,0.0,0.0,0.0,0.0,0.0,0.0
t1757,0.0,0.0,0.0,0.0,0.0,0.0
t1758,0.0,0.0,0.0,0.0,0.0,0.0
t1759,0.0,0.0,0.0,0.0,0.0,0.0
t1760,0.0,0.0,0.0,0.0,0.0,0.0
t1761,0.0,0.0,0.0,0.0,0.0,0.0
t1762,0.0,0.0,0.0,0.0,0.0,0.0
t1763,0.0,0.0,0.0,0.0,0.0,0.0
t1764,0.0,0.0,0.0,0.0,0.0,0.0
t1765,0.0,0.0,0.0,0.0,0.0,0.0
t1766,0.0,0.0,0.0,0.0,0.0,0.0
t1767,0.0,0.0,0.0,0.0,0.0,0.0
t1768,0.0,0.0,0.0,0.0,0.0,0.0
t1769,0.0,0.0,0.0,0.0,0.0,0.0
t1770,0.0,0.0,0.0,0.0,0.0,0.0
t1771,0.0,0.0,0.0,0.0,0.0,0.0
t1772,0.0,0.0,0.0,0.0,0.0,0.0
t1773,0.0,0.0,0.0,0.0,0.0,0.0
t1774,0.0,0.0,0.0,0.0,0.0,0.0
t1775,0.0,0.0,0.0,0.0,0.0,0.0
t1776,0.0,0.0,0.0,0.0,0.0,0.0
t1777,0.0,0.0,0.0,0.0,0.0,0.0
t1778,0.0,0.0,0.0,0.0,0.0,0.0
t1779,0.0,0.0,0.0,0.0,0.0,0.0
t1780,0.0,0.0,0.0,0.0,0.0,0.0
t1781,0.0,0.0,0.0,0.0,0.0,0.0
t1782,0.0,0.0,0.0,0.0,0.0,0.0
t1783,0.0,0.0,0.0,0.0,0.0,0.0
t1784,0.0,0.0,0.0,0.0,0.0,0.0
t1785,0.0,0.0,0.0,0.0,0.0,0.0
t1786,0.0,0.0,0.0,0.0,0.0,0.0
t1787,0.0,0.0,0.0,0.0,0.0,0.0
t1788,0.0,0.0,0.0,0.0,0.0,0.0
t1789,0.0,0.0,0.0,0.0,0.0,0.0
t1790,0.0,0.0,0.0,0.0,0.0,0.0
t1791,0.0,0.0,0.0,0.0,0.0,0.0
t1792,0.0,0.0,0.0,0.0,0.0,0.0
t1793,0.0,0.0,0.0,0.0,0.0,0.0
t1794,0.0,0.0,0.0,0.0,0.0,0.0
t1795,0.0,0.0,0.0,0.0,0.0,0.0
t1796,0.0,0.0,0.0,0.0,0.0,0.0
t1797,0.0,0.0,0.0,0.0,0.0,0.0
t1798,0.0,0.0,0.0,0.0,0.0,0.0
t1799,0.0,0.0,0.0,0.0,0.0,0.0
t1800,0.0,0.0,0.0,0.0,0.0,0.0
t1801,0.0,0.0,0.0,0.0,0.0,0.0
t1802,0.0,0.0,0.0,0.0,0.0,0.0
t1803,0.0,0.0,0.0,0.0,0.0,0.0
t1804,0.0,0.0,0.0,0.0,0.0,0.0
t1805,0.0,0.0,0.0,0.0,0.0,0.0
t1806,0.0,0.0,0.0,0.0,0.0,0.0
t1807,0.0,0.0,0.0,0.0,0.0,0.0
t1808,0.0,0.0,0.0,0.0,0.0,0.0
t1809,0.0,0.0,0.0,0.0,0.0,0.0
t1810,0.0,0.0,0.0,0.0,0.0,0.0
t1811,0.0,0.0,0.0,0.0,0.0,0.0
t1812,0.0,0.0,0.0,0.0,0.0,0.0
t1813,0.0,0.0,0.0,0.0,0.0,0.0
t1814,0.0,0.0,0.0,0.0,0.0,0.0
t1815,0.0,0.0,0.0,0.0,0.0,0.0
t1816,0.0,0.0,0.0,0.0,0.0,0.0
t1817,0.0,0.0,0.0,0.0,0.0,0.0
t1818,0.0,0.0,0.0,0.0,0.0,0.0
t1819,0.0,0.0,0.0,0.0,0.0,0.0
t1820,0.0,0.0,0.0,0.0,0.0,0.0
t1821,0.0,0.0,0.0,0.0,0.0,0.0
t1822,0.0,0.0,0.0,0.0,0.0,0.0
t1823,0.0,0.0,0.0,0.0,0.0,0.0
t1824,0.0,0.0,0.0,0.0,0.0,0.0
t1825,0.0,0.0,0.0,0.0,0.0,0.0
t1826,0.0,0.0,0.0,0.0,0.0,0.0
t1827,0.0,0.0,0.0,0.0,0.0,0.0
t1828,0.0,0.0,0.0,0.0,0.0,0.0
t1829,0.0,0.0,0.0,0.0,0.0,0.0
t1830,0.0,0.0,0.0,0.0,0.0,0.0
t1831,0.0,0.0,0.0,0.0,0.0,0.0
t1832,0.0,0.0,0.0,0.0,0.0,0.0
t1833,0.0,0.0,0.0,0.0,0.0,0.0
t1834,0.0,0.0,0.0,0.0,0.0,0.0
t1835,0.0,0.0,0.0,0.0,0.0,0.0
t1836,0.0,0.0,0.0,0.0,0.0,0.0
t1837,0.0,0.0,0.0,0.0,0.0,0.0
t1838,0.0,0.0,0.0,0.0,0.0,0.0
t1839,0.0,0.0,0.0,0.0,0.0,0.0
t1840,0.0,0.0,0.0,0.0,0.0,0.0
t1841,0.0,0.0,0.0,0.0,0.0,0.0
t1842,0.0,0.0,0.0,0.0,0.0,0.0
t1843,0.0,0.0,0.0,0.0,0.0,0.0
t1844,0.0,0.0,0.0,0.0,0.0,0.0
t1845,0.0,0.0,0.0,0.0,0.0,0.0
t1846,0.0,0.0,0.0,0.0,0.0,0.0
t1847,0.0,0.0,0.0,0.0,0.0,0.0
t1848,0.0,0.0,0.0,0.0,0.0,0.0
