Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,3.816582628953488e7,272902.67857142875,1.054131650025545e6,-1.3522708536334247e-9,3.949286061813185e7
t1,9405.351302,0.0,113.64869800000001,0.0,9519.0
t2,9032.812311,0.0,67.18768899999999,0.0,9100.0
t3,8796.05095,0.0,75.94905,0.0,8872.0
t4,8764.3294,0.0,51.6706,0.0,8816.0
t5,8982.875614,0.0,69.124386,0.0,9052.0
t6,9607.979507,29.55,134.470493,0.0,9772.0
t7,11266.392550999999,51.35,58.257449,0.0,11376.0
t8,12629.76,120.5,48.74,0.0,12799.0
t9,13249.264944,187.25,30.485056,0.0,13467.0
t10,13643.557047,241.10000000000002,38.342953,0.0,13923.0
t11,13965.314180000001,256.90000000000003,81.78582,0.0,14304.0
t12,14095.159017,255.1,173.740983,0.0,14524.0
t13,14157.889055,256.1,158.01094500000002,0.0,14572.0
t14,14110.745153,238.25,318.004847,0.0,14667.0
t15,13806.632453,222.05,553.317547,0.0,14582.0
t16,13846.827798,177.4,438.772202,0.0,14463.0
t17,13952.894488,129.6,407.505512,0.0,14490.0
t18,14120.316872000001,74.39999999999999,319.28312800000003,0.0,14514.0
t19,14016.127221,15.4,387.472779,0.0,14419.0
t20,14110.258297,0.0,256.741703,0.0,14367.0
t21,14401.207616,0.0,12.792384,0.0,14414.0
t22,13364.721321,0.0,153.278679,0.0,13518.0
t23,11999.429277,0.0,100.570723,0.0,12100.0
t24,10679.143437,0.0,147.856563,0.0,10827.0
t25,9843.560526,0.0,144.43947400000002,0.0,9988.0
t26,9442.74712,0.0,81.25288,0.0,9524.0
t27,9168.329178,0.0,133.670822,0.0,9302.0
t28,9035.1399,0.0,179.8601,0.0,9215.0
t29,9274.858696,0.0,182.141304,0.0,9457.0
t30,10065.629893,0.0,187.37010700000002,0.0,10253.0
t31,11811.513485,29.1,50.386515,0.0,11891.0
t32,13103.293535,85.55,49.156465000000004,0.0,13238.0
t33,13612.591593,132.75,51.658407000000004,0.0,13797.0
t34,13951.820048000001,161.05,62.129952,0.0,14175.0
t35,14270.826408,179.79999999999998,87.373592,0.0,14538.0
t36,14367.322322,191.6,146.077678,0.0,14705.0
t37,14286.279419999999,178.60000000000002,228.12058,0.0,14693.0
t38,14466.404234,154.75,84.845766,0.0,14706.0
t39,14357.984599000001,154.4,80.615401,0.0,14593.0
t40,14143.997417,134.5,219.502583,0.0,14498.0
t41,14074.595285,96.75,332.654715,0.0,14504.0
t42,14362.068029,47.4,132.531971,0.0,14542.0
t43,14241.541472,8.3,137.158528,0.0,14387.0
t44,14201.564094,0.0,82.435906,0.0,14284.0
t45,14307.182393,0.0,51.817607,0.0,14359.0
t46,13573.77953,0.0,5.22047,0.0,13579.0
t47,12232.133525,0.0,5.866475,0.0,12238.0
t48,10943.639533,0.0,5.360467,0.0,10949.0
t49,10024.670151,0.0,0.329849,0.0,10025.0
t50,9571.121366,0.0,0.878634,0.0,9572.0
t51,9328.014315,0.0,2.985685,0.0,9331.0
t52,9247.307374,0.0,3.692626,0.0,9251.0
t53,9486.27554,0.0,7.72446,0.0,9494.0
t54,10199.595544,11.700000000000001,12.704455999999999,0.0,10224.0
t55,11834.837386,48.25,9.912614,0.0,11893.0
t56,13199.814991,99.7,4.485009,0.0,13304.0
t57,13770.356328999998,189.20000000000002,2.443671,0.0,13962.0
t58,14151.182821999999,244.7,1.117178,0.0,14397.0
t59,14513.199868,274.95000000000005,0.850132,0.0,14789.0
t60,14766.2058,279.7,0.0942,0.0,15046.0
t61,14891.705549999999,273.7,4.59445,0.0,15170.0
t62,15051.604698,264.25,19.145302,0.0,15335.0
t63,15027.006656,245.5,44.493344,0.0,15317.0
t64,14959.83922,207.2,43.96078,0.0,15211.0
t65,15072.811555,141.3,17.888445,0.0,15232.0
t66,15080.770524,74.7,46.529476,0.0,15202.0
t67,14867.254831,32.9,76.845169,0.0,14977.0
t68,14729.780291,0.0,73.219709,0.0,14803.0
t69,14801.934687,0.0,258.065313,0.0,15060.0
t70,14174.21588,0.0,253.78412,0.0,14428.0
t71,12773.282438,0.0,160.71756200000002,0.0,12934.0
t72,11229.166012,0.0,250.833988,0.0,11480.0
t73,10286.981159,0.0,194.018841,0.0,10481.0
t74,9608.882521,0.0,271.117479,0.0,9880.0
t75,9445.130354,0.0,99.869646,0.0,9545.0
t76,9404.096307,0.0,2.903693,0.0,9407.0
t77,9599.211301,0.0,10.788699000000001,0.0,9610.0
t78,10295.557228,14.9,26.542772,0.0,10337.0
t79,11916.020526,50.35,83.629474,0.0,12050.0
t80,13332.553087,117.4,50.046912999999996,0.0,13500.0
t81,13975.360972,193.85,50.789028,0.0,14220.0
t82,14475.705985,248.65,32.644014999999996,0.0,14757.0
t83,14841.616934000001,286.05,71.333066,0.0,15199.0
t84,15054.248925,291.4,112.351075,0.0,15458.0
t85,15032.639331,292.4,209.960669,0.0,15535.0
t86,15097.723151,289.3,215.976849,0.0,15603.0
t87,14817.353226,265.34999999999997,479.29677399999997,0.0,15562.0
t88,14569.997547,218.4,632.602453,0.0,15421.0
t89,14693.112100999999,152.60000000000002,504.28789900000004,0.0,15350.0
t90,14567.579002999999,76.95,486.470997,0.0,15131.0
t91,14423.511637,28.75,358.738363,0.0,14811.0
t92,14276.531583,0.0,367.468417,0.0,14644.0
t93,14568.177873,0.0,331.822127,0.0,14900.0
t94,13675.278488,0.0,602.721512,0.0,14278.0
t95,12491.010262,0.0,303.989738,0.0,12795.0
t96,11113.300905,0.0,224.699095,0.0,11338.0
t97,10067.360113,0.0,317.639887,0.0,10385.0
t98,9634.61965,0.0,227.38035000000002,0.0,9862.0
t99,9316.843917,0.0,232.15608300000002,0.0,9549.0
t100,9402.284003,0.0,48.715996999999994,0.0,9451.0
t101,9586.177699,0.0,64.822301,0.0,9651.0
t102,10336.952303,2.4499999999999997,25.597697,0.0,10365.0
t103,11839.539965,47.050000000000004,21.410035,0.0,11908.0
t104,13071.755941000001,108.55,70.69405900000001,0.0,13251.0
t105,13697.315581,169.0,41.684419,0.0,13908.0
t106,14034.132248,224.8,55.067752,0.0,14314.0
t107,14242.498474,328.7,44.801526,0.0,14616.0
t108,14436.427534999999,265.2,119.37246499999999,0.0,14821.0
t109,14516.607114,259.0,78.39288599999999,0.0,14854.0
t110,14391.066119000001,253.3,265.63388100000003,0.0,14910.0
t111,14128.114037000001,249.9,455.98596299999997,0.0,14834.0
t112,14036.31639,213.2,511.48361,0.0,14761.0
t113,14167.045145999999,148.7,441.25485399999997,0.0,14757.0
t114,14179.796899,74.64999999999999,382.553101,0.0,14637.0
t115,13927.868456,24.400000000000002,420.731544,0.0,14373.0
t116,13808.76022,0.0,341.23978,0.0,14150.0
t117,13894.543993,0.0,442.456007,0.0,14337.0
t118,13329.648674,0.0,596.351326,0.0,13926.0
t119,12233.635892,0.0,580.3641080000001,0.0,12814.0
t120,11026.89888,0.0,530.10112,0.0,11557.0
t121,9981.539417,0.0,619.4605829999999,0.0,10601.0
t122,9307.686089,0.0,715.313911,0.0,10023.0
t123,8931.82468,0.0,739.1753199999999,0.0,9671.0
t124,8649.276405,0.0,843.723595,0.0,9493.0
t125,8655.878009,0.0,858.121991,0.0,9514.0
t126,8997.728771,13.0,646.271229,0.0,9657.0
t127,9623.395268,50.9,535.704732,0.0,10210.0
t128,10842.246701,121.64999999999999,289.103299,0.0,11253.0
t129,12115.682189000001,190.89999999999998,175.417811,0.0,12482.0
t130,13172.985095,249.1,64.91490499999999,0.0,13487.0
t131,13856.766534,267.65,53.583466,0.0,14178.0
t132,14133.645499,263.05,226.304501,0.0,14623.0
t133,14407.6948,256.1,226.2052,0.0,14890.0
t134,14423.048949,310.59999999999997,240.351051,0.0,14974.0
t135,14638.6255,208.25,184.12449999999998,0.0,15031.0
t136,14587.206391,193.70000000000002,250.093609,0.0,15031.0
t137,14821.744218,141.4,173.85578199999998,0.0,15137.0
t138,14788.024051,78.35000000000001,270.625949,0.0,15137.0
t139,14581.743663,30.200000000000003,314.05633700000004,0.0,14926.0
t140,14447.940156,0.9,198.159844,0.0,14647.0
t141,14539.660451,0.0,248.339549,0.0,14788.0
t142,13835.379238,0.0,534.620762,0.0,14370.0
t143,12393.742517,0.0,797.257483,0.0,13191.0
t144,10986.694332,0.0,934.3056680000001,0.0,11921.0
t145,9993.565345,0.0,869.4346549999999,0.0,10863.0
t146,9616.548152,0.0,566.451848,0.0,10183.0
t147,9179.043056,0.0,547.9569439999999,0.0,9727.0
t148,9000.538344,0.0,450.461656,0.0,9451.0
t149,8857.081217,0.0,467.918783,0.0,9325.0
t150,8590.347084,48.65,542.0029159999999,0.0,9181.0
t151,9090.801693,57.2,355.998307,0.0,9504.0
t152,10134.031195000001,124.8,72.168805,0.0,10331.0
t153,11146.052679,203.15,19.797321,0.0,11369.0
t154,12009.449800999999,260.85,17.700199,0.0,12288.0
t155,12522.974283,341.84999999999997,15.175717,0.0,12880.0
t156,12956.312151,307.05,17.637849,0.0,13281.0
t157,13179.127367,312.7,27.172633,0.0,13519.0
t158,13210.561446,314.75,32.688554,0.0,13558.0
t159,13218.258475,285.65000000000003,82.091525,0.0,13586.0
t160,13276.031040999998,233.2,147.768959,0.0,13657.0
t161,13419.749374,161.25,206.00062599999998,0.0,13787.0
t162,13522.868986,77.10000000000001,245.031014,0.0,13845.0
t163,13350.051479,36.7,235.24852099999998,0.0,13622.0
t164,12863.542134,0.0,499.45786599999997,0.0,13363.0
t165,13159.098165,0.0,457.901835,0.0,13617.0
t166,13029.856282,0.0,307.14371800000004,0.0,13337.0
t167,12204.832677,0.0,212.16732299999998,0.0,12417.0
t168,10997.261686,0.0,334.738314,0.0,11332.0
t169,12283.089908,0.0,649.9100920000001,0.0,12933.0
t170,11605.193608,0.0,449.806392,0.0,12055.0
t171,11096.317381,0.0,403.68261900000005,0.0,11500.0
