Time_Index,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
88,1,0.3343,0.013535732,1
89,1,0.028,0.00627484,1
90,1,0,0.05808929,1
91,1,0,0.22415413,1
92,1,0,0.275481582,1
93,1,0,0.416952342,1
94,1,0,0.390747398,1
95,1,0,0.463861436,1
96,1,0,0.419889808,1
97,1,0,0.325898945,1
98,1,0,0.522758365,1
99,1,0,0.365987569,1
100,1,0,0.424390733,1
101,1,0,0.433115661,1
102,1,0,0.362870246,1
103,1,0,0.228127867,1
104,1,0,0.254994243,1
105,1,0.1033,0.297353089,1
106,1,0.2804,0.26502341,1
107,1,0.4372,0.246666133,1
108,1,0.5913,0.209545553,1
109,1,0.5349,0.213271856,1
110,1,0.4854,0.353414446,1
111,1,0.3973,0.410481691,1
112,1,0.2948,0.808897853,1
113,1,0.0897,0.773383021,1
114,1,0,0.809938967,1
115,1,0,0.685354233,1
116,1,0,0.45875603,1
117,1,0,0.479708195,1
118,1,0,0.097237095,1
119,1,0,0.373140395,1
120,1,0,0.167982742,1
121,1,0,0.333688021,1
122,1,0,0.298790157,1
123,1,0,0.152139187,1
124,1,0,0.069804139,1
125,1,0,0.148644954,1
126,1,0,0.209140733,1
127,1,0,0.241903529,1
128,1,0,0.232758492,1
129,1,0.1023,0.433448523,1
130,1,0.2939,0.529960155,1
131,1,0.5036,0.251590341,1
132,1,0.62,0.253996432,1
133,1,0.5947,0.216716677,1
134,1,0.4261,0.300185502,1
135,1,0.3649,0.177140608,1
136,1,0.1992,0.133263707,1
137,1,0.0151,0.281703651,1
138,1,0,0.410258323,1
139,1,0,0.348620415,1
140,1,0,0.174488172,1
141,1,0,0.299336016,1
142,1,0,0.315609783,1
143,1,0,0.392254978,1
144,1,0,0.403186232,1
145,1,0,0.358789206,1
146,1,0,0.444409281,1
147,1,0,0.514306784,1
148,1,0,0.481486499,1
149,1,0,0.336142361,1
150,1,0,0.100534089,1
151,1,0,0.068419948,1
152,1,0,0.072928362,1
153,1,0.1883,0.159622043,1
154,1,0.4067,0.259901762,1
155,1,0.5478,0.33179459,1
156,1,0.6386,0.216174215,1
157,1,0.6504,0.219760895,1
158,1,0.6311,0.274789572,1
159,1,0.5093,0.356991559,1
160,1,0.299,0.405605167,1
161,1,0.0553,0.35197863,1
162,1,0,0.68602097,1
163,1,0,0.922309518,1
164,1,0,0.88975215,1
165,1,0,0.945815384,1
166,1,0,0.879520893,1
167,1,0,0.912140965,1
168,1,0,0.975267529,1
169,1,0,0.982451737,1
170,1,0,0.94411397,1
171,1,0,0.942038298,1
172,1,0,0.993139267,1
173,1,0,0.992836118,1
174,1,0,0.994497001,1
175,1,0,0.957015872,1
176,1,0,0.532281816,1
177,1,0.2056,0.600429296,1
178,1,0.4097,0.523252964,1
179,1,0.5584,0.583462417,1
180,1,0.4656,0.714919925,1
181,1,0.5802,0.718139231,1
182,1,0.5964,0.445379853,1
183,1,0.5111,0.50075835,1
184,1,0.3605,0.317829728,1
185,1,0.1202,0.732666433,1
186,1,0,0.748077691,1
187,1,0,0.645534456,1
188,1,0,0.555666566,1
189,1,0,0.718843997,1
190,1,0,0.616308808,1
191,1,0,0.665126264,1
192,1,0,0.326508224,1
193,1,0,0.481972277,1
194,1,0,0.274109393,1
195,1,0,0.231299877,1
196,1,0,0.229242459,1
197,1,0,0.210230157,1
198,1,0,0.221656308,1
199,1,0,0.178725153,1
200,1,0,0.199159712,1
201,1,0.1584,0.212695658,1
202,1,0.3603,0.125840187,1
203,1,0.4586,0.09083949,1
204,1,0.4847,0.029331515,1
205,1,0.5907,0.011879676,1
206,1,0.7654,0.062274471,1
207,1,0.5757,0.214362696,1
208,1,0.4019,0.403303325,1
209,1,0.1541,0.626905501,1
210,1,0,0.91041702,1
211,1,0,0.963661015,1
212,1,0,0.841256082,1
213,1,0,0.795333326,1
214,1,0,0.792107224,1
215,1,0,0.769589841,1
216,1,0,0.798077762,1
217,1,0,0.748351872,1
218,1,0,0.705098033,1
219,1,0,0.783596933,1
220,1,0,0.800422609,1
221,1,0,0.55063653,1
222,1,0,0.559843063,1
223,1,0,0.464544684,1
224,1,0,0.581209481,1
225,1,0.1709,0.634156823,1
226,1,0.3428,0.470895797,1
227,1,0.4545,0.587407529,1
228,1,0.5223,0.457908809,1
229,1,0.5971,0.549954057,1
230,1,0.6098,0.617423415,1
231,1,0.5176,0.57672447,1
232,1,0.3503,0.79943192,1
233,1,0.1105,0.78913486,1
234,1,0,0.69455862,1
235,1,0,0.867375135,1
236,1,0,0.582306385,1
237,1,0,0.569114685,1
238,1,0,0.591272295,1
239,1,0,0.605965376,1
240,1,0,0.685430765,1
241,1,0,0.375128984,1
242,1,0,0.259837627,1
243,1,0,0.115667641,1
244,1,0,0.118977785,1
245,1,0,0.148685768,1
246,1,0,0.184496105,1
247,1,0,0.232574254,1
248,1,0,0.12083178,1
249,1,0.1904,0.045654915,1
250,1,0.3998,0.00896703,1
251,1,0.5013,0.00975288,1
252,1,0.5482,0.005116536,1
253,1,0.5471,4.68E-05,1
254,1,0.5638,0.001831072,1
255,1,0.4942,0.024346719,1
256,1,0.358,0.145083502,1
257,1,0.1237,0.240838438,1
258,1,0,0.588997364,1
259,1,0,0.660440922,1
260,1,0,0.473002821,1
261,1,0,0.525997937,1
262,1,0,0.363092691,1
263,1,0,0.335968703,1
264,1,0,0.453862011,1
265,1,0,0.571175516,1
266,1,0,0.662716389,1
267,1,0,0.813917875,1
268,1,0,0.978496671,1
269,1,0,0.874113321,1
270,1,0,0.911041379,1
271,1,0,0.999900937,1
272,1,0,0.985276818,1
273,1,0,0.996960044,1
274,1,0.0026,0.995188236,1
275,1,0.0598,0.987772226,1
276,1,0.1045,0.999951601,1
277,1,0.0515,1,1
278,1,0.0671,0.999835253,1
279,1,0.1956,0.969388962,1
280,1,0.1553,0.890073061,1
281,1,0.0357,0.686031938,1
282,1,0,0.685177803,1
283,1,0,0.461213171,1
284,1,0,0.42908591,1
285,1,0,0.292680949,1
286,1,0,0.139862612,1
287,1,0,0.025062602,1
288,1,0,0.005286228,1
289,1,0,0.005776152,1
290,1,0,0.007414515,1
291,1,0,0.032070458,1
292,1,0,0.12450432,1
293,1,0,0.122904286,1
294,1,0,0.152460426,1
295,1,0,0.609855115,1
296,1,0,0.453009814,1
297,1,0.0041,0.559165955,1
298,1,0.0805,0.53180176,1
299,1,0.2869,0.589205027,1
300,1,0.4127,0.511914372,1
301,1,0.5241,0.459121764,1
302,1,0.5732,0.847003937,1
303,1,0.4743,1,1
304,1,0.305,1,1
305,1,0.0978,1,1
306,1,0,1,1
307,1,0,1,1
308,1,0,0.999744654,1
309,1,0,1,1
310,1,0,1,1
311,1,0,1,1
312,1,0,0.996239424,1
313,1,0,0.997558236,1
314,1,0,0.999381185,1
315,1,0,0.996947765,1
316,1,0,0.998992562,1
317,1,0,0.999016643,1
318,1,0,0.996783972,1
319,1,0,0.973344207,1
320,1,0,0.669606805,1
321,1,0.1892,0.599198878,1
322,1,0.3808,0.893465757,1
323,1,0.5055,0.972915113,1
324,1,0.6058,0.979986489,1
325,1,0.6621,0.949985623,1
326,1,0.6563,0.992331743,1
327,1,0.5704,0.98760128,1
328,1,0.4009,0.994393528,1
329,1,0.1757,0.980856895,1
330,1,0,0.910589576,1
331,1,0,0.928158879,1
332,1,0,0.841629744,1
333,1,0,0.895399034,1
334,1,0,0.966689229,1
335,1,0,0.903864622,1
336,1,0,0.878530681,1
337,1,0,0.971166551,1
338,1,0,0.958023071,1
339,1,0,0.9217242,1
340,1,0,0.862400413,1
341,1,0,0.888055563,1
342,1,0,0.954128027,1
343,1,0,0.921387911,1
344,1,0,0.831817031,1
345,1,0.2406,0.892535269,1
346,1,0.4691,0.852609813,1
347,1,0.6312,0.72245723,1
348,1,0.7083,0.603623748,1
349,1,0.7193,0.931917369,1
350,1,0.7062,0.864529014,1
351,1,0.6127,0.987060905,1
352,1,0.4407,0.996328235,1
353,1,0.1983,0.996035337,1
354,1,0,0.973462224,1
355,1,0,0.94091922,1
356,1,0,0.898062825,1
357,1,0,0.90684551,1
358,1,0,0.813305557,1
359,1,0,0.931691885,1
360,1,0,0.836917043,1
361,1,0,0.925834537,1
362,1,0,0.896693587,1
363,1,0,0.863024592,1
364,1,0,0.868777752,1
365,1,0,0.848734856,1
366,1,0,0.866833806,1
367,1,0,0.815279365,1
368,1,0,0.671517313,1
369,1,0.2391,0.462879539,1
370,1,0.4586,0.187393889,1
371,1,0.6179,0.042585276,1
372,1,0.6974,2.21E-05,1
373,1,0.6672,0.011788613,1
374,1,0.6136,0.120125651,1
375,1,0.4943,0.609268606,1
376,1,0.2741,0.781363249,1
377,1,0.0666,0.912009895,1
378,1,0,0.962146401,1
379,1,0,0.983913362,1
380,1,0,0.990213752,1
381,1,0,0.309844047,1
382,1,0,0.970720172,1
383,1,0,0.954778671,1
384,1,0,0.977821589,1
385,1,0,0.903339088,1
386,1,0,0.941699743,1
387,1,0,0.909053683,1
388,1,0,0.893550754,1
389,1,0,0.634285808,1
390,1,0,0.646970272,1
391,1,0,0.559636533,1
392,1,0,0.258574307,1
393,1,0.063,0.178490281,1
394,1,0.2298,0.221917599,1
395,1,0.3955,0.192400694,1
396,1,0.4576,0.207875282,1
397,1,0.4251,0.165657729,1
398,1,0.397,0.221654862,1
399,1,0.2726,0.416519284,1
400,1,0.148,0.725955307,1
401,1,0.0133,0.717458546,1
402,1,0,0.705203474,1
403,1,0,0.788897991,1
404,1,0,0.715925097,1
405,1,0,0.741538227,1
406,1,0,0.662036419,1
407,1,0,0.964319944,1
408,1,0,0.972073436,1
409,1,0,0.984911442,1
410,1,0,0.971868396,1
411,1,0,0.971292973,1
412,1,0,0.999132395,1
413,1,0,1,1
414,1,0,1,1
415,1,0,1,1
416,1,0,1,1
417,1,0.2194,1,1
418,1,0.4257,0.994823575,1
419,1,0.5872,1,1
420,1,0.6481,1,1
421,1,0.6592,1,1
422,1,0.6547,1,1
423,1,0.5823,1,1
424,1,0.4386,1,1
425,1,0.2089,1,1
426,1,0,1,1
427,1,0,1,1
428,1,0,0.999494672,1
429,1,0,0.986200929,1
430,1,0,0.962675452,1
431,1,0,0.880540669,1
432,1,0,0.804039896,1
433,1,0,0.714715898,1
434,1,0,0.58559221,1
435,1,0,0.362231135,1
436,1,0,0.249404311,1
437,1,0,0.167228848,1
438,1,0,0.096527874,1
439,1,0,0.070879892,1
440,1,0,0.038366802,1
441,1,0.2198,0.047509376,1
442,1,0.4112,0.019323898,1
443,1,0.5551,0.011227405,1
444,1,0.6202,0.001970452,1
445,1,0.6322,0.008147767,1
446,1,0.6454,0.062390152,1
447,1,0.582,0.251660377,1
448,1,0.4182,0.423032939,1
449,1,0.1694,0.544930875,1
450,1,0,0.369511396,1
451,1,0,0.189863712,1
452,1,0,0.114875264,1
453,1,0,0.599440515,1
454,1,0,0.577943921,1
455,1,0,0.449732423,1
456,1,0,0.142613783,1
457,1,0,0.169818848,1
458,1,0,0.122016601,1
459,1,0,0.168010533,1
460,1,0,0.087565094,1
461,1,0,0.181455061,1
462,1,0,0.431332111,1
463,1,0,0.830652058,1
464,1,0,0.885377407,1
465,1,0.2238,0.970650077,1
466,1,0.4608,0.78101784,1
467,1,0.6129,0.987297833,1
468,1,0.681,0.983771563,1
469,1,0.7075,0.84817189,1
470,1,0.6971,0.91536212,1
471,1,0.6128,0.879813075,1
472,1,0.4488,0.899763405,1
473,1,0.217,0.740176499,1
474,1,0,0.644712627,1
475,1,0,0.702639103,1
476,1,0,0.662807465,1
477,1,0,0.497550666,1
478,1,0,0.575113714,1
479,1,0,0.680866301,1
480,1,0,0.657989264,1
481,1,0,0.369297385,1
482,1,0,0.188032657,1
483,1,0,0.172238901,1
484,1,0,0.091699772,1
485,1,0,0.043212742,1
486,1,0,0.037635185,1
487,1,0,0.015636737,1
488,1,0,0.001903279,1
489,1,0.0338,0.015487132,1
490,1,0.1381,0.046419628,1
491,1,0.2102,0.08001902,1
492,1,0.2284,0.094075754,1
493,1,0.2429,0.143576503,1
494,1,0.2345,0.166444838,1
495,1,0.196,0.207591891,1
496,1,0.1088,0.346309006,1
497,1,0.0095,0.331716001,1
498,1,0,0.506569505,1
499,1,0,0.534156263,1
500,1,0,0.541957915,1
501,1,0,0.421663105,1
502,1,0,0.539265692,1
503,1,0,0.204591289,1
504,1,0,0.502490282,1
505,1,0,0.365903705,1
506,1,0,0.277681828,1
507,1,0,0.32916826,1
508,1,0,0.321262717,1
509,1,0,0.337861657,1
510,1,0,0.361339748,1
511,1,0,0.24738346,1
512,1,0,0.199261397,1
513,1,0.2175,0.22259143,1
514,1,0.4081,0.153767169,1
515,1,0.5613,0.029289583,1
516,1,0.5322,0.026865166,1
517,1,0.5679,0.011329597,1
518,1,0.5247,0.007760911,1
519,1,0.4229,0.005982129,1
520,1,0.3114,0.082186021,1
521,1,0.109,0.192014858,1
522,1,0,0.455805838,1
523,1,0,0.796956778,1
524,1,0,0.79460448,1
525,1,0,0.831539571,1
526,1,0,0.816609323,1
527,1,0,0.846572816,1
528,1,0,0.787300646,1
529,1,0,0.786783397,1
530,1,0,0.909167528,1
531,1,0,0.904221952,1
532,1,0,0.879251361,1
533,1,0,0.952225089,1
534,1,0,0.944473207,1
535,1,0,0.827358544,1
536,1,0,0.686761975,1
537,1,0.109,0.654094696,1
538,1,0.3235,0.638795078,1
539,1,0.3563,0.473784417,1
540,1,0.3784,0.330973744,1
541,1,0.3346,0.293582767,1
542,1,0.2609,0.452776879,1
543,1,0.2381,0.418485582,1
544,1,0.1307,0.359295726,1
545,1,0.0266,0.269514143,1
546,1,0,0.403690845,1
547,1,0,0.486878037,1
548,1,0,0.494424254,1
549,1,0,0.771431684,1
550,1,0,0.803367972,1
551,1,0,0.89033103,1
552,1,0,0.556316495,1
553,1,0,0.37368238,1
554,1,0,0.40189454,1
555,1,0,0.57215327,1
556,1,0,0.733329177,1
557,1,0,0.786333203,1
558,1,0,0.893327117,1
559,1,0,0.735907257,1
560,1,0,0.85306251,1
561,1,0.1008,0.562280893,1
562,1,0.3571,0.406291425,1
563,1,0.5425,0.471803486,1
564,1,0.6327,0.583303273,1
565,1,0.6563,0.680952013,1
566,1,0.6462,0.734794915,1
567,1,0.5642,0.728750825,1
568,1,0.3954,0.663971961,1
569,1,0.1551,0.909887969,1
570,1,0,0.95015353,1
571,1,0,0.902165771,1
572,1,0,0.679347456,1
573,1,0,0.554835379,1
574,1,0,0.968334317,1
575,1,0,0.926447988,1
576,1,0,0.89683497,1
577,1,0,0.990337968,1
578,1,0,0.930023193,1
579,1,0,0.893941104,1
580,1,0,0.972342491,1
581,1,0,0.973231435,1
582,1,0,0.935377836,1
583,1,0,0.945303977,1
584,1,0,0.828633845,1
585,1,0.2189,0.878159523,1
586,1,0.4091,0.752456844,1
587,1,0.5094,0.971757054,1
588,1,0.5486,0.952906728,1
589,1,0.5372,0.948550284,1
590,1,0.4018,0.958720803,1
591,1,0.4305,0.935380042,1
592,1,0.3475,0.835846305,1
593,1,0.1858,0.608840287,1
594,1,0,0.465058327,1
595,1,0,0.451301157,1
596,1,0,0.569331527,1
597,1,0,0.281456649,1
598,1,0,0.542486012,1
599,1,0,0.040279318,1
600,1,0,0.446532726,1
601,1,0,0.409109652,1
602,1,0,0.541228652,1
603,1,0,0.348527253,1
604,1,0,0.281483263,1
605,1,0,0.275095552,1
606,1,0,0.243707165,1
607,1,0,0.22453095,1
608,1,0,0.214264646,1
609,1,0.1243,0.22138156,1
610,1,0.3369,0.143669099,1
611,1,0.5427,0.028309852,1
612,1,0.5165,0.016492093,1
613,1,0.4801,0.003949803,1
614,1,0.4327,0,1
615,1,0.3182,0.000562099,1
616,1,0.1995,0.024408365,1
617,1,0.0683,0.1005207,1
618,1,0,0.470599443,1
619,1,0,0.694797695,1
620,1,0,0.337198138,1
621,1,0,0.337203711,1
622,1,0,0.11668992,1
623,1,0,0.184982553,1
624,1,0,0.162534699,1
625,1,0,0.523972332,1
626,1,0,0.657110274,1
627,1,0,0.757477045,1
628,1,0,0.644009769,1
629,1,0,0.467615873,1
630,1,0,0.553678334,1
631,1,0,0.77921623,1
632,1,0,0.725531518,1
633,1,0,0.786552846,1
634,1,0.003,0.589495063,1
635,1,0.0852,0.436854541,1
636,1,0.1324,0.533977807,1
637,1,0.1041,0.54939425,1
638,1,0.1276,0.297182679,1
639,1,0.1108,0.108885378,1
640,1,0.0825,0.097908288,1
641,1,0.0043,0.092191279,1
642,1,0,0.112537816,1
643,1,0,0.366680771,1
644,1,0,0.794670165,1
645,1,0,0.931621909,1
646,1,0,1,1
647,1,0,1,1
648,1,0,1,1
649,1,0,1,1
650,1,0,1,1
651,1,0,1,1
652,1,0,0.999961376,1
653,1,0,0.994962633,1
654,1,0,0.985313892,1
655,1,0,0.699854255,1
656,1,0,0.739927649,1
657,1,0.2499,0.57710892,1
658,1,0.4155,0.135876462,1
659,1,0.5324,0.037213072,1
660,1,0.4953,0.014904963,1
661,1,0.5597,0.001591918,1
662,1,0.6671,0.029781383,1
663,1,0.6148,0.173540488,1
664,1,0.4365,0.545302749,1
665,1,0.195,0.808674514,1
666,1,0,0.881779969,1
667,1,0,0.948357105,1
668,1,0,0.92076385,1
669,1,0,0.927159309,1
670,1,0,0.978732347,1
671,1,0,0.996869922,1
672,1,0,0.991770387,1
673,1,0,0.994220376,1
674,1,0,0.984434962,1
675,1,0,0.996808767,1
676,1,0,0.996960998,1
677,1,0,0.992768288,1
678,1,0,0.9922539,1
679,1,0,0.971418858,1
680,1,0,0.881501853,1
681,1,0.2679,0.943497181,1
682,1,0.4889,0.825039387,1
683,1,0.6489,0.967920899,1
684,1,0.7238,0.993529081,1
685,1,0.7197,0.983738661,1
686,1,0.6822,0.948603809,1
687,1,0.5905,0.885766387,1
688,1,0.44,0.807229578,1
689,1,0.238,0.749605477,1
690,1,0,0.644113839,1
691,1,0,0.829027891,1
692,1,0,0.826422811,1
693,1,0,0.858762383,1
694,1,0,0.7963925,1
695,1,0,0.807177186,1
696,1,0,0.784454823,1
697,1,0,0.826050997,1
698,1,0,0.725094795,1
699,1,0,0.802786827,1
700,1,0,0.713679552,1
701,1,0,0.596440196,1
702,1,0,0.684358597,1
703,1,0,0.154971018,1
704,1,0,0.419948012,1
705,1,0.2215,0.788501024,1
706,1,0.448,0.862440407,1
707,1,0.6102,0.786100388,1
708,1,0.6827,0.982801199,1
709,1,0.6919,0.972236991,1
710,1,0.6824,0.982660592,1
711,1,0.6061,0.948632002,1
712,1,0.4429,0.862071216,1
713,1,0.2227,0.61468482,1
714,1,0,0.336009473,1
715,1,0,0.077018209,1
716,1,0,0.003914452,1
717,1,0,0.173105419,1
718,1,0,0.118493721,1
719,1,0,0.123603478,1
720,1,0,0.113151945,1
721,1,0,0.106706843,1
722,1,0,0.056179769,1
723,1,0,0.06578704,1
724,1,0,0.115816638,1
725,1,0,0.081642047,1
726,1,0,0.183332518,1
727,1,0,0.18022576,1
728,1,0,0.376463145,1
729,1,0.2201,0.169013932,1
730,1,0.4205,0.20007965,1
731,1,0.5658,0.139129937,1
732,1,0.6243,0.062342897,1
733,1,0.6336,0.086465389,1
734,1,0.6206,0.08658196,1
735,1,0.5519,0.143695265,1
736,1,0.4038,0.16168268,1
737,1,0.2062,0.191515416,1
738,1,0,0.336225778,1
739,1,0,0.386805236,1
740,1,0,0.548737109,1
741,1,0,0.299236178,1
742,1,0,0.290574729,1
743,1,0,0.270692378,1
744,1,0,0.238546014,1
745,1,0,0.298899353,1
746,1,0,0.454162419,1
747,1,0,0.513893425,1
748,1,0,0.487259924,1
749,1,0,0.406743437,1
750,1,0,0.402718931,1
751,1,0,0.543174326,1
752,1,0,0.45037213,1
753,1,0.0461,0.47566548,1
754,1,0.1938,0.608636498,1
755,1,0.3902,0.062263802,1
756,1,0.3957,0.699570298,1
757,1,0.4156,0.681090951,1
758,1,0.4371,0.739795804,1
759,1,0.5286,0.764283717,1
760,1,0.4206,0.969066143,1
761,1,0.2085,0.985800922,1
762,1,0,0.980837584,1
763,1,0,0.973941267,1
764,1,0,0.988051593,1
765,1,0,0.955607414,1
766,1,0,0.984724045,1
767,1,0,0.831435442,1
768,1,0,0.731253862,1
769,1,0,0.880763412,1
770,1,0,0.926810682,1
771,1,0,0.887951374,1
772,1,0,0.916030288,1
773,1,0,0.476997435,1
774,1,0,0.409866333,1
775,1,0,0.483931273,1
776,1,0,0.285129696,1
777,1,0.1455,0.188275844,1
778,1,0.2427,0.187012389,1
779,1,0.3104,0.326031715,1
780,1,0.3464,0.308825731,1
781,1,0.3283,0.289541215,1
782,1,0.2946,0.306025326,1
783,1,0.2536,0.273904204,1
784,1,0.175,0.186666191,1
785,1,0.034,0.225377381,1
786,1,0,0.345649511,1
787,1,0,0.44367671,1
788,1,0,0.38393265,1
789,1,0,0.565145135,1
790,1,0,0.686870992,1
791,1,0,0.814653993,1
792,1,0,0.851220608,1
793,1,0,0.889963925,1
794,1,0,0.926468492,1
795,1,0,0.823272347,1
796,1,0,0.711849988,1
797,1,0,0.728271186,1
798,1,0,0.732000709,1
799,1,0,0.568660319,1
800,1,0,0.647532165,1
801,1,0.2753,0.737588882,1
802,1,0.4988,0.66255337,1
803,1,0.6555,0.576940417,1
804,1,0.727,0.553755999,1
805,1,0.7355,0.733823597,1
806,1,0.7286,0.841042876,1
807,1,0.6589,0.893977225,1
808,1,0.4977,0.779710114,1
809,1,0.2796,0.729463935,1
810,1,0,0.505806565,1
811,1,0,0.661933661,1
812,1,0,0.708508849,1
813,1,0,0.531134486,1
814,1,0,0.577903152,1
815,1,0,0.644278228,1
816,1,0,0.584136248,1
817,1,0,0.596857548,1
818,1,0,0.444798052,1
819,1,0,0.386971891,1
820,1,0,0.55139643,1
821,1,0,0.690664709,1
822,1,0,0.753687561,1
823,1,0,0.737581789,1
824,1,0,0.581654966,1
825,1,0.2573,0.686314046,1
826,1,0.4428,0.43394649,1
827,1,0.5817,0.720137835,1
828,1,0.5987,0.814143836,1
829,1,0.6564,0.758501589,1
830,1,0.6124,0.699610651,1
831,1,0.5068,0.661211312,1
832,1,0.4084,0.663099825,1
833,1,0.2368,0.545368969,1
834,1,0,0.53825444,1
835,1,0,0.583533585,1
836,1,0,0.313382566,1
837,1,0,0.375296414,1
838,1,0,0.287902474,1
839,1,0,0.403790087,1
840,1,0,0.346317768,1
841,1,0,0.292431563,1
842,1,0,0.372975707,1
843,1,0,0.389554232,1
844,1,0,0.364386767,1
845,1,0,0.313403845,1
846,1,0,0.441502213,1
847,1,0,0.275102466,1
848,1,0,0.217118666,1
849,1,0.2891,0.107981026,1
850,1,0.5073,0.011376092,1
851,1,0.6627,0.00708494,1
852,1,0.7274,0.004371401,1
853,1,0.7364,0.005077284,1
854,1,0.7298,0.052519441,1
855,1,0.6666,0.129053071,1
856,1,0.508,0.193049803,1
857,1,0.2905,0.264579475,1
858,1,0,0.559486687,1
859,1,0,0.726630986,1
860,1,0,0.463260502,1
861,1,0,0.787007034,1
862,1,0,0.786071301,1
863,1,0,0.806358516,1
864,1,0,0.721607685,1
865,1,0,0.606772304,1
866,1,0,0.750736237,1
867,1,0,0.861123979,1
868,1,0,0.899868309,1
869,1,0,0.934027612,1
870,1,0,0.966023326,1
871,1,0,0.883381903,1
872,1,0.0007,0.829755783,1
873,1,0.2746,0.803648174,1
874,1,0.492,0.717739165,1
875,1,0.6453,0.859049678,1
876,1,0.7063,0.918026567,1
877,1,0.7157,0.921176076,1
878,1,0.7094,0.872462988,1
879,1,0.6458,0.966908991,1
880,1,0.4907,0.971891284,1
881,1,0.2821,0.948168635,1
882,1,0,0.978864729,1
883,1,0,0.988581061,1
884,1,0,0.883843303,1
885,1,0,0.923764944,1
886,1,0,0.766777098,1
887,1,0,0.890610099,1
888,1,0,0.569135368,1
889,1,0,0.735526919,1
890,1,0,0.857457042,1
891,1,0,0.860383868,1
892,1,0,0.877659023,1
893,1,0,0.904588044,1
894,1,0,0.831983745,1
895,1,0,0.817228436,1
896,1,0.0032,0.442986399,1
897,1,0.2384,0.563682556,1
898,1,0.4037,0.418898255,1
899,1,0.4987,0.44451353,1
900,1,0.5164,0.493784755,1
901,1,0.5155,0.465408057,1
902,1,0.5077,0.586857617,1
903,1,0.4962,0.643729866,1
904,1,0.3746,0.723365128,1
905,1,0.2158,0.782691181,1
906,1,0,0.87132287,1
907,1,0,0.83963263,1
908,1,0,0.583811224,1
909,1,0,0.618439078,1
910,1,0,0.845951259,1
911,1,0,0.732662797,1
912,1,0,0.270839036,1
913,1,0,0.291409194,1
914,1,0,0.216939121,1
915,1,0,0.258754075,1
916,1,0,0.398337066,1
917,1,0,0.371936619,1
918,1,0,0.272060931,1
919,1,0,0.21266979,1
920,1,0,0.079992302,1
921,1,0.2567,0.060789533,1
922,1,0.4516,0.008325853,1
923,1,0.5729,2.09E-05,1
924,1,0.5979,0.00031285,1
925,1,0.6425,0,1
926,1,0.6437,0.00582296,1
927,1,0.5573,0.036055818,1
928,1,0.3212,0.156649545,1
929,1,0.1424,0.263571113,1
930,1,0,0.479178727,1
