Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,3.527677640063177e7,181255.21186956685,0.0,71387.45831400006,0.0,6.891200000000003e6,47898.93207191682,4.908175694010007e6,6.6317909243588755e6,602842.3885843428,0.0,1371.4142841344053,7.667080899066117e6,0.0,0.0,3.648539999999999e7,9.876517932319072e7
t1,0.0,3422.1371214062506,0.0,0.0,0.0,0.0,2360.0,13.0,0.0,2488.99065272,0.0,0.0,0.0,2542.576792320792,0.0,0.0,12495.0,23321.704566447042
t2,0.0,4766.041377560003,0.0,0.0,0.0,0.0,2360.0,20.0,0.0,90.67731244,480.0,0.0,0.0,2890.0,0.0,0.0,12495.0,23101.71869
t3,0.0,3511.9076475027305,0.0,0.0,0.0,0.0,2360.0,13.0,0.0,2213.05440928,0.0,0.0,0.0,2633.2892632172716,0.0,0.0,12495.0,23226.251320000003
t4,0.0,4352.4569085600015,0.0,0.0,0.0,0.0,2360.0,20.0,0.0,1506.45496144,0.0,0.0,0.0,2890.0,0.0,0.0,12495.0,23623.911870000004
t5,0.0,4894.9030490000005,0.0,0.0,0.0,0.0,2360.0,20.0,0.0,1379.862341,480.0,0.0,0.0,2890.0,0.0,0.0,12495.0,24519.76539
t6,0.0,6551.782022240004,0.0,0.0,0.0,0.0,2360.0,20.0,0.0,1163.64881776,480.0,0.0,0.0,2890.0,0.0,0.0,12495.0,25960.430840000005
t7,0.0,7567.82773728,0.0,0.0,0.0,0.0,2360.0,20.0,0.0,1649.4219227199999,480.0,0.0,0.0,2890.0,0.0,0.0,12495.0,27462.24966
t8,0.0,8130.20176744365,0.0,0.0,0.0,0.0,2360.0,20.0,0.0,1655.9410124400001,480.0,0.0,5.366320116348561,2890.0,0.0,0.0,12495.0,28036.5091
t9,0.0,6338.632871422287,0.0,0.0,0.0,0.0,2360.0,20.0,670.1366988977134,2404.73057968,480.0,0.0,0.0,2890.0,0.0,0.0,12495.0,27658.50015
t10,0.0,3983.4273223083096,0.0,0.0,0.0,0.0,2360.0,13.0,2094.544047211685,2586.12831048,0.0,0.0,0.0,2890.0,0.0,0.0,12495.0,26422.099679999992
